#Codigo;Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015)
320305;0.09;-0.28;-0.15;-0.51;-0.08;-0.32;-0.01;1.21;-0.58;-0.11;1.70;0.59;-0.23;0.95;-0.33;0.12;2.38;0.05;-0.10;0.61;-0.04;0.61;0.15;-0.21;-0.44;-0.03;0.58;-0.77;-0.31;0.09;-0.29;-0.08;-0.53;-0.08;-0.31;-0.02;1.42;-0.61;-0.12;1.61;1.18;0.21;0.50;-0.20;0.68;2.53;-0.10;-0.11;-0.13;-0.04;-0.19;0.14;-0.22;-0.45;-0.06;0.31;-0.60;-0.37
260680;-1.21;-0.16;-0.15;-0.34;-0.08;-0.24;-0.01;-0.78;-0.45;-1.00;0.43;-1.20;0.38;-0.06;-0.58;-0.21;-0.41;-0.28;-0.10;-0.55;-0.04;-0.17;-0.26;2.02;-0.31;-0.53;-0.65;-0.30;0.49;-1.27;0.13;-0.08;-0.27;-0.08;-0.23;-0.02;-0.99;0.66;-0.97;0.50;-1.15;0.07;-0.04;-0.15;-0.16;-0.48;-0.31;-0.11;-0.59;-0.04;-0.19;-0.22;0.71;-0.36;-0.57;-0.56;-0.56;0.33
291125;-1.21;-0.28;-0.15;-1.21;-0.08;-0.32;-0.01;-1.26;-0.64;-2.12;-0.22;-2.64;-0.73;-0.10;-1.10;-0.22;-0.41;-0.44;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.65;-0.81;32.72;-1.27;-0.29;-0.08;-1.22;-0.08;-0.31;-0.02;-1.29;-0.66;-2.17;-0.22;-2.70;-0.73;-0.12;-1.07;-0.16;-0.48;-0.41;-0.11;-0.60;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;-0.56;-0.82;32.99
355420;1.08;-0.28;-0.15;0.06;-0.08;-0.32;-0.01;1.83;-0.64;0.11;-0.22;1.07;-0.73;-0.10;-0.54;-0.22;0.67;-0.44;-0.10;-0.40;-0.04;-0.17;-0.26;-0.21;-0.44;0.68;2.72;2.57;-0.31;1.08;-0.29;-0.08;0.30;-0.08;-0.31;-0.02;1.90;-0.66;0.05;-0.22;1.13;-0.73;-0.12;-0.39;-0.16;0.39;-0.41;-0.11;-0.39;-0.04;-0.19;-0.25;-0.22;-0.45;0.57;0.11;3.57;-0.37
311120;-0.50;-0.28;-0.15;-0.80;0.14;-0.12;-0.01;-0.76;0.24;0.34;-0.03;-1.38;-0.50;-0.10;0.05;-0.04;1.57;-0.40;-0.10;-0.52;-0.04;-0.06;-0.26;-0.21;-0.44;-0.39;-0.46;-0.19;-0.31;-0.72;-0.29;-0.08;-0.80;0.12;-0.13;-0.02;-0.84;0.25;0.56;-0.18;-1.41;-0.45;-0.12;0.06;-0.13;1.16;-0.39;-0.11;-0.46;-0.04;0.02;-0.25;-0.22;-0.45;-0.29;-0.44;0.07;-0.37
520830;0.50;-0.28;-0.15;0.05;-0.08;-0.32;-0.01;-0.18;-0.64;0.16;-0.22;0.34;-0.73;-0.10;0.75;-0.22;-0.41;-0.41;-0.10;-0.15;-0.04;-0.17;-0.26;-0.21;-0.44;0.29;-0.20;-0.12;-0.31;0.50;-0.29;-0.08;0.17;-0.08;-0.31;-0.02;-0.16;-0.66;0.54;-0.22;0.55;-0.73;-0.12;0.89;-0.11;6.51;-0.38;-0.11;0.02;-0.04;-0.19;-0.25;-0.22;-0.45;0.43;-0.39;-0.10;-0.37
521160;2.03;0.67;-0.15;1.62;-0.08;-0.21;-0.01;1.39;1.12;2.38;-0.22;-1.06;-0.61;-0.10;1.74;-0.22;-0.41;-0.35;-0.10;0.06;-0.04;-0.17;-0.26;-0.21;-0.44;2.74;0.35;-0.13;-0.31;2.48;-0.28;-0.08;2.78;-0.08;-0.10;-0.02;9.74;1.07;2.05;-0.22;0.39;-0.73;-0.12;3.88;-0.16;-0.48;-0.01;-0.11;0.82;-0.04;-0.19;-0.25;-0.22;-0.45;1.68;4.25;0.63;-0.37
230425;-0.46;-0.28;-0.15;-0.96;-0.08;-0.32;-0.01;-0.89;-0.25;-1.10;-0.22;-0.66;0.03;-0.10;-0.48;-0.22;-0.41;-0.30;-0.10;-0.50;-0.04;-0.17;-0.11;-0.21;-0.44;-0.35;-0.40;-0.32;-0.31;-1.27;-0.29;-0.08;-0.90;-0.08;-0.31;-0.02;-0.46;-0.07;-0.45;-0.22;0.44;0.47;-0.12;-0.11;-0.04;-0.25;-0.33;-0.11;-0.46;-0.04;-0.19;-0.09;-0.22;-0.45;-0.16;0.25;-0.52;-0.29
355020;-1.21;-0.28;-0.15;-0.15;-0.08;-0.32;-0.01;-0.40;-0.64;-0.62;-0.22;0.32;-0.08;-0.10;-1.10;-0.05;-0.41;-0.28;-0.10;-0.30;-0.04;-0.17;-0.23;-0.21;-0.44;-0.10;-0.27;-0.81;-0.31;-0.69;-0.29;-0.08;-0.19;-0.08;-0.31;-0.02;-0.57;-0.66;-0.48;-0.22;-0.15;0.01;-0.12;-1.07;-0.16;-0.48;-0.32;-0.11;-0.46;-0.04;-0.19;-0.20;-0.22;-0.45;0.27;-0.24;-0.82;-0.37
270750;-0.26;-0.28;-0.15;-0.48;-0.08;-0.32;-0.01;-0.84;-0.64;-0.98;-0.22;-0.42;-0.01;-0.10;-0.36;-0.22;-0.41;-0.44;-0.10;-0.43;-0.04;-0.17;-0.26;-0.21;-0.25;-0.53;-0.48;-0.59;-0.31;-0.40;-0.29;-0.08;-0.53;-0.08;-0.31;-0.02;-0.87;-0.66;-1.02;-0.22;-0.55;-0.62;-0.12;-0.17;-0.16;-0.48;-0.41;-0.11;-0.45;-0.04;-0.19;-0.25;-0.22;0.38;-0.57;-0.39;-0.65;-0.37
314150;0.17;2.98;-0.15;0.45;-0.04;-0.26;-0.01;0.22;-0.19;-0.21;-0.22;-1.01;-0.48;-0.10;-0.29;-0.22;-0.41;-0.44;-0.10;-0.48;-0.04;-0.17;-0.26;-0.21;1.24;-0.53;1.38;-0.03;-0.31;0.12;3.06;-0.08;0.44;-0.08;-0.24;-0.02;-0.09;-0.28;-0.58;-0.22;-1.00;-0.48;-0.12;-0.86;-0.16;-0.48;-0.41;-0.11;-0.23;-0.04;-0.19;-0.25;-0.22;1.65;-0.57;-0.56;-0.09;-0.37
520355;-0.14;-0.28;-0.15;-0.58;-0.06;-0.28;-0.01;0.15;0.97;-0.73;-0.22;-1.05;-0.73;-0.10;-0.39;-0.22;-0.41;0.21;-0.10;-0.42;-0.04;-0.17;-0.23;-0.21;-0.44;0.09;-0.36;-0.13;-0.31;-1.27;-0.29;-0.08;-0.62;-0.04;-0.28;-0.02;-0.31;0.57;-0.92;-0.22;-1.06;-0.73;-0.12;-0.42;-0.16;-0.48;0.31;-0.11;-0.40;-0.04;-0.19;-0.19;-0.22;-0.45;0.10;-0.12;0.12;-0.37
320440;0.02;1.15;-0.15;0.66;-0.08;-0.30;-0.01;0.38;-0.40;0.16;-0.22;-0.51;-0.44;-0.10;-1.03;-0.22;-0.12;-0.44;-0.10;-0.47;-0.04;-0.17;-0.26;-0.21;1.70;-0.30;-0.15;-0.81;1.04;-0.08;1.12;-0.08;0.28;-0.08;-0.21;-0.02;0.15;-0.44;-0.44;-0.22;-0.58;-0.19;-0.12;-0.33;-0.16;-0.42;-0.41;-0.11;0.14;-0.04;-0.19;-0.25;-0.22;2.01;-0.46;0.14;1.72;1.45
313070;1.71;-0.28;-0.15;1.68;-0.08;-0.32;-0.01;0.35;-0.64;-0.37;-0.22;1.69;0.42;-0.10;2.53;-0.22;-0.41;-0.44;-0.10;-0.48;-0.04;-0.17;-0.26;-0.21;2.08;-0.53;-0.65;-0.68;-0.31;-1.27;-0.29;-0.08;1.66;-0.08;-0.31;-0.02;0.06;-0.66;-0.27;-0.22;0.93;-0.22;-0.12;0.46;-0.16;-0.48;-0.30;-0.11;-0.52;-0.04;-0.19;-0.25;-0.22;-0.09;-0.57;-0.56;-0.82;-0.37
311510;-0.50;-0.28;-0.15;-0.58;-0.08;-0.27;-0.01;-0.54;-0.64;0.06;-0.22;-1.08;0.05;0.28;-0.35;-0.22;-0.31;-0.40;-0.10;-0.15;-0.04;-0.17;-0.11;1.70;2.09;-0.14;-0.28;-0.22;-0.31;-0.61;-0.29;-0.08;-0.59;-0.08;-0.22;-0.02;-0.57;-0.66;0.12;-0.22;-1.10;0.13;0.23;-0.30;-0.16;-0.12;-0.41;-0.11;-0.19;-0.04;-0.19;-0.18;2.17;2.72;0.10;-0.35;-0.19;-0.37
330060;0.03;-0.28;-0.15;-0.13;0.28;-0.32;-0.01;-0.07;-0.64;0.23;-0.22;-0.60;-0.39;-0.10;0.69;-0.22;1.86;-0.40;-0.10;-0.37;-0.04;-0.17;-0.23;-0.21;-0.44;-0.53;-0.39;-0.26;-0.31;0.09;-0.29;-0.08;-0.23;0.40;-0.31;-0.02;-0.29;-0.66;0.46;-0.22;-0.73;-0.69;-0.12;0.60;-0.16;1.34;-0.39;-0.11;-0.42;-0.04;-0.19;-0.24;-0.22;-0.45;-0.57;-0.40;-0.09;-0.37
270660;-0.05;-0.28;-0.15;-0.39;-0.08;-0.32;-0.01;-0.24;1.61;-0.61;-0.22;-0.43;0.07;-0.10;0.02;0.04;-0.41;-0.10;-0.10;0.14;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.19;-0.57;-0.31;-0.10;-0.29;-0.08;-0.43;-0.08;-0.31;-0.02;-0.31;1.50;-0.50;-0.22;-0.56;0.02;-0.12;-0.04;0.06;-0.48;-0.17;-0.11;0.16;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;-0.34;-0.60;1.00
350940;-0.87;-0.28;0.74;-0.70;-0.08;0.97;-0.01;-0.11;-0.64;0.60;-0.22;-0.24;-0.57;-0.10;-0.27;1.71;-0.41;-0.04;-0.10;-0.54;-0.04;-0.17;-0.26;-0.21;-0.44;-0.31;0.41;-0.81;-0.31;-1.27;-0.29;0.32;-0.80;-0.08;0.74;-0.02;-0.10;-0.66;0.45;-0.22;-0.25;-0.54;-0.12;-0.20;-0.15;-0.48;-0.11;-0.11;-0.57;-0.04;-0.19;-0.25;-0.22;-0.45;-0.44;0.21;-0.82;-0.37
521560;-0.37;0.23;-0.15;-0.57;-0.08;-0.17;-0.01;-0.70;-0.58;-0.62;-0.22;0.22;-0.73;-0.10;-0.34;-0.22;-0.41;-0.30;-0.10;-0.42;-0.04;0.16;0.03;-0.11;1.07;-0.47;-0.03;-0.38;-0.31;-0.51;0.31;-0.08;-0.66;-0.08;-0.13;-0.02;-0.68;-0.19;-0.66;0.20;0.56;-0.72;-0.12;-0.24;-0.16;-0.48;-0.31;-0.11;-0.38;-0.04;0.25;-0.05;-0.08;-0.45;-0.52;0.26;-0.30;-0.37
353284;2.48;-0.28;-0.15;0.91;-0.08;-0.32;-0.01;3.15;4.02;2.94;-0.22;1.23;-0.36;-0.10;3.70;0.38;-0.21;-0.44;-0.10;0.96;-0.04;-0.14;-0.26;-0.21;-0.44;0.54;2.90;1.06;-0.31;2.22;-0.29;-0.08;0.73;-0.08;-0.31;-0.02;3.57;2.87;2.78;-0.22;1.03;-0.04;-0.12;1.10;0.67;-0.30;-0.41;-0.11;0.83;-0.04;0.53;-0.25;-0.22;-0.45;1.71;3.05;0.27;-0.37
522045;0.57;0.70;-0.15;0.08;-0.08;-0.21;-0.01;-1.26;0.05;0.40;0.01;0.34;-0.45;9.59;2.15;-0.22;2.74;0.13;-0.10;-0.56;-0.04;-0.17;0.11;-0.21;-0.44;-0.51;-0.13;0.26;-0.31;0.69;0.68;-0.08;-0.00;-0.08;-0.13;-0.02;-1.29;0.18;0.47;0.04;0.33;-0.39;9.53;1.01;-0.16;5.91;0.10;-0.11;-0.60;-0.04;-0.19;0.01;-0.22;-0.45;-0.21;-0.19;0.08;-0.37
353770;-0.22;-0.28;-0.15;-0.42;-0.08;-0.32;-0.01;0.48;-0.35;0.51;0.46;0.03;0.25;-0.10;0.37;-0.22;-0.41;1.52;-0.10;0.10;-0.04;0.72;0.02;1.97;-0.44;0.38;0.56;0.57;-0.31;-0.22;-0.29;-0.08;-0.33;-0.08;-0.31;-0.02;0.29;-0.39;0.70;0.62;0.33;0.42;-0.12;0.57;-0.16;-0.48;0.21;-0.11;-0.25;-0.04;0.85;0.14;1.31;-0.45;0.51;0.85;0.42;-0.37
312160;-0.44;-0.28;-0.15;-0.73;-0.08;0.71;-0.01;-0.15;0.12;-0.38;-0.22;-1.48;0.65;0.00;-0.45;-0.22;-0.41;1.26;-0.10;-0.53;-0.04;-0.17;-0.16;-0.21;-0.17;-0.45;-0.27;-0.48;0.43;-0.48;0.07;-0.08;-0.79;-0.08;0.51;-0.02;-0.60;0.16;-0.19;-0.22;-1.42;1.41;-0.08;-0.28;-0.16;-0.48;0.38;-0.11;-0.50;-0.04;-0.19;-0.18;-0.22;0.34;-0.36;-0.26;-0.41;0.43
312040;0.31;5.54;-0.15;-0.62;-0.08;0.09;-0.01;-0.44;0.14;-0.33;-0.22;-0.18;0.60;-0.10;-0.22;-0.18;-0.14;0.08;-0.10;-0.44;-0.04;-0.17;-0.26;0.55;1.59;-0.21;0.42;-0.63;-0.31;0.34;-0.29;-0.08;-0.25;-0.08;0.11;-0.02;-0.47;-0.31;-0.37;1.32;-0.14;0.97;-0.12;-0.56;-0.16;-0.12;0.13;-0.11;-0.46;-0.04;-0.19;-0.25;-0.00;1.55;-0.16;0.15;-0.48;-0.37
520430;0.65;-0.28;-0.15;-0.27;-0.08;0.46;-0.01;0.47;1.74;0.56;-0.22;-0.05;-0.31;-0.10;0.38;2.10;-0.41;0.23;-0.10;-0.27;-0.04;0.51;-0.26;-0.21;-0.44;0.08;-0.49;-0.81;0.95;0.67;-0.29;-0.08;-0.27;-0.08;0.27;-0.02;0.55;1.98;0.37;-0.22;-0.10;-0.38;-0.12;0.17;1.04;-0.48;0.29;-0.11;-0.26;-0.04;0.72;-0.25;1.22;-0.45;0.21;0.01;-0.82;1.13
292760;-0.24;-0.28;-0.15;-0.56;-0.08;-0.30;-0.01;-0.25;-0.64;-0.89;-0.22;0.40;0.12;0.17;-0.54;-0.22;-0.38;-0.28;-0.10;-0.45;-0.04;-0.17;-0.26;-0.21;-0.44;-0.44;-0.65;-0.49;-0.31;-0.30;-0.29;-0.08;-0.53;-0.08;-0.29;-0.02;-0.44;-0.66;-0.92;-0.22;0.47;-0.09;0.09;-0.45;-0.16;-0.47;-0.35;-0.11;-0.46;-0.04;-0.19;-0.24;-0.22;-0.45;-0.43;-0.32;-0.60;-0.37
315130;-0.40;-0.28;-0.15;-0.35;-0.08;-0.32;-0.01;-0.44;-0.64;-0.79;-0.22;-0.89;-0.08;-0.10;-0.36;-0.22;-0.41;-0.42;-0.10;-0.20;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.63;-0.05;-0.31;-0.39;-0.29;-0.08;-0.47;-0.08;-0.31;-0.02;-0.56;-0.66;-0.91;-0.22;-0.96;0.09;-0.12;-0.06;-0.16;-0.48;-0.41;-0.11;-0.07;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;-0.14;-0.10;-0.37
510760;-0.15;0.79;-0.15;-0.67;-0.08;0.04;-0.01;-0.57;0.22;0.44;0.70;-0.99;-0.46;-0.10;0.19;-0.20;2.27;0.35;-0.08;-0.52;-0.04;-0.04;-0.06;-0.21;2.18;-0.19;-0.35;1.07;-0.31;-0.14;1.08;-0.08;-0.55;-0.08;0.08;-0.02;-0.69;0.27;0.84;0.93;-0.89;-0.45;-0.12;0.83;-0.13;2.05;0.45;-0.09;-0.56;-0.04;-0.11;-0.13;-0.22;1.98;-0.05;-0.08;0.76;-0.37
291560;-0.61;-0.28;-0.15;-0.88;-0.08;-0.32;-0.01;-0.69;-0.63;-0.74;0.30;-0.77;-0.14;-0.10;-0.15;-0.13;-0.41;-0.44;-0.10;-0.51;-0.04;-0.17;-0.26;-0.21;0.25;-0.51;-0.47;-0.40;-0.31;-0.60;-0.29;-0.08;-0.76;-0.08;-0.31;-0.02;-0.61;-0.66;-0.83;0.20;-0.33;-0.34;-0.12;-0.09;-0.16;-0.48;-0.38;-0.11;-0.56;-0.04;-0.19;-0.25;-0.22;-0.37;-0.56;-0.41;-0.75;-0.37
521350;-0.01;-0.25;-0.15;-0.50;-0.08;-0.30;-0.01;-0.49;-0.64;-0.36;0.56;-0.47;-0.67;-0.10;-0.37;-0.22;-0.41;-0.43;-0.10;-0.39;-0.04;-0.17;-0.26;-0.21;-0.44;-0.25;1.41;-0.79;-0.31;-0.08;0.37;-0.08;-0.50;-0.08;-0.26;-0.02;-0.50;-0.66;-0.68;0.83;-0.75;-0.73;-0.12;-0.58;-0.16;-0.48;-0.25;-0.11;-0.59;-0.04;-0.19;-0.25;-0.22;-0.45;-0.21;-0.34;-0.62;-0.37
314030;1.00;4.24;-0.15;1.53;-0.06;-0.30;-0.01;-0.13;-0.64;0.62;-0.22;-0.23;0.62;-0.10;-0.60;-0.22;-0.11;0.47;-0.10;-0.26;-0.04;-0.17;-0.02;4.83;-0.10;-0.07;-0.51;-0.48;-0.31;1.10;0.35;-0.08;1.69;-0.07;0.47;-0.02;0.08;-0.66;0.36;-0.22;-0.29;0.54;-0.12;0.14;-0.16;0.11;0.32;-0.11;-0.28;-0.04;-0.19;-0.15;5.87;-0.45;0.00;-0.41;-0.42;-0.37
315320;0.69;-0.28;-0.15;0.32;-0.08;-0.32;-0.01;0.53;-0.64;0.57;-0.22;0.01;1.33;-0.10;0.25;0.06;0.05;-0.44;-0.10;-0.41;-0.04;-0.09;-0.26;-0.21;1.95;-0.04;-0.33;-0.32;-0.31;0.90;-0.29;-0.08;-0.13;-0.08;-0.14;-0.02;0.62;0.82;0.53;-0.22;0.06;1.16;-0.12;-0.05;0.20;0.25;-0.36;-0.11;-0.45;-0.04;-0.12;-0.25;-0.22;2.45;0.02;-0.36;-0.33;-0.37
312790;5.30;-0.28;25.40;3.67;-0.08;-0.18;-0.01;4.74;-0.64;4.38;-0.22;1.44;4.13;-0.10;3.19;-0.18;-0.40;1.37;-0.10;3.23;-0.04;2.60;3.44;-0.21;-0.44;-0.32;3.90;2.93;-0.31;5.58;-0.29;9.56;3.53;-0.08;-0.20;-0.02;4.55;-0.66;4.08;-0.22;1.25;3.33;-0.12;3.28;-0.16;-0.29;0.82;-0.11;3.07;-0.04;3.75;2.91;-0.22;-0.45;-0.23;3.39;2.84;-0.37
355120;0.88;-0.28;-0.15;1.47;-0.08;-0.32;-0.01;1.46;-0.64;0.32;-0.22;0.41;-0.73;-0.10;-0.53;-0.22;-0.41;-0.44;-0.10;0.23;-0.04;-0.17;-0.26;-0.21;-0.44;-0.36;-0.41;-0.81;-0.31;1.02;-0.29;-0.08;1.52;-0.08;-0.31;-0.02;2.19;-0.66;0.56;-0.22;0.46;-0.73;-0.12;0.14;-0.16;-0.48;-0.41;-0.11;-0.34;-0.04;-0.19;-0.25;-0.22;-0.45;-0.38;-0.12;-0.82;-0.37
210110;-1.21;-0.28;-0.15;-0.36;-0.08;-0.29;-0.01;-0.75;-0.64;-0.56;-0.22;0.27;-0.62;-0.10;0.07;-0.22;-0.31;-0.24;-0.10;-0.52;-0.04;-0.17;-0.19;-0.20;1.68;-0.41;-0.53;-0.81;-0.31;-1.27;-0.29;-0.08;-0.63;-0.08;-0.31;-0.02;-0.75;-0.66;-0.63;-0.22;0.55;0.02;-0.12;-0.58;-0.16;-0.47;-0.18;-0.11;-0.56;-0.04;-0.19;-0.18;-0.22;0.53;-0.57;-0.46;-0.82;-0.37
311787;2.19;3.84;-0.15;1.96;-0.08;0.05;-0.01;0.49;-0.12;1.75;-0.22;0.93;2.33;-0.10;0.58;-0.22;-0.22;-0.24;-0.10;-0.57;-0.04;-0.17;-0.26;1.01;-0.44;0.34;0.50;-0.81;-0.31;1.83;4.11;-0.08;1.68;-0.08;0.03;-0.02;0.84;-0.22;2.24;-0.22;0.95;0.57;-0.12;0.51;-0.16;-0.48;-0.35;-0.11;-0.60;-0.04;-0.19;-0.25;2.31;-0.45;0.39;0.02;-0.82;-0.37
313630;-0.10;-0.28;-0.15;-0.78;-0.08;-0.32;-0.01;-0.60;0.68;-0.19;-0.22;-1.33;-0.29;-0.10;-0.16;-0.22;-0.37;-0.39;-0.10;-0.26;-0.04;-0.17;-0.25;-0.21;-0.44;-0.42;-0.51;0.15;1.05;-0.11;-0.29;-0.08;-0.76;-0.08;-0.31;-0.02;-0.56;0.65;-0.02;-0.22;-1.20;-0.04;-0.12;-0.20;-0.16;-0.24;-0.39;-0.11;-0.52;-0.04;-0.19;-0.21;-0.22;-0.45;-0.37;-0.31;-0.05;0.38
150746;-0.05;-0.28;-0.15;-0.52;-0.08;-0.32;-0.01;0.01;-0.64;-0.77;-0.22;0.02;-0.70;-0.10;0.00;-0.22;-0.19;-0.44;-0.10;-0.30;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.65;2.73;-0.31;-1.27;-0.29;-0.08;-0.60;-0.08;-0.31;-0.02;-0.10;-0.66;-0.83;-0.22;-0.02;-0.72;-0.12;-0.22;-0.16;0.21;-0.41;-0.11;-0.47;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;-0.56;3.35;-0.37
431090;0.55;-0.28;-0.15;0.56;-0.08;-0.32;-0.01;0.66;1.99;0.63;-0.22;-0.04;-0.44;-0.10;-0.44;0.24;-0.35;0.09;-0.10;1.38;-0.04;0.30;0.47;-0.21;3.28;1.51;-0.10;0.14;-0.31;0.63;-0.29;-0.08;0.87;-0.08;-0.31;-0.02;0.50;2.65;0.06;-0.22;0.10;2.63;-0.12;-0.37;0.72;-0.36;-0.13;-0.11;1.20;-0.04;0.56;-0.25;-0.22;3.95;0.90;-0.00;-0.01;-0.37
522205;0.59;-0.26;-0.15;-0.35;-0.08;0.76;-0.01;1.16;1.24;0.02;1.10;-0.03;-0.73;-0.10;0.11;-0.22;-0.01;-0.27;-0.10;-0.26;-0.04;-0.17;-0.26;0.07;0.27;0.31;1.11;0.39;-0.31;0.38;-0.28;-0.08;-0.18;-0.08;0.32;-0.02;0.91;1.42;0.16;1.01;-0.27;-0.73;-0.12;-0.29;-0.16;-0.12;-0.28;-0.11;-0.23;-0.04;-0.19;-0.25;-0.22;0.04;0.48;-0.19;1.53;-0.37
311020;0.97;-0.28;-0.15;-0.35;-0.08;-0.32;-0.01;0.00;-0.39;0.47;1.57;0.20;2.49;-0.10;0.49;0.09;-0.19;-0.43;-0.10;-0.07;-0.04;-0.17;-0.26;-0.21;-0.44;0.27;-0.39;-0.64;-0.31;0.84;-0.29;-0.08;-0.10;-0.08;-0.31;-0.02;-0.02;-0.36;0.18;1.63;-0.32;2.32;-0.12;0.45;0.11;-0.25;-0.37;-0.11;-0.11;-0.04;-0.19;-0.25;-0.22;-0.45;-0.09;-0.12;-0.61;-0.37
316680;0.40;-0.28;2.38;-0.31;-0.08;0.02;-0.01;-0.60;1.29;-0.18;-0.22;-0.50;0.07;-0.10;-0.12;-0.22;-0.36;-0.07;-0.10;0.30;-0.04;-0.17;-0.25;-0.21;-0.44;-0.50;-0.28;-0.81;0.83;0.38;-0.29;0.92;-0.36;-0.08;-0.12;-0.02;-0.39;1.44;-0.27;-0.22;-0.77;-0.04;-0.12;0.02;-0.16;-0.42;-0.28;-0.11;-0.03;-0.04;-0.19;-0.25;-0.22;-0.45;-0.54;-0.26;-0.82;1.11
410700;-1.21;-0.28;-0.15;-0.54;-0.08;-0.32;-0.01;-0.42;0.48;-0.39;-0.22;-0.67;-0.51;-0.10;-1.10;-0.22;-0.41;-0.44;-0.10;-0.41;-0.04;-0.17;-0.26;-0.21;-0.44;0.87;-0.46;-0.12;-0.31;-1.27;-0.29;-0.08;-0.70;-0.08;-0.31;-0.02;-0.59;-0.66;-0.54;-0.22;-0.91;-0.59;-0.12;-1.07;-0.16;-0.48;-0.07;-0.11;-0.34;-0.04;-0.04;-0.14;-0.22;-0.45;1.19;-0.39;-0.12;-0.37
150190;-1.21;-0.28;-0.15;-0.86;-0.08;-0.32;-0.01;-0.70;-0.64;-1.29;-0.22;0.33;-0.53;-0.10;-0.62;-0.22;-0.40;-0.29;-0.10;-0.50;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.65;0.20;-0.31;-1.27;-0.29;-0.08;-1.06;-0.08;-0.31;-0.02;-0.92;-0.66;-1.76;-0.22;-0.78;-0.68;-0.12;-0.94;-0.16;-0.34;-0.38;-0.11;-0.58;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;-0.56;-0.39;-0.37
510390;0.77;-0.28;-0.15;0.45;-0.08;-0.32;-0.01;0.46;0.13;0.55;-0.22;-0.16;2.76;-0.10;1.27;-0.22;1.22;-0.44;-0.10;-0.55;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.53;0.40;-0.03;-1.23;-0.29;-0.08;1.16;-0.08;-0.31;-0.02;0.94;0.43;0.59;-0.22;0.20;0.72;-0.12;1.45;-0.16;0.10;-0.41;-0.11;-0.16;-0.04;-0.19;-0.25;-0.22;-0.45;-0.16;-0.56;-0.82;-0.37
313460;-0.38;-0.28;-0.15;-0.64;-0.08;-0.32;-0.01;-0.59;0.59;-0.18;-0.22;-1.01;0.84;-0.05;-0.44;-0.19;-0.13;1.42;-0.10;-0.30;-0.04;-0.17;-0.23;-0.21;-0.44;-0.26;-0.46;-0.59;-0.31;-0.44;-0.29;-0.08;-0.57;-0.08;-0.31;-0.02;-0.37;0.50;-0.19;-0.22;-0.88;0.44;-0.03;-0.10;-0.14;-0.14;1.73;-0.11;-0.13;-0.04;-0.19;-0.22;-0.11;-0.45;-0.25;-0.04;-0.71;-0.37
290180;-0.31;-0.28;-0.15;-0.27;-0.08;-0.31;-0.01;-0.42;-0.31;-0.76;-0.22;-0.43;0.17;-0.09;-0.83;-0.22;-0.03;-0.28;-0.10;-0.51;-0.04;-0.17;-0.26;-0.21;-0.44;-0.45;-0.56;-0.54;-0.31;-0.34;-0.29;-0.08;-0.29;-0.08;-0.31;-0.02;-0.47;-0.33;-1.08;-0.22;-0.07;0.20;-0.12;-1.04;-0.16;-0.06;-0.31;-0.11;-0.53;-0.04;-0.19;-0.25;-0.22;-0.45;-0.49;-0.55;-0.60;-0.37
