#Cidade;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
291680;65.85;0.00;0.00;233.45;0.00;0.00;0.00;57.41;0.00;416.57;0.00;723.61;30.27;0.00;139.42;0.00;75.03;5.32;0.00;6.88;0.00;0.00;0.00;0.00;0.00;24.13;6.63;0.00;0.00
500080;0.00;0.00;0.00;973.22;0.00;0.00;0.00;145.40;0.00;597.45;0.00;932.28;28.13;0.00;81.77;0.00;0.00;3.11;0.00;19.57;0.00;0.00;0.00;0.00;0.00;0.00;3.43;69.63;0.00
315400;60.46;6.41;0.00;165.57;1.22;6.56;0.00;62.92;76.31;463.79;0.00;371.35;14.42;0.00;115.77;0.00;197.79;38.41;0.00;13.22;0.00;0.00;0.00;5.37;13.70;47.60;6.92;13.82;0.00
171870;152.13;0.00;0.00;882.32;0.00;0.00;0.00;81.93;0.00;584.64;0.00;793.66;16.17;0.00;205.65;0.00;0.00;0.97;0.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;11.57;0.00;0.00
410810;219.75;0.00;0.00;505.39;0.05;0.00;0.00;256.44;359.51;961.30;0.00;855.90;18.68;0.00;696.72;100.40;111.26;1.45;0.00;55.46;0.00;17.06;0.00;0.00;0.00;132.40;54.67;68.33;176.59
312560;83.20;13.58;0.00;437.87;0.00;1.28;0.00;115.84;95.31;550.83;16.17;466.70;23.56;0.00;56.29;20.28;26.72;2.08;0.00;9.88;0.00;0.00;0.70;0.00;1.04;28.67;2.41;11.42;115.97
240180;60.14;0.00;0.00;107.12;0.00;0.00;0.00;96.44;0.00;501.52;0.00;711.33;0.39;0.00;147.20;0.00;0.00;0.00;0.00;56.45;0.00;0.00;0.00;0.00;0.00;0.00;18.71;51.47;0.00
420060;83.15;0.00;0.00;272.05;0.00;3.74;0.00;61.11;122.66;646.49;0.00;567.13;0.00;0.00;450.36;0.00;0.00;0.00;0.00;109.50;0.00;0.00;15.19;0.00;0.00;244.93;72.89;63.43;94.98
270300;61.66;0.00;0.00;294.79;0.00;0.00;0.00;71.83;0.00;416.22;0.00;822.97;31.97;0.00;128.86;2.27;0.00;6.20;0.00;17.51;0.00;0.00;0.00;0.00;11.54;0.00;3.46;27.71;0.00
210173;0.00;0.00;0.00;446.02;0.00;0.00;0.00;87.20;3.76;649.14;0.00;1422.85;22.67;0.00;3.51;0.00;96.82;0.00;0.00;5.97;0.00;0.00;0.00;0.00;0.00;64.47;14.03;0.00;0.00
316400;82.15;18.44;0.00;253.49;0.00;8.15;0.00;60.38;79.46;531.00;0.00;478.29;56.61;0.00;236.19;0.00;1.25;0.15;0.00;15.55;0.00;0.00;0.00;3.40;20.81;62.51;3.60;7.26;0.00
290940;79.50;0.00;0.00;173.69;0.00;0.00;0.00;69.79;0.00;426.02;0.00;1018.32;0.86;0.00;138.35;0.00;4.25;3.76;0.00;8.92;0.00;0.00;0.15;0.00;23.27;89.79;11.81;42.24;0.00
250157;64.90;0.00;0.00;115.33;0.00;0.00;0.00;65.56;0.00;472.39;0.00;836.33;15.66;0.00;137.45;0.00;0.00;0.00;0.00;50.50;0.00;0.00;0.00;0.00;0.00;16.19;1.16;55.59;0.00
510300;86.62;0.00;0.00;493.83;0.00;0.00;0.00;90.00;130.28;633.09;0.00;665.56;0.05;0.00;51.60;0.00;95.90;1.24;0.00;14.17;0.00;0.00;0.00;0.00;3.77;4.86;11.02;0.00;0.00
312260;162.20;27.20;0.00;648.24;4.12;9.56;0.00;163.58;52.63;794.22;0.00;651.50;25.25;0.00;1580.21;111.25;1008.76;38.41;0.00;54.48;0.00;0.00;0.00;1.71;0.00;348.56;234.61;119.01;0.00
520396;200.43;0.49;0.00;771.65;0.00;1.00;0.00;175.44;275.25;793.50;24.42;720.33;0.00;0.00;316.93;0.00;0.00;2.30;0.00;94.64;0.00;0.00;0.00;0.00;0.00;112.91;0.00;0.00;0.00
172125;252.13;0.00;0.00;1563.06;0.00;0.00;0.00;215.56;0.00;1229.52;0.00;1167.31;30.87;0.00;0.00;0.00;0.00;0.00;0.00;0.16;0.00;0.00;0.00;0.00;0.00;0.00;6.32;0.00;0.00
330540;171.74;0.00;6.78;957.20;0.00;0.00;0.00;159.10;272.17;707.94;0.00;843.93;71.93;0.00;271.00;0.00;0.00;14.29;0.00;68.08;0.00;0.00;0.00;0.00;0.00;0.00;17.12;63.58;0.00
421205;0.00;0.00;0.00;944.35;0.00;0.00;0.00;197.21;0.00;958.21;0.00;1516.53;19.33;6.77;468.90;5.24;2.59;108.57;0.00;277.07;0.00;30.81;0.00;0.00;0.00;676.93;19.89;279.72;0.00
315670;48.93;0.00;0.00;275.71;0.00;5.23;0.00;20.71;65.11;396.66;0.00;407.36;17.21;0.00;142.49;0.00;0.00;58.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.23;0.10;6.66;61.39
261247;68.75;0.00;0.00;351.44;0.00;0.00;0.00;76.20;100.19;461.12;0.00;1027.67;159.26;0.00;107.74;0.00;0.00;0.21;0.00;34.59;0.00;0.00;9.17;0.00;0.00;6.45;0.30;16.02;0.00
421150;63.24;0.00;0.00;211.08;0.00;95.95;0.00;69.61;100.78;674.63;0.00;574.43;18.48;0.00;582.94;0.00;132.38;0.00;0.00;54.97;0.00;0.00;19.56;0.00;0.00;36.19;55.38;62.16;53.81
310070;399.44;0.00;28.06;1283.15;0.00;13.05;0.00;452.41;271.89;1895.60;0.00;1007.37;272.41;0.00;527.64;0.00;417.18;0.00;0.00;86.66;0.00;0.00;0.00;0.00;0.00;180.38;182.67;90.36;0.00
171395;126.46;0.00;0.00;508.88;0.00;2.13;0.00;201.13;0.00;469.80;0.00;1067.99;21.13;0.25;195.58;0.00;0.00;0.00;0.00;32.62;0.00;0.00;0.00;0.62;0.00;14.13;11.15;24.28;0.00
313270;57.69;15.07;0.00;326.71;0.85;2.43;0.00;68.90;36.59;632.01;0.00;558.59;34.27;0.00;71.49;0.00;95.92;0.23;0.00;3.75;0.00;0.00;0.65;1.53;0.00;22.61;5.94;51.62;0.00
250710;59.20;0.00;0.00;302.55;0.00;0.00;0.00;48.87;0.00;312.65;18.07;655.78;18.79;0.00;21.76;0.00;0.00;0.00;0.00;16.75;0.00;0.00;0.00;0.00;0.00;0.00;0.04;27.56;0.00
110010;54.08;15.87;0.00;323.32;0.00;0.42;0.00;54.95;17.48;580.25;5.11;364.64;3.16;0.00;4.27;0.00;0.00;0.89;0.00;21.49;0.00;0.00;0.38;0.00;0.00;22.07;2.25;2.27;0.00
315350;85.24;10.63;0.00;238.98;0.00;1.62;0.00;42.45;46.85;523.74;15.11;496.65;31.33;0.00;102.25;0.00;19.13;4.24;0.00;41.46;0.00;0.00;0.63;0.18;16.26;41.18;8.51;64.81;0.00
140047;56.87;0.00;0.00;136.02;0.00;0.00;0.00;68.54;0.00;319.91;0.00;887.63;108.46;0.00;91.69;82.92;104.78;8.77;0.00;124.43;0.00;0.00;0.00;0.00;71.12;8.01;0.30;0.00;0.00
313720;28.16;4.93;0.00;156.62;0.46;18.34;0.00;68.68;14.70;452.03;3.70;317.39;16.10;0.00;166.98;6.08;160.43;49.60;0.00;2.13;0.00;0.00;14.89;0.00;0.00;0.00;23.49;15.38;4.13
251320;81.39;0.00;0.00;204.10;0.00;0.00;0.00;116.65;184.63;514.75;0.00;572.78;23.90;0.00;239.97;0.00;0.00;0.00;0.00;32.45;0.00;0.00;0.00;0.00;0.00;5.47;41.53;0.00;30.81
170025;177.69;19.61;0.00;591.94;0.00;0.00;0.00;149.33;25.48;705.22;0.00;1262.12;8.08;0.00;210.67;0.00;0.00;122.91;0.00;96.03;0.00;0.00;0.00;0.20;0.00;190.18;0.00;0.00;0.00
330090;134.99;0.00;0.00;1449.99;0.00;0.00;0.00;31.75;0.00;982.17;0.00;670.59;0.01;0.00;0.00;0.00;0.00;36.59;0.00;1.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;102.78;75.86
270650;64.52;6.78;0.00;247.92;0.00;0.00;0.00;49.85;210.04;450.59;0.00;820.78;65.24;0.00;168.20;0.00;0.00;0.00;0.00;2.77;0.00;0.00;0.00;0.00;0.00;0.00;0.01;28.16;138.72
320334;107.25;13.71;0.00;577.00;0.00;0.00;0.00;119.70;0.00;628.59;0.00;851.26;11.17;0.00;145.26;0.00;4.60;14.19;0.00;71.96;0.00;0.00;145.41;0.00;29.81;5.10;78.08;0.00;0.00
430840;87.95;0.00;0.00;382.23;0.00;0.00;0.00;31.76;18.96;596.20;0.00;676.06;9.86;0.00;59.47;0.00;45.39;1.72;0.00;61.01;0.00;0.00;0.00;0.00;0.00;63.44;7.47;276.16;215.16
421540;84.50;0.00;0.00;510.95;0.00;4.63;0.00;112.89;193.91;750.68;0.00;865.80;46.96;0.00;196.05;0.00;0.00;0.00;0.00;174.54;0.00;0.00;0.00;0.00;0.00;478.35;23.97;179.08;117.70
351340;66.01;1.44;0.00;250.07;0.69;0.22;0.00;29.82;0.00;571.98;4.83;564.84;3.24;0.00;109.98;0.00;57.76;47.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.45;124.40;2.61
355070;205.45;5.12;244.89;586.59;0.00;168.12;0.00;211.73;355.62;1497.56;0.00;1468.34;147.30;0.00;865.34;9.44;23.95;48.13;0.00;8.90;0.00;0.00;31.50;0.00;0.00;0.00;149.76;59.84;225.82
412880;0.00;7.61;0.00;416.74;0.00;0.00;0.00;50.21;0.00;655.85;0.00;574.23;1.87;0.00;274.09;0.00;0.00;0.00;0.00;51.17;0.00;0.00;0.00;0.00;0.00;137.85;0.00;95.25;0.00
312070;157.98;0.00;0.00;692.05;0.00;6.97;0.00;142.30;335.73;923.21;0.00;1054.02;6.25;0.00;132.71;0.00;7.59;0.00;0.00;19.22;0.00;0.00;0.00;0.00;0.00;194.70;6.94;92.46;254.78
315180;48.96;64.08;0.00;358.25;0.00;0.00;0.00;165.38;26.10;986.69;65.23;748.04;7.44;2.43;61.21;0.03;304.74;7.89;0.00;0.94;0.00;0.57;53.34;0.07;0.00;55.61;38.09;67.16;0.00
411700;0.00;11.11;0.00;481.79;0.00;0.00;0.00;92.48;37.64;441.81;0.00;503.81;40.87;0.00;246.86;0.00;0.00;0.00;0.00;10.09;0.00;0.00;0.48;0.00;0.00;0.00;24.75;0.00;0.00
430462;0.00;0.00;35.10;1428.75;0.00;0.00;0.00;216.52;0.00;1569.45;0.00;1878.29;5.46;0.00;51.53;0.00;9.01;214.82;0.00;109.32;0.00;0.00;0.00;8.37;0.00;924.86;1.28;80.93;0.00
312530;202.30;28.05;0.00;663.40;0.00;0.53;0.00;205.20;0.00;671.59;0.00;751.40;0.29;0.00;413.67;0.00;330.53;5.31;0.00;16.95;0.00;0.00;201.06;0.00;0.59;70.93;224.89;0.00;0.00
330360;55.31;10.30;0.00;230.73;0.00;29.75;0.00;48.36;43.09;779.23;3.27;603.91;51.74;0.00;465.07;0.00;0.00;16.76;0.00;8.53;0.00;0.00;0.00;0.00;18.73;5.01;0.30;42.92;0.00
250407;131.27;0.00;0.00;417.44;0.00;4.26;0.00;126.17;46.37;552.16;0.00;814.38;3.69;0.00;262.55;0.00;72.00;0.00;0.00;63.54;0.00;0.00;0.00;0.00;0.00;0.17;81.88;62.74;0.00
521440;92.58;2.67;0.00;253.68;0.00;8.74;0.00;90.15;79.42;488.43;0.00;535.32;12.48;0.00;261.05;0.00;13.94;4.10;0.00;16.10;0.00;0.00;0.00;0.00;0.00;143.04;10.42;82.82;0.00
520929;239.10;0.00;0.00;795.55;0.00;0.00;0.00;219.23;155.53;805.57;47.15;1046.63;0.00;0.00;133.69;0.00;0.00;39.18;0.00;188.41;0.00;0.00;0.00;0.00;58.93;184.12;6.64;0.00;0.00
241300;99.02;0.00;0.00;323.67;0.00;0.00;0.00;122.60;0.00;712.11;0.00;519.60;0.00;0.00;169.95;0.00;0.00;0.26;0.00;104.17;0.85;0.00;0.00;0.00;0.00;10.60;0.87;0.00;0.00
150060;14.12;0.00;0.00;206.66;0.00;0.00;0.00;58.57;37.55;490.42;0.00;917.45;42.94;0.17;456.13;0.00;0.00;17.49;0.00;123.20;0.00;0.00;0.00;6.82;0.00;98.58;14.39;7.16;0.00
250100;53.92;18.74;0.00;138.21;0.00;0.00;0.00;54.84;18.35;519.57;3.28;586.77;9.31;0.00;185.37;10.07;0.00;0.00;0.00;24.07;0.00;0.00;6.43;0.00;17.08;0.00;24.08;44.71;0.00
211400;0.00;0.03;0.00;264.38;0.00;0.00;0.00;36.48;0.00;375.61;0.00;798.58;11.14;0.00;44.65;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.91;0.00;4.11;0.00;0.00
250580;123.81;0.00;0.00;674.18;0.00;0.00;0.00;232.53;32.83;721.04;0.00;1057.93;24.29;0.00;51.43;2.98;83.20;0.00;0.00;64.19;0.00;0.00;0.00;0.00;0.00;24.43;44.69;53.83;0.00
420070;78.67;0.00;0.00;221.45;0.00;3.00;0.00;45.81;0.00;509.55;0.00;622.55;1.54;0.00;118.41;0.00;0.60;0.00;0.00;60.58;0.00;0.00;1.77;0.00;0.00;327.52;6.84;15.62;0.00
420110;205.68;0.00;0.00;449.10;0.00;2.84;0.00;34.91;247.00;701.94;0.00;962.43;4.55;0.00;0.00;0.00;135.87;0.00;0.00;250.57;0.00;0.00;4.24;0.00;16.93;948.28;24.92;77.05;28.20
421570;67.01;0.00;0.00;148.00;0.00;19.45;0.00;78.97;111.43;442.45;0.00;667.79;9.84;0.00;178.91;3.73;5.10;0.00;0.00;38.54;0.00;0.00;37.60;0.00;0.00;116.52;30.51;89.05;90.24
420450;71.95;0.00;0.00;213.18;0.00;24.79;0.00;70.21;0.00;489.36;0.00;719.52;1.55;0.00;548.67;0.00;149.03;5.16;0.00;55.73;0.00;0.00;0.00;0.00;35.18;0.00;34.89;31.34;0.00
240400;133.03;0.00;0.00;252.41;0.00;0.00;0.00;125.08;92.43;1030.86;0.00;662.85;0.00;0.00;353.09;0.00;0.00;0.00;0.00;67.59;0.00;0.00;0.00;0.00;0.00;0.00;5.54;0.00;0.00
313000;0.00;18.34;0.00;344.88;0.00;8.45;0.00;217.75;178.72;852.75;0.00;809.01;91.64;0.00;354.12;23.77;110.35;2.93;0.00;66.31;0.00;0.00;14.46;7.59;26.61;80.44;40.24;0.00;0.00
317005;66.01;5.33;0.00;285.38;0.00;2.44;0.00;49.68;0.00;406.08;15.25;396.67;37.38;0.00;51.66;0.00;7.93;0.61;0.00;4.70;0.00;0.00;8.16;0.00;12.83;46.74;9.26;9.89;0.00
150157;0.00;0.00;0.00;391.43;0.00;0.00;0.00;85.56;0.00;555.90;0.00;688.32;53.78;0.00;0.31;0.00;0.00;17.74;0.00;13.43;0.00;0.00;0.00;0.00;0.00;2.23;0.00;0.00;0.00
250520;78.46;0.00;0.00;366.80;0.00;0.00;0.00;127.24;172.57;509.01;0.00;644.90;48.79;0.00;105.94;0.00;0.00;2.50;0.00;40.82;0.00;0.00;0.00;0.07;0.00;28.92;8.95;0.00;0.00
411345;129.54;0.00;0.00;399.36;0.00;0.00;0.00;173.56;0.00;733.79;0.00;803.92;5.49;0.00;282.68;0.00;0.00;0.88;0.00;362.53;0.00;0.00;24.79;0.00;0.00;103.49;21.97;52.91;0.00
250535;102.48;0.00;0.00;224.99;0.00;0.00;0.00;128.03;50.38;508.97;0.00;923.31;5.77;0.00;274.28;0.00;11.65;0.00;0.00;34.02;0.00;0.00;0.00;0.00;0.00;0.00;23.01;86.02;0.00
313260;139.71;0.00;0.00;986.10;0.00;0.00;0.00;154.82;0.00;782.15;0.00;781.27;63.82;0.00;81.79;0.00;0.00;1.72;0.00;19.12;0.00;0.00;0.00;0.00;0.00;0.00;28.91;64.37;0.00
420610;96.82;0.00;0.00;277.54;0.00;11.49;0.00;124.01;0.00;585.86;0.00;635.87;15.37;0.00;146.52;0.00;102.44;0.00;9.00;175.06;0.00;1.08;0.88;0.00;0.00;547.46;46.35;232.64;0.00
314710;75.00;0.00;0.00;270.00;0.00;2.15;0.00;62.39;100.90;573.35;0.00;405.97;9.47;71.60;48.35;0.00;15.57;0.78;0.00;2.09;0.00;0.00;0.00;1.36;0.00;53.77;5.34;49.11;58.18
330045;28.23;0.00;0.00;213.20;0.00;0.01;0.00;13.83;53.75;332.83;44.66;441.00;0.02;0.00;103.88;0.02;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.53;0.46;17.40;0.00
291860;83.48;0.00;0.00;326.03;0.00;0.00;0.00;37.97;0.00;592.58;0.00;677.19;74.05;0.00;203.82;0.00;24.66;0.00;0.00;5.83;0.00;0.00;0.00;0.00;0.00;0.09;13.72;12.14;0.00
431261;110.91;0.00;0.00;1254.64;0.00;8.58;0.00;270.48;90.90;1169.81;0.00;950.58;203.13;0.00;146.22;0.00;24.48;9.71;0.00;280.65;0.00;0.00;35.67;0.80;0.00;87.15;92.86;116.62;232.65
250890;47.91;0.00;0.00;161.25;0.00;0.00;0.00;57.41;0.00;413.02;13.33;523.97;0.00;6.53;111.55;1.47;0.00;3.68;0.00;13.79;0.00;0.00;15.05;0.00;1.34;6.77;3.42;0.00;0.00
292770;67.19;0.00;0.00;475.64;0.00;0.00;0.00;60.25;0.00;340.34;0.00;820.66;3.85;0.00;96.05;0.00;0.00;24.38;0.00;17.17;0.00;0.00;52.47;0.00;0.00;0.00;0.00;13.72;0.00
311265;111.52;58.26;0.00;770.61;0.00;3.20;0.00;119.42;0.00;592.68;0.00;571.28;1.11;0.00;179.99;0.00;0.00;0.00;0.00;11.11;0.00;0.00;0.00;1.51;3.76;0.00;0.00;12.32;0.00
521945;186.93;0.00;0.00;707.85;0.00;0.00;0.00;237.72;0.00;765.03;0.00;954.16;1.67;30.79;350.80;0.00;32.34;55.92;0.00;55.17;0.00;0.00;0.00;0.00;15.95;286.12;20.73;6.43;0.00
251274;149.09;7.70;0.00;464.04;0.00;0.00;0.00;267.04;56.78;702.82;0.00;1004.70;94.55;0.00;215.11;0.00;0.00;0.00;0.00;65.34;0.00;0.00;0.00;0.00;17.26;3.58;17.63;65.18;3.00
510730;79.71;0.00;0.00;208.03;0.00;0.00;0.00;87.89;62.77;500.99;0.00;557.29;4.49;0.00;214.98;0.00;0.00;4.67;0.00;37.96;0.00;0.00;41.12;0.00;14.93;41.14;33.88;21.24;86.92
352770;97.47;0.00;0.00;234.27;0.00;0.00;0.00;180.28;136.31;750.82;0.00;807.19;0.00;0.00;221.01;23.24;0.00;0.00;0.00;91.45;0.00;0.00;0.00;0.00;0.00;120.54;33.72;37.72;0.00
290290;52.63;14.84;0.00;158.01;0.00;2.14;0.00;73.05;0.00;395.73;0.00;966.15;16.02;0.00;136.46;0.08;0.35;5.66;0.00;19.03;0.00;0.00;0.00;0.00;0.00;32.16;1.03;29.29;0.00
320300;67.01;21.60;0.00;288.57;0.00;0.00;0.00;83.00;0.00;408.28;0.00;842.77;13.61;0.00;146.15;0.00;0.00;3.12;0.00;56.94;0.00;0.00;0.00;5.86;13.74;79.73;12.00;8.76;0.00
312500;126.27;0.00;0.00;325.48;0.00;0.00;0.00;82.17;60.34;747.35;0.00;674.70;153.00;0.00;274.41;0.00;56.91;0.00;0.00;2.47;0.00;0.00;1.53;0.00;0.00;122.84;2.31;25.58;0.00
120030;44.25;0.00;0.00;291.18;0.00;0.00;0.00;47.74;0.00;213.93;0.00;545.93;13.62;0.00;26.37;0.00;0.00;3.88;0.00;9.47;0.00;3.25;0.00;0.00;0.00;3.75;0.00;0.00;0.00
251530;40.47;0.17;4.21;77.14;0.00;0.00;0.00;55.37;159.54;412.61;0.00;515.09;15.51;0.00;105.86;5.11;0.53;0.00;0.00;13.61;0.00;0.00;0.00;2.63;0.00;0.83;1.02;11.01;47.83
270810;68.36;0.00;0.00;601.54;0.00;0.00;0.00;449.35;272.04;451.09;0.00;300.32;0.00;0.00;49.82;0.00;0.00;0.00;0.00;1.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;38.80;0.00
270760;74.66;0.00;0.00;274.43;0.00;0.00;0.00;89.68;300.07;574.22;0.00;846.17;51.65;0.00;317.48;0.00;10.49;0.00;0.00;97.30;0.00;0.00;0.00;0.00;0.00;0.00;1.46;3.29;196.72
355465;204.40;0.00;0.00;984.23;0.00;0.00;0.00;228.81;0.00;1175.15;0.00;1308.94;31.26;0.00;847.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.27;0.00;0.00
220327;0.00;0.00;0.00;508.84;0.00;0.00;0.00;118.79;0.00;473.95;0.00;961.80;0.00;0.00;78.27;0.00;0.00;0.00;0.00;24.71;0.00;0.00;0.00;0.00;0.00;2.62;46.37;0.00;0.00
412650;64.27;0.00;0.00;345.51;0.00;0.00;0.00;76.36;46.46;631.98;0.00;519.82;29.60;0.00;178.62;0.00;4.82;5.17;0.00;25.93;0.00;3.18;0.36;0.00;0.00;137.95;33.28;106.61;0.00
430520;51.17;0.00;0.00;199.18;0.00;1.08;0.00;58.80;247.56;455.40;0.00;402.34;13.03;0.00;268.33;0.00;8.42;0.00;0.00;93.44;0.00;0.00;12.73;0.24;0.00;195.70;15.47;8.20;270.29
354500;77.42;0.00;0.00;192.78;0.00;0.00;0.00;125.09;0.00;493.07;23.64;699.74;13.40;0.00;365.99;2.44;0.00;3.64;0.00;16.53;0.00;0.00;38.85;0.00;0.00;125.09;38.35;29.34;0.00
210710;0.00;20.16;0.00;333.21;0.00;0.00;0.00;62.86;0.00;422.09;0.00;953.41;45.86;0.00;3.28;0.00;6.20;0.00;0.00;0.00;0.00;0.00;0.00;1.88;17.15;0.00;0.20;3.54;0.00
313230;47.09;0.00;0.00;204.31;0.00;1.86;0.00;79.84;8.46;348.94;0.00;659.80;20.83;0.00;138.09;0.00;0.00;0.03;0.00;36.97;0.00;0.00;0.00;0.00;0.00;64.10;23.17;7.94;0.00
241160;0.00;0.00;0.00;3757.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
421715;295.10;0.00;0.00;903.62;0.00;0.00;0.00;256.97;0.00;1132.13;0.00;1226.64;18.94;0.00;106.96;0.00;0.00;0.00;0.00;717.80;0.00;0.00;0.00;0.00;0.00;424.32;29.08;69.97;0.00
320425;115.79;0.00;0.00;334.14;0.00;0.00;0.00;251.18;0.00;689.61;0.00;959.21;13.96;0.00;574.50;0.00;0.00;29.56;0.00;91.97;0.00;0.00;51.31;0.00;0.00;25.38;17.13;24.97;0.00
420775;160.80;0.00;0.00;420.82;0.00;5.22;0.00;111.71;0.00;919.34;7.10;601.63;42.44;0.00;126.79;0.00;0.00;1.08;0.00;212.70;0.00;13.02;34.08;0.00;0.00;542.51;28.08;148.31;0.00
240410;0.00;0.00;0.00;6283.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
350335;240.27;0.00;0.00;1208.76;0.00;0.00;0.00;504.71;70.59;1552.02;0.00;1174.04;150.76;0.00;244.99;0.00;0.00;41.25;0.00;269.69;0.00;0.00;0.00;0.00;0.00;657.43;77.65;0.00;0.00
250050;0.00;18.48;0.00;171.86;0.00;0.00;0.00;42.06;101.56;321.93;0.00;503.12;38.17;0.00;146.96;0.00;44.28;0.00;0.00;3.85;0.00;0.00;0.00;11.99;0.00;0.93;39.48;329.24;0.00
520050;255.68;0.52;0.00;1140.62;24.27;0.00;0.00;286.95;215.05;1613.23;0.00;511.00;0.00;0.00;319.26;68.94;0.00;12.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;219.29;10.84;13.56;0.00
