#Cidade;População;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
520890;4.391199840108775;6.24;4.77;4.68;6.65;0.00;5.32;0.00;6.11;0.00;7.34;0.00;7.03;5.98;4.71;6.47;0.00;3.90;5.27;0.00;5.88;0.00;0.00;5.42;0.00;6.07;5.84;5.50;6.71;0.00
330050;4.417072922513188;6.36;5.71;0.00;7.01;0.00;6.10;0.00;6.28;6.91;7.27;5.62;7.19;4.18;0.00;7.08;0.00;0.00;4.53;0.00;5.57;0.00;0.00;6.09;3.88;0.00;6.36;5.75;5.60;6.67
270070;4.2637070646074315;6.07;0.00;0.00;6.82;0.00;0.00;0.00;6.06;6.30;7.00;0.00;7.12;0.00;0.00;6.12;0.00;0.00;4.88;0.00;5.66;0.00;0.00;0.00;0.00;0.00;0.00;5.02;0.00;0.00
240840;3.6414741105040997;5.73;0.00;0.00;6.45;0.00;0.00;0.00;5.83;5.65;6.55;0.00;6.50;0.00;0.00;5.44;0.00;0.00;0.00;0.00;5.64;0.00;0.00;4.65;0.00;0.00;0.00;5.61;5.78;0.00
292925;4.2904575640680385;6.03;0.00;0.00;6.77;0.00;4.71;0.00;6.18;0.00;7.03;0.00;7.23;5.38;0.00;6.55;0.00;5.79;4.99;0.00;5.69;0.00;0.00;0.00;0.00;5.20;6.27;5.64;5.52;0.00
210730;3.66228551572213;0.00;4.79;0.00;6.38;0.00;0.00;0.00;5.79;0.00;6.34;4.89;6.76;3.84;0.00;6.38;5.21;5.28;0.00;0.00;5.36;0.00;0.00;5.17;4.27;5.44;6.09;0.00;0.00;0.00
521483;4.099369826389839;6.20;3.90;0.00;6.85;0.00;4.96;0.00;6.57;6.15;6.98;0.00;7.01;3.31;0.00;6.61;0.00;4.49;4.95;0.00;5.46;0.00;0.00;0.00;4.75;0.00;6.38;6.16;0.00;0.00
292150;4.738836030514029;6.36;0.00;5.54;6.77;0.00;0.00;0.00;6.47;0.00;7.26;0.00;7.64;5.84;0.00;6.89;0.00;4.42;0.00;0.00;6.03;0.00;0.00;0.00;0.00;5.05;6.01;4.13;6.23;0.00
270190;3.8702282790117946;0.00;2.46;0.00;6.49;0.00;0.00;0.00;5.73;6.34;6.56;0.00;6.83;4.42;0.00;5.98;0.00;0.00;0.00;0.00;5.65;0.00;0.00;0.00;0.00;0.00;0.00;5.37;4.88;0.00
412863;3.765072201102792;0.00;5.07;0.00;6.39;0.00;0.00;0.00;5.94;0.00;6.48;0.00;6.64;4.78;0.00;6.04;0.00;0.00;5.06;0.00;5.54;0.00;0.00;0.00;0.00;0.00;5.88;4.92;5.24;0.00
150120;4.62852175275528;6.15;0.00;0.00;7.01;0.00;5.94;0.00;6.03;6.71;7.10;0.00;7.54;5.81;4.79;6.21;0.00;6.02;5.26;0.00;5.69;0.00;0.00;0.00;4.83;5.15;5.14;4.14;0.00;0.00
410970;4.48378692670438;0.00;0.00;0.00;6.82;4.44;0.00;0.00;6.03;0.00;5.94;0.00;7.12;4.61;0.00;6.81;0.00;0.00;5.59;0.00;6.02;0.00;0.00;5.65;0.00;0.00;3.91;5.36;5.53;6.25
355635;3.9869507878585164;5.83;0.00;0.00;6.45;0.00;5.44;0.00;5.65;0.00;6.80;0.00;6.94;0.00;0.00;5.97;0.00;0.00;5.41;0.00;5.22;0.00;0.00;0.00;0.00;0.00;5.86;5.40;5.41;0.00
314345;3.901621764093357;5.81;5.12;0.00;6.25;4.21;3.87;0.00;5.79;0.00;6.67;0.00;6.53;5.46;0.00;5.97;0.00;6.62;4.00;0.00;5.29;0.00;0.00;0.00;3.90;0.00;5.70;5.46;5.94;0.00
221093;3.8131805325860118;5.63;0.00;0.00;6.32;0.00;4.26;0.00;5.61;5.55;6.44;4.83;6.61;2.98;4.80;5.31;3.90;5.73;0.00;0.00;5.33;0.00;0.00;0.00;4.82;5.31;4.64;4.84;0.00;0.00
150780;4.08188713942355;0.00;0.00;0.00;6.53;0.00;0.00;0.00;6.09;0.00;6.79;0.00;7.17;5.73;0.00;6.32;0.00;5.28;5.87;0.00;5.44;0.00;0.00;0.00;0.00;5.11;0.00;4.99;5.73;0.00
210725;3.7145812088395314;0.00;0.00;0.00;6.17;0.00;0.00;0.00;5.68;0.00;6.47;0.00;6.76;5.87;0.00;4.80;0.00;5.77;0.00;0.00;4.86;0.00;0.00;0.00;0.00;4.38;6.70;4.49;0.00;0.00
292800;4.564547711755948;6.33;4.62;0.00;6.61;0.00;5.15;0.00;6.34;0.00;7.21;0.00;7.44;5.98;0.00;6.71;0.00;5.96;0.00;0.00;5.34;0.00;0.00;0.00;0.00;5.52;0.00;0.00;6.23;0.00
291100;4.055072382449418;5.90;5.26;0.00;6.60;0.00;0.00;0.00;6.00;0.00;6.65;0.00;6.87;5.09;0.00;6.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.70;0.00;0.00
320225;4.083502619830267;6.05;0.00;0.00;6.87;0.00;0.00;0.00;6.21;0.00;6.88;3.99;6.89;5.64;0.00;6.43;0.00;5.69;5.96;0.00;6.60;0.00;0.00;0.00;0.00;0.00;3.92;5.07;3.83;0.00
430060;5.313198398105555;6.88;0.00;0.00;7.45;0.00;6.02;0.00;6.95;7.15;7.68;0.00;7.92;5.95;6.05;7.46;6.32;6.38;6.01;0.00;0.00;0.00;0.00;6.19;0.00;0.00;6.34;5.98;0.00;7.10
314970;4.007961033336183;5.69;0.00;0.00;6.37;0.00;0.00;0.00;5.88;5.97;6.67;0.00;6.70;5.18;0.00;6.67;3.73;5.40;5.07;0.00;4.96;0.00;4.06;0.00;0.00;4.64;5.90;3.91;5.51;5.96
270740;3.916611845109346;5.81;0.00;4.52;6.34;0.00;0.00;0.00;5.75;6.08;6.64;0.00;7.00;5.88;0.00;6.74;0.00;0.00;4.58;0.00;4.42;0.00;0.00;0.00;4.23;0.00;4.42;0.00;0.00;0.00
220552;3.740046724051494;5.62;0.00;5.32;6.34;0.00;0.00;0.00;5.60;0.00;6.41;0.00;6.72;4.47;0.00;5.59;0.00;0.00;0.00;0.00;4.63;0.00;0.00;0.00;0.00;0.00;0.00;4.65;5.53;0.00
412033;3.561220678933944;5.38;4.52;0.00;6.40;0.00;0.00;0.00;5.79;0.00;6.56;0.00;6.38;3.40;0.00;6.36;5.15;0.00;3.86;0.00;3.80;0.00;5.00;0.00;0.00;0.00;5.85;5.24;5.52;0.00
431177;3.848373883844602;5.93;0.00;0.00;6.55;3.84;0.00;0.00;5.73;6.05;6.45;0.00;6.61;2.75;0.00;5.78;0.00;3.14;4.46;0.00;5.70;0.00;0.00;0.00;0.00;0.00;4.40;4.38;5.64;6.00
317150;3.530071568837378;5.74;0.00;4.65;6.49;0.00;3.91;0.00;5.88;5.78;6.46;0.00;6.46;5.28;0.00;6.16;0.00;4.59;1.16;0.00;0.00;0.00;0.00;0.00;0.00;4.54;5.33;4.57;4.78;0.00
520055;3.7248490876293854;6.49;3.61;0.00;7.15;0.00;5.58;0.00;6.87;0.00;7.11;0.00;7.13;5.56;0.00;6.98;2.87;0.00;5.80;0.00;6.36;0.00;0.00;0.00;0.00;0.00;6.27;6.07;6.19;0.00
270850;4.53701269914582;6.27;0.00;0.00;6.97;0.00;6.06;0.00;6.22;0.00;7.11;0.00;7.42;4.75;0.00;6.78;0.00;4.91;4.36;0.00;5.55;0.00;0.00;4.63;0.00;0.00;0.00;5.65;5.48;0.00
290820;4.351177653684284;6.09;0.00;0.00;6.82;0.00;0.00;0.00;6.05;0.00;6.95;0.00;7.22;5.80;0.00;5.87;0.00;6.04;0.00;0.00;5.74;0.00;0.00;0.00;0.00;0.00;0.00;5.42;5.79;0.00
291550;4.338795031631806;6.16;5.42;0.00;6.88;0.00;0.00;0.00;5.98;0.00;6.83;0.00;7.17;4.74;0.00;6.19;0.00;5.77;4.56;4.96;0.00;0.00;0.00;0.00;0.00;0.00;5.21;5.27;6.26;0.00
310950;4.154728207440155;5.64;0.00;0.00;6.59;0.00;4.73;0.00;6.19;0.00;6.74;0.00;6.82;5.78;0.00;6.20;0.00;5.31;4.23;0.00;5.55;0.00;0.00;0.00;4.35;0.00;6.25;5.70;6.04;0.00
316553;4.466422722433792;6.44;5.61;0.00;7.10;0.00;5.29;0.00;6.54;6.10;7.44;0.00;7.32;6.53;0.00;6.58;0.00;5.16;6.60;0.00;4.89;0.00;0.00;4.51;0.00;0.00;0.00;5.85;5.91;6.49
410950;3.902438056198665;0.00;5.31;0.00;6.80;0.00;0.00;0.00;5.90;0.00;6.72;0.00;6.68;5.42;0.00;5.13;0.00;0.00;5.47;0.00;4.12;0.00;0.00;4.42;0.00;0.00;4.40;4.77;5.88;0.00
270710;4.393733099829008;6.49;3.82;0.00;7.18;0.00;3.24;0.00;6.70;6.07;7.03;0.00;7.26;6.36;5.15;6.77;0.00;5.98;5.48;0.00;6.51;0.00;0.00;0.00;0.00;0.00;0.00;5.94;6.07;0.00
320120;5.315913694655885;7.02;0.00;0.00;7.87;0.00;5.95;0.00;6.68;7.24;7.78;0.00;8.02;6.54;0.00;7.55;5.16;0.00;4.76;3.61;6.05;0.00;0.00;4.94;0.00;0.00;6.80;5.92;7.32;0.00
410520;4.247703281934172;0.00;4.92;0.00;6.81;0.00;3.29;0.00;6.28;0.00;6.95;0.00;6.95;5.12;0.00;6.35;0.00;4.96;5.57;0.00;4.95;0.00;0.00;0.00;0.00;0.00;3.57;5.18;5.98;6.02
270050;4.192149125018534;0.00;0.00;4.87;6.59;0.00;0.00;0.00;5.96;6.36;6.80;4.94;7.09;6.05;0.00;6.37;0.00;6.00;4.43;0.00;5.04;0.00;4.10;0.00;4.46;0.00;5.16;5.82;6.01;0.00
520980;3.598352709869284;5.73;4.76;0.00;6.31;0.00;4.22;0.00;5.89;0.00;6.53;0.00;6.45;0.00;0.00;0.00;5.58;0.00;4.51;0.00;5.44;0.00;0.00;0.00;0.00;0.00;5.82;4.85;0.00;0.00
330600;4.8976160963542545;6.91;0.00;0.00;7.79;0.00;3.04;0.00;6.48;0.00;7.87;3.43;7.84;6.77;0.00;7.47;0.00;6.26;6.60;0.00;5.88;0.00;5.75;5.18;0.00;0.00;0.00;6.55;6.43;0.00
412710;4.875373842903545;6.64;0.00;0.00;7.17;0.00;5.93;0.00;6.81;7.01;7.47;5.61;7.46;6.14;0.00;7.26;5.79;0.00;5.43;0.00;0.00;0.00;6.54;4.64;0.00;0.00;0.00;6.55;6.68;7.14
353650;4.978732738073185;7.35;0.00;6.70;7.89;0.00;7.52;0.00;7.57;7.44;8.39;0.00;8.44;7.73;0.00;8.01;7.52;0.00;6.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.38;6.95;7.99;7.66
250360;3.8632038590286295;5.74;0.00;0.00;6.40;0.00;0.00;0.00;5.78;0.00;6.50;5.10;6.76;5.61;0.00;5.51;0.00;0.00;0.00;0.00;4.99;0.00;0.00;0.00;0.00;0.00;4.11;3.79;5.88;0.00
510740;3.6427612032653203;5.58;0.00;0.00;6.21;0.00;0.00;0.00;5.90;0.00;6.34;0.00;6.55;0.00;0.00;6.29;0.00;5.18;0.00;0.00;4.95;0.00;0.00;2.86;0.00;0.00;0.00;5.11;5.22;0.00
312890;3.8900855267163252;5.91;0.00;0.00;6.55;0.00;0.00;0.00;5.88;5.94;6.60;0.00;6.55;4.59;0.00;6.78;0.00;5.49;0.00;0.00;5.18;0.00;0.00;0.00;0.00;0.00;5.65;4.96;5.83;0.00
260140;4.62433367169012;0.00;0.00;0.00;6.93;0.00;5.65;0.00;6.47;0.00;7.39;0.00;7.44;6.04;5.16;6.90;0.00;0.00;4.55;0.00;5.72;0.00;0.00;4.32;0.00;6.04;5.02;5.59;6.37;0.00
251600;4.430155711970019;6.12;0.00;0.00;6.48;0.00;4.20;0.00;6.23;5.72;7.06;0.00;7.14;6.08;0.00;6.44;0.00;3.90;5.37;0.00;5.79;0.00;5.35;0.00;0.00;0.00;4.33;5.54;5.90;0.00
510677;4.060999853218289;5.97;0.00;0.00;6.68;0.00;0.00;0.00;5.92;0.00;6.87;5.31;6.69;5.01;0.00;6.27;0.00;5.73;0.00;0.00;1.47;0.00;0.00;0.00;0.00;4.97;0.00;5.29;3.00;0.00
250523;3.801472313521471;5.74;0.00;0.00;6.47;0.00;0.00;0.00;5.75;0.00;6.43;0.00;6.93;5.15;0.00;0.00;0.00;0.00;4.91;0.00;5.07;0.00;0.00;0.00;0.00;0.00;0.00;4.96;0.00;0.00
315460;5.504212519782205;6.91;5.57;0.00;7.63;0.00;4.62;0.00;7.07;0.00;8.11;0.00;7.98;6.25;0.00;7.69;0.00;5.86;6.24;0.00;0.00;0.00;0.00;0.00;0.00;6.71;6.04;6.31;0.00;0.00
292575;4.434361287200313;6.17;0.00;0.00;6.79;0.00;0.00;0.00;6.55;0.00;6.97;5.64;7.33;5.91;0.00;6.33;0.00;0.00;0.00;0.00;4.59;0.00;0.00;4.86;0.00;0.00;5.56;3.84;5.61;0.00
291733;4.0528477834008605;5.94;0.00;0.00;6.54;0.00;0.00;0.00;5.86;0.00;6.73;0.00;6.94;2.93;0.00;6.10;0.00;4.38;3.32;0.00;5.14;0.00;0.00;0.00;0.00;5.19;5.11;5.82;5.75;0.00
150290;4.5704028222869075;6.11;5.38;0.00;6.62;0.00;5.65;0.00;6.25;0.00;7.09;0.00;7.35;5.58;0.00;6.78;0.00;0.00;5.84;4.96;5.35;0.00;0.00;5.50;0.00;0.00;0.00;5.27;5.46;0.00
251640;4.031206419827462;5.85;0.00;0.00;6.39;0.00;0.00;0.00;5.74;5.86;6.64;0.00;6.81;5.55;0.00;6.22;0.00;0.00;0.00;0.00;5.82;0.00;0.00;2.82;0.00;0.00;0.00;4.95;5.66;0.00
291210;4.385659886891622;6.08;5.72;0.00;6.73;0.00;5.78;0.00;6.26;0.00;7.07;0.00;7.07;5.93;0.00;6.34;4.86;6.53;0.00;0.00;4.95;0.00;0.00;0.00;0.00;0.00;5.38;5.33;0.00;0.00
251010;4.027553454050221;5.86;0.00;0.00;6.19;0.00;0.00;0.00;5.96;5.55;6.67;0.00;6.72;5.10;0.00;6.19;0.00;0.00;0.00;0.00;5.74;0.00;0.00;0.00;0.00;4.18;3.00;5.00;5.57;0.00
330400;4.44057851483637;6.77;0.00;0.00;7.32;0.00;0.00;0.00;6.35;7.03;7.62;3.38;7.55;6.81;0.00;6.78;0.00;6.51;6.60;5.99;6.07;0.00;0.00;5.09;3.93;0.00;6.49;6.35;6.40;6.79
250680;4.254741376091537;6.01;0.00;0.00;6.54;0.00;0.00;0.00;6.18;0.00;7.02;0.00;7.11;4.51;0.00;6.44;0.00;0.00;0.00;0.00;5.71;0.00;0.00;5.26;0.00;0.00;0.00;3.12;6.20;0.00
351495;3.3951515915045425;5.76;5.34;0.00;6.21;0.00;5.83;0.00;5.88;5.30;6.42;0.00;6.55;5.34;0.00;6.94;0.00;5.53;0.00;0.00;5.30;0.00;0.00;0.00;0.00;0.00;5.62;5.43;0.00;0.00
330550;4.908029038464816;6.84;0.00;0.00;7.38;0.00;6.52;0.00;6.73;7.05;7.69;0.00;7.79;6.56;0.00;7.81;0.00;0.00;5.49;0.00;5.92;0.00;0.00;6.03;5.88;0.00;0.00;6.13;6.70;0.00
120032;3.8651039746411278;0.00;0.00;0.00;6.60;0.00;0.00;0.00;5.97;4.89;6.51;0.00;7.01;5.05;4.77;5.46;0.00;0.00;4.62;0.00;5.98;0.00;0.00;0.00;0.00;0.00;3.42;0.00;0.00;0.00
292120;4.441333727689481;6.10;0.00;0.00;6.84;0.00;0.00;0.00;6.23;0.00;6.88;0.00;7.27;6.03;0.00;6.10;0.00;0.00;0.00;0.00;5.95;0.00;0.00;0.00;0.00;0.00;5.40;5.09;0.00;0.00
292590;4.463713861541874;6.15;0.00;0.00;6.63;0.00;4.85;0.00;6.39;0.00;7.07;5.56;7.40;6.11;0.00;6.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.02;5.86;0.00
510160;3.8776592441116087;0.00;0.00;0.00;6.69;0.00;0.00;0.00;5.89;0.00;6.49;0.00;6.41;5.25;0.00;4.97;4.70;5.46;0.00;0.00;5.04;0.00;0.00;5.27;0.00;0.00;4.66;4.77;5.71;0.00
330280;4.257342526505176;6.31;0.00;5.50;6.78;0.00;4.52;0.00;6.46;5.87;7.18;0.00;7.23;4.92;0.00;7.08;0.00;4.29;5.54;0.00;5.70;0.00;0.00;6.11;0.00;0.00;6.33;4.26;5.86;5.99
311960;3.4915017662373264;5.75;0.00;0.00;6.24;0.00;0.00;0.00;5.59;5.37;6.39;0.00;6.38;5.19;0.00;6.34;0.00;5.17;4.56;0.00;5.42;0.00;0.00;4.01;0.00;0.00;4.02;5.37;5.05;0.00
520145;3.3988077302032647;5.90;0.00;0.00;6.33;0.00;3.48;0.00;5.81;5.98;6.44;0.00;6.64;4.65;0.00;6.01;5.19;0.00;4.79;0.00;4.81;0.00;0.00;0.00;0.00;0.00;5.59;4.11;5.68;0.00
350320;5.350837018399901;7.11;6.29;0.00;7.51;0.00;6.78;0.00;7.17;0.00;8.34;7.05;8.22;6.63;6.12;7.63;6.29;7.91;6.94;0.00;6.85;0.00;5.68;5.82;0.00;0.00;7.36;7.05;7.43;0.00
315280;4.436051275202242;6.27;0.00;0.00;6.83;0.00;5.03;0.00;6.17;5.80;7.23;0.00;7.11;6.13;0.00;6.98;0.00;6.30;3.69;0.00;5.02;0.00;4.44;4.69;4.11;0.00;6.29;6.17;6.25;0.00
314780;3.325720858019412;5.63;0.00;0.00;6.04;0.00;0.00;0.00;5.33;5.78;6.40;0.00;6.36;5.30;0.00;5.68;4.66;5.08;0.00;0.00;5.49;0.00;0.00;4.19;3.30;0.00;6.19;4.87;5.16;0.00
310780;4.192762535405685;5.99;4.53;0.00;6.41;4.28;4.64;0.00;6.06;5.89;6.72;0.00;6.74;5.66;0.00;6.32;0.00;5.31;4.71;0.00;5.56;0.00;0.00;4.49;4.65;5.46;5.87;5.49;5.33;0.00
310350;5.063078037373931;6.53;0.00;5.48;7.56;0.00;5.86;0.00;6.90;6.92;7.87;0.00;7.67;6.30;2.48;7.28;4.42;7.20;6.43;0.00;6.30;0.00;4.03;5.10;5.66;0.00;6.49;6.38;6.73;0.00
421330;3.6861892342440234;5.85;0.00;0.00;6.17;0.00;4.03;0.00;5.80;0.00;6.53;0.00;6.56;3.80;0.00;6.36;0.00;0.00;4.38;0.00;5.95;0.00;0.00;0.00;0.00;0.00;6.10;4.67;5.62;0.00
160023;3.826981336911994;6.19;0.00;5.16;6.83;0.00;0.00;0.00;6.33;0.00;6.72;0.00;7.13;6.20;0.00;6.68;0.00;0.00;6.17;0.00;6.29;0.00;0.00;5.33;0.00;0.00;5.21;6.07;5.99;0.00
421740;4.259737186751266;6.23;0.00;0.00;6.56;0.00;5.07;0.00;6.11;0.00;6.91;0.00;7.05;5.55;0.00;6.51;3.57;6.24;6.01;0.00;5.86;0.00;5.37;4.99;0.00;5.71;0.00;5.80;6.13;4.32
270470;4.703394564548142;6.69;6.15;0.00;7.53;0.00;0.00;0.00;6.32;7.06;7.49;0.00;7.62;6.79;0.00;7.40;4.02;6.61;5.15;0.00;4.68;0.00;0.00;5.23;0.00;0.00;5.77;5.39;7.28;0.00
316470;4.839207707640058;6.70;0.00;0.00;7.16;0.00;6.67;0.00;6.26;6.98;7.89;0.00;7.40;6.17;0.00;6.70;0.00;4.83;5.81;5.81;5.82;0.00;0.00;4.39;5.44;6.32;6.42;6.33;6.44;6.69
320490;5.088731284520395;6.83;0.00;6.96;7.58;0.00;6.37;0.00;6.91;0.00;7.64;0.00;8.05;6.32;0.00;7.23;5.13;7.65;5.87;0.00;6.67;0.00;0.00;6.37;0.00;0.00;0.00;6.61;0.00;0.00
220570;4.4685688527234655;6.10;0.00;0.00;6.78;0.00;0.00;0.00;6.17;6.47;7.08;0.00;7.32;4.82;0.00;6.29;0.00;0.00;5.30;0.00;3.93;0.00;0.00;5.79;0.00;0.00;0.00;5.49;6.26;0.00
313750;4.254354692053167;5.98;0.00;0.00;6.80;0.00;4.49;0.00;6.03;6.60;6.95;0.00;6.95;5.74;0.00;6.61;0.00;6.70;5.95;0.00;5.10;0.00;0.00;0.00;0.00;0.00;6.03;4.70;0.00;0.00
290780;4.53832233323144;6.22;0.00;0.00;6.69;0.00;0.00;0.00;5.81;0.00;7.07;0.00;7.31;4.23;0.00;6.68;0.00;4.20;6.56;0.00;5.24;0.00;0.00;0.00;0.00;0.00;0.00;6.06;0.00;0.00
310900;4.571871807197167;6.82;6.53;0.00;7.39;0.00;5.70;0.00;6.79;6.06;7.80;4.36;7.68;6.32;0.00;7.33;0.00;5.93;6.48;0.00;5.22;5.13;0.00;6.32;0.00;6.34;6.97;6.83;6.29;0.00
270680;4.254717218423228;6.06;5.27;0.00;6.51;0.00;0.00;0.00;6.17;0.00;6.88;0.00;7.11;5.87;0.00;6.41;0.00;0.00;5.31;0.00;5.45;0.00;0.00;5.42;0.00;4.12;4.38;5.61;5.88;0.00
521487;3.467608105583633;5.76;0.00;0.00;6.42;0.00;4.35;0.00;5.78;0.00;6.29;0.00;6.41;4.38;0.00;0.00;5.96;0.00;5.17;0.00;4.86;0.00;0.00;0.00;0.00;4.37;5.87;5.14;4.97;0.00
270020;4.254596409920988;6.07;0.00;0.00;6.79;0.00;0.00;0.00;6.08;0.00;6.85;0.00;7.10;0.00;0.00;6.58;0.00;0.00;0.00;0.00;5.85;0.00;0.00;0.00;0.00;0.00;0.00;5.02;4.46;0.00
521385;3.376211850282673;5.76;3.40;0.00;6.29;0.00;4.20;0.00;5.84;5.90;6.24;0.00;6.25;4.95;0.00;6.08;4.91;0.00;5.02;0.00;5.77;0.00;0.00;0.00;0.00;0.00;5.82;4.53;0.00;0.00
211174;4.0319333402756055;0.00;4.02;4.45;6.67;0.00;0.00;0.00;5.51;0.00;6.56;0.00;6.95;4.91;0.00;6.08;0.00;3.38;4.09;0.00;4.90;0.00;0.00;0.00;0.00;4.93;6.34;3.40;5.06;0.00
292130;4.068185861746161;5.78;0.00;0.00;6.67;0.00;0.00;0.00;6.00;0.00;6.54;0.00;6.99;5.81;0.00;5.90;0.00;5.43;4.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.39;5.73;0.00;0.00
330040;5.254540826723212;0.00;6.52;0.00;7.92;0.00;4.29;0.00;6.83;7.65;8.07;6.58;8.03;6.49;0.00;7.36;6.22;0.00;5.61;0.00;5.89;0.00;0.00;5.04;0.00;6.55;6.28;6.61;6.88;0.00
293317;3.9733587998863977;5.78;0.00;0.00;6.42;0.00;0.00;0.00;5.48;0.00;6.55;0.00;6.94;5.55;0.00;6.25;0.00;4.25;4.48;0.00;0.00;0.00;0.00;0.00;0.00;5.01;0.00;4.81;5.59;0.00
521645;3.4899584794248346;6.00;0.00;0.00;6.32;0.00;4.40;0.00;6.37;0.00;6.58;5.48;6.62;4.58;0.00;6.34;4.41;0.00;4.78;0.00;5.32;0.00;4.81;0.00;0.00;0.00;5.96;5.33;4.75;0.00
150503;4.4008659607565725;0.00;0.00;0.00;6.73;0.00;0.00;0.00;6.13;0.00;7.20;0.00;7.37;4.94;0.00;6.85;0.00;6.98;5.60;0.00;5.67;0.00;0.00;5.54;0.00;0.00;6.61;4.07;6.03;0.00
310560;5.127014040781646;6.77;0.00;5.85;7.62;0.00;6.56;0.00;6.55;7.53;8.01;0.00;7.64;5.94;5.94;6.54;0.00;7.32;2.60;0.00;6.42;0.00;0.00;5.49;6.20;6.72;0.00;5.86;6.76;7.13
251675;3.4743619760326307;0.00;4.56;0.00;6.29;0.00;0.00;0.00;5.81;4.92;6.42;0.00;6.53;5.52;0.00;6.04;0.00;0.00;5.33;0.00;5.72;0.00;0.00;0.00;0.00;0.00;3.04;4.10;4.61;0.00
521830;4.5339245048199945;6.29;5.08;0.00;6.65;5.29;0.00;0.00;6.23;6.79;7.23;0.00;7.37;2.95;0.00;6.51;0.00;5.91;0.00;0.00;5.80;0.00;0.00;6.09;3.40;0.00;5.91;5.00;0.00;0.00
521370;3.914713286973624;0.00;3.30;0.00;6.58;5.30;0.00;0.00;6.09;6.23;6.82;5.28;6.83;0.00;2.62;6.57;0.00;6.18;5.10;0.00;5.57;0.00;0.00;0.00;0.00;0.00;5.88;5.39;5.53;0.00
291480;5.340295358379715;7.05;0.00;0.00;7.67;0.00;4.98;0.00;7.23;0.00;8.33;5.20;7.96;6.65;0.00;7.61;6.33;5.90;3.31;0.00;6.35;0.00;0.00;6.29;0.00;0.00;6.67;6.10;7.07;0.00
320100;4.1830989401001295;6.00;5.72;0.00;6.80;0.00;0.00;0.00;6.12;6.33;6.93;0.00;7.02;6.16;0.00;6.77;0.00;0.00;0.00;0.00;6.54;0.00;0.00;0.00;0.00;0.00;0.00;5.59;0.00;6.33
312385;3.730216840568694;5.56;0.00;0.00;6.47;0.00;4.17;0.00;5.83;0.00;6.61;5.04;6.54;5.37;0.00;5.76;0.00;0.00;0.00;0.00;5.33;0.00;0.00;0.00;0.00;5.08;5.57;4.61;5.07;0.00
311900;3.5520595341878844;5.73;0.00;0.00;6.41;0.00;4.04;0.00;5.63;4.77;6.50;0.00;6.52;5.52;0.00;5.43;0.00;3.49;0.00;0.00;4.75;0.00;0.00;0.00;3.00;0.00;5.03;5.03;0.00;0.00
350535;3.7442929831226763;5.78;4.85;0.00;6.23;0.00;0.00;0.00;6.19;0.00;6.60;0.00;6.76;5.34;0.00;6.24;4.73;0.00;0.00;0.00;5.61;0.00;0.00;0.00;0.00;0.00;5.83;5.21;0.00;0.00
320030;4.1736523746892695;6.02;5.29;0.00;7.05;0.00;0.00;0.00;6.29;0.00;6.97;0.00;7.03;5.80;0.00;6.58;0.00;5.96;4.96;0.00;6.22;0.00;0.00;5.62;2.91;5.66;0.00;5.83;0.00;0.00
311870;3.9766250520507276;5.90;0.00;0.00;6.69;0.00;4.18;0.00;5.56;5.82;6.48;0.00;6.61;5.46;0.00;5.86;5.67;5.88;0.00;4.85;5.16;0.00;0.00;0.00;0.00;0.00;5.87;5.27;5.70;0.00
270460;3.9983465373963645;5.80;0.00;0.00;6.64;0.00;0.00;0.00;5.99;0.00;6.68;0.00;7.02;5.74;0.00;6.12;0.00;0.00;5.06;0.00;5.72;0.00;0.00;4.85;0.00;0.00;0.00;2.62;4.21;0.00
510628;3.7375901662857216;5.99;0.00;4.51;6.64;0.00;0.00;0.00;5.91;0.00;6.73;5.31;6.75;5.37;0.00;5.99;0.00;0.00;0.00;0.00;5.40;0.00;0.00;0.00;5.10;0.00;5.89;5.63;5.61;0.00
220030;4.145103133146382;5.83;0.00;0.00;6.58;0.00;0.00;0.00;5.73;0.00;6.75;0.00;7.01;5.43;0.00;5.34;3.47;4.98;4.86;0.00;3.63;0.00;0.00;0.00;4.87;4.99;4.15;5.72;5.23;0.00
411140;4.131650738089541;0.00;0.00;0.00;6.51;0.00;0.00;0.00;5.88;3.57;6.70;0.00;6.86;5.06;0.00;6.00;0.00;3.41;0.00;0.00;6.17;3.72;0.00;0.00;0.00;0.00;6.43;5.64;5.93;0.00
220325;3.635282637998212;5.61;0.00;0.00;6.39;0.00;0.00;0.00;5.68;5.50;6.32;0.00;6.59;5.15;0.00;5.62;4.59;5.44;0.00;0.00;4.71;0.00;0.00;0.00;4.47;0.00;0.00;4.80;5.05;0.00
