#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);LOF_2013_REL_NOR;LOF_2013_SUA_NOR
431844;São Jorge - RS;2850.0;9568275.22;228552.99;0.00;0.00;3008909.43;0.00;20902.00;0.00;250818.30;108056.44;2027780.15;4864.77;1812388.22;117328.99;0.00;64762.82;0.00;134124.83;92343.52;0.00;559678.79;0.00;14134.61;0.00;4350.78;92313.31;851363.02;120248.47;55353.78;0.00;1.28;1.05
291320;Ibotirama - BA;27285.0;44601895.30;1525102.55;0.00;0.00;3988604.80;0.00;0.00;0.00;1159707.90;0.00;10460592.89;0.00;17246658.46;559568.09;0.00;7237121.69;0.00;0.00;38627.16;0.00;847866.96;0.00;0.00;0.00;0.00;479846.55;19.44;96654.78;961524.03;0.00;1.17;1.12
510790;Sinop - MT;123634.0;221519435.84;7193682.32;186360.63;1139258.59;27026085.37;0.00;282124.00;0.00;6135535.15;7839006.51;53696801.55;332867.40;57883400.81;1305547.43;0.00;11726525.20;617582.95;22859770.78;1520786.23;1213757.56;1349222.77;0.00;2406093.79;534491.32;0.00;0.00;9243098.90;3425147.35;3602289.23;9329114.71;1.87;1.13
510336;Conquista D'Oeste - MT;3607.0;13281653.46;670153.54;0.00;0.00;4080884.80;0.00;0.00;0.00;840581.42;250569.49;3313066.29;0.00;3565669.01;12889.00;0.00;305426.23;0.00;36578.24;4490.00;0.00;122064.04;0.00;0.00;0.00;0.00;0.00;15570.00;63711.40;0.00;0.00;1.20;1.04
130030;Autazes - AM;35554.0;56811384.95;1803612.21;0.00;0.00;7368625.42;0.00;76476.45;0.00;3139525.55;0.00;10710089.76;0.00;26365298.01;723338.96;0.00;3454757.14;0.00;0.00;395752.08;0.00;1203704.69;0.00;0.00;0.00;0.00;0.00;10300.00;461937.20;1097967.48;0.00;0.99;1.09
412870;Vitorino - PR;6775.0;14597314.93;0.00;0.00;0.00;2265508.99;0.00;0.00;0.00;504682.16;0.00;3291581.11;0.00;3496132.95;85683.78;0.00;1830380.35;0.00;0.00;0.00;0.00;774269.12;0.00;117154.39;0.00;0.00;0.00;1877350.57;58018.48;296553.03;0.00;1.14;1.03
250600;Esperança - PB;32264.0;47410613.40;1704936.14;247543.03;0.00;3045547.44;0.00;12214.04;0.00;1347321.38;5237701.40;14530023.51;0.00;13368909.04;303569.52;0.00;3310375.45;0.00;128394.61;26015.86;0.00;888849.89;0.00;0.00;995729.91;1768.77;40184.40;0.00;861463.43;1360065.58;2962983.50;1.12;1.11
130150;Envira - AM;18051.0;32942085.20;1100070.00;0.00;0.00;5470205.78;0.00;0.00;0.00;461963.92;683357.95;4118373.63;0.00;10668004.57;385777.00;0.00;5205698.97;0.00;1493952.68;4000.00;0.00;943137.29;0.00;0.00;0.00;0.00;0.00;1631915.94;228751.33;546876.14;0.00;1.31;0.98
430469;Capitão - RS;2741.0;12840917.76;379168.11;0.00;0.00;1570079.54;0.00;0.00;0.00;549407.91;264924.29;2682249.92;0.00;3003112.98;269469.93;0.00;606810.72;0.00;0.00;43523.16;0.00;1401285.24;0.00;15095.00;0.00;57618.69;137146.86;1366503.01;82866.99;411655.41;0.00;1.38;1.09
220880;Regeneração - PI;17696.0;30099564.60;814800.00;0.00;0.00;3677132.25;0.00;19325.00;0.00;680556.14;1082880.36;8670338.78;0.00;9675968.54;612411.61;16440.06;3883130.46;0.00;177994.18;0.00;0.00;500918.83;0.00;0.00;160.00;0.00;35298.65;0.00;252209.74;0.00;0.00;1.07;1.27
311995;Córrego Fundo - MG;6110.0;14145244.30;655354.18;0.00;0.00;3420877.09;0.00;18460.24;0.00;260224.64;0.00;3666571.49;0.00;3319802.31;13157.09;0.00;1384565.11;0.00;899419.33;26371.59;26371.59;23927.65;0.00;0.00;1241.70;6024.01;131634.73;0.00;74693.56;216547.99;0.00;1.61;1.22
220270;Cocal - PI;27274.0;35020057.71;871975.69;0.00;0.00;5634667.63;0.00;18959.00;0.00;611450.00;0.00;7372584.65;0.00;15404518.24;372103.99;0.00;3381401.05;0.00;152008.50;98162.70;0.00;244545.02;0.00;0.00;0.00;0.00;7500.00;850181.24;0.00;0.00;0.00;0.98;1.16
431555;Rio dos Índios - RS;3531.0;12099554.57;545164.50;0.00;0.00;3450214.49;0.00;0.00;0.00;342399.79;509234.37;2195179.71;0.00;3662018.76;19160.00;0.00;0.00;30455.95;0.00;1769.30;0.00;169045.33;0.00;0.00;0.00;0.00;0.00;864332.27;2573.00;308007.10;0.00;1.27;1.20
220950;Santo Inácio do Piauí - PI;3706.0;8636744.12;384781.04;0.00;75161.84;1850243.08;658.60;0.00;0.00;538647.14;0.00;1949540.89;0.00;2079385.85;564956.43;0.00;581520.75;0.00;169938.11;0.00;0.00;99723.76;0.00;0.00;0.00;94.22;50274.88;61572.22;212191.18;18054.13;0.00;1.61;1.22
510100;Araguaiana - MT;3133.0;9148423.37;0.00;0.00;0.00;1678238.54;0.00;10000.00;0.00;645405.40;0.00;1984924.14;99350.41;2762651.98;50146.09;0.00;1387314.00;0.00;216459.04;0.00;0.00;75484.18;0.00;0.00;35831.52;0.00;0.00;41496.05;61208.44;99913.58;0.00;1.42;1.18
130353;Presidente Figueiredo - AM;30978.0;130868149.44;6459855.54;0.00;0.00;22213139.98;0.00;0.00;0.00;4024638.83;1862439.75;26007751.24;0.00;38888441.17;4807124.61;0.00;14774946.87;400000.00;9657.00;129546.90;0.00;6842150.88;0.00;0.00;0.00;765657.98;0.00;704240.73;186299.05;2792258.91;0.00;1.63;1.18
130210;Japurá - AM;6083.0;21582202.05;890278.77;0.00;0.00;4072649.20;0.00;0.00;0.00;621269.91;0.00;4198313.60;0.00;7657119.27;0.00;0.00;1916518.23;57981.78;363287.94;0.00;0.00;187979.09;0.00;0.00;0.00;95146.84;3460.00;619234.35;806401.39;92561.68;0.00;1.58;1.19
310050;Açucena - MG;10297.0;17320467.62;648313.08;0.00;0.00;3034395.99;0.00;43460.28;0.00;1303338.91;642490.06;5166799.40;0.00;4665663.22;144164.75;0.00;412916.55;15240.00;14985.90;28403.81;0.00;427218.97;0.00;0.00;0.00;2496.00;0.00;218480.21;70302.56;481797.93;0.00;1.12;1.02
430310;Cachoeirinha - RS;124472.0;239404831.27;9686728.58;0.00;0.00;29123345.24;0.00;8255856.57;0.00;8414234.48;13152223.99;38136194.39;636656.14;66797414.26;3349085.24;3058.62;25955481.83;1441788.96;5983207.74;2125748.78;0.00;0.00;0.00;0.00;154685.08;0.00;0.00;17055069.28;1848354.72;7285697.37;14364193.49;1.17;1.10
220987;São João da Fronteira - PI;5760.0;12821081.66;395697.31;0.00;0.00;2319240.99;0.00;0.00;0.00;540875.30;0.00;1601317.69;0.00;4878885.81;0.00;0.00;438500.37;0.00;2229588.09;0.00;0.00;63662.00;0.00;0.00;0.00;0.00;0.00;20990.00;332324.10;0.00;0.00;1.60;1.08
250440;Conceição - PB;18769.0;25665267.96;1033444.30;0.00;0.00;5803699.40;0.00;0.00;0.00;483116.85;0.00;9400793.36;0.00;7453248.72;0.00;0.00;89482.53;0.00;0.00;0.00;0.00;51125.35;0.00;0.00;159251.56;0.00;0.00;142892.00;56394.55;991819.34;0.00;1.12;1.09
510525;Lucas do Rio Verde - MT;52843.0;122290705.45;3053989.90;0.00;0.00;39244356.75;0.00;82419.81;0.00;4599971.42;3126275.22;28913615.48;0.00;28991810.16;1017539.21;0.00;4371748.01;0.00;6393503.79;43535.25;0.00;688193.05;0.00;0.00;0.00;0.00;0.00;0.00;1512649.92;251097.48;4575293.01;1.35;1.14
330385;Paty do Alferes - RJ;26696.0;60272689.71;2500634.00;0.00;0.00;14327472.00;0.00;483025.00;0.00;1971870.80;2266901.50;17333431.50;0.00;14749748.40;198420.90;0.00;1442714.70;0.00;156860.70;1900336.20;0.00;529103.40;0.00;0.00;1898004.80;0.00;0.00;0.00;426400.50;87765.31;2599410.90;1.37;1.10
421960;Xavantina - SC;4124.0;16023455.01;652429.28;0.00;0.00;1508751.54;0.00;0.00;0.00;326576.53;0.00;3462758.67;0.00;2884551.69;29424.92;0.00;485690.54;0.00;0.00;0.00;0.00;1945131.79;0.00;40196.04;0.00;0.00;0.00;3918527.87;184600.25;584815.89;0.00;1.33;1.14
260690;Iguaraci - PE;12097.0;18191430.03;797733.21;0.00;0.00;1473304.22;0.00;0.00;0.00;736890.89;2229183.36;4505176.94;0.00;5138306.64;513433.57;3200.00;1713673.10;0.00;0.00;23684.43;0.00;422436.11;0.00;0.00;0.00;0.00;0.00;6000.00;349267.95;279139.61;1239785.38;1.05;1.17
110004;Cacoal - RO;85863.0;130649092.66;5031122.94;377315.42;0.00;21104058.52;0.00;2400.00;0.00;2635646.05;0.00;32823679.41;0.00;32909969.40;609633.38;0.00;5581719.93;70424.62;12128716.48;5865514.03;0.00;1512709.87;0.00;0.00;123659.50;106504.43;0.00;3735431.02;2298265.15;3732322.51;0.00;1.34;1.20
431675;Santa Clara do Sul - RS;6068.0;13824509.24;459924.38;0.00;0.00;2795586.25;0.00;0.00;0.00;737874.95;0.00;3033165.74;139521.56;3746919.97;115415.75;0.00;0.00;0.00;223986.27;54094.40;0.00;797915.75;0.00;0.00;140279.65;60000.00;281552.97;992709.63;245148.33;413.64;0.00;1.43;1.31
130080;Borba - AM;38073.0;56490674.56;1669280.31;0.00;0.00;7269255.09;0.00;3600.00;0.00;1463676.95;0.00;11214199.84;0.00;24244274.29;813568.62;0.00;3332924.67;0.00;653033.90;0.00;0.00;1700645.74;0.00;0.00;0.00;0.00;0.00;0.00;3209476.06;916739.09;0.00;1.34;1.11
430675;Doutor Ricardo - RS;2082.0;9288497.67;248216.72;0.00;0.00;1164592.72;0.00;31668.38;0.00;400021.96;0.00;2219839.72;0.00;1987759.15;177403.21;0.00;141582.23;17813.75;262779.34;55886.73;0.00;685833.84;0.00;200047.95;81527.47;20427.84;0.00;1011278.08;113159.90;468658.68;0.00;1.50;1.05
315050;Pimenta - MG;8582.0;16629133.88;674407.73;54251.62;28350.30;2763453.49;0.00;16244.79;0.00;381120.15;0.00;4269675.03;750.42;4586470.84;84953.87;0.00;765148.59;0.00;579010.12;65877.45;0.00;114201.72;0.00;0.00;141997.00;0.00;312596.36;964663.17;128985.60;696975.63;0.00;1.17;1.15
320013;Águia Branca - ES;10045.0;27702997.37;1086219.56;0.00;0.00;3864055.09;0.00;0.00;0.00;883072.25;1181746.30;5941210.03;0.00;8724343.20;434800.70;0.00;1422305.91;40097.78;1009987.20;106581.22;0.00;1645238.84;0.00;14802.20;0.00;1970.00;308999.29;0.00;612637.53;424930.27;0.00;1.31;1.15
432162;Travesseiro - RS;2387.0;10238796.05;308293.17;0.00;0.00;1517690.02;0.00;0.00;0.00;249428.04;53237.09;2331502.43;0.00;2389666.19;105224.66;0.00;290345.82;10183.30;0.00;131307.45;0.00;1607059.36;0.00;9999.46;0.00;1387.80;153332.47;1023454.79;56684.00;0.00;0.00;1.38;1.12
431160;Liberato Salzano - RS;5827.0;12401131.05;0.00;72028.56;0.00;1600754.61;0.00;2520.00;0.00;335338.15;751231.72;3230120.15;0.00;2529786.02;75769.30;0.00;167607.63;0.00;83423.68;45575.92;0.00;865152.87;0.00;33437.67;0.00;84064.26;41710.70;1884475.66;486879.02;111255.13;755274.33;1.62;1.18
432377;Westfalia - RS;2925.0;16376426.17;264226.80;0.00;0.00;2006157.72;0.00;0.00;0.00;382030.38;0.00;2642945.09;0.00;4035612.75;246540.86;0.00;81746.81;0.00;0.00;224840.01;0.00;2048253.78;0.00;43137.75;0.00;6724.53;105985.83;4006074.43;0.00;282149.43;0.00;1.64;1.28
310980;Cachoeira Dourada - MG;2628.0;20477050.22;1251835.44;0.00;114306.73;4608540.51;0.00;0.00;0.00;885613.77;1857970.34;4103485.07;0.00;4362095.22;423973.52;0.00;1683696.64;12049.65;503435.16;0.00;0.00;214061.17;0.00;0.00;105458.24;0.00;0.00;0.00;193824.96;156703.80;1335259.85;2.26;1.22
220385;Floresta do Piauí - PI;2511.0;7941880.53;362894.13;0.00;119300.00;2365479.56;0.00;0.00;0.00;307613.08;0.00;1553310.44;0.00;2398738.36;105601.17;0.00;291130.75;0.00;242321.40;0.00;0.00;43937.69;0.00;0.00;0.00;0.00;0.00;42907.39;1720.00;106926.56;0.00;1.44;1.26
421580;São Bento do Sul - SC;78998.0;168246684.61;2327880.06;0.00;1182029.20;18795956.97;0.00;1057639.35;0.00;4567146.73;11268157.09;43661850.98;90.00;43675816.62;192275.56;4283.87;17526205.44;195662.45;8360501.13;468064.70;0.00;1264642.20;0.00;1222917.90;596586.19;4955.95;0.00;0.00;2187570.32;9686451.90;10849282.34;1.30;1.16
310990;Caetanópolis - MG;10918.0;15888158.20;740847.35;0.00;0.00;1548031.25;0.00;43438.58;0.00;674829.49;0.00;3982340.91;270640.00;4080975.90;642418.56;0.00;1531927.60;0.00;248400.24;0.00;0.00;36082.44;0.00;0.00;7800.00;0.00;0.00;350544.62;108424.34;1621456.92;0.00;1.39;1.12
430593;Coronel Pilar - RS;1754.0;8585268.12;267213.01;0.00;0.00;2997292.05;0.00;33252.79;0.00;178825.43;141754.17;2026357.53;0.00;1306708.70;71782.86;0.00;62100.34;0.00;25821.76;98663.67;0.00;1022140.38;0.00;79961.95;0.00;0.00;101241.31;0.00;44606.73;127545.44;0.00;1.56;1.17
420750;Indaial - SC;60433.0;121398184.91;2922560.02;532296.49;0.00;8629753.37;0.00;2153348.87;0.00;6353697.83;6954539.90;20749659.46;0.00;37460889.15;1433531.59;111610.85;15875852.41;228426.18;7184165.74;0.00;0.00;1297362.70;0.00;543300.49;566462.19;0.00;0.00;0.00;2050942.70;6349784.97;6481526.56;1.24;1.15
430215;Boa Vista das Missões - RS;2173.0;9362099.27;540246.24;0.00;0.00;1224357.88;0.00;10617.28;0.00;262703.94;146837.26;2313468.09;65800.00;1869699.34;52956.26;0.00;264834.49;92070.51;288689.07;20041.31;5612.58;757212.45;0.00;114937.38;0.00;0.00;162362.96;1022673.85;15888.29;131090.09;532053.72;1.56;1.30
412500;São João do Ivaí - PR;11461.0;20131105.74;0.00;45613.76;0.00;1966996.56;0.00;0.00;0.00;1092160.54;0.00;5921093.48;210587.18;5384028.07;98645.63;0.00;3710932.66;0.00;0.00;0.00;0.00;196638.57;0.00;0.00;0.00;0.00;0.00;341650.00;183284.86;979474.43;0.00;1.23;1.13
411530;Mariópolis - PR;6529.0;17701722.39;423249.85;0.00;0.00;2251392.72;0.00;0.00;0.00;418803.36;922499.17;4121553.27;0.00;3231024.74;62945.42;0.00;2175747.62;0.00;110806.26;0.00;0.00;373259.32;0.00;295352.50;0.00;11071.45;0.00;2489232.78;291239.46;523544.47;645053.45;1.43;1.14
120025;Epitaciolândia - AC;16099.0;20186897.15;794500.00;0.00;0.00;3314761.48;0.00;0.00;0.00;982979.76;0.00;4341511.35;0.00;8458749.75;132114.25;0.00;264692.51;0.00;0.00;564118.30;0.00;418932.06;0.00;0.00;0.00;0.00;0.00;540186.29;374351.40;0.00;0.00;1.22;1.03
521060;Itaguaru - GO;5521.0;12074787.21;579011.61;33691.92;0.00;1714406.60;0.00;67313.96;0.00;720760.91;1013262.77;2938815.51;91790.95;2813454.77;0.00;0.00;1252765.93;0.00;0.00;3500.00;0.00;227296.71;0.00;0.00;0.00;0.00;189276.56;409833.35;19605.66;0.00;0.00;1.28;1.11
251080;Patos - PB;104716.0;154569423.55;3465415.92;0.00;0.00;16431807.20;0.00;0.00;0.00;4428973.71;0.00;51024472.49;1918289.52;33720395.78;162021.15;354468.69;21579286.59;0.00;509065.89;0.00;0.00;2004642.10;0.00;0.00;229831.00;0.00;0.00;4459334.28;490855.27;13790563.96;0.00;1.27;1.26
520880;Goianira - GO;37713.0;61189992.18;2051429.58;0.00;0.00;6649493.82;0.00;276950.78;0.00;1935864.73;2038146.19;10849527.05;0.00;23297592.05;1136889.04;0.00;7384746.65;0.00;1218405.31;487716.29;0.00;159465.61;0.00;0.00;0.00;0.00;0.00;2752231.64;139151.74;812381.70;0.00;1.12;1.08
312280;Dom Viçoso - MG;3074.0;8676937.28;346491.22;0.00;0.00;1301489.66;0.00;20303.80;0.00;422047.88;317069.20;2313731.96;0.00;1539298.96;39691.04;0.00;1605615.07;54202.13;85122.93;0.00;0.00;18008.41;0.00;30334.81;0.00;0.00;0.00;112698.76;68579.71;402251.74;0.00;1.33;1.08
432218;Tupanci do Sul - RS;1598.0;7793160.74;524219.16;0.00;0.00;1178186.85;0.00;0.00;0.00;543482.98;0.00;1842426.78;0.00;1757389.21;22354.69;0.00;80534.62;111449.64;2245.00;72607.91;0.00;503409.25;0.00;0.00;0.00;356.00;20854.50;1072482.14;53652.29;7509.72;0.00;1.31;1.06
130008;Anamã - AM;11636.0;19530894.58;898336.87;0.00;0.00;2674566.85;0.00;512586.70;0.00;1001843.90;0.00;3553559.83;0.00;7738683.16;250902.14;0.00;2008078.47;0.00;86629.07;79049.89;0.00;126510.72;0.00;0.00;2800.00;0.00;0.00;0.00;335913.69;261433.29;0.00;1.29;1.08
431517;Protásio Alves - RS;2048.0;9821652.87;206674.03;0.00;0.00;2646261.39;0.00;4399.90;0.00;185269.11;0.00;2477315.06;7771.98;1106528.35;46210.42;0.00;214616.51;0.00;142195.61;75358.64;64814.25;1706497.98;0.00;0.00;1855.00;286.30;79479.98;591171.74;147156.80;117789.82;0.00;2.62;1.14
220196;Brasileira - PI;8116.0;11443337.82;386833.87;0.00;0.00;1869124.86;0.00;0.00;0.00;621324.84;331264.55;2969039.25;0.00;4291111.83;110424.75;0.00;410079.76;0.00;35750.40;0.00;0.00;15266.80;0.00;0.00;0.00;54.40;115951.20;144022.53;14850.00;128238.78;0.00;1.05;1.01
431275;Nova Alvorada - RS;3376.0;13543922.97;205645.38;0.00;79121.40;1704263.55;0.00;99600.00;0.00;250385.92;0.00;3028460.65;0.00;2268358.48;147251.09;0.00;436691.28;20000.00;535716.75;149307.92;0.00;2249365.03;0.00;970196.80;0.00;34825.47;15000.00;957769.22;180450.86;211513.17;0.00;2.59;1.17
421060;Massaranduba - SC;15586.0;32609951.10;1082537.96;0.00;0.00;3144056.05;0.00;203400.41;0.00;715146.19;0.00;8786431.99;0.00;9328827.77;114869.85;0.00;4465648.66;0.00;76460.73;3176.90;0.00;865692.71;0.00;11540.00;13849.21;0.00;592255.26;1539821.22;260401.23;1405834.96;0.00;1.22;1.04
431170;Machadinho - RS;5660.0;15180583.13;607903.83;0.00;0.00;1941734.54;0.00;0.00;0.00;465676.27;0.00;3534240.91;0.00;2975066.15;42948.35;0.00;529927.23;62724.10;254376.69;0.00;0.00;508112.51;0.00;0.00;524897.18;0.00;0.00;3235821.78;82790.71;414362.88;0.00;1.45;1.07
314650;Pains - MG;8307.0;21951321.48;556878.07;278614.14;0.00;3208896.34;0.00;45610.74;0.00;1021381.83;391903.16;4940616.86;321050.75;4888221.61;263228.57;0.00;1350326.60;19411.01;953413.40;799433.50;0.00;50320.57;0.00;0.00;431924.71;3287.50;396208.29;920062.84;543636.04;566894.95;0.00;1.73;1.07
150172;Brasil Novo - PA;15300.0;34913060.01;1042002.40;0.00;0.00;7004768.11;0.00;0.00;0.00;1556522.21;0.00;7370179.90;0.00;13816800.00;642494.81;0.00;2124890.46;0.00;462578.55;478950.65;0.00;398838.51;0.00;0.00;0.00;0.00;0.00;0.00;15034.41;0.00;0.00;1.19;1.08
430600;Crissiumal - RS;14360.0;26573177.95;930402.61;0.00;0.00;3819747.11;0.00;28592.02;0.00;973711.78;910265.36;5299579.64;0.00;7933563.07;354478.64;0.00;1648833.44;49851.58;346590.10;0.00;0.00;1194816.04;0.00;2119701.74;0.00;94724.22;0.00;103233.67;81028.03;684058.90;0.00;1.86;1.12
421380;Praia Grande - SC;7377.0;14488014.45;638680.48;0.00;0.00;1574416.89;0.00;0.00;0.00;638275.96;0.00;2656909.87;0.00;4965693.55;5258.66;0.00;1114996.83;0.00;0.00;0.00;0.00;138661.70;0.00;0.00;484497.43;0.00;0.00;1892428.57;68424.62;309769.89;0.00;1.42;1.05
354515;Saltinho - SP;7607.0;20901231.60;677893.00;0.00;348573.27;2512621.77;0.00;0.00;0.00;1126679.38;0.00;4866693.16;0.00;5296365.54;299299.25;0.00;3284493.74;0.00;1411068.08;4485.00;0.00;596219.25;0.00;0.00;0.00;0.00;0.00;1998.11;303277.86;171564.19;0.00;1.41;1.08
130423;Tonantins - AM;18162.0;35851220.34;748489.26;0.00;0.00;3049187.29;0.00;246605.00;0.00;1495859.56;0.00;7062308.14;0.00;17371898.40;213850.63;0.00;4163323.49;426181.42;0.00;52800.00;0.00;240758.26;0.00;0.00;0.00;0.00;0.00;0.00;68908.68;711050.21;0.00;1.18;1.15
431087;Jacuizinho - RS;2623.0;9541510.18;513077.02;0.00;0.00;1387896.30;0.00;0.00;0.00;494879.11;78031.98;1971689.99;0.00;2608108.78;14634.86;0.00;483201.22;0.00;0.00;32393.48;0.00;711620.46;0.00;0.00;73523.03;0.00;0.00;824807.42;173759.85;173886.68;0.00;1.10;1.03
431301;Nova Candelária - RS;2822.0;11466842.76;183685.14;18300.00;0.00;1432155.92;0.00;1260.96;0.00;302356.97;773037.23;2433819.73;0.00;2713088.60;29791.32;0.00;357307.30;0.00;22317.36;1566.60;0.00;1080443.81;0.00;372203.89;0.00;0.00;0.00;1662624.89;69620.71;13262.33;0.00;1.64;1.05
350910;Caiuá - SP;5418.0;22853152.99;752787.63;578792.86;0.00;2508546.21;0.00;0.00;0.00;567176.70;1544347.10;3710369.92;0.00;5316261.64;0.00;0.00;1694323.89;0.00;4263372.35;173995.73;0.00;280828.90;0.00;0.00;0.00;0.00;0.00;1077042.51;233447.03;151860.52;729293.93;2.28;1.24
510619;Nova Santa Helena - MT;3534.0;11761621.75;600092.77;0.00;0.00;2014651.45;0.00;0.00;0.00;570445.31;253963.30;2354616.87;114773.04;2663839.17;48587.70;0.00;757152.00;35.00;287429.60;0.00;0.00;484767.37;0.00;0.00;0.00;0.00;0.00;1410743.09;200525.08;0.00;0.00;1.18;1.08
260460;Condado - PE;25435.0;40166059.71;1276430.43;218615.85;0.00;4040798.31;0.00;0.00;0.00;1356054.05;2631434.08;8935167.68;0.00;15060437.96;785707.12;0.00;5846538.18;0.00;0.00;0.00;0.00;14876.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.08;1.12
420310;Caibi - SC;6274.0;16308229.32;464031.00;0.00;0.00;1883565.10;0.00;31545.19;0.00;823475.80;0.00;3423272.54;0.00;3186687.48;235356.52;0.00;1611579.67;500000.00;0.00;0.00;0.00;1820956.75;0.00;0.00;0.00;0.00;0.00;1344429.90;241396.90;741932.47;0.00;1.29;1.06
421460;Rio do Oeste - SC;7319.0;14965608.47;643469.59;0.00;0.00;1702306.74;0.00;586981.67;0.00;472583.52;0.00;2919436.40;0.00;4192488.44;132681.57;0.00;1036738.95;0.00;36309.70;218993.90;0.00;913599.56;0.00;30110.59;168951.31;0.00;0.00;1303384.75;356479.06;251092.72;0.00;1.27;1.06
314467;Nova Belém - MG;3662.0;10838263.98;526873.46;0.00;0.00;1426803.25;0.00;5632.36;0.00;591400.70;306481.42;2324935.30;0.00;2349192.53;548102.19;0.00;968843.27;388777.18;0.00;5409.46;0.00;81410.87;0.00;0.00;0.00;0.00;1845.00;1296720.57;15836.42;0.00;0.00;1.55;1.12
421300;Pinheiro Preto - SC;3310.0;12605535.09;414360.59;0.00;0.00;2156112.57;0.00;7820.66;0.00;496368.84;494604.53;2742124.76;0.00;2147649.85;107159.90;0.00;673160.97;35376.17;49000.00;0.00;0.00;639318.32;0.00;0.00;40962.58;0.00;0.00;2154009.45;108990.16;338515.74;0.00;1.15;1.04
315960;Santa Rita do Sapucaí - MG;40435.0;52545464.88;1102463.88;0.00;0.00;7176346.54;0.00;1394828.19;0.00;1730078.62;0.00;12222636.73;0.00;16962464.78;665529.88;142447.19;3465447.00;7367.71;0.00;46093.17;317114.96;936669.42;0.00;21509.45;10800.00;94614.45;750757.63;1580831.02;709752.80;3207711.46;0.00;1.86;1.14
430195;Barra Funda - RS;2476.0;11529991.37;380710.69;0.00;0.00;1767617.04;0.00;0.00;0.00;1322933.64;233514.30;2521481.10;0.00;2601174.16;24570.00;0.00;585506.27;0.00;164194.80;0.00;0.00;427172.81;0.00;994.00;0.00;0.00;80899.65;907733.00;360998.30;150491.61;0.00;1.47;1.08
260350;Camocim de São Félix - PE;17980.0;30891286.22;1251427.18;46129.87;0.00;1764351.20;0.00;0.00;0.00;1101926.08;584367.34;7116755.44;282350.15;12570119.24;1557709.40;0.00;2774822.63;0.00;223513.47;0.00;0.00;559473.33;0.00;0.00;0.00;0.00;0.00;16317.42;953854.64;88168.83;0.00;1.36;1.10
260820;Joaquim Nabuco - PE;16056.0;34095558.56;1337734.32;0.00;0.00;5934354.10;0.00;0.00;0.00;2569470.24;922331.83;6709430.27;0.00;11199713.27;1305718.35;0.00;2676263.06;0.00;6520.45;131782.15;0.00;129611.18;0.00;0.00;67706.00;251457.31;145913.49;0.00;267528.07;440024.47;0.00;1.40;1.14
260870;Lagoa dos Gatos - PE;16100.0;29620444.36;823915.76;0.00;0.00;6532116.14;0.00;1030.00;0.00;1543897.82;0.00;5304039.31;0.00;12392774.44;716865.01;0.00;960964.37;168038.30;0.00;16851.95;0.00;513523.00;0.00;0.00;0.00;0.00;9054.10;65370.50;0.00;572003.66;0.00;1.10;1.20
261650;Xexéu - PE;14513.0;31594524.09;967664.76;6700.00;0.00;2675171.55;0.00;266691.41;0.00;1568748.11;302946.65;6025163.90;0.00;14508570.05;1182221.67;0.00;3015870.93;0.00;716225.85;0.00;0.00;15390.00;0.00;0.00;0.00;0.00;0.00;280481.42;7500.00;55177.79;0.00;1.38;1.06
230445;Fortim - CE;15603.0;27390214.35;1059944.55;0.00;0.00;2946151.91;0.00;0.00;0.00;904048.50;918362.48;5438739.24;0.00;10676204.44;30022.00;0.00;2298874.87;616035.63;0.00;138193.48;0.00;262074.51;0.00;0.00;999265.96;0.00;0.00;122964.10;32127.30;947205.38;0.00;1.36;1.09
410680;Cruz Machado - PR;18702.0;35837444.50;0.00;0.00;0.00;3058813.13;18358.31;0.00;0.00;1029901.33;50000.00;10048720.14;0.00;13147055.91;84631.16;0.00;337757.44;160000.00;0.00;0.00;0.00;559212.04;0.00;338185.79;0.00;0.00;184661.47;4589737.01;220419.50;2009991.27;0.00;1.25;1.22
420757;Iomerê - SC;2842.0;13964786.27;377341.44;0.00;0.00;2305201.42;0.00;10443.62;0.00;114610.36;0.00;3023679.78;0.00;3362795.99;104507.60;0.00;789547.51;0.00;176917.40;0.00;0.00;2054649.29;0.00;0.00;0.00;0.00;163330.06;1255478.45;226283.35;0.00;0.00;1.44;1.10
261160;Recife - PE;1599513.0;3446279302.12;110194345.67;0.00;0.00;598503322.49;0.00;0.00;0.00;30655875.50;290949787.54;750149548.11;57383.11;644181847.64;88301976.44;10912313.31;727878413.91;18869861.02;33700229.44;23785261.00;3880064.87;0.00;0.00;0.00;18593408.00;19377249.47;0.00;0.00;9915982.83;66372431.77;114527685.41;1.65;1.28
