#Codigo;População 2019;Legislativa(2019);Judiciária(2019);Essencial à Justiça(2019);Administração(2019);Defesa Nacional(2019);Segurança Pública(2019);Relações Exteriores(2019);Assistência Social(2019);Previdência Social(2019);Saúde(2019);Trabalho(2019);Educação(2019);Cultura(2019);Direitos da Cidadania(2019);Urbanismo(2019);Habitação(2019);Saneamento(2019);Gestão Ambiental(2019);Ciência e Tecnologia(2019);Agricultura(2019);Organização Agrária(2019);Indústria(2019);Comércio e Serviços(2019);Comunicações(2019);Energia(2019);Transporte(2019);Desporto e Lazer(2019);Encargos Especiais(2019);Despesas (Intraorçamentárias)(2019);Legislativa(2020);Judiciária(2020);Essencial à Justiça(2020);Administração(2020);Defesa Nacional(2020);Segurança Pública(2020);Relações Exteriores(2020);Assistência Social(2020);Previdência Social(2020);Saúde(2020);Trabalho(2020);Educação(2020);Cultura(2020);Direitos da Cidadania(2020);Urbanismo(2020);Habitação(2020);Saneamento(2020);Gestão Ambiental(2020);Ciência e Tecnologia(2020);Agricultura(2020);Organização Agrária(2020);Indústria(2020);Comércio e Serviços(2020);Comunicações(2020);Energia(2020);Transporte(2020);Desporto e Lazer(2020);Encargos Especiais(2020);Despesas (Intraorçamentárias)(2020)
292570;0.03690372598071154;0.36;-0.53;3.36;-0.19;-0.25;0.97;-0.04;-0.32;-1.02;0.03;-0.48;0.18;0.42;-0.32;0.20;0.71;0.87;-1.18;-0.20;0.02;-0.09;-0.47;-0.76;-0.51;-0.65;0.52;-0.36;-1.77;-0.47;0.36;-0.53;3.36;-0.19;-0.25;0.97;-0.04;-0.32;-1.02;0.03;-0.48;0.18;0.42;-0.32;0.20;0.71;0.87;-1.18;-0.20;0.02;-0.09;-0.47;-0.76;-0.51;-0.65;0.52;-0.36;-1.77;-0.47
170310;-0.7212855929476268;0.23;-0.53;-0.30;-0.48;-0.25;-0.80;-0.04;-0.09;-1.02;-0.40;-0.48;-0.63;0.25;-0.32;-0.25;-0.66;-1.21;0.65;-0.20;0.37;-0.09;-0.47;-0.76;1.35;1.45;0.55;-0.16;-1.77;-0.47;0.23;-0.53;-0.30;-0.48;-0.25;-0.80;-0.04;-0.09;-1.02;-0.40;-0.48;-0.63;0.25;-0.32;-0.25;-0.66;-1.21;0.65;-0.20;0.37;-0.09;-0.47;-0.76;1.35;1.45;0.55;-0.16;-1.77;-0.47
522155;-0.8557894819013357;0.44;0.48;-0.30;0.17;-0.25;1.07;-0.04;0.31;1.06;-0.08;2.17;-0.20;-2.73;-0.32;0.32;-0.66;-1.21;0.61;-0.20;0.25;-0.09;-0.47;-0.76;2.36;1.38;0.66;0.74;0.07;-0.47;0.44;0.48;-0.30;0.17;-0.25;1.07;-0.04;0.31;1.06;-0.08;2.17;-0.20;-2.73;-0.32;0.32;-0.66;-1.21;0.61;-0.20;0.25;-0.09;-0.47;-0.76;2.36;1.38;0.66;0.74;0.07;-0.47
290420;-0.1226341092595315;0.35;-0.53;3.03;-0.30;-0.25;1.14;-0.04;-0.19;0.84;-0.01;-0.48;0.28;-2.73;-0.32;0.30;-0.66;0.78;-1.18;-0.20;-0.11;-0.09;-0.47;-0.76;-0.51;1.34;-1.92;-0.68;-1.77;-0.47;0.35;-0.53;3.03;-0.30;-0.25;1.14;-0.04;-0.19;0.84;-0.01;-0.48;0.28;-2.73;-0.32;0.30;-0.66;0.78;-1.18;-0.20;-0.11;-0.09;-0.47;-0.76;-0.51;1.34;-1.92;-0.68;-1.77;-0.47
412085;-1.0114517863720112;0.32;-0.53;-0.30;-0.34;-0.25;-0.80;-0.04;-0.28;-1.02;-0.39;1.23;-0.54;0.43;-0.32;0.09;1.48;0.83;0.73;-0.20;0.42;-0.09;2.29;1.25;-0.51;-0.65;0.50;0.44;0.49;-0.47;0.32;-0.53;-0.30;-0.34;-0.25;-0.80;-0.04;-0.28;-1.02;-0.39;1.23;-0.54;0.43;-0.32;0.09;1.48;0.83;0.73;-0.20;0.42;-0.09;2.29;1.25;-0.51;-0.65;0.50;0.44;0.49;-0.47
251740;-1.528800349065838;-2.39;-0.53;-0.30;-0.38;-0.25;-0.80;-0.04;-0.09;-1.02;-0.52;-0.48;-0.52;0.19;-0.32;-0.24;-0.66;0.33;0.88;-0.20;0.28;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.41;0.23;-0.47;-2.39;-0.53;-0.30;-0.38;-0.25;-0.80;-0.04;-0.09;-1.02;-0.52;-0.48;-0.52;0.19;-0.32;-0.24;-0.66;0.33;0.88;-0.20;0.28;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.41;0.23;-0.47
521800;1.0598759954571213;0.57;-0.53;-0.30;0.35;-0.25;-0.80;-0.04;0.72;1.18;0.75;-0.48;0.62;0.47;-0.32;0.45;1.75;-1.21;1.04;-0.20;0.36;-0.09;-0.47;1.51;-0.51;-0.65;0.61;0.57;0.87;-0.47;0.57;-0.53;-0.30;0.35;-0.25;-0.80;-0.04;0.72;1.18;0.75;-0.48;0.62;0.47;-0.32;0.45;1.75;-1.21;1.04;-0.20;0.36;-0.09;-0.47;1.51;-0.51;-0.65;0.61;0.57;0.87;-0.47
293010;1.5706300277632412;0.63;-0.53;-0.30;0.88;-0.25;-0.80;-0.04;0.36;0.93;0.95;-0.48;0.87;-2.73;-0.32;0.54;-0.66;0.39;0.68;-0.20;0.10;-0.09;1.88;0.27;1.27;-0.65;-1.92;-3.01;0.86;-0.47;0.63;-0.53;-0.30;0.88;-0.25;-0.80;-0.04;0.36;0.93;0.95;-0.48;0.87;-2.73;-0.32;0.54;-0.66;0.39;0.68;-0.20;0.10;-0.09;1.88;0.27;1.27;-0.65;-1.92;-3.01;0.86;-0.47
120060;0.9191418407093419;0.48;-0.53;-0.30;0.50;-0.25;-0.80;-0.04;0.29;0.83;0.19;-0.48;0.62;-2.73;-0.32;-0.19;-0.66;-1.21;0.83;-0.20;0.65;15.12;-0.47;-0.76;-0.51;-0.65;-0.14;-3.01;-1.77;-0.47;0.48;-0.53;-0.30;0.50;-0.25;-0.80;-0.04;0.29;0.83;0.19;-0.48;0.62;-2.73;-0.32;-0.19;-0.66;-1.21;0.83;-0.20;0.65;15.12;-0.47;-0.76;-0.51;-0.65;-0.14;-3.01;-1.77;-0.47
251140;0.315533094598745;0.41;-0.53;-0.30;-0.27;-0.25;-0.80;-0.04;0.41;1.14;0.32;-0.48;0.29;0.42;-0.32;0.17;1.45;0.46;-1.18;-0.20;0.66;-0.09;-0.47;-0.76;-0.51;1.61;-0.23;-0.02;0.43;1.90;0.41;-0.53;-0.30;-0.27;-0.25;-0.80;-0.04;0.41;1.14;0.32;-0.48;0.29;0.42;-0.32;0.17;1.45;0.46;-1.18;-0.20;0.66;-0.09;-0.47;-0.76;-0.51;1.61;-0.23;-0.02;0.43;1.90
251180;-0.17323450974695676;0.32;-0.53;-0.30;-0.62;-0.25;-0.80;-0.04;0.16;0.84;-0.21;-0.48;-0.21;0.20;-0.32;0.15;-0.66;-1.21;-1.18;-0.20;0.20;-0.09;-0.47;-0.76;-0.51;-0.65;0.13;0.22;0.32;1.94;0.32;-0.53;-0.30;-0.62;-0.25;-0.80;-0.04;0.16;0.84;-0.21;-0.48;-0.21;0.20;-0.32;0.15;-0.66;-1.21;-1.18;-0.20;0.20;-0.09;-0.47;-0.76;-0.51;-0.65;0.13;0.22;0.32;1.94
240690;-1.0340552901042617;0.27;-0.53;-0.30;-0.45;-0.25;-0.80;-0.04;0.10;-1.02;-0.22;-0.48;-0.43;0.40;-0.32;0.13;-0.66;-1.21;0.46;-0.20;0.58;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;-3.01;-1.77;-0.47;0.27;-0.53;-0.30;-0.45;-0.25;-0.80;-0.04;0.10;-1.02;-0.22;-0.48;-0.43;0.40;-0.32;0.13;-0.66;-1.21;0.46;-0.20;0.58;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;-3.01;-1.77;-0.47
241400;0.1409898834291972;0.39;-0.53;-0.30;-0.17;-0.25;-0.80;-0.04;-0.03;-1.02;0.05;-0.48;0.12;0.21;-0.32;0.28;-0.66;-1.21;0.76;-0.20;0.47;-0.09;-0.47;1.33;-0.51;1.55;0.22;-0.00;-1.77;-0.47;0.39;-0.53;-0.30;-0.17;-0.25;-0.80;-0.04;-0.03;-1.02;0.05;-0.48;0.12;0.21;-0.32;0.28;-0.66;-1.21;0.76;-0.20;0.47;-0.09;-0.47;1.33;-0.51;1.55;0.22;-0.00;-1.77;-0.47
240615;-1.0497638183879197;0.27;-0.53;-0.30;-0.44;-0.25;-0.80;-0.04;-0.36;-1.02;-0.49;-0.48;-0.49;-0.04;-0.32;-0.33;-0.66;-1.21;0.63;-0.20;0.30;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;-3.01;-1.77;-0.47;0.27;-0.53;-0.30;-0.44;-0.25;-0.80;-0.04;-0.36;-1.02;-0.49;-0.48;-0.49;-0.04;-0.32;-0.33;-0.66;-1.21;0.63;-0.20;0.30;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;-3.01;-1.77;-0.47
412330;-0.3850285194317488;0.27;-0.53;-0.30;-0.28;-0.25;0.91;-0.04;-0.06;-1.02;0.12;-0.48;-0.24;-0.55;-0.32;0.35;0.68;-1.21;0.25;-0.20;0.10;-0.09;-0.47;0.93;-0.51;-0.65;0.69;0.65;0.66;-0.47;0.27;-0.53;-0.30;-0.28;-0.25;0.91;-0.04;-0.06;-1.02;0.12;-0.48;-0.24;-0.55;-0.32;0.35;0.68;-1.21;0.25;-0.20;0.10;-0.09;-0.47;0.93;-0.51;-0.65;0.69;0.65;0.66;-0.47
315220;0.9444881285027653;0.45;1.59;-0.30;0.10;-0.25;-0.80;-0.04;0.55;0.76;0.39;-0.48;0.52;0.46;-0.32;0.55;-0.66;1.19;0.84;-0.20;0.51;-0.09;-0.47;1.18;-0.51;1.45;0.64;0.56;0.61;-0.47;0.45;1.59;-0.30;0.10;-0.25;-0.80;-0.04;0.55;0.76;0.39;-0.48;0.52;0.46;-0.32;0.55;-0.66;1.19;0.84;-0.20;0.51;-0.09;-0.47;1.18;-0.51;1.45;0.64;0.56;0.61;-0.47
314505;-0.44995597231013224;0.30;1.88;1.45;-0.43;-0.25;-0.80;-0.04;-0.41;0.94;-0.37;1.60;-0.38;-0.09;0.82;-0.10;-0.66;0.21;0.24;-0.20;0.26;-0.09;-0.47;-0.76;-0.51;-0.65;0.37;0.00;0.17;-0.47;0.30;1.88;1.45;-0.43;-0.25;-0.80;-0.04;-0.41;0.94;-0.37;1.60;-0.38;-0.09;0.82;-0.10;-0.66;0.21;0.24;-0.20;0.26;-0.09;-0.47;-0.76;-0.51;-0.65;0.37;0.00;0.17;-0.47
316230;-1.3071729069953149;0.23;1.92;-0.30;-0.62;-0.25;0.99;-0.04;-0.42;0.65;-0.43;-0.48;-0.68;0.15;-0.32;-0.19;-0.66;0.69;-1.18;-0.20;0.21;-0.09;-0.47;-0.76;-0.51;1.40;0.63;0.38;-1.77;-0.47;0.23;1.92;-0.30;-0.62;-0.25;0.99;-0.04;-0.42;0.65;-0.43;-0.48;-0.68;0.15;-0.32;-0.19;-0.66;0.69;-1.18;-0.20;0.21;-0.09;-0.47;-0.76;-0.51;1.40;0.63;0.38;-1.77;-0.47
350395;-1.6634909195177303;0.28;-0.53;-0.30;-0.43;-0.25;-0.80;-0.04;-0.18;0.86;-0.41;-0.48;-0.81;-0.22;3.08;-0.11;-0.66;-1.21;1.00;-0.20;0.28;-0.09;-0.47;-0.76;-0.51;-0.65;0.33;0.43;0.43;-0.47;0.28;-0.53;-0.30;-0.43;-0.25;-0.80;-0.04;-0.18;0.86;-0.41;-0.48;-0.81;-0.22;3.08;-0.11;-0.66;-1.21;1.00;-0.20;0.28;-0.09;-0.47;-0.76;-0.51;-0.65;0.33;0.43;0.43;-0.47
220020;0.23182599150819633;0.37;-0.53;-0.30;-0.25;-0.25;-0.80;-0.04;0.13;0.88;0.29;-0.48;0.10;0.49;-0.32;0.32;-0.66;1.15;0.73;-0.20;0.38;-0.09;-0.47;1.09;2.21;1.28;0.51;0.44;0.63;-0.47;0.37;-0.53;-0.30;-0.25;-0.25;-0.80;-0.04;0.13;0.88;0.29;-0.48;0.10;0.49;-0.32;0.32;-0.66;1.15;0.73;-0.20;0.38;-0.09;-0.47;1.09;2.21;1.28;0.51;0.44;0.63;-0.47
290520;1.2008460410364923;0.57;2.07;-0.30;0.32;-0.25;-0.80;-0.04;1.04;0.76;0.74;-0.48;0.81;0.81;-0.32;0.88;-0.66;0.97;1.01;-0.20;0.58;-0.09;-0.47;-0.76;-0.51;1.68;0.81;0.55;0.54;-0.47;0.57;2.07;-0.30;0.32;-0.25;-0.80;-0.04;1.04;0.76;0.74;-0.48;0.81;0.81;-0.32;0.88;-0.66;0.97;1.01;-0.20;0.58;-0.09;-0.47;-0.76;-0.51;1.68;0.81;0.55;0.54;-0.47
351430;-0.31856042226535314;0.27;-0.53;-0.30;-0.15;-0.25;-0.80;-0.04;0.20;-1.02;0.06;-0.48;-0.09;0.30;-0.32;0.29;-0.66;-1.21;-1.18;-0.20;0.16;-0.09;-0.47;1.35;-0.51;-0.65;0.43;0.49;-1.77;-0.47;0.27;-0.53;-0.30;-0.15;-0.25;-0.80;-0.04;0.20;-1.02;0.06;-0.48;-0.09;0.30;-0.32;0.29;-0.66;-1.21;-1.18;-0.20;0.16;-0.09;-0.47;1.35;-0.51;-0.65;0.43;0.49;-1.77;-0.47
352670;1.7377111093639626;0.65;-0.53;4.14;0.64;4.15;1.86;-0.04;1.29;1.30;1.11;2.35;1.08;0.85;-0.32;0.87;-0.66;1.46;1.20;-0.20;0.45;-0.09;2.44;0.65;-0.51;-0.65;-1.92;0.90;0.91;2.47;0.65;-0.53;4.14;0.64;4.15;1.86;-0.04;1.29;1.30;1.11;2.35;1.08;0.85;-0.32;0.87;-0.66;1.46;1.20;-0.20;0.45;-0.09;2.44;0.65;-0.51;-0.65;-1.92;0.90;0.91;2.47
431507;-1.6902940230218444;0.21;-0.53;-0.30;-0.24;-0.25;1.07;-0.04;-0.57;0.77;-0.59;-0.48;-0.96;-0.33;-0.32;-0.23;1.18;0.74;-0.16;-0.20;0.51;-0.09;-0.47;1.09;1.36;1.29;0.49;-0.44;0.48;1.84;0.21;-0.53;-0.30;-0.24;-0.25;1.07;-0.04;-0.57;0.77;-0.59;-0.48;-0.96;-0.33;-0.32;-0.23;1.18;0.74;-0.16;-0.20;0.51;-0.09;-0.47;1.09;1.36;1.29;0.49;-0.44;0.48;1.84
251100;-1.0504435082030583;0.26;-0.53;-0.30;-0.63;-0.25;-0.80;-0.04;-0.22;-1.02;-0.27;-0.48;-0.44;0.47;-0.32;0.20;1.70;-1.21;-1.18;-0.20;0.25;-0.09;-0.47;-0.76;1.79;-0.65;-0.91;0.59;0.54;-0.47;0.26;-0.53;-0.30;-0.63;-0.25;-0.80;-0.04;-0.22;-1.02;-0.27;-0.48;-0.44;0.47;-0.32;0.20;1.70;-1.21;-1.18;-0.20;0.25;-0.09;-0.47;-0.76;1.79;-0.65;-0.91;0.59;0.54;-0.47
412785;-0.04659175035643545;-2.39;-0.53;-0.30;0.05;-0.25;-0.80;-0.04;0.15;-1.02;0.19;-0.48;-0.02;0.12;-0.32;0.27;-0.66;-1.21;0.49;-0.20;0.71;-0.09;2.26;1.19;-0.51;-0.65;0.85;0.56;0.72;-0.47;-2.39;-0.53;-0.30;0.05;-0.25;-0.80;-0.04;0.15;-1.02;0.19;-0.48;-0.02;0.12;-0.32;0.27;-0.66;-1.21;0.49;-0.20;0.71;-0.09;2.26;1.19;-0.51;-0.65;0.85;0.56;0.72;-0.47
410650;0.4611340083347575;-2.39;-0.53;-0.30;0.13;-0.25;1.26;-0.04;0.40;-1.02;0.43;1.94;0.27;0.21;-0.32;0.43;1.77;0.24;1.09;-0.20;0.76;-0.09;2.59;-0.76;-0.51;-0.65;0.90;0.86;0.71;-0.47;-2.39;-0.53;-0.30;0.13;-0.25;1.26;-0.04;0.40;-1.02;0.43;1.94;0.27;0.21;-0.32;0.43;1.77;0.24;1.09;-0.20;0.76;-0.09;2.59;-0.76;-0.51;-0.65;0.90;0.86;0.71;-0.47
230170;0.5596869145125678;0.46;-0.53;-0.30;0.25;-0.25;1.48;-0.04;0.38;-1.02;0.27;-0.48;0.40;0.59;-0.32;0.26;-0.66;-1.21;0.63;-0.20;0.48;-0.09;-0.47;-0.76;-0.51;-0.65;0.60;-0.45;-1.77;-0.47;0.46;-0.53;-0.30;0.25;-0.25;1.48;-0.04;0.38;-1.02;0.27;-0.48;0.40;0.59;-0.32;0.26;-0.66;-1.21;0.63;-0.20;0.48;-0.09;-0.47;-0.76;-0.51;-0.65;0.60;-0.45;-1.77;-0.47
110020;3.114676638193352;1.07;-0.53;4.54;2.03;-0.25;-0.80;-0.04;1.80;1.50;1.88;2.39;1.86;0.97;2.36;1.61;2.37;1.51;1.46;4.05;1.13;-0.09;-0.47;1.75;3.17;-0.65;1.09;1.29;1.39;-0.47;1.07;-0.53;4.54;2.03;-0.25;-0.80;-0.04;1.80;1.50;1.88;2.39;1.86;0.97;2.36;1.61;2.37;1.51;1.46;4.05;1.13;-0.09;-0.47;1.75;3.17;-0.65;1.09;1.29;1.39;-0.47
521220;0.3543796324072698;0.47;1.93;-0.30;0.02;-0.25;1.38;-0.04;0.65;1.13;0.30;-0.48;0.28;0.29;-0.32;0.50;-0.66;0.57;0.70;-0.20;0.33;-0.09;-0.47;-0.76;2.25;-0.65;0.68;0.44;0.69;-0.47;0.47;1.93;-0.30;0.02;-0.25;1.38;-0.04;0.65;1.13;0.30;-0.48;0.28;0.29;-0.32;0.50;-0.66;0.57;0.70;-0.20;0.33;-0.09;-0.47;-0.76;2.25;-0.65;0.68;0.44;0.69;-0.47
314180;0.7762974580479496;0.49;-0.53;-0.30;-0.33;4.10;1.06;-0.04;0.40;-1.02;0.36;-0.48;0.39;0.62;-0.32;0.19;-0.66;0.84;0.63;-0.20;0.53;-0.09;-0.47;-0.76;1.98;-0.65;0.64;0.46;0.80;-0.47;0.49;-0.53;-0.30;-0.33;4.10;1.06;-0.04;0.40;-1.02;0.36;-0.48;0.39;0.62;-0.32;0.19;-0.66;0.84;0.63;-0.20;0.53;-0.09;-0.47;-0.76;1.98;-0.65;0.64;0.46;0.80;-0.47
352330;0.20976729678970946;0.43;-0.53;-0.30;0.04;-0.25;-0.80;-0.04;0.01;-1.02;0.16;-0.48;0.16;-0.30;-0.32;0.50;-0.66;-1.21;0.66;-0.20;-2.87;-0.09;-0.47;0.75;-0.51;-0.65;-1.92;-0.11;-1.77;-0.47;0.43;-0.53;-0.30;0.04;-0.25;-0.80;-0.04;0.01;-1.02;0.16;-0.48;0.16;-0.30;-0.32;0.50;-0.66;-1.21;0.66;-0.20;-2.87;-0.09;-0.47;0.75;-0.51;-0.65;-1.92;-0.11;-1.77;-0.47
290880;-0.9306879229628383;0.29;-0.53;-0.30;-0.60;-0.25;-0.80;-0.04;-0.28;0.87;-0.37;2.17;-0.19;0.28;-0.32;0.14;-0.66;-1.21;-1.18;-0.20;-2.87;-0.09;-0.47;-0.76;1.01;1.34;-0.38;-0.51;0.43;-0.47;0.29;-0.53;-0.30;-0.60;-0.25;-0.80;-0.04;-0.28;0.87;-0.37;2.17;-0.19;0.28;-0.32;0.14;-0.66;-1.21;-1.18;-0.20;-2.87;-0.09;-0.47;-0.76;1.01;1.34;-0.38;-0.51;0.43;-0.47
290360;0.17220348192744697;0.39;-0.53;-0.30;0.10;-0.25;-0.80;-0.04;-0.12;-1.02;0.07;-0.48;0.31;0.44;-0.32;0.33;-0.66;-1.21;-1.18;-0.20;-0.04;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.25;0.63;-0.47;0.39;-0.53;-0.30;0.10;-0.25;-0.80;-0.04;-0.12;-1.02;0.07;-0.48;0.31;0.44;-0.32;0.33;-0.66;-1.21;-1.18;-0.20;-0.04;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.25;0.63;-0.47
431647;-1.32135039479813;0.24;-0.53;-0.30;-0.24;-0.25;0.65;-0.04;-0.72;0.82;-0.31;-0.48;-0.73;-0.41;-0.32;-0.69;1.38;0.88;0.16;-0.20;0.62;-0.09;1.78;-0.76;-0.51;1.38;0.49;0.02;0.23;1.98;0.24;-0.53;-0.30;-0.24;-0.25;0.65;-0.04;-0.72;0.82;-0.31;-0.48;-0.73;-0.41;-0.32;-0.69;1.38;0.88;0.16;-0.20;0.62;-0.09;1.78;-0.76;-0.51;1.38;0.49;0.02;0.23;1.98
250290;-0.6048964810966991;0.27;-0.53;-0.30;-0.34;-0.25;-0.80;-0.04;-0.02;0.66;-0.33;-0.48;-0.36;0.01;-0.32;0.05;-0.66;-1.21;0.69;-0.20;0.29;-0.09;-0.47;1.05;-0.51;-0.65;-1.92;-0.07;-1.77;-0.47;0.27;-0.53;-0.30;-0.34;-0.25;-0.80;-0.04;-0.02;0.66;-0.33;-0.48;-0.36;0.01;-0.32;0.05;-0.66;-1.21;0.69;-0.20;0.29;-0.09;-0.47;1.05;-0.51;-0.65;-1.92;-0.07;-1.77;-0.47
410442;0.16782895549340762;-2.39;-0.53;2.95;0.07;-0.25;1.37;-0.04;0.40;0.67;0.18;-0.48;0.14;0.53;-0.32;0.02;-0.66;-1.21;1.16;-0.20;0.66;-0.09;2.20;0.97;-0.51;1.65;0.92;0.49;0.73;-0.47;-2.39;-0.53;2.95;0.07;-0.25;1.37;-0.04;0.40;0.67;0.18;-0.48;0.14;0.53;-0.32;0.02;-0.66;-1.21;1.16;-0.20;0.66;-0.09;2.20;0.97;-0.51;1.65;0.92;0.49;0.73;-0.47
240970;-0.5006280349279131;0.32;-0.53;-0.30;-0.44;-0.25;-0.80;-0.04;0.06;-1.02;-0.28;-0.48;-0.16;-0.53;-0.32;-0.07;-0.66;-1.21;-1.18;-0.20;0.66;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.46;0.59;-0.47;0.32;-0.53;-0.30;-0.44;-0.25;-0.80;-0.04;0.06;-1.02;-0.28;-0.48;-0.16;-0.53;-0.32;-0.07;-0.66;-1.21;-1.18;-0.20;0.66;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.46;0.59;-0.47
420760;-0.8626823183055483;0.23;-0.53;-0.30;-0.63;-0.25;1.15;-0.04;-0.21;-1.02;-0.30;-0.48;-0.30;0.41;-0.32;0.01;0.24;0.67;0.49;-0.20;0.78;-0.09;-0.47;1.33;-0.51;-0.65;0.62;0.17;0.57;-0.47;0.23;-0.53;-0.30;-0.63;-0.25;1.15;-0.04;-0.21;-1.02;-0.30;-0.48;-0.30;0.41;-0.32;0.01;0.24;0.67;0.49;-0.20;0.78;-0.09;-0.47;1.33;-0.51;-0.65;0.62;0.17;0.57;-0.47
351250;-0.7123733351519551;0.24;-0.53;-0.30;-0.26;-0.25;-0.80;-0.04;0.12;-1.02;-0.14;-0.48;-0.41;-0.02;-0.32;0.14;-0.66;-1.21;-1.18;-0.20;-0.04;-0.09;-0.47;-0.76;-0.51;-0.65;0.56;0.21;0.41;-0.47;0.24;-0.53;-0.30;-0.26;-0.25;-0.80;-0.04;0.12;-1.02;-0.14;-0.48;-0.41;-0.02;-0.32;0.14;-0.66;-1.21;-1.18;-0.20;-0.04;-0.09;-0.47;-0.76;-0.51;-0.65;0.56;0.21;0.41;-0.47
241260;0.2327922127371417;0.39;-0.53;-0.30;-0.00;-0.25;-0.80;-0.04;0.33;-1.02;0.15;-0.48;0.14;0.40;-0.32;0.31;1.35;-1.21;0.75;-0.20;0.67;-0.09;-0.47;1.08;-0.51;1.08;-1.92;-0.06;0.11;-0.47;0.39;-0.53;-0.30;-0.00;-0.25;-0.80;-0.04;0.33;-1.02;0.15;-0.48;0.14;0.40;-0.32;0.31;1.35;-1.21;0.75;-0.20;0.67;-0.09;-0.47;1.08;-0.51;1.08;-1.92;-0.06;0.11;-0.47
230526;0.01837895392939575;-2.39;-0.53;-0.30;-0.93;-0.25;-0.80;-0.04;0.08;-1.02;0.03;-0.48;0.17;-0.16;-0.32;0.10;0.70;-1.21;0.69;3.22;0.43;-0.09;-0.47;1.30;-0.51;-0.65;0.30;-3.01;0.64;-0.47;-2.39;-0.53;-0.30;-0.93;-0.25;-0.80;-0.04;0.08;-1.02;0.03;-0.48;0.17;-0.16;-0.32;0.10;0.70;-1.21;0.69;3.22;0.43;-0.09;-0.47;1.30;-0.51;-0.65;0.30;-3.01;0.64;-0.47
431405;1.2399729167961513;0.60;-0.53;-0.30;0.71;-0.25;1.67;-0.04;0.71;1.21;0.54;-0.48;0.92;0.65;3.68;0.50;1.88;0.92;1.40;-0.20;0.59;-0.09;1.71;1.02;-0.51;1.89;-1.92;0.74;0.70;-0.47;0.60;-0.53;-0.30;0.71;-0.25;1.67;-0.04;0.71;1.21;0.54;-0.48;0.92;0.65;3.68;0.50;1.88;0.92;1.40;-0.20;0.59;-0.09;1.71;1.02;-0.51;1.89;-1.92;0.74;0.70;-0.47
522108;-1.1915272180715246;0.26;0.94;-0.30;-0.28;-0.25;0.68;-0.04;-0.01;-1.02;-0.41;1.88;-0.59;-0.58;2.02;-0.25;-0.66;0.73;0.20;-0.20;0.10;-0.09;-0.47;0.85;-0.51;1.04;0.43;-0.57;-1.77;-0.47;0.26;0.94;-0.30;-0.28;-0.25;0.68;-0.04;-0.01;-1.02;-0.41;1.88;-0.59;-0.58;2.02;-0.25;-0.66;0.73;0.20;-0.20;0.10;-0.09;-0.47;0.85;-0.51;1.04;0.43;-0.57;-1.77;-0.47
411690;0.6568393251437928;0.48;2.01;-0.30;0.11;-0.25;1.48;-0.04;0.56;1.16;0.36;1.40;0.18;0.34;-0.32;0.46;1.38;-1.21;1.22;-0.20;0.60;-0.09;2.28;1.46;-0.51;-0.65;0.11;0.49;0.75;2.19;0.48;2.01;-0.30;0.11;-0.25;1.48;-0.04;0.56;1.16;0.36;1.40;0.18;0.34;-0.32;0.46;1.38;-1.21;1.22;-0.20;0.60;-0.09;2.28;1.46;-0.51;-0.65;0.11;0.49;0.75;2.19
355715;-1.4038113056319226;0.34;-0.53;-0.30;-0.09;-0.25;-0.80;-0.04;-0.01;0.92;-0.25;1.89;-0.34;0.15;-0.32;-0.00;-0.66;-1.21;-1.18;-0.20;0.22;-0.09;-0.47;-0.76;-0.51;-0.65;0.58;0.56;0.32;1.99;0.34;-0.53;-0.30;-0.09;-0.25;-0.80;-0.04;-0.01;0.92;-0.25;1.89;-0.34;0.15;-0.32;-0.00;-0.66;-1.21;-1.18;-0.20;0.22;-0.09;-0.47;-0.76;-0.51;-0.65;0.58;0.56;0.32;1.99
420990;-0.1347927986853714;0.31;-0.53;-0.30;-0.17;-0.25;1.19;-0.04;-0.21;-1.02;-0.08;1.68;0.05;0.28;-0.32;0.25;-0.66;-1.21;-1.18;-0.20;0.58;-0.09;-0.47;1.41;1.38;-0.65;0.81;0.54;0.64;-0.47;0.31;-0.53;-0.30;-0.17;-0.25;1.19;-0.04;-0.21;-1.02;-0.08;1.68;0.05;0.28;-0.32;0.25;-0.66;-1.21;-1.18;-0.20;0.58;-0.09;-0.47;1.41;1.38;-0.65;0.81;0.54;0.64;-0.47
