#Codigo;População;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
312850;-1.0151483801333439;0.30;-0.55;-0.30;-0.47;-0.24;-0.82;-0.04;-0.09;0.82;-0.44;-0.48;-0.74;0.18;-0.35;-0.32;1.43;0.88;-1.27;-0.20;0.11;-0.09;1.70;-0.78;-0.49;-0.65;0.36;-0.11;0.10;-0.49
261170;0.36739921758995087;0.42;-0.55;-0.30;0.09;-0.24;0.82;-0.04;0.25;1.14;0.16;-0.48;0.36;0.72;-0.35;-0.01;-0.66;0.94;0.66;4.98;0.60;-0.09;-0.47;1.20;-0.49;1.63;-0.07;0.01;0.54;-0.49
432010;0.4781006413682073;0.50;-0.55;-0.30;0.21;-0.24;1.21;-0.04;0.26;-1.00;0.30;1.71;0.15;0.36;-0.35;-0.29;1.38;1.01;0.61;-0.20;0.29;-0.09;2.77;-0.78;-0.49;-0.65;0.92;0.87;0.91;2.18
352620;0.7235684517969531;0.56;-0.55;-0.30;0.64;-0.24;-0.82;-0.04;0.54;-1.00;0.55;-0.48;0.65;0.21;-0.35;0.37;-0.66;-1.20;1.26;-0.20;0.25;-0.09;-0.47;-0.78;-0.49;-0.65;-0.10;1.07;-1.86;-0.49
210120;1.7586953111439807;0.61;-0.55;3.56;1.56;-0.24;1.57;-0.04;1.21;-1.00;1.40;2.30;1.35;0.91;-0.35;0.76;-0.66;1.31;0.91;-0.20;-0.57;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.69;0.72;-0.49
352390;2.170000106345154;0.84;-0.55;3.45;2.38;-0.24;2.08;-0.04;1.87;1.16;1.85;2.49;1.96;0.92;-0.35;1.58;1.83;1.62;1.34;4.88;-2.97;-0.09;-0.47;1.83;-0.49;-0.65;0.53;1.48;1.08;-0.49
250450;-0.5667787645771205;0.28;1.59;-0.30;-1.02;-0.24;-0.82;-0.04;-0.55;-1.00;-0.48;-0.48;-0.52;0.18;-0.35;-0.20;-0.66;-1.20;-1.27;-0.20;-0.80;-0.09;-0.47;0.41;-0.49;-0.65;-0.38;-0.04;0.41;-0.49
432146;-1.2870054344267363;0.28;-0.55;-0.30;-0.17;-0.24;1.20;-0.04;-0.94;-1.00;-0.73;-0.48;-0.67;0.05;-0.35;-0.36;1.13;0.84;0.79;-0.20;0.37;-0.09;-0.47;1.17;-0.49;1.20;-1.85;0.18;0.38;-0.49
353800;2.134984352369832;0.77;-0.55;-0.30;2.84;-0.24;-0.82;-0.04;2.04;1.17;1.94;-0.48;1.60;0.80;-0.35;1.22;1.52;0.93;1.09;-0.20;0.32;-0.09;1.48;1.51;2.86;-0.65;0.85;1.21;0.85;-0.49
230550;1.745800955905841;0.68;-0.55;-0.30;1.02;-0.24;-0.82;-0.04;1.43;-1.00;1.48;2.20;1.21;1.03;-0.35;0.83;1.94;1.37;1.40;4.96;0.58;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.63;0.78;0.65
280020;0.4132374880680623;0.41;2.10;-0.30;-0.11;-0.24;-0.82;-0.04;0.44;-1.00;-0.00;-0.48;0.30;-3.08;-0.35;0.10;-0.66;-1.20;1.13;-0.20;0.13;-0.09;-0.47;-0.78;-0.49;1.07;-1.85;-1.12;-1.86;-0.49
210060;0.9562482579039596;-2.34;-0.55;1.94;-0.05;-0.24;-0.82;-0.04;0.68;0.65;0.71;-0.48;0.64;0.46;-0.35;0.67;2.04;0.92;0.95;-0.20;-0.94;-0.09;-0.47;-0.78;-0.49;1.70;0.21;0.71;-1.86;-0.49
220360;-0.8560738571744603;0.23;-0.55;-0.30;-0.63;-0.24;-0.82;-0.04;-0.61;0.01;-0.56;-0.48;-0.71;-0.05;1.66;-0.44;-0.66;0.53;0.48;-0.20;0.11;-0.09;-0.47;-0.78;2.15;-0.65;-0.30;-0.36;0.09;-0.49
431660;0.1786248170287504;0.56;0.21;-0.30;0.47;-0.24;-0.82;-0.04;0.02;1.06;0.03;1.39;-0.00;0.10;-0.35;-0.18;1.71;0.24;0.64;-0.20;0.55;-0.09;2.12;-0.78;2.02;1.61;0.88;0.39;0.49;-0.49
350490;-0.16743266692087747;-2.34;-0.55;3.46;-0.22;-0.24;-0.82;-0.04;-0.40;-1.00;0.13;-0.48;0.17;0.43;-0.35;0.01;-0.66;-1.20;0.81;-0.20;0.58;-0.09;-0.47;-0.78;-0.49;-0.65;-0.02;0.13;-1.86;-0.49
422000;-0.08433436814684267;0.43;-0.55;-0.30;-0.36;-0.24;0.71;-0.04;-0.30;-1.00;-0.25;-0.48;-0.40;0.26;-0.35;0.15;-0.66;1.28;0.76;-0.20;0.24;-0.09;-0.47;-0.78;-0.49;-0.65;0.83;0.20;-1.86;-0.49
292303;-0.06568256914070016;0.35;-0.55;-0.30;-0.68;-0.24;-0.82;-0.04;-0.96;0.74;-0.49;-0.48;-0.06;0.47;-0.35;0.19;-0.66;0.74;-1.27;-0.20;0.09;-0.09;-0.47;-0.78;-0.49;1.72;0.55;0.60;0.30;-0.49
260845;0.23815783661395723;0.41;-0.55;-0.30;-0.47;-0.24;-0.82;-0.04;0.03;1.09;0.05;-0.48;0.20;0.58;-0.35;0.30;-0.66;-1.20;0.33;-0.20;0.13;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-0.20;-1.86;-0.49
330225;0.7109320754748923;0.73;-0.55;-0.30;1.99;-0.24;1.24;-0.04;0.38;1.09;1.11;1.91;0.92;0.75;2.47;0.98;1.02;0.88;-1.27;-0.20;-0.61;-0.09;-0.47;1.54;-0.49;1.64;-1.85;0.44;0.71;2.11
230610;0.4979166547788845;0.47;-0.55;-0.30;-0.58;-0.24;-0.82;-0.04;0.39;0.89;0.23;-0.48;0.52;-0.05;-0.35;0.40;-0.66;0.61;1.09;-0.20;0.30;-0.09;1.59;-0.78;-0.49;-0.65;0.72;0.67;0.62;1.99
431360;-0.9588345595114114;0.18;-0.55;-0.30;-0.67;-0.24;-0.82;-0.04;-0.97;0.73;-0.52;0.23;-0.71;-0.43;-0.35;-0.55;1.56;0.56;0.29;-0.20;0.69;-0.09;-0.47;-0.78;-0.49;1.45;0.72;0.52;-0.15;-0.49
220240;-0.13004076902208087;0.28;-0.55;-0.30;-0.90;-0.24;-0.82;-0.04;-0.12;0.85;-0.34;-0.48;-0.04;0.43;-0.35;-0.06;1.14;0.51;-1.27;-0.20;-0.28;-0.09;-0.47;-0.78;2.03;1.51;0.16;-3.51;-1.86;-0.49
432060;-1.0314123911576465;0.15;-0.55;-0.30;-0.77;-0.24;-0.82;-0.04;-0.56;-1.00;-0.68;-0.48;-0.61;0.12;-0.35;-0.29;1.25;0.64;0.80;-0.20;0.60;-0.09;2.02;1.23;1.77;1.53;0.70;0.51;0.20;-0.49
432218;-1.7977992786574324;0.28;-0.55;-0.30;-1.11;-0.24;-0.82;-0.04;-0.42;-1.00;-0.92;-0.48;-1.12;-0.26;-0.35;-1.08;1.24;0.25;0.73;-0.20;0.55;-0.09;-0.47;-0.78;-0.49;1.14;0.66;-0.18;-0.26;-0.49
220115;-0.13654412056774012;0.45;-0.55;-0.30;-0.12;-0.24;1.15;-0.04;0.29;-1.00;0.04;-0.48;0.24;0.35;-0.35;0.29;-0.66;1.04;0.73;-0.20;-0.12;-0.09;-0.47;-0.78;2.07;-0.65;0.58;0.63;-1.86;-0.49
150010;2.0794954312649394;0.69;-0.55;-0.30;1.05;-0.24;-0.82;-0.04;1.79;1.25;1.29;-0.48;1.62;0.72;-0.35;0.82;1.53;1.11;1.07;-0.20;0.80;-0.09;-0.47;-0.78;2.58;1.94;0.88;0.46;0.99;2.24
250090;0.013453556755956823;0.34;-0.55;-0.30;-0.80;-0.24;-0.82;-0.04;-0.05;1.05;-0.21;-0.48;-0.22;0.39;-0.35;0.09;-0.66;0.95;-1.27;-0.20;0.10;-0.09;-0.47;-0.78;-0.49;-0.65;-0.78;-0.43;0.22;1.80
355010;0.9610644124771156;0.56;-0.55;-0.30;0.74;-0.24;1.64;-0.04;0.79;1.24;0.85;-0.48;0.65;0.58;-0.35;0.62;1.86;-1.20;-1.27;-0.20;-2.97;-0.09;2.60;1.58;-0.49;1.88;0.58;0.89;0.77;2.28
220020;0.22301641773018707;0.38;-0.55;-0.30;-0.36;-0.24;-0.82;-0.04;0.25;0.94;0.36;-0.48;0.14;0.47;-0.35;0.14;1.01;1.26;0.75;-0.20;0.36;-0.09;-0.47;0.91;2.34;1.41;0.53;0.36;0.55;-0.49
310550;-0.7019881186500018;0.25;1.24;-0.30;-1.21;-0.24;0.99;-0.04;-0.58;0.92;-0.57;-0.48;-0.62;-3.08;-0.35;-0.15;-0.66;0.36;-0.15;-0.20;0.39;-0.09;-0.47;1.52;0.96;0.66;0.60;-0.17;0.41;-0.49
510621;-0.048537141839239094;0.48;1.64;-0.30;-0.15;-0.24;-0.82;-0.04;-0.07;0.97;-0.06;2.18;0.10;0.19;-0.35;-0.30;-0.66;0.51;-1.27;-0.20;0.41;-0.09;-0.47;1.28;-0.49;1.11;0.83;0.37;0.39;-0.49
520465;-1.0667233085718308;0.31;-0.55;-0.30;-0.21;-0.24;0.94;-0.04;0.18;-1.00;-0.52;-0.48;-0.62;-3.08;-0.35;-1.53;2.01;-1.20;0.98;-0.20;0.20;-0.09;-0.47;-0.78;1.68;-0.65;0.73;-3.51;-1.86;-0.49
292110;0.4995231093604412;0.45;-0.55;-0.30;0.65;-0.24;-0.82;-0.04;0.23;-1.00;0.28;-0.48;0.39;0.24;3.29;0.41;-0.66;-1.20;0.14;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-0.45;0.48;-0.49
171525;-1.3700515474118953;0.24;-0.55;-0.30;-0.91;-0.24;0.60;-0.04;-0.48;-1.00;-1.10;-0.48;-1.08;-1.89;-0.35;-0.16;-0.66;-1.20;0.86;-0.20;0.20;-0.09;-0.47;-0.78;1.16;1.35;0.30;0.04;-1.86;-0.49
210125;0.1886558952448046;0.53;-0.55;3.22;0.38;-0.24;1.42;-0.04;0.54;-1.00;0.17;-0.48;0.67;0.88;-0.35;0.57;-0.66;0.93;0.47;-0.20;0.54;-0.09;-0.47;-0.78;2.87;1.85;0.39;0.61;-1.86;-0.49
230800;0.8951302957396425;0.50;1.99;-0.30;0.57;-0.24;-0.82;-0.04;0.68;-1.00;0.35;-0.48;0.77;0.72;-0.35;0.45;-0.66;0.40;-0.12;-0.20;0.29;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.46;-1.86;-0.49
354960;-0.9709865209254729;0.25;-0.55;-0.30;-1.13;-0.24;-0.82;-0.04;-0.18;0.85;-0.35;-0.48;-0.41;-0.59;-0.35;-0.10;-0.66;0.88;0.89;-0.20;0.13;-0.09;-0.47;1.55;-0.49;-0.65;0.49;0.32;0.50;-0.49
312190;-1.1422998566470672;0.30;-0.55;-0.30;-1.12;-0.24;0.75;-0.04;-0.65;0.86;-0.61;1.39;-0.68;-0.03;1.62;-0.02;-0.66;0.79;0.55;-0.20;0.52;-0.09;-0.47;-0.78;-0.49;-0.65;0.61;0.25;0.06;0.57
330250;2.464481940469884;0.83;1.52;-0.30;2.12;-0.24;1.74;-0.04;1.84;1.31;1.84;2.12;1.97;0.14;2.84;1.36;1.46;1.03;1.41;-0.20;-0.29;-0.09;2.88;1.44;-0.49;-0.65;0.80;0.82;0.89;2.29
353330;-1.0569679124937508;0.29;-0.55;-0.30;-0.72;-0.24;-0.82;-0.04;-0.30;1.01;-0.75;1.91;-0.74;-0.11;-0.35;-0.38;1.36;0.79;0.34;-0.20;0.22;-0.09;-0.47;-0.78;-0.49;1.33;0.46;0.48;0.33;1.89
353090;-1.142549168915678;0.32;-0.55;-0.30;-0.61;-0.24;-0.82;-0.04;0.32;-1.00;-0.52;-0.48;-0.29;0.33;-0.35;0.03;1.71;-1.20;0.47;-0.20;-0.00;-0.09;0.56;-0.78;-0.49;-0.65;0.62;0.19;0.41;-0.49
292335;0.25987147945170247;0.40;-0.55;-0.30;0.04;-0.24;-0.82;-0.04;-1.12;0.93;-0.07;-0.48;0.35;0.40;-0.35;0.16;-0.66;-1.20;0.81;-0.20;0.37;-0.09;-0.47;-0.78;-0.49;1.59;0.55;0.54;0.52;-0.49
220202;-0.4006483210108867;0.26;-0.55;-0.30;-0.73;-0.24;-0.82;-0.04;-0.32;-1.00;-0.60;-0.48;-0.23;0.17;-0.35;-0.43;-0.66;0.66;0.50;-0.20;0.10;-0.09;-0.47;1.04;2.08;-0.65;0.39;-0.34;0.26;-0.49
317080;0.9177604976796988;0.58;2.05;-0.30;0.62;-0.24;1.03;-0.04;0.58;1.02;0.68;-0.48;0.43;0.71;1.95;0.42;-0.66;-1.20;-1.27;-0.20;0.30;-0.09;-0.47;-0.78;1.45;-0.65;0.71;0.46;0.47;0.60
250070;0.27100154579861285;0.08;-0.55;-0.30;0.03;-0.24;-0.82;-0.04;0.16;0.94;0.13;-0.48;0.14;0.25;-0.35;-0.09;-0.66;1.09;-1.27;-0.20;0.42;-0.09;-0.47;-0.78;2.08;-0.65;0.33;-0.15;0.01;1.88
431275;-1.1480525280985774;0.10;-0.55;2.90;-0.97;-0.24;1.08;-0.04;-0.51;-1.00;-0.53;-0.48;-0.88;0.03;-0.35;-0.02;1.22;0.88;0.71;-0.20;0.72;-0.09;2.29;0.13;2.11;-0.65;0.70;-0.20;0.46;-0.49
410655;-1.050227200384124;0.29;-0.55;-0.30;-0.76;4.25;-0.82;-0.04;-0.23;-1.00;-0.48;-0.48;-0.88;-3.08;-0.35;-0.13;-0.66;0.89;-1.27;-0.20;0.65;-0.09;-0.47;-0.78;-0.49;-0.65;0.59;0.31;0.23;-0.49
351518;1.0334737045495241;0.44;-0.55;3.66;0.47;4.36;1.67;-0.04;0.91;0.92;0.94;-0.48;0.61;0.69;-0.35;0.75;1.77;-1.20;1.21;4.94;0.57;-0.09;2.87;1.53;-0.49;1.82;0.70;0.96;0.84;-0.49
293240;0.0875913092807799;0.40;-0.55;-0.30;-0.55;4.17;1.29;-0.04;-0.19;-1.00;-0.18;2.07;-0.07;0.13;-0.35;0.31;-0.66;0.07;0.24;-0.20;0.36;-0.09;-0.47;-0.78;1.98;1.52;-1.85;-1.04;0.47;-0.49
420170;-0.4471966973640117;0.25;-0.55;-0.30;-0.36;-0.24;1.53;-0.04;-1.19;-1.00;-0.45;-0.48;-0.59;0.25;-0.35;0.37;-0.66;-1.20;-1.27;-0.20;0.45;-0.09;-0.47;1.13;-0.49;-0.65;-0.20;0.48;-1.86;-0.49
290410;0.4618262109318903;0.44;-0.55;-0.30;-0.25;-0.24;0.84;-0.04;0.12;-1.00;0.14;-0.48;0.44;0.61;-0.35;0.44;1.12;0.21;0.95;-0.20;0.60;-0.09;-0.47;-0.78;-0.49;1.75;0.23;0.48;0.49;-0.49
150619;1.0686433529025037;-2.34;-0.55;-0.30;0.11;-0.24;-0.82;-0.04;0.14;-1.00;0.34;-0.48;0.70;0.36;-0.35;0.57;-0.66;1.05;0.36;-0.20;0.10;-0.09;-0.47;-0.78;-0.49;1.63;0.77;-0.17;-1.86;-0.49
520015;-1.3934757074565012;0.30;-0.55;-0.30;-0.94;3.66;-0.82;-0.04;-0.60;0.73;-0.78;-0.48;-1.06;-3.08;-0.35;-0.02;-0.66;-1.20;0.63;-0.20;0.22;-0.09;-0.47;-0.78;-0.49;-0.65;0.59;-0.00;-1.86;-0.49
430063;-0.5648746063870063;0.33;-0.55;-0.30;-0.28;-0.24;-0.82;-0.04;-0.28;-1.00;-0.61;-0.48;-0.46;-0.14;2.72;-0.71;-0.66;0.64;0.61;-0.20;0.47;-0.09;-0.47;-0.78;-0.49;-0.65;0.55;-0.56;0.47;-0.49
291535;0.0918931566916922;0.40;1.66;-0.30;-0.64;-0.24;-0.82;-0.04;-0.37;-1.00;-0.06;-0.48;0.28;0.20;2.78;0.44;-0.66;-1.20;0.62;-0.20;0.34;-0.09;-0.47;0.98;-0.49;-0.65;-1.85;-0.35;0.60;-0.49
261210;-0.20620307601931795;0.34;-0.55;-0.30;-0.77;-0.24;-0.82;-0.04;-0.36;1.02;-0.38;-0.48;-0.37;0.64;-0.35;0.04;-0.66;0.05;-1.27;-0.20;0.27;-0.09;-0.47;-0.78;-0.49;-0.65;0.33;-3.51;-1.86;-0.49
411020;-0.1235109097038497;-2.34;-0.55;2.74;-0.32;-0.24;-0.82;-0.04;-0.08;1.02;-0.11;-0.48;-0.27;-0.07;-0.35;0.11;-0.66;-1.20;0.71;-0.20;0.60;-0.09;-0.47;1.02;-0.49;-0.65;0.71;-0.16;0.65;2.05
431620;-0.7275266568470932;0.29;-0.55;-0.30;-0.43;-0.24;0.88;-0.04;-0.49;0.75;-0.62;1.80;-0.10;0.24;-0.35;0.03;0.77;0.51;0.62;-0.20;0.29;-0.09;1.09;1.01;2.07;1.39;0.57;0.35;0.33;-0.49
354820;-0.5632277622097108;0.33;-0.55;-0.30;-0.92;-0.24;-0.82;-0.04;-0.23;0.85;-0.26;-0.48;-0.05;-0.61;-0.35;-0.03;-0.66;-1.20;0.95;-0.20;0.02;-0.09;-0.47;1.79;-0.49;-0.65;0.53;0.31;0.49;-0.49
261160;4.112617081513747;1.35;1.79;-0.30;4.46;-0.24;-0.82;-0.04;2.92;1.78;3.44;-0.48;3.17;1.89;4.24;2.42;2.29;1.75;1.63;6.41;-2.97;-0.09;-0.47;2.30;-0.49;-0.65;-1.85;1.49;1.38;2.74
431400;-0.5013582084799263;0.16;-0.55;-0.30;-0.29;-0.24;0.88;-0.04;-0.39;0.95;-0.08;1.84;-0.49;0.34;-0.35;-0.16;1.28;0.86;0.74;-0.20;0.69;-0.09;2.36;-0.78;1.95;-0.65;0.78;0.15;0.58;-0.49
110147;-1.1126577470188024;0.29;-0.55;-0.30;-0.37;-0.24;-0.82;-0.04;-0.41;-1.00;-0.66;-0.48;-0.83;-0.75;-0.35;-1.02;1.50;0.80;0.09;-0.20;-0.43;-0.09;2.26;-0.78;-0.49;1.20;0.59;0.35;-1.86;-0.49
320150;1.9071201701276908;-2.34;-0.55;3.59;1.94;-0.24;1.71;-0.04;1.42;-1.00;1.70;-0.48;1.56;0.76;3.22;1.05;1.76;1.54;1.00;-0.20;0.69;-0.09;-0.47;1.32;-0.49;-0.65;0.87;0.97;1.06;1.29
240270;-0.12267928405247282;0.35;-0.55;-0.30;-0.54;-0.24;-0.82;-0.04;-0.09;-1.00;-0.07;-0.48;0.04;-0.96;-0.35;0.07;-0.66;-1.20;0.15;-0.20;0.44;-0.09;-0.47;1.04;-0.49;0.74;-0.04;0.32;-1.86;-0.49
354170;0.035399041614248346;0.42;-0.55;-0.30;-0.44;-0.24;-0.82;-0.04;0.08;1.07;0.19;-0.48;0.09;0.31;-0.35;0.35;-0.66;-1.20;0.45;-0.20;0.51;-0.09;-0.47;0.95;-0.49;-0.65;0.53;0.55;0.70;-0.49
500750;-0.7852716204952406;0.36;-0.55;-0.30;-0.09;-0.24;-0.82;-0.04;-0.14;0.86;-0.39;-0.48;-0.49;0.06;-0.35;-1.47;1.44;-1.20;0.35;-0.20;-0.42;-0.09;-0.47;-0.78;-0.49;1.58;0.59;-0.26;0.42;1.88
410610;-1.051122894812003;-2.34;-0.55;-0.30;-0.89;-0.24;-0.82;-0.04;-0.67;-1.00;-0.66;-0.48;-1.00;-3.08;-0.35;0.10;1.10;0.60;-1.27;-0.20;0.43;-0.09;-0.47;-0.78;-0.49;-0.65;0.22;-0.22;0.36;-0.49
500190;0.42497978188891544;0.56;1.32;-0.30;0.37;-0.24;-0.82;-0.04;0.82;1.01;0.48;-0.48;0.41;-0.06;-0.35;0.59;0.90;-1.20;-1.27;-0.20;-0.04;-0.09;-0.47;1.81;-0.49;-0.65;0.44;0.65;-1.86;-0.49
431477;-1.0136460862211707;0.41;-0.55;-0.30;-0.20;-0.24;0.01;-0.04;-0.46;0.81;-0.41;1.96;-0.46;-0.37;-0.35;-0.71;1.50;-1.20;-1.27;-0.20;0.76;-0.09;-0.47;-0.78;1.74;-0.65;0.45;-0.17;0.54;-0.49
290260;0.41388288878424756;0.44;-0.55;-0.30;-0.31;-0.24;-0.82;-0.04;-0.06;-1.00;-0.05;-0.48;0.41;0.45;-0.35;0.26;-0.66;1.01;0.39;-0.20;0.16;-0.09;-0.47;-0.78;-0.49;-0.65;0.43;-0.23;0.63;-0.49
431790;0.10553841778340547;0.23;-0.55;-0.30;0.45;-0.24;-0.82;-0.04;-1.22;1.14;-0.13;0.91;0.04;0.17;-0.35;-0.78;-0.66;0.94;0.30;-0.20;0.56;-0.09;1.18;1.26;-0.49;1.67;0.48;0.62;0.65;2.15
500720;0.8199264615438613;0.69;-0.55;-0.30;1.05;-0.24;-0.82;-0.04;1.14;1.28;1.07;-0.48;1.03;0.48;-0.35;0.48;1.78;-1.20;0.83;-0.20;0.27;-0.09;1.84;-0.78;-0.49;1.75;0.46;0.80;0.56;2.13
431861;-1.5055428258305883;0.19;-0.55;-0.30;-0.23;-0.24;0.72;-0.04;-1.36;-1.00;-0.71;-0.48;-0.83;0.01;-0.35;-0.64;-0.66;0.71;0.66;-0.20;0.50;-0.09;-0.47;0.80;-0.49;1.27;0.13;-0.00;-1.86;-0.49
260950;0.764870108887186;0.54;-0.55;-0.30;0.13;-0.24;-0.82;-0.04;0.18;1.11;0.28;-0.48;0.43;0.95;-0.35;0.66;-0.66;-1.20;-1.27;-0.20;0.04;-0.09;-0.47;-0.78;-0.49;-0.65;0.58;0.39;-1.86;-0.49
351300;2.4334751467555407;1.06;-0.55;4.21;2.52;-0.24;2.15;-0.04;1.96;1.25;1.99;2.61;2.27;1.24;-0.35;1.48;2.14;-1.20;1.28;-0.20;-0.59;-0.09;2.91;1.72;1.95;-0.65;-1.85;1.50;1.22;-0.49
354580;2.2844220246791673;0.92;-0.55;-0.30;2.49;-0.24;2.03;-0.04;1.87;-1.00;1.97;-0.48;1.74;0.94;-0.35;0.58;1.24;1.60;1.48;-0.20;-2.97;-0.09;-0.47;1.63;-0.49;-0.65;0.89;1.15;1.02;2.02
311470;-1.1186984204870227;0.26;-0.55;-0.30;-1.17;-0.24;-0.82;-0.04;-0.41;0.86;-0.76;1.78;-0.90;0.38;-0.35;-0.09;1.19;-1.20;0.55;-0.20;0.35;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.26;0.29;1.90
230360;0.3596148116609513;0.44;-0.55;-0.30;-0.70;-0.24;-0.82;-0.04;0.10;-1.00;0.26;-0.48;0.04;0.38;-0.35;0.13;-0.66;-1.20;-1.27;-0.20;0.58;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.22;0.58;-0.49
231180;1.4851380523743103;0.66;-0.55;-0.30;0.89;-0.24;-0.82;-0.04;1.08;1.26;1.12;1.37;1.12;0.80;1.46;0.83;0.48;0.64;-1.27;-0.20;0.50;-0.09;-0.47;1.48;-0.49;0.97;0.60;0.06;0.78;2.11
420543;-1.3818483077009553;0.24;-0.55;-0.30;-0.73;-0.24;-0.82;-0.04;-0.83;-1.00;-0.85;-0.48;-0.88;0.43;-0.35;-0.40;0.97;-1.20;0.37;-0.20;0.63;-0.09;1.80;-0.78;-0.49;-0.65;0.64;-0.03;0.37;-0.49
250077;-0.39970720868840043;0.29;-0.55;-0.30;-1.04;-0.24;-0.82;-0.04;-0.45;-1.00;-0.47;-0.48;-0.41;0.15;-0.35;0.06;-0.66;0.65;-1.27;-0.20;0.45;-0.09;-0.47;-0.78;-0.49;-0.65;0.04;-0.47;0.11;-0.49
430912;-1.489673605120044;0.27;-0.55;-0.30;-0.64;-0.24;0.95;-0.04;-0.71;0.86;-0.72;-0.48;-1.07;-0.10;-0.35;-1.57;1.79;-1.20;0.53;-0.20;0.38;-0.09;1.61;-0.78;-0.49;1.33;0.51;0.25;-0.10;-0.49
251220;-0.9949820800803962;-2.34;-0.55;-0.30;-1.08;-0.24;-0.82;-0.04;-0.75;0.71;-0.57;1.91;-0.63;0.07;-0.35;0.21;-0.66;0.05;0.18;-0.20;0.40;-0.09;-0.47;1.18;-0.49;-0.65;-1.85;-0.57;0.23;-0.49
522140;1.862440471260317;0.71;1.97;3.68;1.00;-0.24;1.41;-0.04;1.03;1.24;0.93;-0.48;1.11;-0.89;-0.35;0.95;-0.66;-1.20;1.04;-0.20;-2.97;-0.09;-0.47;1.43;2.46;-0.65;0.90;0.72;0.94;-0.49
430485;-1.7994116134845868;0.24;-0.55;-0.30;-1.10;-0.24;0.69;-0.04;-0.78;0.28;-0.77;1.71;-0.86;0.23;-0.35;-1.04;0.98;0.57;0.57;4.24;0.58;-0.09;1.92;-0.78;0.77;1.29;0.61;-0.56;0.31;-0.49
250860;-0.0276627295508176;0.38;-0.55;2.86;-0.56;-0.24;-0.82;-0.04;0.10;1.07;-0.06;2.03;0.02;0.09;-0.35;0.23;-0.66;-1.20;-1.27;-0.20;-2.97;-0.09;-0.47;1.52;-0.49;-0.65;0.33;-0.27;0.45;-0.49
290040;0.22377234069104857;0.40;-0.55;-0.30;-0.28;-0.24;-0.82;-0.04;-0.41;-1.00;-0.05;-0.48;0.29;0.62;-0.35;0.32;-0.66;-1.20;-1.27;-0.20;0.31;-0.09;-0.47;0.94;1.83;1.53;0.27;-3.51;0.41;-0.49
210745;0.06665963776623737;-2.34;-0.55;-0.30;-0.08;-0.24;-0.82;-0.04;-0.14;-1.00;0.18;-0.48;0.24;0.58;-0.35;-0.21;-0.66;0.58;-1.27;-0.20;0.10;-0.09;-0.47;-0.78;2.14;1.62;0.54;0.09;-1.86;-0.49
231340;1.468406064554198;0.63;-0.55;3.58;0.38;-0.24;-0.82;-0.04;1.34;-1.00;1.18;-0.48;1.33;0.82;-0.35;0.79;1.72;0.75;-1.27;-0.20;0.52;-0.09;-0.47;-0.78;-0.49;-0.65;0.29;0.75;-1.86;-0.49
421185;-1.493425339223623;0.32;-0.55;-0.30;-0.88;-0.24;1.17;-0.04;-0.09;-1.00;-0.66;-0.48;-1.02;-0.50;-0.35;-0.12;1.55;-1.20;0.67;-0.20;0.60;-0.09;-0.47;-0.78;-0.49;-0.65;0.64;-0.50;0.55;-0.49
311820;-0.549418566137056;0.42;1.55;-0.30;0.30;-0.24;-0.82;-0.04;-0.39;0.72;-0.28;-0.48;-0.64;-0.20;-0.35;-0.13;-0.66;-1.20;0.64;-0.20;0.21;-0.09;-0.47;1.21;-0.49;-0.65;0.27;0.26;-1.86;-0.49
354325;-0.4535176587000727;0.41;-0.55;-0.30;-0.32;-0.24;-0.82;-0.04;0.55;0.94;-0.20;-0.48;-0.24;0.35;-0.35;0.22;1.87;-1.20;-1.27;-0.20;0.61;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.09;0.45;1.90
251396;-1.2471977429758454;0.27;-0.55;-0.30;-1.18;-0.24;-0.82;-0.04;-0.54;0.79;-0.86;-0.48;-0.62;-0.25;-0.35;-0.18;-0.66;0.59;0.18;-0.20;0.23;-0.09;-0.47;-0.78;-0.49;1.52;-0.17;0.13;0.05;-0.49
431805;-1.2401805482514099;0.10;-0.55;-0.30;-0.67;-0.24;-0.82;-0.04;-0.57;-1.00;-0.49;-0.48;-1.13;0.23;-0.35;-0.42;-0.66;0.82;0.91;-0.20;0.82;-0.09;2.40;-0.78;1.49;-0.65;0.59;-0.33;0.45;-0.49
