#Codigo; Cidade; População; Despesas (Exceto Intraorçamentárias); Top 1 Prefeitura / Vizinhos / Diferenca; Top 2 Prefeitura / Vizinhos / Diferenca; Top 3 Prefeitura / Vizinhos / Diferenca; Top 4 Prefeitura / Vizinhos / Diferenca; Top 5 Prefeitura / Vizinhos / Diferenca; Top 6 Prefeitura / Vizinhos / Diferenca; Top 7 Prefeitura / Vizinhos / Diferenca; Top 8 Prefeitura / Vizinhos / Diferenca; Top 9 Prefeitura / Vizinhos / Diferenca; Top 10 Prefeitura / Vizinhos / Diferenca; Top 11 Prefeitura / Vizinhos / Diferenca; Top 12 Prefeitura / Vizinhos / Diferenca; Top 13 Prefeitura / Vizinhos / Diferenca; Top 14 Prefeitura / Vizinhos / Diferenca; Top 15 Prefeitura / Vizinhos / Diferenca; Top 16 Prefeitura / Vizinhos / Diferenca; Top 17 Prefeitura / Vizinhos / Diferenca; Top 18 Prefeitura / Vizinhos / Diferenca; Top 19 Prefeitura / Vizinhos / Diferenca; Top 20 Prefeitura / Vizinhos / Diferenca; Top 21 Prefeitura / Vizinhos / Diferenca; Top 22 Prefeitura / Vizinhos / Diferenca; Top 23 Prefeitura / Vizinhos / Diferenca; Top 24 Prefeitura / Vizinhos / Diferenca; Top 25 Prefeitura / Vizinhos / Diferenca; Top 26 Prefeitura / Vizinhos / Diferenca; Top 27 Prefeitura / Vizinhos / Diferenca; Top 28 Prefeitura / Vizinhos / Diferenca; Top 29 Prefeitura / Vizinhos / Diferenca; GAUSSIAN-MODEL_REL_NOR; SVM_REL_NOR; COP_REL_NOR; OPTICS_REL_NOR; LOF_REL_NOR; GAUSSIAN-MODEL_SUA_NOR; SVM_SUA_NOR; COP_SUA_NOR; OPTICS_SUA_NOR; LOF_SUA_NOR
350210;  Andradina - SP;  57198.0;  156561928.82; 28.23% Gestão Ambiental 20992677.72 / 534905.77 / 20457771.95; 22.50% Urbanismo 26737576.24 / 10431109.03 / 16306467.21; 10.24% Educação 33770420.09 / 41189503.56 / -7419083.47; 06.98% Encargos Especiais 7193136.16 / 2131907.01 / 5061229.15; 05.41% Previdência Social 0.00 / 3916768.18 / -3916768.18; 04.20% Saneamento 478397.46 / 3520105.16 / -3041707.70; 02.94% Transporte 754438.09 / 2884901.80 / -2130463.71; 02.41% Saúde 30988177.35 / 32736758.33 / -1748580.98; 02.21% Segurança Pública 2367625.80 / 765632.86 / 1601992.94; 02.16% Legislativa 4917126.28 / 3353637.74 / 1563488.54; 01.99% Administração 14541548.17 / 15982717.79 / -1441169.62; 01.92% Agricultura 2615711.49 / 1226177.71 / 1389533.78; 01.66% Comunicações 1224912.74 / 20222.29 / 1204690.45; 01.42% Trabalho 1039193.36 / 6825.53 / 1032367.83; 01.36% Despesas (Intraorçamentárias) 0.00 / 988221.16 / -988221.16; 00.70% Cultura 1831228.10 / 1327039.47 / 504188.63; 00.69% Assistência Social 4711293.83 / 4210402.04 / 500891.79; 00.61% Desporto e Lazer 1426246.42 / 987016.94 / 439229.48; 00.59% Defesa Nacional 470257.01 / 42132.65 / 428124.36; 00.55% Energia 0.00 / 396520.66 / -396520.66; 00.46% Habitação 46958.93 / 379766.49 / -332807.56; 00.28% Direitos da Cidadania 248227.28 / 48897.30 / 199329.98; 00.20% Judiciária 0.00 / 145643.88 / -145643.88; 00.15% Comércio e Serviços 206776.30 / 316197.52 / -109421.22; 00.06% Indústria 0.00 / 45488.19 / -45488.19; 00.06% Essencial à Justiça 0.00 / 41472.72 / -41472.72; 00.02% Ciência e Tecnologia 0.00 / 15363.78 / -15363.78; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00;  0.00;  12181.77;  1.00;  2.21;  2.24;  0.00;  -10.81;  0.89;  1.27;  1.27
350920;  Cajamar - SP;  70710.0;  334648583.43; 20.96% Educação 90820006.92 / 44890279.43 / 45929727.49; 17.51% Administração 52415968.86 / 14064305.20 / 38351663.66; 15.14% Saúde 74507746.58 / 41335304.91 / 33172441.67; 09.37% Despesas (Intraorçamentárias) 24191812.93 / 3671890.94 / 20519921.99; 06.60% Segurança Pública 15744501.28 / 1286965.33 / 14457535.95; 05.62% Assistência Social 16399763.27 / 4097369.78 / 12302393.49; 04.43% Legislativa 12687302.65 / 2989918.97 / 9697383.68; 03.69% Trabalho 8416308.43 / 336510.21 / 8079798.22; 03.20% Desporto e Lazer 8505799.84 / 1487664.14 / 7018135.70; 02.99% Encargos Especiais 10318625.34 / 3767768.27 / 6550857.07; 02.79% Previdência Social 10914089.61 / 4802569.01 / 6111520.60; 02.13% Urbanismo 17279633.01 / 12618004.21 / 4661628.80; 01.20% Transporte 4551463.35 / 1925382.13 / 2626081.22; 00.68% Gestão Ambiental 2297627.84 / 815187.82 / 1482440.02; 00.68% Direitos da Cidadania 1533800.02 / 35722.85 / 1498077.17; 00.67% Saneamento 5077086.16 / 3601015.57 / 1476070.59; 00.66% Agricultura 0.00 / 1435911.05 / -1435911.05; 00.61% Habitação 1574847.10 / 249279.56 / 1325567.54; 00.36% Comércio e Serviços 0.00 / 785621.63 / -785621.63; 00.18% Energia 0.00 / 395896.06 / -395896.06; 00.16% Indústria 0.00 / 351189.95 / -351189.95; 00.14% Judiciária 0.00 / 297401.88 / -297401.88; 00.10% Cultura 1604013.17 / 1385803.25 / 218209.92; 00.09% Essencial à Justiça 0.00 / 194591.35 / -194591.35; 00.05% Ciência e Tecnologia 0.00 / 102161.63 / -102161.63; 00.02% Comunicações 0.00 / 36524.15 / -36524.15; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 0.00 / 0.00;  0.00;  15018.07;  1.00;  2.37;  2.39;  0.00;  -3155.54;  0.93;  1.11;  1.11
355670;  Vinhedo - SP;  71217.0;  365630393.47; 27.76% Educação 112898531.92 / 44890279.43 / 68008252.49; 21.53% Saúde 94083221.90 / 41335304.91 / 52747916.99; 13.43% Urbanismo 45507297.07 / 12618004.21 / 32889292.86; 09.28% Saneamento 26343646.87 / 3601015.57 / 22742631.30; 06.87% Segurança Pública 18114792.99 / 1286965.33 / 16827827.66; 03.46% Administração 22540464.90 / 14064305.20 / 8476159.70; 02.75% Encargos Especiais 10495100.78 / 3767768.27 / 6727332.51; 02.53% Assistência Social 10296159.93 / 4097369.78 / 6198790.15; 02.39% Desporto e Lazer 7342468.12 / 1487664.14 / 5854803.98; 02.07% Cultura 6445165.10 / 1385803.25 / 5059361.85; 01.96% Previdência Social 0.00 / 4802569.01 / -4802569.01; 01.50% Despesas (Intraorçamentárias) 0.00 / 3671890.94 / -3671890.94; 01.25% Legislativa 6044117.97 / 2989918.97 / 3054199.00; 00.70% Transporte 209007.09 / 1925382.13 / -1716375.04; 00.69% Essencial à Justiça 1876554.89 / 194591.35 / 1681963.54; 00.59% Agricultura 0.00 / 1435911.05 / -1435911.05; 00.18% Comércio e Serviços 1234389.95 / 785621.63 / 448768.32; 00.17% Direitos da Cidadania 450913.34 / 35722.85 / 415190.49; 00.16% Energia 0.00 / 395896.06 / -395896.06; 00.14% Trabalho 0.00 / 336510.21 / -336510.21; 00.14% Indústria 0.00 / 351189.95 / -351189.95; 00.14% Habitação 603830.79 / 249279.56 / 354551.23; 00.13% Gestão Ambiental 1144729.86 / 815187.82 / 329542.04; 00.12% Judiciária 0.00 / 297401.88 / -297401.88; 00.04% Ciência e Tecnologia 0.00 / 102161.63 / -102161.63; 00.01% Comunicações 0.00 / 36524.15 / -36524.15; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 0.00 / 0.00;  0.00;  15834.72;  1.00;  2.15;  2.18;  0.00;  -2222.42;  1.00;  1.16;  1.16
510792;  Sorriso - MT;  77735.0;  196471962.83; 10.86% Organização Agrária 5957566.76 / 0.00 / 5957566.76; 09.43% Urbanismo 22488635.08 / 17313680.17 / 5174954.91; 09.14% Indústria 5197397.11 / 179876.81 / 5017520.30; 08.67% Despesas (Intraorçamentárias) 8144651.08 / 3388786.18 / 4755864.90; 08.58% Transporte 6560829.62 / 1851738.76 / 4709090.86; 07.84% Saneamento 0.00 / 4303081.25 / -4303081.25; 06.10% Agricultura 4508056.93 / 1161048.71 / 3347008.22; 05.73% Assistência Social 8347005.00 / 5204881.02 / 3142123.98; 05.34% Desporto e Lazer 4453799.53 / 1523728.87 / 2930070.66; 04.41% Educação 49411113.31 / 46991779.91 / 2419333.40; 04.33% Comércio e Serviços 2943343.55 / 567330.55 / 2376013.00; 03.58% Administração 21731551.66 / 19764398.89 / 1967152.77; 03.17% Legislativa 6278282.60 / 4541371.26 / 1736911.34; 02.70% Gestão Ambiental 50290.00 / 1531871.83 / -1481581.83; 02.68% Cultura 349391.14 / 1820673.12 / -1471281.98; 02.00% Previdência Social 4094750.50 / 5191224.88 / -1096474.38; 01.42% Segurança Pública 246965.34 / 1027112.61 / -780147.27; 01.15% Judiciária 657551.11 / 29186.42 / 628364.69; 01.13% Saúde 49466163.71 / 50085043.96 / -618880.25; 00.49% Essencial à Justiça 0.00 / 268084.47 / -268084.47; 00.40% Direitos da Cidadania 0.00 / 221514.02 / -221514.02; 00.29% Habitação 133.00 / 160625.88 / -160492.88; 00.21% Ciência e Tecnologia 0.00 / 116414.80 / -116414.80; 00.13% Encargos Especiais 3301801.47 / 3372357.98 / -70556.51; 00.11% Trabalho 0.00 / 63015.38 / -63015.38; 00.04% Energia 427335.41 / 403369.96 / 23965.45; 00.04% Comunicações 0.00 / 22577.41 / -22577.41; 00.03% Defesa Nacional 0.00 / 17339.37 / -17339.37; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00;  0.00;  53686.02;  1.00;  6.14;  6.26;  0.00;  48525.26;  1.00;  1.94;  1.97
355070;  São Sebastião - SP;  81718.0;  497465722.74; 23.73% Saúde 122377532.74 / 35848269.63 / 86529263.11; 18.77% Educação 119989573.16 / 51548078.21 / 68441494.95; 14.90% Urbanismo 70713882.70 / 16373159.17 / 54340723.53; 07.97% Administração 47935151.65 / 18871819.79 / 29063331.86; 06.23% Previdência Social 29060760.20 / 6341530.55 / 22719229.65; 05.44% Essencial à Justiça 20012252.51 / 188909.85 / 19823342.66; 04.30% Despesas (Intraorçamentárias) 18453155.47 / 2757414.84 / 15695740.63; 03.51% Assistência Social 17302462.46 / 4495508.56 / 12806953.90; 03.41% Segurança Pública 13738266.46 / 1313870.55 / 12424395.91; 03.41% Legislativa 16788986.58 / 4362831.67 / 12426154.91; 03.06% Desporto e Lazer 12238393.22 / 1094550.01 / 11143843.21; 02.83% Cultura 12037035.05 / 1727584.75 / 10309450.30; 00.79% Gestão Ambiental 3933372.01 / 1040124.43 / 2893247.58; 00.63% Comércio e Serviços 2573723.48 / 293570.18 / 2280153.30; 00.31% Transporte 0.00 / 1119786.04 / -1119786.04; 00.15% Saneamento 1956878.74 / 2509782.81 / -552904.07; 00.15% Energia 0.00 / 552211.63 / -552211.63; 00.12% Habitação 771626.71 / 333035.80 / 438590.91; 00.09% Agricultura 727037.16 / 1042053.93 / -315016.77; 00.07% Indústria 0.00 / 255718.96 / -255718.96; 00.05% Encargos Especiais 4890291.09 / 4702690.44 / 187600.65; 00.04% Judiciária 418496.82 / 256057.06 / 162439.76; 00.02% Comunicações 0.00 / 58820.74 / -58820.74; 00.01% Trabalho 0.00 / 40267.93 / -40267.93; 00.01% Direitos da Cidadania 0.00 / 22898.16 / -22898.16; 00.01% Ciência e Tecnologia 0.00 / 33411.96 / -33411.96; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 2774.30 / -2774.30;  0.00;  124176.48;  1.00;  4.32;  4.40;  0.00;  -266.00;  1.00;  1.16;  1.16
130120;  Coari - AM;  82209.0;  277551280.71; 43.78% Administração 79491841.26 / 18871819.79 / 60620021.47; 23.15% Saúde 67901979.47 / 35848269.63 / 32053709.84; 04.90% Cultura 8508866.60 / 1727584.75 / 6781281.85; 04.06% Urbanismo 21995212.70 / 16373159.17 / 5622053.53; 03.10% Desporto e Lazer 5381354.91 / 1094550.01 / 4286804.90; 03.06% Legislativa 8602103.33 / 4362831.67 / 4239271.66; 02.90% Comunicações 4069721.55 / 58820.74 / 4010900.81; 02.89% Educação 55544704.18 / 51548078.21 / 3996625.97; 02.39% Agricultura 4352391.21 / 1042053.93 / 3310337.28; 01.99% Despesas (Intraorçamentárias) 0.00 / 2757414.84 / -2757414.84; 01.29% Previdência Social 4550943.87 / 6341530.55 / -1790586.68; 01.24% Encargos Especiais 6423515.53 / 4702690.44 / 1720825.09; 01.02% Assistência Social 5913650.08 / 4495508.56 / 1418141.52; 00.95% Segurança Pública 0.00 / 1313870.55 / -1313870.55; 00.92% Essencial à Justiça 1467044.64 / 188909.85 / 1278134.79; 00.81% Transporte 0.00 / 1119786.04 / -1119786.04; 00.40% Energia 0.00 / 552211.63 / -552211.63; 00.24% Habitação 0.00 / 333035.80 / -333035.80; 00.21% Gestão Ambiental 752445.33 / 1040124.43 / -287679.10; 00.21% Comércio e Serviços 0.00 / 293570.18 / -293570.18; 00.18% Judiciária 0.00 / 256057.06 / -256057.06; 00.18% Indústria 0.00 / 255718.96 / -255718.96; 00.05% Saneamento 2580177.43 / 2509782.81 / 70394.62; 00.03% Trabalho 0.00 / 40267.93 / -40267.93; 00.02% Direitos da Cidadania 0.00 / 22898.16 / -22898.16; 00.01% Ciência e Tecnologia 15328.62 / 33411.96 / -18083.34; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 2774.30 / -2774.30;  0.00;  1492.27;  0.97;  1.83;  1.86;  0.00;  -700.79;  1.00;  1.43;  1.43
431020;  Ijuí - RS;  82563.0;  234092902.15; 45.48% Administração 83963387.94 / 18519777.59 / 65443610.35; 10.20% Despesas (Intraorçamentárias) 17222315.00 / 2539196.02 / 14683118.98; 09.50% Previdência Social 19975725.43 / 6306467.35 / 13669258.08; 07.55% Saúde 46618015.48 / 35751088.32 / 10866927.16; 06.20% Energia 9344322.64 / 419462.57 / 8924860.07; 05.81% Educação 41944406.11 / 50308451.57 / -8364045.46; 05.10% Urbanismo 8466329.79 / 15807461.17 / -7341131.38; 02.77% Gestão Ambiental 5005507.17 / 1021887.26 / 3983619.91; 00.99% Legislativa 5733144.73 / 4308513.61 / 1424631.12; 00.90% Encargos Especiais 2643004.13 / 3937276.03 / -1294271.90; 00.88% Saneamento 575870.12 / 1846803.81 / -1270933.69; 00.84% Assistência Social 5414445.05 / 4202594.78 / 1211850.27; 00.83% Transporte 0.00 / 1200647.23 / -1200647.23; 00.75% Segurança Pública 65444.90 / 1150418.26 / -1084973.36; 00.65% Agricultura 2107370.10 / 1171698.26 / 935671.84; 00.34% Cultura 1234256.58 / 1729943.84 / -495687.26; 00.33% Desporto e Lazer 386389.12 / 858136.61 / -471747.49; 00.23% Habitação 583541.43 / 248919.77 / 334621.66; 00.20% Comércio e Serviços 0.00 / 287656.61 / -287656.61; 00.18% Judiciária 0.00 / 256057.06 / -256057.06; 00.11% Essencial à Justiça 0.00 / 159913.79 / -159913.79; 00.05% Indústria 1247.96 / 80165.14 / -78917.18; 00.04% Comunicações 0.00 / 60464.56 / -60464.56; 00.03% Trabalho 3312.73 / 40268.83 / -36956.10; 00.01% Direitos da Cidadania 0.00 / 19919.22 / -19919.22; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 2774.30 / -2774.30; 00.00% Ciência e Tecnologia 27180.74 / 33411.96 / -6231.22;  0.00;  2663.65;  1.00;  1.81;  1.83;  0.00;  -5335.15;  1.00;  1.22;  1.22
314480;  Nova Lima - MG;  88672.0;  659528549.54; 20.74% Administração 129374265.42 / 25969909.11 / 103404356.31; 20.12% Educação 148640741.21 / 48338722.17 / 100302019.04; 15.52% Saúde 125848359.65 / 48466090.54 / 77382269.11; 07.76% Urbanismo 53871661.89 / 15190736.54 / 38680925.35; 06.62% Assistência Social 38195028.92 / 5176212.69 / 33018816.23; 05.57% Gestão Ambiental 29563109.71 / 1793897.76 / 27769211.95; 04.05% Segurança Pública 20832375.39 / 626006.21 / 20206369.18; 03.08% Desporto e Lazer 17108389.57 / 1771444.35 / 15336945.22; 02.99% Legislativa 19787982.80 / 4897001.11 / 14890981.69; 02.78% Essencial à Justiça 14119139.33 / 280334.75 / 13838804.58; 02.31% Previdência Social 17890940.14 / 6372449.26 / 11518490.88; 01.85% Trabalho 9324843.08 / 94410.93 / 9230432.15; 01.39% Cultura 8682489.90 / 1765228.69 / 6917261.21; 01.34% Encargos Especiais 11968379.39 / 5263762.50 / 6704616.89; 00.86% Despesas (Intraorçamentárias) 0.00 / 4284830.29 / -4284830.29; 00.71% Comércio e Serviços 4035540.71 / 512410.28 / 3523130.43; 00.59% Saneamento 1983882.20 / 4935974.40 / -2952092.20; 00.51% Transporte 4168160.28 / 1601379.44 / 2566780.84; 00.50% Habitação 3083424.35 / 571462.35 / 2511962.00; 00.30% Agricultura 0.00 / 1514842.22 / -1514842.22; 00.12% Energia 0.00 / 606139.99 / -606139.99; 00.11% Indústria 1049835.60 / 487947.34 / 561888.26; 00.07% Judiciária 0.00 / 324306.68 / -324306.68; 00.07% Direitos da Cidadania 0.00 / 373639.13 / -373639.13; 00.03% Comunicações 0.00 / 143876.64 / -143876.64; 00.01% Ciência e Tecnologia 0.00 / 45452.68 / -45452.68; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 19047.51 / -19047.51;  0.00;  82738.03;  1.00;  3.02;  3.07;  0.00;  2898.47;  0.98;  1.16;  1.16
260720;  Ipojuca - PE;  89660.0;  590467639.43; 31.18% Educação 187396546.38 / 51032134.77 / 136364411.61; 17.03% Urbanismo 90378130.41 / 15900826.14 / 74477304.27; 14.40% Administração 89343070.55 / 26346820.65 / 62996249.90; 12.28% Saúde 104654459.22 / 50944312.06 / 53710147.16; 05.69% Legislativa 29952153.46 / 5071829.23 / 24880324.23; 05.20% Segurança Pública 23837983.89 / 1090321.86 / 22747662.03; 02.96% Despesas (Intraorçamentárias) 17270163.02 / 4340250.38 / 12929912.64; 02.08% Previdência Social 15313760.30 / 6201530.51 / 9112229.79; 01.93% Cultura 10236748.73 / 1798459.10 / 8438289.63; 01.18% Encargos Especiais 963057.02 / 6119963.75 / -5156906.73; 01.14% Direitos da Cidadania 5343730.85 / 362688.93 / 4981041.92; 01.07% Ciência e Tecnologia 4687328.05 / 7500.00 / 4679828.05; 00.65% Judiciária 3119719.97 / 290069.56 / 2829650.41; 00.64% Gestão Ambiental 4686696.99 / 1877687.88 / 2809009.11; 00.46% Assistência Social 7774003.70 / 5747072.64 / 2026931.06; 00.42% Desporto e Lazer 3649821.16 / 1808637.86 / 1841183.30; 00.41% Saneamento 4766892.24 / 6557479.02 / -1790586.78; 00.37% Transporte 0.00 / 1617497.84 / -1617497.84; 00.27% Comércio e Serviços 1653850.81 / 489478.99 / 1164371.82; 00.24% Agricultura 2637497.48 / 1594322.56 / 1043174.92; 00.13% Habitação 60.00 / 581047.19 / -580987.19; 00.09% Indústria 72128.22 / 479979.34 / -407851.12; 00.08% Energia 0.00 / 340630.32 / -340630.32; 00.06% Essencial à Justiça 0.00 / 280334.75 / -280334.75; 00.02% Trabalho 0.00 / 105608.39 / -105608.39; 00.02% Comunicações 0.00 / 75501.58 / -75501.58; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 11649.74 / -11649.74;  0.00;  100061.94;  1.00;  3.04;  3.10;  0.00;  4582.48;  1.00;  1.10;  1.10
353650;  Paulínia - SP;  95221.0;  1047020967.48; 23.80% Educação 277624737.27 / 62073508.37 / 215551228.90; 21.14% Saúde 243954792.84 / 52529304.32 / 191425488.52; 10.38% Encargos Especiais 98382466.91 / 4399680.31 / 93982786.60; 08.96% Urbanismo 101527989.83 / 20363400.70 / 81164589.13; 05.95% Administração 77599311.52 / 23674391.91 / 53924919.61; 05.72% Cultura 53183304.37 / 1410529.71 / 51772774.66; 04.75% Despesas (Intraorçamentárias) 45547747.76 / 2561234.72 / 42986513.04; 03.51% Habitação 33093875.38 / 1336004.79 / 31757870.59; 03.40% Segurança Pública 32975216.67 / 2181211.56 / 30794005.11; 03.36% Assistência Social 36797490.29 / 6376155.91 / 30421334.38; 02.29% Transporte 24019109.83 / 3323120.53 / 20695989.30; 02.24% Previdência Social 27391016.32 / 7120139.41 / 20270876.91; 01.86% Legislativa 22548752.99 / 5707369.37 / 16841383.62; 00.84% Desporto e Lazer 8974162.21 / 1344822.85 / 7629339.36; 00.68% Saneamento 0.00 / 6138849.20 / -6138849.20; 00.52% Essencial à Justiça 5061886.43 / 381172.93 / 4680713.50; 00.28% Gestão Ambiental 3886854.62 / 1388725.18 / 2498129.44; 00.16% Agricultura 0.00 / 1460666.07 / -1460666.07; 00.05% Trabalho 0.00 / 486102.80 / -486102.80; 00.05% Comércio e Serviços 0.00 / 490549.58 / -490549.58; 00.03% Judiciária 0.00 / 239445.56 / -239445.56; 00.01% Indústria 0.00 / 109933.85 / -109933.85; 00.01% Energia 0.00 / 112207.98 / -112207.98; 00.01% Direitos da Cidadania 0.00 / 109140.37 / -109140.37; 00.01% Ciência e Tecnologia 0.00 / 134058.98 / -134058.98; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 10723.89 / -10723.89; 00.00% Comunicações 0.00 / 12826.88 / -12826.88;  0.00;  176619.93;  1.00;  3.43;  3.46;  0.00;  2875.47;  1.00;  1.18;  1.18
522045;  Senador Canedo - GO;  97719.0;  340475344.84; 23.50% Urbanismo 63022282.27 / 21446292.93 / 41575989.34; 15.10% Educação 86792833.00 / 60080228.18 / 26712604.82; 13.44% Saneamento 27751698.55 / 3975632.93 / 23776065.62; 13.28% Saúde 73769760.25 / 50276763.89 / 23492996.36; 11.72% Administração 44327317.98 / 23600438.87 / 20726879.11; 06.25% Direitos da Cidadania 11095845.01 / 41478.33 / 11054366.68; 03.58% Legislativa 12029361.52 / 5700773.08 / 6328588.44; 03.12% Assistência Social 0.00 / 5526960.72 / -5526960.72; 01.63% Transporte 371282.18 / 3247715.79 / -2876433.61; 01.60% Despesas (Intraorçamentárias) 0.00 / 2827977.35 / -2827977.35; 00.87% Habitação 0.00 / 1535352.26 / -1535352.26; 00.78% Segurança Pública 238518.83 / 1610032.15 / -1371513.32; 00.78% Desporto e Lazer 2304229.55 / 931210.66 / 1373018.89; 00.68% Previdência Social 6209810.42 / 7418986.17 / -1209175.75; 00.64% Judiciária 1438193.77 / 306581.56 / 1131612.21; 00.53% Comércio e Serviços 1333485.07 / 402360.49 / 931124.58; 00.47% Agricultura 45936.60 / 872357.67 / -826421.07; 00.45% Gestão Ambiental 1932766.66 / 1136258.81 / 796507.85; 00.45% Encargos Especiais 6207739.91 / 5418674.03 / 789065.88; 00.41% Cultura 1222293.71 / 1953810.25 / -731516.54; 00.26% Trabalho 381989.56 / 846252.01 / -464262.45; 00.22% Essencial à Justiça 0.00 / 392772.52 / -392772.52; 00.16% Energia 0.00 / 277895.12 / -277895.12; 00.07% Ciência e Tecnologia 0.00 / 128546.48 / -128546.48; 00.03% Indústria 0.00 / 52397.44 / -52397.44; 00.01% Defesa Nacional 0.00 / 11494.24 / -11494.24; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Comunicações 0.00 / 0.00 / 0.00;  0.00;  8962.24;  1.00;  3.09;  3.10;  0.00;  25583.41;  1.00;  2.75;  2.77
430210;  Bento Gonçalves - RS;  112318.0;  304654401.37; 28.50% Saúde 95558978.80 / 51957313.88 / 43601664.92; 15.90% Despesas (Intraorçamentárias) 28434719.49 / 4111714.10 / 24323005.39; 12.62% Previdência Social 26327509.45 / 7015559.72 / 19311949.73; 08.46% Gestão Ambiental 16320702.46 / 3381771.44 / 12938931.02; 06.74% Urbanismo 11337976.82 / 21643831.80 / -10305854.98; 05.29% Legislativa 12235073.58 / 4141256.54 / 8093817.04; 04.81% Agricultura 8019989.78 / 667200.18 / 7352789.60; 02.44% Administração 33059257.25 / 29323849.75 / 3735407.50; 02.21% Saneamento 1586866.02 / 4972016.92 / -3385150.90; 02.13% Educação 71431647.13 / 68165210.95 / 3266436.18; 01.85% Ciência e Tecnologia 2843056.86 / 11253.27 / 2831803.59; 01.65% Energia 2774417.46 / 253632.38 / 2520785.08; 01.47% Comércio e Serviços 3209230.03 / 961515.09 / 2247714.94; 01.39% Segurança Pública 389088.02 / 2513140.85 / -2124052.83; 01.04% Transporte 1153051.46 / 2750363.95 / -1597312.49; 00.87% Encargos Especiais 3613978.44 / 4948632.44 / -1334654.00; 00.74% Assistência Social 7854913.56 / 6723148.42 / 1131765.14; 00.55% Trabalho 1029944.28 / 191553.89 / 838390.39; 00.47% Habitação 931711.45 / 215911.84 / 715799.61; 00.22% Cultura 2826748.67 / 3162105.39 / -335356.72; 00.18% Judiciária 0.00 / 272798.30 / -272798.30; 00.15% Essencial à Justiça 0.00 / 235830.46 / -235830.46; 00.12% Desporto e Lazer 2150259.85 / 1971000.89 / 179258.96; 00.11% Indústria 0.00 / 164521.73 / -164521.73; 00.07% Comunicações 0.00 / 104741.33 / -104741.33; 00.03% Direitos da Cidadania 0.00 / 45476.97 / -45476.97; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 3559.23 / -3559.23;  0.00;  6507.18;  0.21;  1.98;  2.02;  0.00;  46.44;  0.26;  1.07;  1.08
