#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);GAUSSIAN-MODEL_REL_NOR;SVM_REL_NOR;COP_REL_NOR;OPTICS_REL_NOR;LOF_REL_NOR;GAUSSIAN-MODEL_SUA_NOR;SVM_SUA_NOR;COP_SUA_NOR;OPTICS_SUA_NOR;LOF_SUA_NOR
430280;Caçapava do Sul - RS;34665.0;62315397.88;2540016.60;0.00;15950.18;12306543.19;0.00;63986.97;0.00;2198155.22;9830103.59;13791658.61;0.00;16877184.22;152200.07;0.00;2387810.61;33432.68;88003.73;108690.86;0.00;635711.57;0.00;0.00;200568.72;15160.11;0.00;420481.47;496288.26;153451.22;10159931.33;0.00;-5158.14;0.25;1.22;1.22;0.00;-9901.61;0.07;1.13;1.12
353140;Monte Aprazível - SP;23579.0;54526100.90;1742105.55;0.00;0.00;5451734.46;0.00;0.00;0.00;2629354.21;1367305.87;13011892.22;0.00;17485608.48;1457756.31;0.00;4499962.51;0.00;2594537.20;129065.33;0.00;229224.95;0.00;0.00;0.00;0.00;0.00;858381.06;1029009.43;2040163.32;0.00;0.00;-11352.52;0.00;1.16;1.16;0.00;-9659.83;0.00;1.01;1.01
432253;Vale do Sol - RS;11608.0;21830349.23;735949.83;0.00;0.00;4925977.74;0.00;38797.18;0.00;513052.32;0.00;4720871.81;0.00;6382357.72;123621.49;64660.56;1382.70;0.00;604077.62;58617.74;0.00;827865.41;0.00;0.00;28135.93;0.00;140914.18;1465173.22;41227.93;1157665.85;1412815.17;0.00;-8873.89;1.00;1.51;1.52;0.00;-7795.13;1.00;1.31;1.31
420850;Ituporanga - SC;23777.0;51768690.67;1347344.41;89990.00;27183.77;4739751.49;0.00;596474.02;0.00;1507444.26;0.00;10731543.85;0.00;15035319.78;214333.82;0.00;8180695.90;0.00;171311.86;5457.92;0.00;1570749.80;0.00;0.00;3024048.18;0.00;0.00;2792932.49;185937.45;1548171.67;0.00;0.00;-8691.42;0.09;1.50;1.51;0.00;-8322.40;0.12;1.11;1.12
412560;São Mateus do Sul - PR;44179.0;79968557.48;0.00;0.00;0.00;9508231.04;0.00;168248.11;0.00;3838280.38;3676626.76;21517474.43;0.00;22561493.76;236045.48;0.00;8272555.03;0.00;0.00;285710.88;0.00;8113717.05;0.00;0.00;379144.76;0.00;0.00;112500.00;724117.14;574412.66;3636505.25;0.00;-8328.15;0.78;1.37;1.37;0.00;-8212.99;0.45;1.15;1.15
412665;Sulina - PR;3329.0;14561298.43;0.00;0.00;0.00;2304726.40;0.00;0.00;0.00;988835.82;0.00;3154319.05;0.00;2247167.89;54554.84;0.00;1416020.70;0.00;54562.03;0.00;0.00;787194.73;0.00;0.00;2573.00;0.00;0.00;2967718.64;194817.45;388807.88;0.00;0.00;-9746.64;0.19;1.38;1.38;0.00;-5474.27;0.01;1.05;1.05
421917;Vargem Bonita - SC;4713.0;21239388.55;877412.31;0.00;0.00;2188542.12;0.00;42068.26;0.00;579839.66;0.00;5383802.38;0.00;4511856.66;197623.71;0.00;1680465.93;148567.11;0.00;0.00;0.00;1550757.26;0.00;0.00;0.00;14000.00;0.00;3124934.90;505806.06;433712.19;0.00;0.00;-13522.46;0.03;1.20;1.20;0.00;-6734.02;0.94;1.09;1.09
313860;Lima Duarte - MG;16786.0;30669803.06;753926.95;0.00;0.00;4316398.72;0.00;96374.45;0.00;1075015.58;877260.94;8643639.89;0.00;7260985.01;346215.41;0.00;1532447.22;45782.84;3047567.08;225641.20;0.00;775734.57;0.00;0.00;62813.18;0.00;0.00;642696.14;369223.74;598080.14;0.00;0.00;-8771.92;0.00;1.13;1.13;0.00;-10869.84;0.02;1.02;1.02
410260;Barracão - PR;10187.0;21897564.96;0.00;0.00;0.00;3042820.93;0.00;0.00;0.00;1547985.73;0.00;6875886.82;0.00;4818810.43;60779.34;0.00;2050101.21;0.00;34681.54;6859.78;0.00;1332126.09;0.00;70390.94;367484.39;99516.79;0.00;1243069.56;347051.41;0.00;850936.26;0.00;-9875.65;1.00;1.63;1.65;0.00;-5025.77;1.00;1.24;1.25
412010;Porto Amazonas - PR;4755.0;12866240.08;0.00;0.00;0.00;1877296.45;0.00;0.00;0.00;1001787.98;0.00;3950732.98;0.00;3099628.59;249123.25;0.00;1383309.89;0.00;0.00;0.00;0.00;167541.04;0.00;0.00;0.00;0.00;0.00;990931.19;42781.39;103107.32;0.00;0.00;-10798.22;0.02;1.27;1.27;0.00;-5318.81;0.00;1.03;1.03
150195;Cachoeira do Piriá - PA;30430.0;41978163.39;0.00;273352.34;0.00;2940105.54;0.00;0.00;0.00;2298698.77;0.00;7458652.39;0.00;20351480.38;422182.62;0.00;4337711.11;0.00;271781.47;325245.28;0.00;209376.39;0.00;0.00;0.00;0.00;237871.48;2829143.21;22562.41;0.00;0.00;0.00;-6505.09;0.37;1.13;1.13;0.00;-5711.68;0.04;1.07;1.07
110034;Alvorada D'Oeste - RO;17228.0;30778524.11;1056063.47;0.00;185912.81;4849850.34;0.00;0.00;0.00;604266.89;695221.24;7459889.97;0.00;10052559.61;0.00;310494.46;1055856.81;0.00;473493.98;69562.61;0.00;553511.06;0.00;0.00;683.17;0.00;370242.08;2955502.25;21700.25;63713.11;1965868.89;0.00;-8034.42;1.00;1.54;1.56;0.00;-4969.15;1.00;1.36;1.37
351970;Ibiúna - SP;75845.0;141410547.68;4917330.80;0.00;1231437.70;22881356.37;0.00;4651476.10;0.00;1052523.96;0.00;43416380.14;0.00;42828133.68;278370.42;0.00;10236758.82;196894.78;0.00;1682008.53;0.00;783352.87;0.00;0.00;1207091.40;0.00;0.00;0.00;2189335.56;3858096.55;0.00;0.00;-8685.09;0.01;1.34;1.35;0.00;-6363.63;0.97;1.16;1.16
351100;Castilho - SP;19620.0;78722247.39;3759782.07;0.00;0.00;8858587.77;0.00;0.00;0.00;3067932.00;1135896.65;23280702.22;0.00;24836687.46;469369.05;0.00;6689727.17;0.00;3137444.75;248707.95;0.00;1282813.63;0.00;20126.96;174729.53;0.00;0.00;1031050.28;728689.90;0.00;0.00;0.00;-13667.48;0.02;1.27;1.28;0.00;-8467.63;0.02;1.13;1.12
353880;Piraju - SP;29599.0;73333959.09;1467644.90;324881.76;0.00;7099593.57;0.00;419943.23;0.00;3738676.20;3296506.99;21993805.47;0.00;20950435.15;511308.40;0.00;5657917.06;0.00;0.00;325092.26;0.00;3361718.56;0.00;0.00;2169703.36;0.00;0.00;0.00;1340473.83;676258.35;0.00;0.00;-11753.11;0.89;1.38;1.39;0.00;-8326.08;0.18;1.13;1.14
431990;Sapiranga - RS;79152.0;154173365.21;4222603.70;0.00;0.00;16035435.80;0.00;359697.05;0.00;2125295.33;7110742.30;27251533.47;0.00;54413811.09;1567680.57;7080.95;28802582.33;213016.77;107824.22;530541.63;0.00;186436.99;0.00;493919.81;3208461.39;0.00;2379485.18;814071.55;747430.20;3595714.88;7841468.50;0.00;-8992.52;0.99;1.32;1.33;0.00;-7653.07;0.01;1.07;1.07
355680;Viradouro - SP;18311.0;41288350.95;1037070.11;0.00;0.00;4736685.97;0.00;0.00;0.00;1667491.90;1838917.04;10661232.27;0.00;14527713.14;794202.06;0.00;2661027.56;0.00;1714650.95;0.00;0.00;25920.92;0.00;2337.18;41978.03;0.00;0.00;294905.19;387658.65;896559.98;0.00;0.00;-10478.69;0.00;1.11;1.11;0.00;-9452.44;0.03;1.07;1.07
430540;Chiapetta - RS;4080.0;15273415.23;400467.59;193892.44;0.00;1871142.96;0.00;3000.00;0.00;382973.93;0.00;3392035.08;0.00;3663474.97;32085.30;72688.72;2641390.14;48421.00;5910.29;163612.47;0.00;670279.29;0.00;0.00;125972.78;0.00;133432.25;940626.00;29563.20;502446.82;0.00;0.00;-12176.19;1.00;1.60;1.60;0.00;-7053.57;1.00;1.20;1.20
432210;Tucunduva - RS;6008.0;16849976.22;427891.89;0.00;0.00;4525085.04;0.00;166.00;0.00;349209.39;1575053.82;4390581.56;0.00;2882970.98;58153.18;0.00;213330.19;21020.90;0.00;150.00;0.00;1222076.34;0.00;129263.34;0.00;8966.82;0.00;932762.31;113216.38;78.08;0.00;0.00;-9657.96;1.00;1.55;1.55;0.00;-7650.21;1.00;1.10;1.11
293330;Vitória da Conquista - BA;340199.0;527538624.35;11342858.47;2236991.06;0.00;35776943.75;56309.98;706179.18;0.00;14735754.88;0.00;189900407.55;75696.16;160679542.18;1066603.53;83959.75;61613706.04;2696462.99;0.00;4091403.87;0.00;5943279.49;0.00;0.00;2487443.20;0.00;0.00;8349965.51;1743326.68;23951790.08;0.00;0.00;-7801.55;0.41;1.13;1.13;0.00;837.31;1.00;1.21;1.21
351270;Corumbataí - SP;4027.0;21570251.45;585283.21;0.00;0.00;1781431.82;0.00;0.00;0.00;782959.04;0.00;5233344.91;0.00;6459274.99;10115.48;0.00;4455724.20;0.00;835341.59;15886.78;0.00;165446.98;0.00;0.00;3995.50;0.00;0.00;0.00;699643.25;541803.70;0.00;0.00;-8725.28;1.00;1.57;1.57;0.00;-7332.08;0.02;1.05;1.05
353900;Pirangi - SP;11167.0;28518451.84;741466.26;0.00;0.00;3614622.72;0.00;0.00;0.00;1549434.71;0.00;8979016.78;0.00;8211782.93;65688.57;0.00;2123941.63;1112980.05;398960.37;72309.92;0.00;79688.84;0.00;0.00;0.00;0.00;0.00;733746.66;373136.51;461675.89;0.00;0.00;-11079.55;0.01;1.45;1.46;0.00;-9573.17;0.00;1.03;1.03
410305;Boa Vista da Aparecida - PR;7998.0;22564891.62;0.00;0.00;0.00;3454650.15;0.00;0.00;0.00;909255.38;0.00;5427878.52;0.00;5597334.61;6402.00;0.00;3200990.13;0.00;0.00;0.00;0.00;864913.08;0.00;70739.00;147990.64;0.00;0.00;1367930.94;77528.07;1439279.10;0.00;0.00;-10257.73;0.01;1.26;1.26;0.00;-5664.64;0.01;1.08;1.08
313050;Ilicínea - MG;12141.0;23448281.59;608099.15;0.00;0.00;5143748.04;0.00;0.00;0.00;650726.22;0.00;7256541.56;0.00;7883938.47;562597.19;0.00;112122.66;0.00;456181.00;13966.25;0.00;95756.07;0.00;0.00;18912.00;18029.47;0.00;434558.04;19139.63;173965.84;0.00;0.00;-8753.22;0.99;1.13;1.13;0.00;-9216.41;1.00;1.06;1.06
520880;Goianira - GO;38607.0;73678210.74;2382498.57;11094.99;0.00;5896492.08;0.00;401224.83;0.00;2816952.83;3697147.56;16694085.05;0.00;26124112.36;1950.00;0.00;8026147.73;242677.52;0.00;552890.17;0.00;63353.58;0.00;0.00;0.00;73058.88;0.00;3452609.25;594146.69;2647768.65;0.00;0.00;-9514.41;0.04;1.13;1.13;0.00;-8913.09;1.00;1.19;1.19
521190;Jataí - GO;94890.0;274782624.27;8189654.73;0.00;0.00;21951451.73;0.00;1567587.53;0.00;6349463.92;24181392.12;82906561.91;0.00;69243747.58;1422137.67;0.00;29135989.01;485054.14;522406.45;3014692.80;176741.55;2992378.34;0.00;343568.58;1151012.28;0.00;1796321.07;7242251.05;877847.29;11232364.52;0.00;0.00;-11809.52;1.00;1.29;1.29;0.00;-3201.61;0.03;1.15;1.16
352570;José Bonifácio - SP;35197.0;82720824.04;2090238.66;0.00;0.00;10747301.15;0.00;1075988.73;0.00;3382376.57;0.00;20933296.45;0.00;25326124.89;1431354.22;0.00;5539254.08;0.00;7380409.51;0.00;0.00;5285.00;0.00;0.00;132145.39;0.00;0.00;3545028.69;286010.60;846010.10;0.00;0.00;-10180.84;0.04;1.27;1.27;0.00;-9236.60;0.03;1.12;1.12
353730;Penápolis - SP;61726.0;133513406.67;2556617.34;747355.60;0.00;16384135.90;0.00;246038.70;0.00;3267843.75;1723017.84;49286035.58;0.00;39145067.54;1518130.14;0.00;10526334.33;0.00;0.00;0.00;0.00;1900091.32;0.00;566735.56;0.00;0.00;0.00;628478.27;2035820.06;2981704.74;0.00;0.00;-10301.52;0.20;1.20;1.20;0.00;-6747.21;1.00;1.22;1.22
351110;Catanduva - SP;118853.0;346460383.17;8484322.59;0.00;0.00;38773368.68;0.00;0.00;0.00;11028848.68;29806965.38;63379486.36;995161.15;83310546.98;3030353.02;0.00;44990188.09;515039.19;26738677.01;14792218.37;0.00;589992.26;0.00;0.00;2569623.01;8385.41;0.00;0.00;5615676.64;11831530.35;27378088.66;0.00;-9311.98;0.07;1.43;1.44;0.00;-4622.69;1.00;1.19;1.20
521180;Jaraguá - GO;46048.0;76729454.33;2342444.24;1552.50;0.00;8257525.14;0.00;926314.03;0.00;2060101.30;9659271.84;16016162.69;0.00;22581228.74;355177.06;0.00;9156417.92;0.00;0.00;214236.63;38703.93;567983.33;0.00;160041.74;0.00;600.00;0.00;1632622.51;528031.98;2231038.75;0.00;0.00;-7693.39;1.00;1.11;1.11;0.00;-7375.49;0.12;1.19;1.19
410910;Guaporema - PR;2290.0;12544140.46;0.00;96421.68;0.00;2065222.55;31286.89;0.00;0.00;177429.61;0.00;3301360.10;0.00;3281332.92;141997.86;0.00;1005226.54;90070.10;0.00;0.00;0.00;271526.58;0.00;432172.16;0.00;0.00;0.00;1090440.31;116003.42;443649.74;0.00;0.00;7666.58;1.00;2.08;2.11;0.00;596.90;1.00;1.19;1.20
412340;Santa Fé - PR;11297.0;23222141.80;0.00;226660.88;0.00;3386284.12;45544.17;0.00;0.00;1324956.01;0.00;6767515.60;92296.05;5712693.68;369520.43;0.00;2382929.31;0.00;0.00;136459.59;0.00;280492.83;0.00;223883.34;0.00;0.00;0.00;1171304.68;103014.11;998587.00;0.00;0.00;-9962.12;0.90;1.38;1.38;0.00;-2229.76;0.93;1.16;1.16
355090;São Simão - SP;15041.0;54268225.20;866793.53;0.00;0.00;8613734.53;0.00;0.00;0.00;957380.56;0.00;15275941.49;0.00;15781768.59;630030.38;0.00;6381073.64;7500.00;1479555.14;137644.61;0.00;59110.95;0.00;0.00;39864.07;0.00;0.00;982492.14;852601.35;2202734.22;0.00;0.00;-12919.54;0.10;1.33;1.33;0.00;-10228.09;0.00;1.04;1.04
352150;Irapuã - SP;7721.0;19674876.55;914642.55;0.00;0.00;2864972.78;0.00;0.00;0.00;862671.74;297298.01;5798484.13;0.00;5473500.01;281677.53;0.00;1086662.00;0.00;0.00;399.00;0.00;169001.04;0.00;0.00;0.00;0.00;0.00;1371871.78;268046.92;285649.06;0.00;0.00;-11715.67;0.00;1.09;1.09;0.00;-8776.11;0.00;0.97;0.97
353420;Orindiúva - SP;6370.0;29220284.13;775091.99;0.00;0.00;3396273.62;0.00;0.00;0.00;765515.37;2169981.60;8606354.13;0.00;8784449.88;589045.26;0.00;2660065.87;0.00;0.00;0.00;0.00;297928.37;0.00;0.00;0.00;0.00;0.00;772998.78;402579.26;0.00;0.00;0.00;-11765.19;0.90;1.36;1.37;0.00;-7055.80;0.48;1.03;1.03
353720;Pedro de Toledo - SP;10880.0;29292825.28;1089527.53;0.00;0.00;3906194.07;0.00;0.00;0.00;1728779.79;0.00;8204469.94;0.00;9828930.45;89351.34;0.00;4026562.03;0.00;0.00;0.00;0.00;291883.06;0.00;0.00;0.00;0.00;0.00;0.00;127127.07;0.00;0.00;0.00;-11049.87;0.00;1.10;1.10;0.00;-6692.65;0.00;1.01;1.01
353110;Mongaguá - SP;51580.0;160324268.30;4627473.26;0.00;0.00;14989937.11;0.00;0.00;0.00;3130593.04;0.00;30924723.18;0.00;67920181.72;821233.80;0.00;13650799.05;167290.57;8606618.42;104905.38;0.00;121396.46;0.00;0.00;4725572.30;0.00;0.00;837934.80;1125129.23;8570479.98;0.00;0.00;-10174.15;1.00;1.75;1.76;0.00;-8875.13;0.71;1.10;1.10
350120;Álvares Florence - SP;3883.0;15708040.04;676095.63;0.00;0.00;2510971.07;0.00;0.00;0.00;1160763.36;0.00;3682758.43;0.00;3929772.41;74979.24;0.00;1723781.24;0.00;0.00;0.00;0.00;329524.07;0.00;48661.62;0.00;0.00;0.00;739455.70;555282.89;275994.38;0.00;0.00;-14083.65;0.02;1.20;1.21;0.00;-6298.49;0.00;1.07;1.07
420785;Irati - SC;2046.0;11240284.06;416515.54;0.00;0.00;1610248.03;0.00;16312.67;0.00;460356.88;0.00;1878308.94;0.00;1825582.13;21440.00;0.00;1463082.57;0.00;156460.83;0.00;0.00;792992.42;0.00;0.00;0.00;0.00;0.00;1827969.10;541693.51;229321.44;0.00;0.00;-7049.67;0.01;1.46;1.46;0.00;-5638.78;0.91;1.03;1.03
355370;Taquaritinga - SP;56398.0;155218571.17;1844594.65;680904.84;0.00;11439957.91;0.00;1280851.00;0.00;4475844.06;12588830.51;42408666.00;0.00;37755678.83;940470.11;0.00;13767948.63;0.00;19931705.11;345000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1189604.68;6568514.84;0.00;0.00;-8398.03;0.08;1.33;1.33;0.00;-6729.28;0.38;1.28;1.28
293077;Sobradinho - BA;23511.0;41005931.88;1983799.20;0.00;370107.29;16473333.30;0.00;0.00;0.00;1170980.45;0.00;4550401.54;2549.86;12045673.00;78419.95;0.00;2107895.03;0.00;628827.50;0.00;0.00;622154.93;0.00;0.00;327759.45;0.00;0.00;0.00;122759.00;521271.38;0.00;0.00;-7636.17;1.00;1.61;1.62;0.00;-7344.05;1.00;1.20;1.20
353620;Pariquera-Açu - SP;19316.0;40598300.85;1075494.81;0.00;0.00;5103880.98;0.00;0.00;0.00;2136348.49;0.00;9082463.34;0.00;14210911.57;37460.39;0.00;7549477.55;0.00;0.00;59374.82;0.00;298066.62;0.00;0.00;1895.55;0.00;0.00;223518.89;73164.49;746243.35;0.00;0.00;-9228.48;0.01;1.17;1.17;0.00;-9668.94;0.00;1.00;1.00
110092;Chupinguaia - RO;9887.0;29403566.59;1191420.29;0.00;3480.00;6429635.15;0.00;0.00;0.00;435641.96;0.00;7051429.43;0.00;11163396.78;0.00;0.00;97524.76;0.00;16975.82;0.00;0.00;99897.94;0.00;0.00;0.00;0.00;0.00;1665802.84;12981.84;1235379.78;0.00;0.00;-10273.90;1.00;1.56;1.57;0.00;-6092.28;0.00;1.15;1.15
150400;Limoeiro do Ajuru - PA;26961.0;41887919.46;0.00;0.00;0.00;3347987.84;0.00;18000.00;0.00;2089643.26;0.00;8142757.01;0.00;24115692.08;327802.10;0.00;1486072.87;0.00;304256.46;138444.07;0.00;566145.22;0.00;0.00;55960.00;0.00;135105.22;473768.59;187157.89;499126.85;0.00;0.00;-6821.02;0.00;1.02;1.02;0.00;-8373.98;0.37;1.04;1.04
430240;Bom Retiro do Sul - RS;12058.0;27971362.81;916638.45;0.00;0.00;2498029.68;0.00;0.00;0.00;564643.50;0.00;4772649.58;0.00;12167230.30;242999.63;0.00;2350469.85;0.00;711955.45;41722.00;0.00;1528773.31;0.00;109085.20;0.00;0.00;265606.54;406252.91;399650.39;995656.02;0.00;0.00;-10558.63;1.00;1.41;1.41;0.00;-7230.25;1.00;1.10;1.10
410850;General Carneiro - PR;14039.0;30297430.53;0.00;0.00;0.00;7709885.53;0.00;172095.48;0.00;1244577.41;0.00;7564504.97;0.00;8112785.11;7340.62;0.00;0.00;285727.85;42341.32;0.00;0.00;927388.50;0.00;99225.44;0.00;0.00;0.00;2886429.39;204170.77;1040958.14;0.00;0.00;-9222.31;0.56;1.28;1.29;0.00;-1796.55;1.00;1.30;1.30
330575;Tanguá - RJ;32140.0;80819362.07;2746428.27;0.00;0.00;16426439.49;0.00;95188.43;0.00;1987197.51;0.00;22762238.69;0.00;25566813.82;425969.20;0.00;5359426.19;32722.93;960864.07;1201438.56;0.00;269953.37;0.00;0.00;0.00;0.00;734440.37;0.00;1160360.81;1089880.36;0.00;0.00;-11456.88;0.02;1.20;1.20;0.00;-9170.95;0.16;1.13;1.14
350870;Caconde - SP;18952.0;48371233.21;873000.00;0.00;0.00;3907118.55;0.00;0.00;0.00;2381489.01;0.00;8709867.25;0.00;14795877.48;307432.04;0.00;7549174.22;0.00;1347140.69;0.00;0.00;2696717.11;0.00;0.00;4649298.55;0.00;0.00;95430.89;447862.92;610824.50;0.00;0.00;-2914.99;0.37;1.57;1.59;0.00;-7968.51;0.02;1.04;1.04
352450;Jaci - SP;6361.0;19931267.80;650562.37;0.00;0.00;2934343.58;0.00;657055.09;0.00;885966.32;817956.57;5097152.68;0.00;4589625.22;3400.00;0.00;2640861.16;58421.20;381851.13;0.00;0.00;223413.71;0.00;0.00;0.00;0.00;0.00;320569.67;392595.90;277493.20;0.00;0.00;-10285.60;0.01;1.23;1.23;0.00;-8872.30;1.00;1.07;1.07
120033;Mâncio Lima - AC;16795.0;30565624.75;0.00;0.00;65516.90;6919160.07;0.00;0.00;0.00;956185.92;0.00;5820892.51;0.00;14280214.88;94988.00;11852.60;473799.22;0.00;0.00;13747.90;0.00;103840.30;0.00;0.00;0.00;0.00;13230.00;730902.41;455076.03;626218.01;0.00;0.00;-7670.47;0.31;1.07;1.07;0.00;-7055.95;0.37;1.18;1.18
354620;Santa Cruz da Conceição - SP;4292.0;19495284.45;369882.22;0.00;0.00;3398073.01;0.00;691621.22;0.00;447589.01;0.00;3641741.91;0.00;4847533.78;0.00;0.00;2686318.56;0.00;1059150.34;0.00;0.00;249321.86;0.00;0.00;230332.88;0.00;0.00;1753479.88;120239.78;0.00;0.00;0.00;-3431.22;1.00;1.57;1.57;0.00;-4629.78;1.00;1.18;1.18
420580;Garuva - SC;16435.0;48510661.07;1532000.00;256603.28;0.00;4748113.01;0.00;279053.27;0.00;2357113.92;3500.00;11198536.81;0.00;17066550.61;711912.99;0.00;4035771.87;12624.64;56783.00;1701047.87;0.00;2366880.42;0.00;270173.12;509228.61;0.00;0.00;285000.00;490298.65;629469.00;0.00;0.00;-13390.42;1.00;1.25;1.26;0.00;-9272.21;0.00;1.06;1.06
411915;Pinhais - PR;125808.0;236358012.75;0.00;54148.93;0.00;67828089.97;0.00;72721.02;0.00;3671664.71;0.00;52963431.33;0.00;67783837.28;959347.86;0.00;21209063.25;4267.67;2776881.41;10983272.28;0.00;548681.20;0.00;0.00;492365.89;0.00;0.00;0.00;603558.48;6406681.47;10674698.80;0.00;-7773.98;0.01;1.27;1.27;0.00;-6161.36;1.00;1.24;1.25
290830;Conceição do Almeida - BA;18583.0;27271324.80;1177663.51;0.00;0.00;17299300.35;0.00;0.00;0.00;384726.76;0.00;2201659.55;0.00;4698261.52;649075.75;0.00;520343.65;0.00;162278.94;35837.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;142177.07;0.00;0.00;0.00;-5136.82;1.00;1.67;1.68;0.00;-6809.69;1.00;1.14;1.14
430650;Dom Feliciano - RS;15103.0;34549969.81;1283638.86;0.00;0.00;7153169.29;0.00;0.00;0.00;1392939.09;0.00;6487767.86;0.00;13217196.79;170644.18;0.00;63377.04;0.00;24794.69;445716.04;0.00;2739931.35;0.00;0.00;0.00;0.00;182307.40;0.00;202311.18;1186176.04;0.00;0.00;-10422.56;0.74;1.50;1.51;0.00;-8339.45;0.99;1.11;1.11
291470;Itaberaba - BA;66065.0;112719350.15;3106087.78;706414.31;0.00;14128862.59;0.00;0.00;0.00;1916332.37;8309091.82;28272456.02;0.00;37249046.81;1038054.50;0.00;10769590.41;778150.62;230621.57;0.00;0.00;2341972.55;0.00;0.00;449.79;0.00;193668.63;32063.69;1311810.01;2334676.68;0.00;0.00;-8419.27;0.00;1.04;1.04;0.00;-7757.32;1.00;1.16;1.16
430820;Flores da Cunha - RS;28974.0;72115645.64;1295512.26;0.00;0.00;7461092.54;0.00;710010.49;0.00;987104.01;3845010.53;15566258.18;0.00;18564895.66;1834175.81;0.00;4335538.00;661166.39;278062.07;513224.63;0.00;2485659.81;0.00;452945.32;1327580.51;45512.00;0.00;9559379.08;1937372.75;255145.60;4795118.44;0.00;-11605.62;1.00;1.46;1.47;0.00;-7869.39;0.03;1.05;1.05
431580;Roca Sales - RS;10909.0;24189134.60;819758.69;0.00;0.00;3324444.98;0.00;52786.80;0.00;619612.04;1300890.75;5576691.00;0.00;5698717.59;269725.65;0.00;1342088.65;2374.69;138448.89;0.00;0.00;2263580.11;0.00;0.00;0.00;0.00;96403.64;2159484.53;192874.93;331251.66;1616719.77;0.00;-9966.69;0.01;1.17;1.18;0.00;-8596.47;0.02;1.06;1.06
350290;Araçoiaba da Serra - SP;30713.0;73804047.21;638807.28;0.00;0.00;11782137.43;0.00;0.00;0.00;2562418.61;0.00;16254270.34;0.00;34489374.40;1367610.39;0.00;1994653.61;0.00;1789248.05;44585.03;0.00;649890.18;0.00;0.00;57611.03;0.00;0.00;1131649.29;990450.53;51341.04;0.00;0.00;-9714.04;0.00;1.13;1.13;0.00;-9890.98;0.02;1.04;1.04
355160;Serra Negra - SP;28103.0;76441284.20;1934909.34;0.00;0.00;9381205.58;0.00;0.00;0.00;3322831.63;2668544.46;17594777.32;0.00;19873083.76;287446.10;0.00;10333731.43;0.00;0.00;0.00;0.00;531365.75;0.00;0.00;2252904.51;0.00;0.00;1729576.60;904085.23;5626822.49;0.00;0.00;-10395.44;0.02;1.40;1.40;0.00;-8409.32;0.83;1.11;1.11
412480;São João - PR;10743.0;30900779.26;721872.63;0.00;0.00;3178343.29;0.00;0.00;0.00;1311351.69;0.00;6456751.77;0.00;7011443.98;764497.08;0.00;4431585.23;34087.02;1091792.90;61614.05;0.00;417186.08;0.00;46085.06;0.00;0.00;0.00;3557436.79;199377.11;1617354.58;0.00;0.00;-11739.63;0.02;1.29;1.29;0.00;-8623.50;0.00;1.04;1.04
430995;Ibirapuitã - RS;4166.0;16362416.90;665953.29;0.00;0.00;2431451.29;0.00;15000.00;0.00;613481.12;906939.46;3375430.85;4200.00;4700881.72;72998.69;0.00;427974.73;19078.22;380816.43;84.95;0.00;651057.11;0.00;0.00;0.00;0.00;0.00;1902917.30;62505.02;131646.72;695135.38;0.00;-12745.17;0.00;1.26;1.27;0.00;-9270.33;0.02;1.06;1.06
210760;Palmeirândia - MA;19213.0;36161311.09;0.00;692768.78;0.00;3311061.75;0.00;0.00;0.00;1497300.87;0.00;9807940.64;0.00;15630022.98;294092.00;0.00;1529287.21;155231.32;566310.72;0.00;0.00;449015.41;0.00;0.00;0.00;0.00;39090.45;1849509.27;204417.73;135261.96;0.00;0.00;-7854.60;0.00;1.26;1.26;0.00;-6382.32;1.00;1.11;1.11
352860;Manduri - SP;9529.0;25702761.11;684792.74;0.00;0.00;2225381.93;0.00;0.00;0.00;1063459.85;0.00;5498163.20;0.00;6590345.36;8433.51;0.00;5421530.06;0.00;1293925.20;0.00;0.00;99508.46;0.00;0.00;493251.22;0.00;0.00;977208.75;603887.67;742873.16;0.00;0.00;-11132.73;0.20;1.26;1.27;0.00;-7625.78;0.02;1.03;1.03
431675;Santa Clara do Sul - RS;6127.0;17411138.85;463911.39;0.00;0.00;3186156.64;0.00;4000.00;0.00;890193.98;0.00;3274890.38;177701.43;4565038.54;143366.41;0.00;0.00;0.00;243166.11;77129.77;0.00;1886599.12;0.00;1839.45;72603.38;0.00;283763.04;1918787.05;220695.96;1296.20;0.00;0.00;-10146.20;0.77;1.38;1.39;0.00;-2360.27;1.00;1.17;1.18
