#Codigo;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
352150;0.50;-0.28;-0.15;-0.15;-0.08;-0.32;-0.01;0.02;-0.22;0.38;-0.22;-0.26;0.10;-0.10;-0.39;-0.22;-0.41;-0.44;-0.10;-0.38;-0.04;-0.17;-0.26;-0.21;-0.44;0.40;0.11;-0.18;-0.31
353420;0.55;-0.28;-0.15;0.31;-0.08;-0.32;-0.01;0.11;3.04;2.38;-0.22;1.99;1.39;-0.10;1.00;-0.22;-0.41;-0.44;-0.10;-0.16;-0.04;-0.17;-0.26;-0.21;-0.44;0.10;0.73;-0.81;-0.31
353720;0.24;-0.28;-0.15;-0.19;-0.08;-0.32;-0.01;0.56;-0.64;0.39;-0.22;0.39;-0.55;-0.10;0.76;-0.22;-0.41;-0.44;-0.10;-0.33;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.39;-0.81;-0.31
353110;0.09;-0.28;-0.15;-0.38;-0.08;-0.32;-0.01;-0.57;-0.64;-0.12;-0.22;1.78;-0.37;-0.10;0.23;-0.13;1.44;-0.38;-0.10;-0.55;-0.04;-0.17;2.23;-0.21;-0.44;-0.45;-0.17;1.99;-0.31
350120;1.31;-0.28;-0.15;0.63;-0.08;-0.32;-0.01;2.16;-0.64;1.04;-0.22;0.76;-0.29;-0.10;1.14;-0.22;-0.41;-0.44;-0.10;0.17;-0.04;0.40;-0.26;-0.21;-0.44;0.46;2.47;0.39;-0.31
420785;1.74;-0.28;-0.15;1.03;-0.08;0.04;-0.01;1.31;-0.64;0.94;-0.22;0.35;-0.49;-0.10;2.50;-0.22;0.44;-0.44;-0.10;2.81;-0.04;-0.17;-0.26;-0.21;-0.44;4.14;5.13;1.08;-0.31
355370;-0.74;0.53;-0.15;-0.63;-0.08;0.71;-0.01;-0.35;1.77;0.39;-0.22;-0.39;-0.35;-0.10;0.13;-0.22;3.51;-0.26;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.19;1.15;-0.31
293077;0.01;-0.28;1.33;0.78;-0.08;-0.32;-0.01;-0.69;-0.64;-1.47;-0.21;-0.92;-0.66;-0.10;-0.65;-0.22;-0.11;-0.44;-0.10;-0.34;-0.04;-0.17;0.12;-0.21;-0.44;-0.53;-0.53;-0.43;-0.31
353620;-0.41;-0.28;-0.15;-0.46;-0.08;-0.32;-0.01;0.00;-0.64;-0.55;-0.22;-0.17;-0.69;-0.10;0.87;-0.22;-0.41;-0.35;-0.10;-0.43;-0.04;-0.17;-0.26;-0.21;-0.44;-0.47;-0.57;-0.16;-0.31
110092;0.53;-0.28;-0.12;0.64;-0.08;-0.32;-0.01;-0.76;-0.64;0.26;-0.22;1.15;-0.73;-0.10;-1.05;-0.22;-0.39;-0.44;-0.10;-0.48;-0.04;-0.17;-0.26;-0.21;-0.44;0.35;-0.62;1.30;-0.31
150400;-1.21;-0.28;-0.15;-0.85;-0.08;-0.29;-0.01;-0.38;-0.64;-1.11;-0.22;0.36;-0.45;-0.10;-0.82;-0.22;-0.28;-0.29;-0.10;-0.38;-0.04;-0.17;-0.21;-0.21;-0.10;-0.44;-0.50;-0.49;-0.31
430240;-0.11;-0.28;-0.15;-0.62;-0.08;-0.32;-0.01;-0.73;-0.64;-0.80;-0.22;0.75;-0.27;-0.10;-0.12;-0.22;0.25;-0.34;-0.10;0.54;-0.04;0.24;-0.26;-0.21;1.08;-0.36;0.08;0.58;-0.31
410850;-1.21;-0.28;-0.15;0.35;-0.08;0.23;-0.01;-0.25;-0.64;-0.32;-0.22;-0.70;-0.72;-0.10;-1.10;0.34;-0.37;-0.44;-0.10;0.01;-0.04;0.15;-0.26;-0.21;-0.44;0.54;-0.33;0.44;-0.31
330575;0.02;-0.28;-0.15;0.25;-0.08;-0.19;-0.01;-0.56;-0.64;0.24;-0.22;0.03;-0.43;-0.10;-0.26;-0.19;-0.08;0.64;-0.10;-0.49;-0.04;-0.17;-0.26;-0.21;1.14;-0.53;0.14;-0.24;-0.31
350870;-0.55;-0.28;-0.15;-0.62;-0.08;-0.32;-0.01;0.18;-0.64;-0.59;-0.22;-0.02;-0.36;-0.10;0.91;-0.22;0.38;-0.44;-0.10;0.67;-0.04;-0.17;6.41;-0.21;-0.44;-0.51;-0.13;-0.26;-0.31
352450;0.27;-0.28;-0.15;0.10;-0.08;4.36;-0.01;0.33;0.75;0.55;-0.22;-0.22;-0.72;-0.10;0.99;0.03;0.26;-0.44;-0.10;-0.26;-0.04;-0.17;-0.26;-0.21;-0.44;-0.27;0.70;-0.07;-0.31
120033;-1.21;-0.28;0.21;-0.04;-0.08;-0.32;-0.01;-0.61;-0.64;-0.96;-0.22;0.21;-0.60;-0.04;-0.96;-0.22;-0.41;-0.41;-0.10;-0.51;-0.04;-0.17;-0.26;-0.21;-0.39;-0.30;-0.06;-0.18;-0.31
354620;0.03;-0.28;-0.15;1.04;-0.08;6.98;-0.01;-0.07;-0.64;0.71;-0.22;1.15;-0.73;-0.10;2.05;-0.22;2.33;-0.44;-0.10;-0.06;-0.04;-0.17;1.20;-0.21;-0.44;1.61;-0.04;-0.81;-0.31
420580;0.14;0.76;-0.15;-0.39;-0.08;0.45;-0.01;0.38;-0.64;0.15;-0.22;0.84;0.26;-0.10;0.14;-0.20;-0.37;2.53;-0.10;0.69;-0.04;0.58;0.58;-0.21;-0.44;-0.44;0.00;-0.16;-0.31
411915;-1.21;-0.25;-0.15;0.33;-0.08;-0.30;-0.01;-0.93;-0.64;-0.72;-0.22;-0.83;-0.56;-0.10;-0.25;-0.22;-0.16;2.07;-0.10;-0.53;-0.04;-0.17;-0.16;-0.21;-0.44;-0.53;-0.54;0.05;0.70
290830;-0.30;-0.28;-0.15;1.44;-0.08;-0.32;-0.01;-1.03;-0.64;-1.72;-0.22;-1.79;0.07;-0.10;-0.96;-0.22;-0.31;-0.38;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.48;-0.81;-0.31
430650;0.02;-0.28;-0.15;0.14;-0.08;-0.32;-0.01;-0.21;-0.64;-0.69;-0.22;0.30;-0.47;-0.10;-1.08;-0.22;-0.39;0.41;-0.10;1.01;-0.04;-0.17;-0.26;-0.21;0.39;-0.53;-0.36;0.52;-0.31
291470;-0.53;0.43;-0.15;-0.60;-0.08;-0.32;-0.01;-0.93;0.72;-0.69;-0.22;-0.75;-0.37;-0.10;-0.28;0.10;-0.37;-0.44;-0.10;-0.26;-0.04;-0.17;-0.26;-0.21;-0.24;-0.53;-0.22;-0.21;-0.31
430820;-0.57;-0.28;-0.15;-0.47;-0.08;0.79;-0.01;-0.87;0.80;-0.33;-0.22;-0.49;0.72;-0.10;-0.34;0.40;-0.30;0.07;-0.10;0.18;-0.04;0.54;0.98;0.07;-0.44;1.19;0.81;-0.66;1.66
431580;-0.13;-0.28;-0.15;-0.34;-0.08;-0.10;-0.01;-0.61;0.65;-0.42;-0.22;-0.89;-0.17;-0.10;-0.48;-0.21;-0.27;-0.44;-0.10;1.24;-0.04;-0.17;-0.26;-0.21;0.17;0.50;-0.26;-0.29;1.45
350290;-0.91;-0.28;-0.15;-0.12;-0.08;-0.32;-0.01;-0.31;-0.64;-0.36;-0.22;1.13;0.29;-0.10;-0.77;-0.22;0.24;-0.40;-0.10;-0.38;-0.04;-0.17;-0.21;-0.21;-0.44;-0.34;0.06;-0.78;-0.31
355160;-0.22;-0.28;-0.15;-0.26;-0.08;-0.32;-0.01;0.09;0.39;-0.03;-0.22;-0.27;-0.50;-0.10;0.75;-0.22;-0.41;-0.44;-0.10;-0.40;-0.04;-0.17;1.92;-0.21;-0.44;-0.21;0.05;2.56;-0.31
412480;-0.24;-0.28;-0.15;-0.37;-0.08;-0.32;-0.01;0.13;-0.64;-0.12;-0.22;-0.45;0.90;-0.10;0.98;-0.13;0.72;-0.27;-0.10;-0.23;-0.04;0.02;-0.26;-0.21;-0.44;1.20;-0.24;1.73;-0.31
430995;1.10;-0.28;-0.15;0.45;-0.08;-0.16;-0.01;0.42;1.71;0.58;-0.16;1.15;-0.33;-0.10;-0.58;-0.09;0.61;-0.44;-0.10;0.80;-0.04;-0.17;-0.26;-0.21;-0.44;1.86;-0.32;-0.27;1.67
210760;-1.21;2.13;-0.15;-0.72;-0.08;-0.32;-0.01;-0.37;-0.64;-0.42;-0.22;0.09;-0.38;-0.10;-0.70;0.00;-0.08;-0.44;-0.10;-0.36;-0.04;-0.17;-0.26;-0.21;-0.30;-0.03;-0.42;-0.69;-0.31
352860;-0.17;-0.28;-0.15;-0.54;-0.08;-0.32;-0.01;0.01;-0.64;-0.20;-0.22;-0.32;-0.71;-0.10;1.76;-0.22;1.10;-0.44;-0.10;-0.48;-0.04;-0.17;1.15;-0.21;-0.44;0.00;0.74;0.51;-0.31
431675;-0.12;-0.28;-0.15;0.27;-0.08;-0.29;-0.01;0.40;-0.64;-0.34;1.46;-0.14;-0.20;-0.10;-1.10;-0.22;0.03;-0.08;-0.10;2.12;-0.04;-0.16;0.06;-0.21;2.76;1.11;0.14;-0.80;-0.31
410657;-1.21;-0.28;-0.15;0.85;-0.08;-0.32;-0.01;1.00;-0.64;0.60;-0.22;0.29;-0.55;-0.10;0.57;0.44;-0.41;0.04;-0.10;0.97;-0.04;1.22;0.42;-0.21;-0.44;1.46;-0.25;0.77;-0.31
352850;-0.13;-0.28;1.39;-0.51;-0.08;0.03;-0.01;-0.55;0.65;-0.28;-0.01;-0.40;0.03;-0.10;0.34;-0.22;-0.41;-0.36;-0.10;-0.57;-0.04;-0.17;0.33;-0.21;-0.44;-0.53;-0.34;0.24;-0.31
410570;-1.21;-0.28;-0.15;-0.45;-0.08;-0.32;-0.01;-0.50;-0.64;-0.38;-0.22;-0.71;-0.63;-0.10;-1.10;-0.22;-0.41;0.26;-0.10;-0.11;-0.04;0.67;-0.26;-0.21;-0.44;1.71;-0.36;0.76;-0.31
431513;1.18;-0.28;-0.15;1.25;-0.08;-0.32;-0.01;0.10;-0.64;1.53;-0.22;1.28;0.23;-0.10;-1.10;-0.22;-0.41;2.10;-0.10;6.68;-0.04;-0.17;-0.26;-0.21;-0.44;4.59;-0.46;-0.81;-0.31
520540;-0.27;0.35;-0.15;-0.26;-0.08;-0.32;-0.01;-0.15;0.69;2.85;-0.22;-0.94;-0.73;-0.10;-1.10;7.14;-0.41;0.33;-0.10;-0.57;-0.04;-0.17;-0.24;-0.21;-0.44;-0.45;-0.65;-0.81;0.30
291690;-0.32;-0.28;-0.15;-0.38;-0.08;0.13;-0.01;-0.96;-0.64;-0.55;-0.22;-0.67;-0.42;-0.10;-0.44;-0.22;-0.41;-0.44;-0.10;-0.57;-0.04;-0.17;0.13;-0.21;-0.44;-0.53;-0.35;-0.49;-0.31
432380;1.55;-0.28;-0.15;2.31;-0.08;-0.11;-0.01;0.30;-0.64;2.01;-0.22;3.66;-0.73;-0.10;0.78;-0.22;-0.41;-0.27;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;1.04;1.32;1.16
353430;-0.86;-0.28;-0.15;-0.48;-0.08;1.22;-0.01;-0.09;0.64;-0.13;-0.22;0.74;-0.29;-0.10;0.43;-0.22;1.54;-0.34;-0.10;-0.56;-0.04;-0.04;-0.23;-0.21;-0.44;-0.53;0.00;-0.15;0.83
430544;0.39;-0.28;-0.15;0.03;-0.08;-0.32;-0.01;0.24;-0.64;-0.10;-0.22;0.38;0.25;-0.10;-0.90;-0.22;-0.41;-0.37;-0.10;0.74;-0.04;-0.17;-0.26;-0.21;-0.44;-0.19;-0.37;0.49;-0.31
354600;-0.05;-0.28;-0.15;-0.30;-0.08;-0.32;-0.01;0.29;-0.64;-0.44;-0.22;0.68;-0.03;-0.10;0.18;0.46;0.78;-0.38;-0.10;-0.52;-0.04;-0.17;-0.26;-0.21;-0.44;-0.37;-0.15;-0.81;-0.31
431033;0.83;-0.28;-0.15;0.08;-0.08;2.23;-0.01;-0.89;-0.64;0.45;0.21;2.23;-0.71;0.98;1.96;-0.22;-0.37;0.03;-0.10;-0.57;-0.04;-0.17;1.43;-0.21;1.12;0.08;-0.54;1.81;-0.31
510619;1.44;-0.28;-0.15;0.52;-0.08;-0.32;-0.01;1.15;0.38;0.33;1.70;0.26;0.62;-0.10;-0.58;0.40;0.71;-0.44;-0.10;0.46;-0.04;1.73;-0.26;-0.21;-0.44;1.78;1.48;-0.81;-0.31
352700;-1.21;0.98;-0.15;-0.39;-0.08;0.07;-0.01;-0.53;-0.64;1.37;0.25;1.53;-0.42;-0.10;3.12;-0.22;0.80;-0.44;-0.10;-0.44;-0.04;-0.17;4.71;-0.16;-0.44;-0.48;0.50;0.37;-0.31
355500;-0.22;-0.28;-0.15;-0.38;-0.08;-0.32;-0.01;0.04;-0.49;-0.27;-0.21;-1.16;-0.28;-0.10;-0.02;-0.22;-0.41;2.99;-0.10;-0.42;-0.04;0.85;1.06;-0.21;-0.44;-0.53;0.25;-0.52;-0.31
521260;2.36;-0.28;-0.15;1.35;-0.08;-0.32;-0.01;4.51;-0.64;1.15;-0.22;-0.39;0.84;-0.10;0.14;5.96;-0.41;-0.25;-0.10;-0.09;-0.04;-0.17;-0.26;-0.21;-0.44;2.36;-0.65;-0.81;-0.31
430610;-1.21;-0.28;-0.15;-0.39;-0.08;3.96;-0.01;-0.02;-0.64;-0.44;-0.22;-1.04;0.18;0.60;-0.31;0.03;-0.32;-0.33;-0.10;-0.46;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.31;1.56;-0.31
520920;0.06;-0.25;-0.15;-0.10;-0.08;0.69;-0.01;-0.86;4.06;-0.64;-0.19;-1.96;-0.73;-0.10;-0.65;-0.22;-0.41;-0.06;-0.10;-0.50;-0.04;-0.17;-0.10;-0.21;-0.44;0.01;-0.16;-0.81;-0.31
430469;0.66;-0.28;-0.15;1.11;-0.08;-0.32;-0.01;1.49;0.48;1.02;-0.22;1.56;1.18;-0.10;0.69;-0.22;-0.41;-0.09;-0.10;3.97;-0.04;0.12;-0.26;3.19;5.36;1.60;-0.07;0.84;-0.31
412090;-1.21;0.38;-0.15;-0.74;-0.08;-0.32;-0.01;-0.52;-0.64;-0.77;-0.10;-0.62;-0.40;-0.10;0.30;-0.22;-0.41;-0.24;-0.10;-0.32;-0.04;0.55;-0.00;-0.21;-0.44;0.35;-0.13;0.41;-0.31
351565;3.61;-0.28;-0.15;1.39;-0.08;-0.32;-0.01;4.79;2.18;3.06;-0.22;4.86;-0.73;-0.10;4.03;-0.22;-0.41;0.75;-0.10;1.65;-0.04;-0.17;-0.26;-0.21;-0.44;1.26;-0.15;-0.81;3.87
353920;-0.29;-0.28;-0.15;-0.58;-0.08;0.14;-0.01;-0.10;-0.64;-0.46;-0.22;-0.35;-0.73;-0.10;0.54;-0.22;-0.35;-0.43;-0.10;-0.37;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;0.08;0.25;-0.31
430790;-0.81;-0.28;-0.15;0.16;-0.08;0.20;0.02;-0.55;-0.30;0.07;0.80;-0.02;-0.57;-0.10;-0.55;0.29;-0.28;2.05;-0.10;-0.27;-0.04;-0.11;-0.11;-0.21;-0.44;0.13;-0.38;-0.22;1.86
431205;0.21;-0.28;-0.15;0.12;-0.08;-0.32;-0.01;0.22;-0.64;1.29;-0.22;0.40;-0.38;-0.10;-1.06;-0.22;-0.41;1.08;-0.10;1.87;-0.04;-0.17;-0.26;-0.21;1.43;1.34;-0.42;-0.81;-0.31
431237;1.13;-0.18;-0.15;0.20;-0.08;-0.32;-0.01;0.52;-0.64;1.48;-0.22;2.22;-0.58;-0.10;-0.89;-0.04;-0.38;-0.44;-0.10;1.32;-0.04;-0.17;-0.26;-0.21;0.98;2.19;-0.27;-0.10;-0.31
432360;1.14;-0.28;-0.15;3.02;-0.08;-0.25;-0.01;1.21;0.33;3.39;-0.22;0.23;0.41;-0.10;1.27;0.42;1.80;-0.14;-0.10;4.17;-0.04;4.36;-0.21;-0.21;-0.44;6.55;6.00;4.17;-0.31
351770;0.04;-0.28;1.57;-0.04;0.46;-0.15;-0.01;-0.32;-0.64;-0.13;-0.22;1.18;-0.59;-0.10;0.08;0.17;-0.35;0.57;-0.10;-0.56;-0.04;-0.17;-0.26;-0.21;-0.44;-0.46;0.49;-0.81;-0.31
355520;1.54;-0.28;-0.15;2.33;-0.08;-0.32;-0.01;2.40;5.05;2.54;-0.22;1.63;-0.22;-0.10;1.01;2.71;-0.41;2.83;-0.10;0.84;-0.04;-0.17;-0.26;-0.21;-0.44;0.05;1.55;3.14;5.17
431973;0.73;-0.28;-0.15;1.77;-0.08;-0.32;-0.01;0.86;0.36;1.17;-0.22;-0.67;-0.38;-0.10;0.85;0.06;0.39;-0.42;-0.10;0.35;-0.04;-0.17;-0.05;-0.21;1.94;-0.49;5.02;1.63;-0.31
420820;0.42;2.46;-0.15;1.14;-0.08;3.82;-0.01;-0.58;1.55;1.52;0.05;0.75;-0.29;-0.10;1.10;0.41;1.23;-0.27;-0.10;-0.40;-0.04;-0.17;0.11;-0.21;-0.44;2.23;0.28;0.92;-0.31
521015;1.74;-0.25;-0.15;0.77;-0.08;-0.05;-0.01;1.59;0.78;0.28;-0.22;0.76;-0.73;-0.10;-0.34;-0.22;-0.41;-0.44;-0.10;0.85;-0.04;-0.17;-0.26;0.27;-0.44;1.29;-0.41;-0.81;-0.31
411721;-1.21;-0.28;-0.15;-0.15;-0.08;-0.32;-0.01;0.73;-0.64;0.67;-0.22;0.44;-0.01;-0.10;0.87;-0.22;-0.41;-0.28;-0.10;-0.31;-0.04;-0.17;-0.26;-0.21;0.48;-0.53;-0.53;0.54;-0.31
352340;0.07;-0.28;-0.15;-0.07;-0.08;3.05;-0.01;0.05;-0.64;0.09;0.56;0.30;-0.11;-0.10;-0.50;-0.01;-0.26;2.36;-0.10;-0.56;-0.04;-0.17;0.05;-0.21;-0.44;-0.44;-0.04;0.52;-0.31
316910;-0.61;-0.28;-0.15;-0.23;-0.08;-0.24;-0.01;-0.70;-0.64;-0.30;-0.22;0.31;0.55;-0.10;1.62;-0.17;-0.31;-0.44;-0.10;-0.57;-0.04;-0.17;-0.01;-0.21;-0.44;0.73;-0.49;-0.81;-0.31
292010;-0.34;-0.28;-0.15;-0.75;-0.08;-0.27;-0.01;-0.55;-0.64;-0.79;-0.22;-0.04;0.27;-0.10;-0.05;-0.22;-0.38;-0.44;-0.10;-0.35;-0.04;-0.17;-0.26;-0.21;0.58;-0.53;-0.62;-0.59;-0.31
411580;-0.58;0.36;-0.15;-0.44;-0.08;-0.32;-0.01;-0.54;-0.64;-0.32;0.28;-0.91;-0.36;-0.10;0.10;-0.22;-0.41;1.82;0.29;-0.27;-0.04;-0.17;0.17;-0.21;-0.44;-0.53;0.14;0.63;1.08
431030;0.25;-0.28;-0.15;0.03;-0.08;-0.32;-0.01;-0.28;0.75;0.59;-0.20;-0.98;-0.47;-0.10;-0.80;-0.16;0.12;0.18;-0.10;0.61;-0.04;1.08;1.51;-0.21;-0.44;1.89;2.58;1.34;1.58
171880;0.01;-0.28;-0.15;0.04;-0.08;-0.16;-0.01;-0.28;-0.48;-0.93;0.65;-0.73;0.79;-0.10;-0.45;-0.22;-0.41;-0.44;-0.10;0.71;-0.04;-0.17;-0.26;-0.08;0.98;-0.52;1.81;-0.79;-0.31
352510;-0.39;-0.28;-0.15;-0.24;-0.08;-0.32;-0.01;-0.26;-0.39;0.30;-0.22;0.37;-0.24;-0.10;-0.11;-0.22;0.85;0.04;-0.10;-0.54;-0.04;-0.11;-0.26;-0.21;-0.44;-0.44;0.13;-0.40;-0.31
310360;1.56;1.42;-0.15;-0.25;-0.08;-0.32;-0.01;-0.24;2.00;0.97;-0.22;0.23;1.45;-0.10;2.37;0.01;-0.00;-0.44;-0.10;0.85;-0.04;-0.17;-0.26;-0.21;-0.44;-0.29;-0.37;-0.57;-0.31
293170;-0.33;-0.28;-0.15;-0.56;-0.08;-0.19;-0.01;-0.81;-0.64;-0.91;-0.22;-0.48;0.61;-0.10;0.21;-0.22;-0.32;-0.44;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;0.13;-0.48;-0.37;-0.81;-0.31
411550;-1.21;-0.28;-0.15;1.29;-0.08;-0.32;-0.01;0.77;-0.64;0.43;-0.22;-0.82;-0.73;-0.10;-0.07;1.94;0.14;-0.44;-0.10;-0.27;-0.04;-0.17;-0.26;-0.21;-0.44;0.55;1.55;0.26;-0.31
430064;-0.26;-0.28;-0.15;-0.57;-0.08;-0.32;-0.01;-0.18;-0.16;-0.53;-0.22;-0.48;-0.64;-0.10;-0.39;-0.22;-0.39;-0.38;-0.10;1.07;-0.04;1.36;0.72;-0.21;1.17;0.32;-0.65;0.16;0.99
352190;0.03;-0.28;-0.15;-0.35;-0.08;-0.32;-0.01;0.16;1.13;0.30;-0.22;0.91;-0.73;-0.10;0.20;-0.22;0.57;-0.44;-0.10;-0.54;-0.04;-0.17;-0.26;-0.21;-0.44;0.61;1.29;0.28;-0.31
120040;-0.44;-0.28;1.97;-0.27;-0.08;0.29;-0.01;-0.93;-0.44;-1.08;0.03;-1.48;-0.59;-0.02;1.42;-0.16;-0.08;0.84;-0.10;-0.27;-0.04;-0.17;-0.26;-0.21;-0.44;-0.38;-0.59;-0.21;-0.31
352920;-0.71;-0.28;-0.15;-0.27;-0.08;-0.32;-0.01;0.24;-0.32;0.26;-0.22;-0.36;-0.37;-0.10;0.12;-0.22;0.37;-0.05;-0.10;-0.42;-0.04;-0.17;-0.17;-0.21;-0.44;-0.25;0.13;1.25;-0.31
350690;-1.21;-0.28;-0.15;-0.17;-0.08;-0.32;-0.01;-0.03;-0.64;0.16;-0.22;0.91;-0.41;-0.10;0.68;-0.22;-0.41;-0.42;-0.10;-0.31;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;3.35;0.58;-0.31
353000;1.38;-0.28;-0.15;1.34;-0.08;-0.32;-0.01;4.11;1.49;1.66;-0.22;1.50;0.72;-0.10;0.72;-0.22;-0.41;8.18;-0.10;0.54;-0.04;0.30;-0.24;-0.21;-0.44;0.85;6.90;0.88;-0.31
315230;-0.33;-0.28;-0.15;-0.88;-0.08;-0.32;-0.01;-0.94;-0.32;-0.62;-0.22;-1.64;0.59;-0.10;0.35;-0.22;-0.23;-0.44;-0.10;-0.28;-0.04;-0.17;-0.26;-0.21;-0.43;-0.36;0.02;-0.53;-0.31
351740;-0.40;-0.28;0.85;0.67;-0.08;1.80;-0.01;0.43;1.79;0.24;-0.21;0.18;0.02;-0.07;0.25;-0.22;1.08;0.40;-0.10;-0.42;-0.04;-0.17;1.13;-0.21;-0.44;-0.40;0.79;0.81;-0.31
350700;-1.21;1.39;-0.15;-0.52;-0.08;5.97;-0.01;0.11;-0.64;-0.01;-0.22;1.64;0.02;-0.10;-0.56;-0.22;-0.41;4.86;-0.10;-0.39;-0.04;-0.17;-0.25;-0.21;-0.44;-0.05;0.54;0.30;30.59
430970;-0.01;-0.28;-0.15;0.12;-0.08;-0.32;-0.01;-0.39;2.08;0.04;-0.22;-0.02;-0.31;-0.10;0.11;-0.17;-0.41;0.04;-0.10;0.72;-0.04;0.38;-0.26;2.50;-0.44;0.35;-0.52;-0.81;3.96
431217;2.50;-0.28;-0.15;1.11;-0.08;-0.32;-0.01;0.03;-0.64;2.17;-0.22;2.19;1.63;-0.10;2.12;7.47;0.41;0.94;-0.10;6.11;-0.04;11.09;-0.26;-0.21;-0.44;-0.32;-0.65;-0.48;-0.31
292660;-0.57;-0.28;-0.15;-0.64;-0.08;-0.32;-0.01;-0.90;-0.64;-1.17;-0.22;0.03;-0.16;-0.10;-0.42;-0.18;-0.17;-0.33;-0.10;-0.50;-0.04;-0.17;-0.26;-0.21;-0.44;-0.52;-0.61;-0.11;-0.31
290750;-0.25;-0.28;-0.15;-0.24;-0.08;-0.30;-0.01;-0.95;-0.64;-0.41;-0.06;-1.12;-0.12;-0.10;0.07;-0.22;0.86;-0.44;-0.10;-0.52;-0.04;-0.17;-0.26;-0.21;-0.44;-0.42;-0.46;-0.40;-0.31
510860;-0.23;-0.28;-0.15;-0.44;-0.08;-0.32;-0.01;-0.88;0.34;-0.86;-0.14;-0.77;0.29;-0.10;-0.71;-0.22;-0.05;-0.17;-0.10;-0.56;-0.04;-0.17;-0.26;-0.21;0.25;-0.07;-0.45;-0.81;-0.31
421080;0.10;-0.28;-0.15;-0.41;-0.08;-0.32;-0.01;-0.07;-0.64;-0.27;-0.22;0.07;1.03;-0.10;2.20;-0.22;1.03;-0.44;-0.10;1.46;-0.04;-0.16;-0.26;-0.21;-0.44;-0.53;0.32;1.47;-0.31
430100;-0.55;-0.28;-0.15;-0.58;-0.08;-0.32;-0.01;-0.23;0.64;-0.45;-0.22;-0.16;-0.24;-0.09;-0.52;-0.22;-0.41;1.27;-0.10;0.63;-0.04;3.26;-0.26;-0.21;1.70;0.44;0.81;-0.43;0.32
355715;2.30;-0.28;-0.15;2.20;-0.08;-0.32;-0.01;3.10;2.90;4.17;1.53;2.53;1.36;-0.10;3.48;-0.22;-0.41;-0.44;-0.10;0.43;-0.04;-0.17;-0.26;-0.21;-0.44;0.86;2.90;0.30;4.96
260392;-0.29;-0.28;-0.15;-0.62;-0.08;-0.32;-0.01;-0.17;0.25;-0.94;0.85;-0.07;1.67;-0.10;-0.75;-0.22;-0.25;0.37;-0.10;-0.17;-0.04;-0.17;-0.26;-0.21;-0.44;0.04;-0.65;-0.81;-0.31
312880;-0.06;-0.28;-0.15;-0.38;-0.08;-0.31;-0.01;-0.73;0.63;-0.46;-0.22;-1.33;0.11;-0.10;1.24;-0.22;-0.38;-0.43;-0.10;-0.33;-0.04;-0.17;-0.26;-0.21;-0.44;0.21;-0.56;-0.47;-0.31
432230;-0.17;0.39;-0.15;0.04;-0.08;-0.32;-0.01;-0.48;1.96;-0.00;-0.22;-0.90;-0.60;-0.10;-0.66;-0.22;-0.41;-0.38;-0.10;-0.02;-0.04;0.47;-0.23;-0.21;-0.44;0.57;1.47;-0.74;-0.31
260005;-0.38;0.63;-0.15;-0.78;-0.08;-0.32;-0.01;-0.79;-0.63;-0.75;-0.22;-1.75;-0.11;-0.10;0.20;-0.22;-0.41;-0.44;-0.10;-0.51;-0.04;-0.17;-0.21;-0.21;-0.44;-0.53;-0.62;0.10;-0.31
411745;-1.21;0.95;-0.15;-0.21;-0.08;-0.32;-0.01;0.64;-0.64;-0.41;0.13;-0.63;-0.12;-0.10;0.63;1.16;-0.36;-0.33;-0.10;0.24;-0.04;0.26;-0.26;-0.21;-0.44;0.84;0.57;1.29;-0.31
292790;-0.20;-0.28;0.07;-0.54;-0.08;-0.16;-0.01;-0.57;-0.53;-0.46;-0.22;-1.02;0.55;-0.10;-0.01;-0.22;-0.39;-0.43;-0.10;-0.52;-0.04;-0.17;-0.26;-0.21;0.36;-0.52;-0.20;-0.34;-0.31
411585;-1.21;-0.28;-0.15;0.37;-0.08;-0.32;-0.01;1.20;-0.64;1.10;-0.22;0.68;0.46;-0.10;-0.20;-0.22;0.95;-0.07;-0.10;1.28;-0.04;0.88;0.68;-0.21;2.88;1.48;2.30;1.51;-0.31
411620;-1.21;1.82;-0.15;-0.25;-0.08;-0.08;-0.01;-0.41;-0.64;0.01;-0.22;0.22;-0.50;-0.10;-0.01;-0.22;-0.41;3.68;-0.10;-0.20;-0.04;-0.17;0.12;-0.21;-0.44;0.27;-0.46;0.60;-0.31
