#Codigo;Cidade ;População 2013;Legislativa(2013);Judiciária(2013);Essencial à Justiça(2013);Administração(2013);Defesa Nacional(2013);Segurança Pública(2013);Relações Exteriores(2013);Assistência Social(2013);Previdência Social(2013);Saúde(2013);Trabalho(2013);Educação(2013);Cultura(2013);Direitos da Cidadania(2013);Urbanismo(2013);Habitação(2013);Saneamento(2013);Gestão Ambiental(2013);Ciência e Tecnologia(2013);Agricultura(2013);Organização Agrária(2013);Indústria(2013);Comércio e Serviços(2013);Comunicações(2013);Energia(2013);Transporte(2013);Desporto e Lazer(2013);Encargos Especiais(2013);Despesas (Intraorçamentárias)(2013);Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015);LOF_REL_NOR;LOF_SUA_NOR
351385;Dirce Reis - SP;1760.0;508121.71;0.00;0.00;1460151.52;0.00;0.00;0.00;612626.90;474155.28;2220097.00;0.00;1702220.90;34802.28;0.00;896733.48;0.00;0.00;0.00;0.00;141228.20;0.00;0.00;0.00;0.00;0.00;903468.04;379626.88;312623.36;470764.53;549122.36;0.00;0.00;1496279.47;0.00;0.00;0.00;504666.23;527533.85;2708521.09;0.00;1626887.74;322803.39;0.00;813008.93;0.00;0.00;648.00;0.00;200251.62;0.00;0.00;0.00;0.00;0.00;575497.88;242980.19;192534.82;518115.09;495798.68;0.00;0.00;1486816.25;0.00;0.00;0.00;692479.65;584337.19;2396268.93;0.00;1980348.26;29772.70;0.00;757095.82;0.00;0.00;179216.97;0.00;465484.44;0.00;0.00;0.00;0.00;0.00;652627.13;222050.33;133116.81;641583.60;1.41;1.02
150215;Canaã dos Carajás - PA;31062.0;5750156.75;13548.55;0.00;20321045.11;0.00;0.00;0.00;8809085.50;0.00;38643473.65;0.00;45144753.42;1255133.04;0.00;39476162.73;125000.00;9270330.94;1588549.80;0.00;2548780.57;0.00;0.00;454041.35;0.00;0.00;1791453.71;218824.25;0.00;0.00;9413492.33;0.00;0.00;49955716.78;0.00;0.00;0.00;12099247.06;0.00;56256723.64;0.00;75609427.17;1804921.54;360.00;39728471.83;4091625.07;7779673.65;94355.00;0.00;394172.61;0.00;0.00;280000.00;0.00;1419270.50;0.00;1000148.14;0.00;0.00;13315608.52;0.00;0.00;60012958.06;0.00;0.00;0.00;14910916.62;0.00;80967626.32;0.00;89417711.88;1612892.07;51010.48;40192845.92;5388058.97;22210627.78;12800.00;0.00;274674.96;0.00;0.00;418626.00;0.00;2982439.68;0.00;656588.45;0.00;0.00;2.24;1.35
351270;Corumbataí - SP;4018.0;592318.71;0.00;0.00;1461887.33;0.00;0.00;0.00;689102.91;0.00;4101185.38;0.00;6413789.21;9125.78;0.00;2968503.12;0.00;709158.31;0.00;0.00;127581.43;0.00;0.00;0.00;0.00;0.00;0.00;526703.57;523637.77;0.00;585283.21;0.00;0.00;1781431.82;0.00;0.00;0.00;782959.04;0.00;5233344.91;0.00;6459274.99;10115.48;0.00;4455724.20;0.00;835341.59;15886.78;0.00;165446.98;0.00;0.00;3995.50;0.00;0.00;0.00;699643.25;541803.70;0.00;0.00;0.00;0.00;1876732.27;0.00;0.00;0.00;911793.38;0.00;4861885.04;0.00;6492599.29;6324.49;0.00;2971722.40;0.00;662854.07;15026.53;0.00;145774.66;0.00;0.00;1000.00;0.00;0.00;0.00;374275.49;508235.41;0.00;1.54;1.07
220700;Oeiras - PI;36195.0;1362951.88;0.00;0.00;6638062.76;0.00;1600.00;0.00;1624258.47;0.00;11715832.68;0.00;21568126.14;1588507.96;0.00;2873588.28;16049.92;784401.55;146255.78;0.00;217287.09;0.00;0.00;144154.60;0.00;0.00;2264924.39;762797.37;0.00;0.00;1472690.36;0.00;0.00;7475659.07;0.00;20700.00;0.00;1979445.00;0.00;12115795.67;0.00;23013452.31;1154466.76;0.00;3379815.55;327773.44;165815.16;93240.00;0.00;193282.25;0.00;0.00;159469.47;0.00;0.00;564582.12;1190851.60;150809.98;0.00;1873464.32;0.00;0.00;7967266.92;0.00;0.00;0.00;2095089.70;0.00;12017880.66;0.00;24362906.08;696176.85;0.00;3142748.71;103446.99;2834434.54;152197.67;0.00;158668.15;0.00;0.00;201393.23;0.00;0.00;28571.00;567274.80;370503.33;0.00;1.00;1.06
220207;Cajazeiras do Piauí - PI;3438.0;363320.34;0.00;0.00;2416629.32;0.00;1800.00;0.00;273132.43;0.00;1400032.02;0.00;2470853.24;28659.00;0.00;546342.11;0.00;0.00;0.00;0.00;48114.54;0.00;0.00;0.00;0.00;0.00;13195.00;11420.00;0.00;0.00;394254.58;0.00;0.00;2528363.06;0.00;0.00;0.00;441479.60;0.00;2171694.92;0.00;3442440.25;79594.47;0.00;764016.42;0.00;0.00;0.00;0.00;104965.20;0.00;0.00;0.00;0.00;0.00;210.00;14998.90;9223.23;0.00;443630.70;0.00;0.00;3015913.35;0.00;0.00;0.00;343479.27;42073.99;2462836.78;0.00;3627650.04;71450.31;13200.00;738747.77;0.00;0.00;0.00;0.00;38078.47;0.00;0.00;895.00;0.00;0.00;9720.00;178607.25;129792.37;0.00;1.18;1.03
220885;Riacho Frio - PI;4259.0;426127.66;0.00;0.00;2099454.43;0.00;0.00;0.00;445483.95;0.00;2346240.21;0.00;4175624.39;0.00;0.00;474563.61;0.00;0.00;16219.16;0.00;15566.05;0.00;0.00;0.00;4576.84;0.00;67336.85;30754.48;0.00;0.00;454139.00;0.00;0.00;2638293.32;0.00;0.00;0.00;468792.71;0.00;2730047.20;0.00;4783286.18;9566.46;0.00;359516.50;0.00;2397.37;5553.16;0.00;59737.45;0.00;0.00;0.00;5281.79;0.00;27437.01;33920.20;0.00;0.00;478682.50;0.00;0.00;2415039.20;0.00;0.00;0.00;516485.33;0.00;2280440.78;0.00;5464081.65;63088.43;0.00;475824.34;0.00;29850.00;10787.90;0.00;27874.00;0.00;0.00;0.00;3778.95;0.00;18414.23;35520.66;0.00;0.00;1.13;1.07
230523;Horizonte - CE;60584.0;5527547.16;0.00;0.00;8138359.67;0.00;0.00;0.00;4773202.66;3897054.46;31521670.84;6390.00;41076350.87;696566.81;0.00;22396201.99;1264019.37;249312.24;40301.61;0.00;2190920.91;0.00;528184.09;1025494.26;0.00;400328.43;162000.00;2023830.37;2525576.38;4633107.43;6113476.14;0.00;0.00;10715250.93;0.00;0.00;0.00;5899077.78;5006546.21;40100355.79;595.00;48377173.91;1816507.54;0.00;18913728.58;991672.62;867977.39;786962.08;0.00;1401332.71;0.00;618684.60;77135.00;0.00;1361350.72;2535.00;2500893.94;2675145.01;5276691.97;6145068.21;0.00;0.00;12020637.70;0.00;0.00;0.00;5586067.62;6202185.76;42832038.56;0.00;54564610.87;2180273.48;0.00;24750455.75;620612.91;349499.09;0.00;0.00;1467610.92;0.00;619543.20;77022.00;0.00;626484.93;0.00;2967294.83;2447410.98;7185733.63;1.32;1.10
314690;Papagaios - MG;15007.0;1041078.92;0.00;0.00;3316226.98;0.00;0.00;0.00;975654.86;0.00;7318347.53;0.00;6816148.73;325223.45;0.00;1410906.80;0.00;922380.66;22184.72;0.00;114943.25;0.00;0.00;0.00;0.00;224516.66;655994.85;252957.12;385686.66;0.00;1119339.44;0.00;0.00;3145228.79;0.00;0.00;0.00;1059002.92;0.00;8105920.54;0.00;7088726.53;461905.66;0.00;2088630.96;0.00;1401203.54;21141.30;0.00;526561.54;0.00;0.00;0.00;0.00;261172.84;926454.81;275633.76;436420.41;0.00;1310547.68;0.00;0.00;2605875.35;0.00;0.00;0.00;921948.38;533558.22;8276131.19;0.00;7328834.14;508945.91;0.00;2664024.16;0.00;1315073.56;31177.72;0.00;152957.30;0.00;0.00;0.00;0.00;332717.92;1163898.26;162646.39;545484.58;0.00;1.12;1.01
420520;Erval Velho - SC;4448.0;312595.24;0.00;0.00;1676653.54;0.00;118512.21;0.00;542496.42;0.00;2829000.98;0.00;2909697.56;83744.35;0.00;1174843.75;147.20;0.00;0.00;0.00;917371.45;0.00;9229.34;624.22;0.00;0.00;1416010.67;153828.53;314543.95;0.00;339118.95;0.00;0.00;1994548.49;0.00;24729.65;0.00;625844.28;0.00;3034831.38;0.00;2927597.24;111067.64;0.00;1765016.50;350095.40;0.00;0.00;0.00;732263.25;0.00;0.00;0.00;0.00;0.00;1763043.89;404952.55;240600.59;0.00;374832.43;0.00;0.00;2121481.97;0.00;21299.92;0.00;651624.18;0.00;3347902.60;0.00;3647011.35;165199.59;0.00;2065476.49;408.48;1360618.52;0.00;0.00;971628.87;0.00;0.00;1800.00;1170.00;0.00;1637678.24;201411.21;299524.54;0.00;1.38;1.05
290570;Camaçari - BA;275575.0;32899973.18;0.00;0.00;92779032.38;0.00;234360.00;0.00;15879014.98;61116599.72;137367305.76;124935.29;171702575.34;19884178.66;0.00;216034324.58;5139346.77;730376.88;0.00;0.00;336966.00;0.00;0.00;3999004.79;0.00;0.00;5848638.19;3410227.25;35793194.26;48652265.47;39086214.63;0.00;0.00;189050103.91;0.00;19049.00;0.00;9146722.20;72218649.48;159063873.93;141308.73;202991789.29;26782521.76;0.00;162078931.13;938060.35;1678023.00;0.00;0.00;197652.00;0.00;0.00;647783.90;0.00;0.00;182574.99;2247325.81;38412657.98;57450350.52;43099587.72;0.00;0.00;185730347.13;7916595.74;692541.75;0.00;9667444.70;80292787.04;184039134.52;2222619.08;219645964.13;25047733.51;0.00;161618262.99;838620.32;2152277.04;0.00;0.00;251372.00;0.00;0.00;10414.65;0.00;0.00;212503.43;2377093.82;39193005.55;60286551.78;2.31;1.33
522100;Taquaral de Goiás - GO;3628.0;564199.82;628.74;0.00;2146575.60;0.00;45669.70;0.00;501364.45;660058.23;2436055.69;0.00;2416229.31;0.00;0.00;1061154.51;0.00;0.00;669.30;0.00;182136.13;0.00;28712.14;29912.90;0.00;0.00;483362.02;74539.72;303061.96;0.00;636780.85;4141.91;0.00;1723237.05;0.00;39131.12;0.00;594502.68;908681.39;2814756.60;0.00;2534431.54;0.00;0.00;1019388.30;0.00;0.00;50300.00;0.00;239545.54;0.00;0.00;48094.58;0.00;0.00;774987.66;124520.56;395412.06;0.00;693323.98;14156.00;0.00;1694828.20;0.00;45231.96;0.00;675376.01;1087056.87;2966117.30;0.00;3019646.42;0.00;0.00;1031045.82;0.00;0.00;20000.00;0.00;398493.36;0.00;299.00;65511.10;0.00;0.00;268634.02;1671070.15;308182.80;0.00;1.78;1.10
421227;Passos Maia - SC;4387.0;605545.67;0.00;0.00;1464795.04;0.00;25104.72;0.00;833996.62;0.00;3629123.95;0.00;4551229.11;69955.03;0.00;146097.57;0.00;0.00;0.00;0.00;1083417.83;93368.43;0.00;0.00;0.00;0.00;1768662.94;102207.02;540438.88;0.00;607795.73;0.00;0.00;1412977.06;0.00;37356.08;0.00;1160835.70;0.00;4171373.59;0.00;4445903.41;97690.18;0.00;689269.59;14905.76;0.00;0.00;0.00;1489319.47;0.00;0.00;0.00;0.00;0.00;1818286.28;108743.72;336947.54;0.00;764493.38;0.00;0.00;1523019.79;0.00;25889.81;0.00;1286014.30;0.00;4055534.45;0.00;4500116.71;48982.43;0.00;872470.91;82628.22;0.00;0.00;0.00;1357091.78;0.00;20015.00;0.00;0.00;0.00;2017182.64;112626.47;375813.48;0.00;2.21;2.15
130400;Silves - AM;8946.0;1102660.02;0.00;0.00;2508695.43;0.00;0.00;0.00;791257.01;0.00;4245315.45;0.00;8491375.94;447046.40;0.00;1863195.96;0.00;0.00;0.00;0.00;256617.96;0.00;0.00;0.00;0.00;0.00;0.00;376250.69;533527.31;0.00;1152561.29;0.00;0.00;2427195.40;0.00;0.00;0.00;928518.52;0.00;3455810.07;0.00;10876487.39;252163.90;0.00;3050612.65;0.00;0.00;258038.09;0.00;693277.11;0.00;0.00;0.00;0.00;0.00;0.00;420353.65;1282510.47;0.00;895165.57;0.00;0.00;3329875.15;0.00;0.00;0.00;826633.64;0.00;3104317.56;0.00;9154421.64;0.00;0.00;1790159.26;0.00;0.00;181792.67;0.00;423771.51;0.00;0.00;0.00;0.00;0.00;0.00;689328.38;187141.57;0.00;1.37;1.05
314380;Munhoz - MG;6351.0;601865.67;0.00;0.00;1492803.34;0.00;0.00;0.00;341191.64;0.00;2982013.07;0.00;3107476.61;68056.53;0.00;2038346.87;0.00;0.00;0.00;0.00;63610.20;0.00;0.00;0.00;0.00;0.00;433595.50;169306.99;631846.39;0.00;644078.46;0.00;0.00;1213567.17;0.00;0.00;0.00;333812.87;0.00;3437829.01;0.00;2931160.23;87507.79;0.00;3452004.87;0.00;0.00;0.00;0.00;107800.19;0.00;6615.00;10423.36;0.00;0.00;879653.73;99209.92;817289.94;0.00;697135.07;0.00;0.00;1131498.77;0.00;0.00;0.00;326683.63;0.00;3483974.21;0.00;3366281.16;53491.58;0.00;2673264.38;0.00;129173.76;0.00;0.00;47905.30;0.00;2205.00;0.00;0.00;0.00;243097.16;58502.08;1242208.28;0.00;1.29;1.00
430890;Getúlio Vargas - RS;16647.0;483367.01;163403.21;0.00;4097264.22;0.00;0.00;0.00;1097989.11;1757661.65;7124403.87;0.00;8996769.07;344209.79;0.00;1205416.64;0.00;118500.00;249474.84;0.00;1102572.94;0.00;64480.00;159775.21;0.00;373640.81;2765582.44;192028.15;2337199.93;0.00;542803.64;171396.12;0.00;4232724.83;0.00;0.00;0.00;1227199.35;1943288.13;7396435.48;0.00;9420884.06;486073.98;0.00;1250635.94;3640.81;17131.89;291967.72;0.00;464771.90;0.00;35311.42;605270.96;0.00;428598.69;2888847.96;212954.50;1464603.83;2501755.04;769302.15;205211.66;0.00;4463849.71;0.00;0.00;0.00;1332303.38;2173661.87;7651880.94;0.00;10271906.73;292933.32;0.00;1412178.87;1209.90;178.34;262941.62;0.00;1257787.47;0.00;17463.35;467392.08;0.00;622631.71;2950856.14;118615.42;904579.49;2676660.47;1.26;1.07
354440;Rubiácea - SP;2917.0;476938.54;0.00;0.00;2372853.57;0.00;0.00;0.00;498657.24;330990.40;3756644.98;0.00;4049049.34;139859.54;0.00;1353418.93;0.00;0.00;0.00;0.00;225507.18;0.00;0.00;0.00;0.00;0.00;461405.34;37953.05;151797.65;0.00;526763.93;0.00;0.00;2378009.09;0.00;0.00;0.00;501601.90;357110.51;3431771.31;0.00;3614434.73;40032.85;0.00;1604685.31;0.00;0.00;0.00;0.00;247587.02;0.00;0.00;0.00;0.00;0.00;269364.40;38685.44;153826.90;0.00;559652.85;0.00;0.00;2082961.99;0.00;0.00;0.00;602444.16;383620.76;3204847.06;0.00;3247319.24;38299.10;0.00;1690529.74;0.00;0.00;0.00;0.00;841867.18;0.00;0.00;0.00;0.00;0.00;281356.59;38817.20;131266.68;0.00;1.22;0.97
431477;Pontão - RS;3982.0;675328.61;0.00;0.00;3994323.70;0.00;0.00;0.00;128056.48;300092.60;3006494.27;65768.63;4339314.47;96972.68;5649.60;171454.43;119923.42;242787.71;1330.00;0.00;754654.65;0.00;0.00;0.00;11497.10;58128.41;491380.53;61240.89;269257.22;0.00;1028090.38;0.00;0.00;3618818.79;0.00;123.25;0.00;612777.43;348081.39;4110191.56;106779.46;4909841.38;23246.44;0.00;220775.56;127981.50;0.00;0.00;0.00;2001935.72;0.00;0.00;0.00;9334.54;0.00;385009.46;55085.64;660567.27;0.00;937756.64;0.00;0.00;3556940.89;0.00;0.00;0.00;660602.36;445637.40;4227553.31;101185.40;4779464.41;6147.50;0.00;502812.65;198506.11;0.00;9682.23;0.00;1941208.68;0.00;30000.00;0.00;9786.15;0.00;380623.39;605819.50;1080878.48;0.00;1.45;1.23
351490;Elias Fausto - SP;16762.0;949090.51;0.00;0.00;4543916.69;0.00;0.00;0.00;2422352.22;0.00;10371287.03;0.00;17664446.73;247973.50;0.00;5156212.78;1549075.30;0.00;0.00;0.00;491157.29;0.00;0.00;0.00;0.00;0.00;0.00;470389.66;363310.16;0.00;912037.07;0.00;0.00;4575484.75;0.00;0.00;0.00;2862008.76;0.00;11426793.12;0.00;17307175.62;251944.34;0.00;8595193.34;4669112.84;0.00;0.00;0.00;452690.35;0.00;0.00;0.00;0.00;0.00;0.00;703303.46;341980.03;0.00;1107751.60;0.00;0.00;4677936.51;0.00;0.00;0.00;2922638.04;0.00;12001678.20;0.00;19910528.08;259993.24;0.00;8049177.25;7126471.99;0.00;0.00;0.00;518006.95;0.00;0.00;0.00;0.00;0.00;0.00;488075.02;883983.76;0.00;2.10;1.13
432130;Taquari - RS;27039.0;1033757.34;0.00;0.00;10514936.31;0.00;0.00;0.00;415400.63;432339.09;10407268.24;0.00;11776703.72;362498.96;0.00;3840252.42;0.00;57237.97;1257078.08;0.00;521067.17;0.00;0.00;0.00;0.00;0.00;0.00;235671.62;0.00;0.00;1292480.82;0.00;0.00;13467615.77;0.00;0.00;0.00;806967.92;544587.58;16359336.50;0.00;12099590.20;413257.15;0.00;18695733.81;0.00;38812.00;1939855.62;0.00;2135438.90;0.00;0.00;0.00;0.00;0.00;0.00;168688.14;0.00;0.00;0.00;0.00;213488.43;12074729.69;0.00;62143.37;0.00;868045.87;0.00;16501465.29;712911.80;12046453.74;1211945.92;0.00;5551148.63;0.00;0.00;1435351.03;0.00;489401.82;0.00;0.00;0.00;0.00;0.00;0.00;226041.20;0.00;0.00;1.65;1.31
354920;São João das Duas Pontes - SP;2624.0;542640.00;0.00;0.00;1718974.71;0.00;0.00;0.00;597222.88;923151.60;1716345.22;120115.42;3860355.02;5136.28;80230.60;1097628.65;0.00;0.00;2120.80;0.00;208778.13;0.00;0.00;0.00;0.00;0.00;733317.91;289982.59;415511.70;0.00;571000.00;0.00;0.00;2119918.45;0.00;0.00;0.00;543955.39;1041861.11;2191154.65;93238.00;3056305.96;4715.03;134832.41;732718.14;0.00;0.00;113.39;0.00;139866.89;0.00;0.00;0.00;0.00;0.00;792867.71;311502.84;480014.99;0.00;621500.00;0.00;0.00;1884685.23;0.00;0.00;0.00;328282.58;1197420.01;2039990.05;98619.43;2871496.75;204668.69;84961.76;763585.38;0.00;0.00;0.00;0.00;87128.42;0.00;0.00;0.00;0.00;0.00;779971.12;187398.15;491169.09;0.00;1.74;1.26
412640;Sertaneja - PR;5820.0;0.00;0.00;5943.53;4741995.07;0.00;0.00;0.00;1625622.71;0.00;4553683.24;0.00;4117704.23;4222.44;0.00;1188504.03;0.00;115640.97;0.00;0.00;72879.21;0.00;0.00;0.00;0.00;0.00;0.00;128012.37;241776.40;0.00;0.00;100885.63;0.00;3719219.78;0.00;0.00;0.00;1517492.40;0.00;5245238.20;0.00;4398123.05;73806.66;0.00;1630092.94;0.00;490592.35;0.00;0.00;275136.78;0.00;0.00;0.00;0.00;0.00;1585298.81;217355.02;170743.08;0.00;0.00;129966.15;0.00;3832124.64;0.00;0.00;0.00;1743388.29;0.00;5674558.51;0.00;5731005.44;104089.11;0.00;2225249.22;3511.12;813577.14;0.00;0.00;524337.43;0.00;0.00;0.00;0.00;0.00;1740696.77;286744.40;182014.49;0.00;1.37;1.19
420445;Coronel Martins - SC;2520.0;490749.19;0.00;0.00;1388099.43;0.00;4896.01;0.00;235065.44;0.00;2579860.38;0.00;2183230.09;14870.76;0.00;257859.75;0.00;0.00;1728.45;0.00;805024.90;0.00;0.00;0.00;0.00;0.00;1303046.03;29600.84;185179.56;0.00;525693.16;0.00;0.00;1756247.88;0.00;9033.27;0.00;448187.97;0.00;2552080.02;0.00;2364146.48;0.00;0.00;442084.61;36365.39;0.00;0.00;0.00;1079981.46;0.00;0.00;0.00;0.00;0.00;1837386.73;398339.85;193229.56;0.00;541249.68;0.00;0.00;1626580.85;0.00;22358.33;0.00;543981.77;0.00;2860102.67;0.00;2750734.46;0.00;0.00;1000344.19;0.00;0.00;0.00;0.00;1123130.53;0.00;0.00;0.00;0.00;0.00;1205026.69;167208.65;231970.54;0.00;1.21;1.08
430676;Eldorado do Sul - RS;36911.0;3412793.98;0.00;0.00;19376749.75;0.00;0.00;0.00;708236.97;0.00;14935365.29;0.00;30614889.82;455992.40;0.00;4657663.07;0.00;125866.48;76116.50;0.00;404844.02;0.00;0.00;0.00;0.00;0.00;45835.51;75159.40;1797729.79;0.00;4126605.48;0.00;0.00;21678025.67;0.00;0.00;0.00;1130166.30;0.00;17656424.11;0.00;31369906.23;265440.44;0.00;11146041.98;0.00;287436.70;112844.30;0.00;261597.14;0.00;338280.00;0.00;0.00;0.00;206538.92;79111.00;2041473.52;0.00;4319641.15;0.00;0.00;21839501.17;0.00;0.00;0.00;1021850.13;0.00;18074986.85;0.00;32640596.53;138847.00;0.00;11929465.08;0.00;349339.50;213843.00;0.00;83684.08;0.00;0.00;0.00;0.00;0.00;559328.36;738835.34;2279846.58;0.00;1.25;1.06
250480;Coremas - PB;15391.0;885500.39;0.00;0.00;1918941.13;0.00;0.00;0.00;563588.21;812420.48;5678906.71;0.00;5971597.36;385463.39;0.00;1971606.19;5373.50;37712.70;0.00;0.00;75850.00;0.00;0.00;77644.00;0.00;0.00;22820.71;45732.31;969677.17;0.00;937108.46;0.00;0.00;2224175.85;0.00;0.00;0.00;755418.61;935891.23;7578505.97;0.00;6739176.74;620036.12;0.00;2831552.77;0.00;20049.00;20640.00;0.00;97067.86;0.00;0.00;64642.19;0.00;0.00;316.00;0.00;385904.35;0.00;1019730.78;0.00;0.00;2179084.70;0.00;0.00;0.00;769286.56;569233.73;8358431.35;0.00;7515934.47;657051.16;0.00;3154207.30;0.00;16795.00;0.00;0.00;88020.37;0.00;0.00;77835.79;0.00;0.00;0.00;4544.90;290918.41;0.00;1.05;1.12
430465;Capão do Cipó - RS;3318.0;517456.99;0.00;0.00;2378844.43;0.00;0.00;0.00;645902.00;0.00;3254008.47;0.00;3128957.75;85502.70;0.00;38357.54;60334.72;333148.18;211828.85;0.00;1024283.84;0.00;0.00;0.00;0.00;21004.24;1992477.50;12381.18;0.00;0.00;683728.77;0.00;0.00;3034664.77;0.00;0.00;0.00;941473.53;0.00;4591231.01;0.00;4116642.82;103207.94;0.00;451008.03;141176.94;4278736.87;398689.85;0.00;1025509.98;0.00;0.00;131836.15;0.00;25879.83;2077509.30;156881.37;0.00;0.00;703463.04;0.00;0.00;2791791.33;0.00;0.00;0.00;946100.14;0.00;4108479.31;0.00;3853550.80;97074.43;0.00;201454.60;0.00;681102.98;190828.19;0.00;1580501.21;0.00;0.00;10514.33;0.00;79215.34;3453893.82;53297.74;154773.40;0.00;2.06;1.07
421003;Luzerna - SC;5698.0;433817.12;0.00;0.00;1840147.26;0.00;50010.71;0.00;570765.14;0.00;2993662.86;7652.27;4623357.61;234872.65;0.00;1611776.58;190500.00;0.00;0.00;0.00;735179.56;0.00;75719.98;13942.79;0.00;0.00;1078354.96;180011.07;255011.72;0.00;441463.00;0.00;0.00;2380627.37;0.00;131800.27;0.00;687018.38;0.00;3668961.80;41276.46;5340860.93;220467.53;0.00;3177213.98;187028.88;310546.18;0.00;0.00;1112253.26;0.00;69147.84;40837.00;0.00;0.00;1435667.75;192287.36;290474.64;0.00;491284.16;0.00;0.00;2668474.16;0.00;119920.22;0.00;631991.94;0.00;3694811.61;11693.90;6008288.02;185210.32;0.00;2338305.95;10240.20;349502.16;0.00;0.00;782852.12;0.00;116665.23;30500.00;0.00;0.00;884671.24;444490.89;290367.00;0.00;1.29;1.07
353810;Pindorama - SP;16013.0;777508.58;0.00;0.00;2793106.99;0.00;0.00;0.00;940826.54;0.00;9909326.68;0.00;11886878.91;478204.38;0.00;2844203.94;0.00;853154.92;0.00;0.00;68954.78;0.00;0.00;0.00;15982.33;0.00;425987.23;148728.60;2063982.16;0.00;824709.39;0.00;0.00;3112363.83;0.00;0.00;0.00;966733.82;0.00;10616843.83;0.00;12669215.15;475213.23;0.00;3716085.16;0.00;1041874.72;0.00;0.00;77955.68;0.00;0.00;0.00;26334.86;0.00;565650.74;112782.36;2407088.13;0.00;835727.39;0.00;0.00;3237668.62;0.00;0.00;0.00;985939.87;0.00;11284447.06;0.00;13459037.93;636438.36;0.00;3438333.29;0.00;1115877.89;137500.00;0.00;76314.75;0.00;0.00;0.00;29670.80;0.00;611627.59;117481.97;1904725.67;0.00;1.18;1.03
260120;Arcoverde - PE;72102.0;3624246.15;0.00;0.00;10174399.98;0.00;0.00;0.00;3430949.39;7616725.43;21247435.52;0.00;28847260.66;2617064.71;0.00;1657937.57;107044.05;161340.98;9657910.52;0.00;1797568.37;0.00;0.00;2537211.90;0.00;857047.60;20344.30;72541.54;866997.23;4454625.12;3968113.64;0.00;0.00;24208121.95;0.00;1013.00;0.00;4013429.25;8984532.65;25184630.60;0.00;37833605.11;544256.62;0.00;12622878.16;130261.96;0.00;52745.98;0.00;1109443.58;0.00;0.00;3087475.44;0.00;4584.70;127721.30;0.00;2227784.63;0.00;4569538.85;0.00;0.00;24813442.65;0.00;0.00;0.00;3776386.79;10315040.90;28561630.91;0.00;38991095.27;758432.89;0.00;8142015.58;273952.31;0.00;1206639.96;0.00;1506265.12;0.00;0.00;1674091.04;0.00;118209.48;38260.99;0.00;1236276.51;0.00;1.64;1.34
310240;Alvorada de Minas - MG;3657.0;946415.38;283549.85;0.00;3333132.40;0.00;0.00;0.00;1374265.28;0.00;5872147.78;0.00;11827944.74;1879639.04;0.00;3069883.16;1140516.15;94237.55;13018.16;0.00;503626.68;0.00;0.00;0.00;36032.85;113964.34;2416435.55;568819.23;1484506.47;0.00;888945.32;204410.53;0.00;4821802.73;0.00;0.00;0.00;1129834.15;0.00;5947534.00;0.00;9366043.94;1976399.40;0.00;2550539.65;731333.07;469093.59;42802.05;0.00;344801.72;0.00;0.00;0.00;38215.64;120863.98;1714610.07;963243.23;1930493.10;0.00;1131620.75;383941.98;0.00;4238744.94;0.00;0.00;0.00;1115558.22;0.00;6255111.43;0.00;7917949.90;1634806.82;0.00;1599133.21;29738.05;1237871.81;86618.92;0.00;471191.86;0.00;0.00;0.00;61283.66;103527.13;1368803.21;1542667.34;1487278.82;0.00;2.62;1.10
