##Cod.IBGE;UF;Instituição;População;01 - Legislativa;02 - Judiciária;03 - Essencial à Justiça;04 - Administração;05 - Defesa Nacional;06 - Segurança Pública;07 - Relações Exteriores;08 - Assistência Social;09 - Previdência Social;10 - Saúde;11 - Trabalho;12 - Educação;13 - Cultura;14 - Direitos da Cidadania;15 - Urbanismo;16 - Habitação;17 - Saneamento;18 - Gestão Ambiental;19 - Ciência e Tecnologia;20 - Agricultura;21 - Organização Agrária;22 - Indústria;23 - Comércio e Serviços;24 - Comunicações;25 - Energia;26 - Transporte;27 - Desporto e Lazer;28 - Encargos Especiais;Despesas (Intraorçamentárias)
430185;RS;Barra do Guarita;3226;489547.28;0;0;2025239.76;0;0;0;507183.08;261073.25;2267453.42;0;2598341.47;33623.36;0;1426526.08;0;0;3743.65;0;999781.81;0;0;0;0;0;1436547.18;406744.67;0;472411.76
211003;MA;Santa Luzia do Paruá;24507;0;0;0;8933631.63;0;373442.94;0;1522089.48;0;9256292.91;0;21489471.61;156350.00;0;1441661.17;0;5850.00;45300.36;0;181822.68;0;0;0;73500.00;58891.84;0;260286.63;0;0
230560;CE;Independência;25952;1539734.75;0;0;4524476.01;0;0;0;2183353.93;0;9893828.76;0;21666883.27;352344.42;0;52553.92;0;104669.16;1013857.63;0;716538.10;0;0;0;0;0;30412.06;369030.86;163183.11;0
150125;PA;Bannach;3303;713736.10;0;0;3465233.74;0;0;0;862413.02;0;3793734.19;0;6609696.25;224991.86;0;0;0;6600.00;0;0;0;0;0;0;0;21927.50;2112552.54;53476.79;0;0
352520;SP;Jarinu;26921;2558659.48;423323.17;0;12299415.99;0;1211386.81;0;1774341.44;0;28095043.28;0;33473200.74;636021.26;0;11991644.17;21081.62;0;0;252253.47;121089.10;0;0;0;0;0;0;1576060.74;2088216.56;0
510390;MT;General Carneiro;5267;12425.42;0;0;4483765.37;0;0;0;1045253.05;609579.77;4352154.00;0;4658787.95;302633.09;0;2787792.38;0;257291.05;0;0;249321.65;0;0;0;0;0;373998.27;0;0;0
210975;MA;Santa Filomena do Maranhão;7503;0;0;0;2983689.18;0;0;0;353791.82;0;2237775.84;0;6685971.09;63211.16;0;395360.21;0;0;0;0;107113.51;0;0;0;0;0;0;0;0;0
317150;MG;Mathias Lobato;3389;607105.57;0;101058.90;3451601.70;0;10894.64;0;570545.05;133678.55;2577808.05;0;2789341.96;95268.00;0;1018051.39;0;39615.60;0;0;18154.97;0;0;0;0;113381.17;163505.04;66058.50;166337.73;0
150803;PA;Tracuateua;29125;1971847.87;0;0;5565383.51;0;0;0;2105813.60;0;14654357.12;0;34023729.12;714747.85;0;5228966.62;0;527148.47;242353.86;0;315839.54;0;0;0;0;0;2249355.28;17642.11;539699.24;0
431630;RS;Roque Gonzales;7313;698586.16;0;0;2465076.81;0;10396.73;0;783640.28;2010536.97;4333201.81;0;4775893.93;77578.52;0;545747.16;0;474728.21;179261.27;0;307876.03;0;0;733247.20;94459.42;0;1769008.48;53550.30;1507275.73;0
421380;SC;Praia Grande;7374;756000.00;0;0;3019127.65;0;83830.61;0;857761.79;0;3190787.38;0;5543719.55;127796.54;0;2098919.80;0;3677874.46;0;0;109193.64;0;0;341556.86;0;0;1140434.44;165351.03;237454.70;0
354500;SP;Salesópolis;16576;1309730.31;0;0;3277411.23;0;0;0;1364884.23;0;8059433.36;289240.92;11581762.94;184225.06;0;5618104.17;7209.28;0;441856.50;0;462288.47;0;0;281692.36;0;0;1959818.47;391499.32;461049.13;0
210542;MA;Itinga do Maranhão;25357;0;95496.30;0;4792471.20;0;1100.00;0;1079629.89;7928.83;10607188.68;387473.76;25162991.43;652820.02;0;0;0;1534637.26;1560293.60;0;0;0;0;53482.22;123178.44;379133.27;2744082.01;3982.80;1071513.77;0
521550;GO;Ouvidor;6038;1469955.17;6299.44;0;7665579.32;0;32165.73;0;1739052.22;2300527.22;9193976.91;0;9400521.31;214322.25;0;3559033.39;0;31560.00;454883.05;0;1302398.09;0;23185.47;0;18450.00;0;2401723.05;120549.27;0;0
430805;RS;Faxinalzinho;2570;0;0;0;12176110.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150808;PA;Tucumã;36674;2206711.97;0;0;15885233.76;0;0;0;2892773.78;1626605.99;15219104.73;0;33856781.42;0;224985.73;0;7942.07;0;289828.47;0;679971.37;0;0;0;0;0;0;483610.84;0;0
350275;SP;Araçariguama;19636;3781047.14;0;0;12494412.68;0;957563.68;0;2288789.39;1884474.60;15716688.10;0;28838425.21;1015944.28;0;9964143.33;238229.51;0;876972.47;0;0;0;238437.37;0;0;0;0;0;2409474.61;2951574.32
430060;RS;Alvorada;205683;0;0;0;24784817.31;0;2119803.62;0;11222579.19;17157484.86;50537278.54;2231517.23;88274367.26;947285.04;1318199.24;35292757.66;2588410.37;1620111.84;1384767.51;23541.91;0;0;0;1573035.42;0;0;2682402.08;785934.94;8027598.95;20772923.62
313150;MG;Ipuiúna;9991;524353.43;0;0;2771081.35;0;71652.49;0;398890.68;0;4442213.23;0;5340447.94;189167.94;0;863578.64;0;0;118982.00;0;47683.86;0;19859.84;19323.89;64358.00;372101.16;1735764.93;119675.86;734317.07;0
270390;AL;Jundiá;4253;636506.26;0;0;3408642.78;0;0;0;840385.08;439535.88;2805414.80;0;5503796.90;0;0;800238.94;0;0;0;0;691936.83;0;0;0;0;0;0;0;64410.91;0
110094;RO;Cujubim;20204;1406905.27;0;0;6482581.37;0;0;0;1236284.62;948768.63;7451791.56;0;16292863.48;9225.85;0;858211.03;0;0;238353.89;0;1283985.53;0;0;0;0;0;1135755.99;584453.91;611193.70;0
320310;ES;Jerônimo Monteiro;11792;1053004.53;169445.05;0;8365621.40;0;0;0;1767959.86;2868158.44;5765677.36;0;7089616.13;38906.05;0;1119708.00;0;1923783.49;0;0;203641.79;0;0;0;0;486020.79;0;29583.53;329766.70;1556117.08
314995;MG;Periquito;7126;720213.27;86183.04;0;2693826.16;0;12122.96;0;855475.55;14754.02;4359937.34;0;7583023.22;279651.91;0;3212833.59;0;55214.40;0;0;342603.36;0;0;0;0;347371.42;152670.00;91308.76;276718.90;0
290130;BA;Andaraí;13716;1090415.39;0;0;3142775.59;0;0;0;1097441.72;0;6866746.49;0;14406727.70;979708.57;0;2915379.65;0;0;119403.11;0;87635.22;0;0;555009.19;0;0;0;188951.01;330044.64;0
290840;BA;Conceição do Coité;67651;2829866.71;38482.14;0;17536184.85;0;0;0;1650106.45;0;13912095.78;0;40163413.39;1459347.20;10434.37;6907772.08;0;6325.00;0;0;669233.26;0;0;444723.88;0;0;0;95315.51;2221902.49;0
292070;BA;Maraú;21098;1548616.84;0;0;9117043.05;0;0;0;1309202.49;0;7835543.59;0;22206911.83;19000.00;0;2017116.18;0;210896.04;0;0;120114.55;0;0;0;0;0;359883.33;500.00;0;0
316230;MG;São João da Mata;2809;478681.83;181467.46;0;1485529.40;0;22358.91;0;373520.89;119018.89;2710179.87;0;2289587.53;194308.05;0;781989.45;0;200758.40;0;0;164702.63;0;18000.00;0;7650.00;109258.76;471104.15;287128.90;111486.85;0
411950;PR;Piraquara;102798;0;0;0;14633607.97;0;0;0;8032726.14;0;32456985.08;0;57600176.00;2351932.33;0;7681207.63;0;0;7908741.95;0;71112.43;0;0;1739494.84;0;0;29236043.27;931611.64;9123398.87;7386604.55
292465;BA;Pintadas;10769;838793.01;0;0;2059603.23;0;0;0;534959.92;0;5059313.36;0;8345635.57;476514.80;0;1944262.33;4885.80;283629.64;5033.26;0;32932.12;0;0;0;0;0;419706.31;203184.01;536066.76;0
241420;RN;Tibau do Sul;13017;1348037.34;0;0;5775333.04;0;0;0;1433154.64;0;7311960.37;0;12008795.18;1056607.49;0;3317956.68;4380.80;0;269362.46;0;158926.29;0;0;282871.11;0;0;463374.56;248982.92;0;0
220450;PI;Guadalupe;10340;1431265.38;0;0;4422441.45;0;0;0;952431.98;0;7722563.12;0;8623469.53;342187.17;0;2997222.59;0;0;190387.46;0;354256.77;0;0;0;13182.00;0;0;1063762.51;529653.46;0
293130;BA;Tapiramutá;17413;1296816.24;0;0;4058646.63;0;0;0;926222.77;704933.00;7589545.29;0;14262076.62;887578.85;0;3931917.24;0;0;0;0;272368.34;0;0;0;0;0;10824.73;136867.67;232188.77;1245500.78
230150;CE;Arneiroz;7768;771777.51;37500.92;0;528511.73;0;0;0;1636209.83;0;4460623.16;0;6692442.31;70317.40;0;1804470.71;0;0;0;0;517988.45;0;0;0;0;0;0;501639.33;1656288.11;0
170100;TO;Ananás;9900;580041.53;0;0;1907254.39;0;0;0;717328.62;0;4570531.02;0;5410277.77;88708.25;0;1216229.77;0;706439.42;71363.69;0;496162.67;0;0;0;0;3946.10;419616.27;123395.64;178661.25;0
421825;SC;Timbó Grande;7563;835978.92;0;0;2355444.74;0;17962.32;0;851802.18;1672013.24;4075622.40;0;6737511.22;0;0;2405906.22;0;0;0;0;420258.80;0;0;511.23;0;0;101267.47;32184.50;1251464.47;0
290070;BA;Alagoinhas;153560;9677856.06;0;0;70053813.61;0;0;0;6811913.83;0;66200643.39;5372.87;67254461.19;1420693.26;0;31119593.03;0;1204078.17;2235349.29;0;1906534.47;0;0;0;0;1689573.33;0;996100.72;11266036.12;1553449.61
310450;MG;Arinos;18210;1561887.00;0;0;3260131.36;0;43226.67;0;1743516.34;1652967.22;8690364.28;4253.31;12544088.69;410410.01;108836.54;817408.24;0;6941137.99;341962.80;0;1033760.63;0;0;35678.63;5790.00;329985.52;401150.57;363624.33;1092949.30;0
280280;SE;Indiaroba;17165;1085177.48;226548.75;0;4371960.84;0;0;0;1548415.82;0;6604122.81;0;17169834.14;875552.76;0;2554720.26;0;0;4261.00;0;0;0;0;1360.00;0;0;14743.44;121496.39;0;0
316390;MG;São Pedro da União;5016;445275.48;0;0;1751474.95;0;0;0;489597.35;0;4409946.75;0;3296480.49;236218.27;0;149837.25;0;0;108619.40;0;67859.08;0;0;4000.00;0;162142.14;1232831.94;140216.79;279176.58;0
522185;GO;Valparaíso de Goiás;150005;6864231.53;0;0;27383914.11;0;203486.86;0;6278313.12;7743693.02;48976923.94;4202152.64;101100476.19;2859383.90;388742.48;24496595.96;0;85058.03;913061.46;0;0;0;0;0;0;0;223227.71;522205.08;4982455.14;1785823.15
411690;PR;Nova Esperança;27783;1347787.85;331575.49;0;4782432.73;0;444033.99;0;3616453.70;5361736.08;13870106.36;25476.36;12778288.09;369263.40;0;4561108.72;0;250700.45;1804898.13;0;658446.30;0;197528.80;305718.43;0;0;104105.43;443658.17;1963738.69;4035472.65
420730;SC;Imbituba;42708;3306042.69;2857732.97;0;11288991.98;0;1368556.09;0;3852656.71;0;23995952.95;0;27392563.85;80342.22;0;12515315.32;109819.21;11925486.59;0;0;69382.75;0;44532.84;2384227.46;0;2000000.00;0;322790.97;4863151.07;181247.22
291400;BA;Ipirá;62172;2967268.20;0;0;10687558.03;0;658471.70;0;3187210.30;0;20367631.13;0;43894458.14;819403.06;0;7142358.55;0;0;0;0;96424.36;0;0;0;0;14439.88;487914.52;151255.22;907126.60;0
355645;SP;Vargem Grande Paulista;47879;5535526.07;0;3280007.45;9066347.67;0;4461334.26;0;7291087.40;0;34409124.58;804661.67;40085977.53;3099394.46;0;13320215.89;0;0;123071.36;0;97211.98;0;0;335999.78;0;0;0;1545866.14;3105484.51;0
431936;RS;São Pedro das Missões;1977;543201.97;0;0;2045385.36;0;0;0;439981.95;0;2389713.59;4648.00;3769179.76;0;0;0;667517.40;0;28357.30;0;517964.93;0;0;0;0;0;2605080.36;0;0;0
260805;PE;Jatobá;14526;1215793.97;0;0;6088515.10;0;0;0;1048856.68;0;7685140.57;0;8476381.63;468222.76;0;1237972.47;140937.97;52005.11;15672.80;0;96342.36;0;0;0;0;0;157815.40;59513.95;783950.47;0
270135;AL;Campestre;6952;628847.38;0;0;5539040.30;0;66107.10;0;502010.46;0;1944451.24;0;7104656.18;416180.00;0;1564965.26;0;6640.00;0;0;0;0;0;0;0;0;0;13416.08;94892.64;0
220115;PI;Baixa Grande do Ribeiro;11123;1535904.76;0;0;4413798.77;0;0;0;1828401.32;0;7781297.15;0;14378719.52;344336.33;0;3325994.53;0;1861823.04;114962.33;0;77988.23;0;0;0;42600.00;398883.62;574074.35;517958.77;0;0
430468;RS;Capela de Santana;11198;720542.30;0;0;3721524.07;29028.91;0;0;559417.78;818697.53;3922155.24;0;6615653.54;147125.93;0;698152.07;100103.64;0;625593.43;0;30720.00;0;0;0;0;471007.71;166136.56;29714.15;235398.34;1945448.10
312830;MG;Guaranésia;19319;1015682.66;41639.48;0;2910288.09;0;79393.08;0;1280218.20;965599.27;9282059.46;0;8113394.08;1504779.53;22589.46;4086507.53;0;105277.97;311534.10;0;171013.28;0;2000.00;0;120.00;46747.86;442382.27;413007.33;1438015.40;0
431295;RS;Nova Boa Vista;1965;315839.10;0;0;2614617.82;0;18054.27;0;348405.48;511489.45;2313304.61;0;2636346.61;115931.91;0;822791.60;0;274682.79;126399.70;0;634278.16;0;1661.20;130966.87;0;0;669643.68;160480.60;445924.77;555699.73
220970;PI;São Francisco do Piauí;6332;480237.54;0;0;2691213.37;0;0;0;579521.59;0;3498866.32;0;8984237.88;79250.00;0;354199.32;0;2183634.62;15233.32;0;230778.01;0;0;0;6600.00;36728.52;53717.13;1060160.64;413290.20;0
353670;SP;Pederneiras;44498;1765874.94;3624972.94;1141588.79;9834839.29;0;297615.97;0;5702148.95;0;29407349.13;0;36886173.56;953382.94;0;11424925.84;2934498.62;0;745475.65;0;840085.83;0;195873.66;1267956.50;0;2983611.20;563232.13;2200363.21;0;0
292040;BA;Manoel Vitorino;14618;1278460.78;0;0;3059547.89;0;684368.78;0;1367609.77;0;5747515.85;0;16785468.46;140987.31;0;2879816.32;0;526563.18;0;0;557437.09;0;0;0;0;0;219254.65;93166.86;202080.05;0
270740;AL;Porto de Pedras;8253;687689.69;0;33000.00;2045839.90;0;0;0;517501.18;1524031.25;4636569.47;0;10032187.57;418210.88;0;2226042.38;0;0;21796.60;0;17898.10;0;0;0;17808.50;0;16500.00;1660.00;0;0
500370;MS;Dourados;210218;16306176.81;10457325.16;0;45462426.57;0;10217947.94;0;16331839.57;35897980.72;201848754.08;0;174150022.62;2279737.92;850129.76;75926395.81;3536905.05;0;2862903.78;0;2825054.96;0;166550.00;1390750.87;0;11458476.15;11924097.72;259639.83;12080063.70;24455511.73
293100;BA;Tanhaçu;21264;1518730.10;0;0;2075060.10;0;0;0;863711.48;0;8259973.04;0;17024963.62;465563.89;0;3259833.16;265671.83;0;0;0;91146.61;0;0;0;0;410930.85;52172.68;241705.89;2456958.57;0
410060;PR;Alto Paraná;14427;865932.94;0;0;3373069.25;0;0;0;1728681.60;2359203.56;8316919.86;0;7591721.17;217503.29;1504.24;1537824.72;0;226893.95;112665.52;0;682409.08;0;13200.00;0;3946.94;0;2286943.02;404362.52;1089798.03;1726607.02
150034;PA;Água Azul do Norte;26105;1584588.36;0;0;5632157.88;0;0;0;1928110.48;0;10668620.86;0;15502980.13;0;0;5520737.72;0;0;289299.69;0;285337.64;0;0;0;0;0;0;110013.18;55967.33;0
330500;RJ;São João da Barra;34273;9867026.25;5432978.15;0;61151507.42;0;6953856.92;0;32941164.44;0;142251463.54;0;100319857.10;489182.68;60.00;65211794.62;651298.14;27999.27;11528631.64;0;4634203.05;0;0;0;0;0;12793164.30;17616523.70;2023182.28;0
310350;MG;Araguari;115632;3646363.93;0;407062.27;40248078.45;0;931672.36;0;7924213.13;12115960.46;71626874.40;1707.60;46886259.82;1383785.78;794.25;27386001.80;11400.00;15245544.43;2262882.37;0;1552980.52;0;95989.04;1600.00;356364.23;0;2785398.90;3055160.04;7532267.12;0
354840;SP;Santópolis do Aguapeí;4572;777666.60;0;0;2047786.17;0;0;0;1089245.96;259356.37;3632526.93;0;3861197.07;123178.41;0;1772129.31;0;0;2010.00;0;216365.14;0;0;0;0;0;224731.51;32951.42;61014.01;0
250290;PB;Brejo dos Santos;6389;599070.00;0;0;1575692.19;0;0;0;752319.06;496804.73;3498139.34;0;4697506.92;107279.62;0;1116292.19;0;0;54286.00;0;347410.73;0;0;0;0;0;0;182770.95;0;0
520840;GO;Goianápolis;11013;1118497.17;96000.00;0;4313800.11;0;99747.08;0;1506985.52;698511.99;6441162.83;177418.57;8352991.60;10500.00;0;3251601.14;0;0;10108.51;0;223563.21;0;0;0;0;322127.23;524421.28;1211383.41;0;0
421605;SC;São Cristovão do Sul;5308;596466.99;0;0;2150688.90;0;51506.30;0;791256.71;349442.10;3775030.63;0;3966478.68;66791.61;0;2000732.93;104535.43;0;0;0;253948.72;0;0;0;0;0;0;210833.57;417961.48;741882.70
311440;MG;Carmo do Rio Claro;21273;873377.99;0;0;6881580.62;0;28383.41;0;1144664.87;0;13312937.11;0;11005058.81;231820.00;0;2172444.39;0;0;57908.53;0;95208.68;0;6113.94;441178.53;0;0;1041378.15;293257.04;1568134.23;0
230650;CE;Itapiúna;19570;1293261.19;0;0;2733906.31;0;0;0;1524613.46;2330533.25;8990643.13;0;14522866.32;113976.65;0;2692384.72;0;0;98941.91;0;434905.42;0;0;30415.00;0;0;52475.16;299679.20;326848.32;1235013.65
230400;CE;Coreaú;22773;1440737.09;0;0;3267378.21;0;0;0;1844197.37;0;10094027.04;0;19467971.17;512579.46;0;5197178.49;0;696651.52;0;0;727243.77;0;0;500000.00;0;0;1633654.21;1049499.61;256546.55;0
350745;SP;Borebi;2489;0;0;0;2654215.28;0;0;0;1283294.30;713767.89;3307505.92;0;4360828.23;0;0;1057734.39;0;277537.35;553304.04;0;0;0;0;0;0;0;0;247018.56;0;0
431120;RS;Júlio de Castilhos;20074;1803538.64;0;0;8255086.60;0;11574.96;0;3031254.63;3060674.12;11490047.67;0;11771510.68;463512.12;0;3060611.77;494600.49;352445.23;1169588.45;0;1583752.79;0;557.80;2111.60;0;0;1935619.20;747555.99;1026493.31;3758669.65
240790;RN;Monte das Gameleiras;2240;573713.73;0;0;2668484.50;0;0;0;759238.72;0;2804161.10;0;3656791.32;56127.00;0;274704.57;0;0;0;0;289862.18;0;0;32292.80;0;0;96074.72;120004.00;0;0
172085;TO;Sucupira;1878;468629.80;0;0;1727887.39;0;0;0;660358.62;42256.05;2022277.54;0;1819673.37;0;0;58010.54;0;0;0;0;0;0;0;0;0;0;1149504.19;142895.09;114092.83;0
313160;MG;Iraí de Minas;6842;880000.00;170118.24;0;3178720.32;0;0;0;264539.76;662611.68;3799502.72;0;4811122.67;17641.70;0;2236519.61;0;1973002.50;13960.84;0;416337.10;0;0;1114.90;500.00;413104.66;631889.68;276637.89;506512.12;0
220552;PI;Júlio Borges;5496;455950.32;0;210090.08;2199368.58;0;0;0;438384.06;0;2400455.07;0;5324469.18;29545.00;0;356011.75;0;7500.00;1560.00;0;21589.24;0;0;0;0;0;0;40776.79;420185.92;0
500315;MS;Coronel Sapucaia;14712;1399295.46;1167541.74;0;4367831.25;0;380.00;0;2360208.64;0;8088458.07;0;14960309.50;870.00;0;847935.49;288995.94;0;1190984.93;0;3508.45;0;0;0;0;336637.80;956864.99;25628.98;685344.60;0
230495;CE;Guaiúba;25581;1638662.09;0;0;3933893.77;0;0;0;2499176.67;0;11858429.32;0;19987398.88;734785.36;0;4893438.58;0;0;0;0;63261.73;0;0;0;0;150709.51;18456.21;145908.66;713864.87;0
293077;BA;Sobradinho;23511;2192362.32;0;267916.89;18807949.99;0;0;0;1446721.73;0;4835817.70;699.63;17408972.96;855763.98;0;2182880.81;0;194612.70;0;0;2182952.33;0;0;0;0;0;0;40385.33;703033.02;0
520680;GO;Damolândia;2886;662553.31;0;0;2373300.80;0;15656.16;0;1015827.44;0;2651788.72;0;2269536.36;47627.12;1085.10;879594.22;0;0;0;0;454740.25;0;0;0;0;236607.95;346862.06;185398.63;0;0
431217;RS;Mato Queimado;1808;494164.61;0;0;1815911.92;0;0;0;344799.50;0;2308178.65;0;2530456.85;310723.94;0;2351171.28;182112.88;89739.52;86238.73;0;763677.09;0;25114.22;0;0;0;127109.24;0;0;0
431220;RS;Maximiliano de Almeida;4901;450550.61;0;0;3187708.90;0;8982.80;0;791673.10;217441.55;3179084.47;0;3721323.67;73004.50;0;14640.62;559044.99;0;1110.40;0;555781.67;0;47811.72;0;5822.18;185384.16;1869678.84;146747.02;270547.71;0
130423;AM;Tonantins;18322;1078190.25;0;0;3333688.58;0;576362.71;0;1201799.22;0;8275052.92;0;21200678.61;16538.00;0;2867825.78;0;0;60822.00;0;160456.56;0;0;0;0;0;0;62732.00;1201762.45;0
290390;BA;Bom Jesus da Lapa;68922;3597259.51;82122.00;0;5020938.50;0;7990.00;0;3723094.71;0;38304074.01;0;56800039.69;1482960.83;0;7674889.44;0;7153308.75;332299.03;0;1074250.88;0;0;0;0;273047.63;0;7220.00;4252247.63;15031.35
500410;MS;Guia Lopes da Laguna;10211;1130958.65;50435.81;0;6375714.39;0;0;0;935283.15;893589.29;5877825.94;0;6031883.03;35439.00;0;0;0;0;0;0;104295.08;0;0;0;0;395147.39;794231.48;28696.30;187731.89;880273.28
313330;MG;Itaobim;21566;1225276.12;0;0;2795354.18;0;0;0;1558166.59;1564968.91;12515593.87;0;8725809.93;482617.76;0;3650166.02;0;505787.73;175397.45;0;810853.60;0;0;0;23313.50;155713.22;394408.57;399637.39;209889.16;0
292130;BA;Milagres;11700;587581.83;0;0;4494637.68;0;0;0;1038387.49;0;4200855.83;0;9513821.55;700834.00;0;318498.71;0;0;76596.60;0;0;0;0;0;0;0;269534.96;452718.07;878297.86;0
220245;PI;Capitão Gervásio Oliveira;3993;441798.28;0;0;2169644.58;0;0;0;495462.91;0;2106615.77;0;4097311.35;164018.50;0;437591.65;0;87179.44;0;0;96761.90;0;0;0;0;0;0;22920.00;240921.88;0
431250;RS;Mostardas;12679;1373173.22;0;0;5278828.51;0;40907.27;0;1051472.82;0;7475292.91;0;10159035.12;62730.00;0;807953.45;0;637140.17;144259.79;0;941986.82;0;0;326294.09;8948.00;0;1121324.73;70907.27;5277601.97;2644812.64
510515;MT;Juína;39640;2610337.36;0;0;16053423.83;0;0;0;3311210.71;1912763.02;26413601.63;0;19184642.69;347182.18;95391.75;1761631.90;0;2940030.69;122912.99;29206.42;587565.47;0;0;90435.68;0;0;2264339.12;322867.19;759183.27;3652956.76
150670;PA;Santana do Araguaia;65062;0;0;0;9221445.60;4494.86;0;0;4532228.36;0;16815697.30;0;29218768.37;762381.47;0;1256953.23;0;343878.15;797505.19;0;1518711.51;488905.89;0;0;106203.74;266934.58;6527891.97;467866.43;994458.67;0
312920;MG;Heliodora;6455;595483.38;0;0;1855471.45;0;0;0;612623.16;1251485.14;3647795.43;0;3113000.52;300400.11;0;771318.45;1620.00;8885.00;23834.20;0;86991.90;0;0;0;60.00;0;300843.91;290514.70;128771.96;662138.15
230820;CE;Meruoca;14529;1263907.55;0;0;3311839.58;0;0;0;1769458.99;269903.38;10572224.34;0;13598921.35;206638.50;0;3420607.23;0;1775311.49;0;0;431130.81;0;0;286545.22;0;0;146356.88;529385.99;179972.96;0
315870;MG;Santana do Garambéu;2381;571405.98;0;0;1135649.09;0;28885.90;0;265267.28;361453.75;3106231.28;94399.65;2226794.50;118733.76;0;278541.05;0;52475.86;0;46733.78;216068.53;0;0;44183.35;14781.43;119352.87;479824.47;17365.00;139417.74;0
432230;RS;Tuparendi;8617;638562.26;110550.62;0;4554295.27;0;0;0;628146.29;2372584.24;5441346.75;0;4350393.58;18551.82;0;788037.92;0;8698.10;291443.08;0;362514.88;0;113400.00;0;0;0;1820105.26;61215.17;47783.84;0
250760;PB;Juarez Távora;7797;0;0;0;1273929.87;0;0;0;803820.90;0;3267613.39;0;5952987.05;92119.96;0;1137016.20;0;0;0;0;83413.47;0;0;0;0;0;8600.00;242022.68;1595533.88;0
315260;MG;Pouso Alto;6263;575902.06;0;0;5055946.69;0;13393.67;0;504725.06;0;3983138.79;0;3441200.48;295984.62;0;1039383.29;0;49697.74;34661.05;0;58227.44;0;0;161547.44;0;0;520811.59;74090.09;167853.49;0
293150;BA;Teofilândia;22944;1325193.01;0;0;3749873.93;0;0;0;1813338.27;0;8612718.57;0;21792658.56;288034.50;0;1904695.83;0;1619061.24;0;0;99829.57;0;0;0;0;0;430223.21;231105.00;1712508.25;0
353540;SP;Panorama;15374;965831.32;0;0;3766060.55;0;0;0;1427848.60;0;10703391.20;0;10703751.58;107675.68;266115.01;6179839.29;0;1949190.80;0;0;178460.39;0;0;403912.80;0;0;0;261685.81;717300.42;0
510550;MT;Vila Bela da Santíssima Trindade;15138;2181901.14;0;0;6681095.66;0;0;0;1285204.81;1467162.78;10468278.64;0;13207803.48;811243.12;0;6712574.10;0;631979.39;159381.09;0;1541356.25;0;93803.22;367783.86;0;0;1841317.63;600390.99;519947.45;1801774.67
310180;MG;Alpercata;7458;0;0;0;3781540.11;0;12239.74;0;504083.05;134476.67;3235459.97;169042.28;5637730.22;258633.77;0;777771.46;0;0;0;0;252683.46;0;0;0;0;511205.15;556606.37;376858.34;96881.11;396971.93
355260;SP;Tabapuã;12027;939513.99;0;0;3499585.46;0;282436.20;0;1818938.97;572604.35;7811421.68;0;10246127.76;241320.04;0;2398779.91;0;1196028.43;174075.23;0;331979.77;0;0;230153.20;0;744328.88;405519.83;673948.21;558710.04;0
291930;BA;Lençóis;11340;946977.13;0;0;3130332.68;0;0;0;772880.57;0;5759966.97;0;9199119.41;1028320.28;0;2103004.54;0;0;105504.39;110599.20;0;0;0;121875.00;0;7975.00;27079.64;393621.77;276640.24;0
291560;BA;Itamaraju;67191;3273852.64;0;0;11074601.30;0;0;0;4039752.16;0;26859463.50;493192.86;48608114.14;1047675.07;0;13748177.41;0;0;84000.00;0;299462.77;0;0;0;0;108100.36;98119.98;542450.77;297517.22;0
310050;MG;Açucena;10216;1081181.10;0;0;3540804.77;0;53595.23;0;1075671.49;375425.44;5933166.80;0;5403110.83;260594.11;0;1152602.70;0;14638.00;15000.00;0;490869.20;0;0;0;0;0;98586.55;60894.40;394138.96;0
431870;RS;São Leopoldo;226988;9513115.27;3870035.52;0;85589300.48;580.00;14848386.79;0;16486228.30;32687239.96;169317764.03;844762.68;141533521.21;512877.12;841969.15;28142909.83;2903877.33;31262976.67;19617493.81;0;0;0;355010.27;191137.08;146405.57;0;56612.38;88092.89;21152739.68;25751500.14
421165;SC;Novo Horizonte;2643;600624.36;0;0;1961534.70;0;7937.28;0;435110.78;292395.88;2273993.38;0;2916042.92;5938.75;0;154654.21;601034.01;0;0;0;1398498.53;0;0;0;0;0;1025493.99;165955.00;0;375998.97
230395;CE;Chorozinho;19189;1361748.33;0;0;7623368.29;0;0;0;995286.91;1771659.15;9204711.19;0;17034697.85;23604.60;0;258139.63;411891.17;853451.73;0;0;29961.54;0;0;985.00;0;0;871304.77;223139.75;0;262446.88
230830;CE;Milagres;28419;1592749.02;0;0;6405725.67;0;0;0;2437601.72;387690.91;13841870.58;0;18172175.10;918327.13;0;1023670.52;0;3134.30;295322.19;0;89228.39;0;0;0;95975.66;1363892.75;149496.87;179631.10;457253.42;1428756.75
170560;TO;Conceição do Tocantins;4224;451386.89;0;0;1626630.27;0;0;0;526925.50;0;2712753.85;0;3281542.78;20200.00;0;1017953.57;0;0;0;0;90160.26;0;0;0;0;0;341595.21;52468.63;0;0
310310;MG;Antônio Prado de Minas;1685;552339.55;0;0;2076694.28;0;0;0;670219.23;0;2357517.94;0;1346496.57;160283.28;0;796263.41;0;0;6800.00;0;424130.64;0;0;145219.10;0;0;350734.61;49419.95;84311.66;0
