#"CodIBGE";"uf";"nome caixa";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais"
315725;"MG";"SANTA BARBARA DO LESTE";7870,00;R$ 273926,00;R$ 2450,00;R$ 0,00;R$ 1585890,00;R$ 2855,00;R$ 7035,00;R$ 0,00;R$ 60802,00;R$ 4616,00;R$ 1056868,00;R$ 0,00;R$ 1675295,00;R$ 15120,00;R$ 0,00;R$ 155373,00;R$ 4066,00;R$ 5380,00;R$ 4108,00;R$ 0,00;R$ 33380,00;R$ 0,00;R$ 0,00;R$ 39123,00;R$ 36897,00;R$ 0,00;R$ 134797,00;R$ 48499,00;R$ 0,00
315727;"MG";"SANTA BARBARA DO MONTE VERDE";2231,00;R$ 199941,58;R$ 0,00;R$ 0,00;R$ 569740,32;R$ 0,00;R$ 8698,47;R$ 0,00;R$ 97142,65;R$ 127382,71;R$ 958673,11;R$ 0,00;R$ 1323354,60;R$ 2550,00;R$ 0,00;R$ 297753,30;R$ 6874,37;R$ 17724,49;R$ 0,00;R$ 0,00;R$ 168032,95;R$ 0,00;R$ 1000,00;R$ 78495,75;R$ 4341,00;R$ 0,00;R$ 283882,48;R$ 17561,40;R$ 14242,21
315730;"MG";"SANTA BARBARA DO TUGURIO";4538,00;R$ 129175,13;R$ 0,00;R$ 0,00;R$ 470506,59;R$ 0,00;R$ 14892,56;R$ 0,00;R$ 59025,34;R$ 166177,80;R$ 767496,61;R$ 0,00;R$ 1196227,09;R$ 0,00;R$ 0,00;R$ 283607,22;R$ 41997,07;R$ 74321,89;R$ 5000,00;R$ 0,00;R$ 116978,26;R$ 0,00;R$ 0,00;R$ 143716,14;R$ 6884,40;R$ 139243,24;R$ 182264,27;R$ 13139,21;R$ 145003,11
315733;"MG";"SANTA CRUZ DE MINAS";7910,00;R$ 95755,74;R$ 0,00;R$ 0,00;R$ 535427,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 378695,15;R$ 0,00;R$ 979635,79;R$ 0,00;R$ 946257,36;R$ 108839,63;R$ 0,00;R$ 555989,84;R$ 0,00;R$ 178273,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 42186,79;R$ 96845,60;R$ 0,00
315737;"MG";"SANTA CRUZ DE SALINAS";5021,00;R$ 237478,12;R$ 0,00;R$ 0,00;R$ 513635,74;R$ 0,00;R$ 375,04;R$ 0,00;R$ 120381,37;R$ 0,00;R$ 944707,03;R$ 0,00;R$ 1968288,38;R$ 78809,09;R$ 0,00;R$ 302503,19;R$ 4716,09;R$ 202358,92;R$ 0,00;R$ 0,00;R$ 87710,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 147013,46;R$ 11661,10;R$ 53141,57
315740;"MG";"SANTA CRUZ DO ESCALVADO";4721,00;R$ 193430,76;R$ 0,00;R$ 0,00;R$ 656103,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 62564,86;R$ 135934,00;R$ 1347865,99;R$ 0,00;R$ 1384386,50;R$ 84162,68;R$ 0,00;R$ 312627,34;R$ 0,00;R$ 144085,14;R$ 38577,38;R$ 0,00;R$ 44180,74;R$ 0,00;R$ 0,00;R$ 0,00;R$ 125,00;R$ 0,00;R$ 398762,51;R$ 95,00;R$ 15216,96
315750;"MG";"SANTA EFIGENIA DE MINAS";4885,00;R$ 239082,07;R$ 33624,96;R$ 0,00;R$ 918976,31;R$ 0,00;R$ 11520,89;R$ 0,00;R$ 73517,23;R$ 283677,00;R$ 884525,16;R$ 133874,07;R$ 916335,33;R$ 23273,19;R$ 0,00;R$ 165745,83;R$ 536,22;R$ 191777,47;R$ 5540,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 68761,52;R$ 171646,97;R$ 13395,82;R$ 61073,35
315760;"MG";"SANTA FE DE MINAS";3953,00;R$ 267880,54;R$ 0,00;R$ 0,00;R$ 923887,97;R$ 9518,25;R$ 0,00;R$ 0,00;R$ 40627,50;R$ 0,00;R$ 1025542,79;R$ 0,00;R$ 961341,69;R$ 91763,75;R$ 0,00;R$ 257890,98;R$ 137180,05;R$ 3597,75;R$ 0,00;R$ 0,00;R$ 45490,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5757,05;R$ 0,00;R$ 384057,69;R$ 12705,23;R$ 273353,40
315765;"MG";"SANTA HELENA DE MINAS";5749,00;R$ 193364,01;R$ 917,77;R$ 0,00;R$ 1146367,81;R$ 0,00;R$ 20528,92;R$ 0,00;R$ 172676,71;R$ 154225,81;R$ 1286231,88;R$ 0,00;R$ 1113751,74;R$ 46571,19;R$ 4279,77;R$ 101414,56;R$ 0,00;R$ 1031,00;R$ 0,00;R$ 0,00;R$ 19857,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1345,57;R$ 0,00;R$ 94887,95;R$ 20171,75;R$ 0,00
315770;"MG";"SANTA JULIANA";8240,00;R$ 427164,46;R$ 0,00;R$ 0,00;R$ 1331930,85;R$ 0,00;R$ 26607,43;R$ 0,00;R$ 189997,25;R$ 0,00;R$ 1996460,77;R$ 0,00;R$ 2782247,90;R$ 6410,40;R$ 0,00;R$ 1588688,00;R$ 185720,66;R$ 64492,26;R$ 2497,72;R$ 0,00;R$ 41661,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 563928,61;R$ 230468,65;R$ 613177,82
315780;"MG";"SANTA LUZIA";214398,0;R$ 3463990,04;R$ 415403,62;R$ 0,00;R$ 23761640,76;R$ 88646,02;R$ 1082320,02;R$ 0,00;R$ 1744188,70;R$ 4258075,56;R$ 29295781,46;R$ 930014,08;R$ 25008228,86;R$ 913340,41;R$ 0,00;R$ 17830824,48;R$ 82411,11;R$ 391,00;R$ 315230,47;R$ 0,00;R$ 1332490,39;R$ 0,00;R$ 16904,47;R$ 840133,58;R$ 0,00;R$ 4587973,71;R$ 2298377,97;R$ 267062,62;R$ 1686081,58
315790;"MG";"SANTA MARGARIDA";14282,00;R$ 346380,22;R$ 0,00;R$ 0,00;R$ 1281243,99;R$ 0,00;R$ 44364,40;R$ 0,00;R$ 279955,70;R$ 277750,87;R$ 1992433,92;R$ 0,00;R$ 1890225,57;R$ 51387,46;R$ 0,00;R$ 354745,67;R$ 120031,67;R$ 31751,99;R$ 72730,47;R$ 0,00;R$ 106996,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11238,24;R$ 160507,94;R$ 760208,58;R$ 30315,46;R$ 365717,36
315800;"MG";"SANTA MARIA DE ITABIRA";10291,00;R$ 349747,40;R$ 30000,00;R$ 0,00;R$ 512039,14;R$ 108,05;R$ 19465,08;R$ 0,00;R$ 94114,98;R$ 311841,83;R$ 1412212,12;R$ 0,00;R$ 2313672,65;R$ 59878,24;R$ 0,00;R$ 329941,92;R$ 63,00;R$ 41282,08;R$ 0,00;R$ 0,00;R$ 76920,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8682,50;R$ 138391,86;R$ 283891,00;R$ 78780,15;R$ 180809,47
315810;"MG";"SANTA MARIA DO SALTO";5517,00;R$ 236039,00;R$ 96292,00;R$ 0,00;R$ 1134078,00;R$ 0,00;R$ 5585,00;R$ 0,00;R$ 148507,00;R$ 46530,00;R$ 1130292,00;R$ 0,00;R$ 1189342,00;R$ 63593,00;R$ 0,00;R$ 206799,00;R$ 12020,00;R$ 38877,00;R$ 0,00;R$ 0,00;R$ 59178,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10867,00;R$ 0,00;R$ 485975,00;R$ 124502,00;R$ 0,00
315820;"MG";"SANTA MARIA DO SUACUI";14227,00;R$ 369099,35;R$ 10822,74;R$ 0,00;R$ 974967,43;R$ 0,00;R$ 5823,08;R$ 0,00;R$ 95607,53;R$ 47778,09;R$ 1389591,09;R$ 0,00;R$ 1802422,58;R$ 103509,83;R$ 0,00;R$ 1407219,56;R$ 0,00;R$ 30136,00;R$ 0,00;R$ 0,00;R$ 175204,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 15275,94;R$ 0,00;R$ 514435,18;R$ 24979,50;R$ 627249,89
315830;"MG";"SANTANA DA VARGEM";7944,00;R$ 250223,85;R$ 6770,91;R$ 0,00;R$ 1336771,17;R$ 0,00;R$ 23705,51;R$ 0,00;R$ 386907,55;R$ 0,00;R$ 959754,70;R$ 0,00;R$ 1070508,93;R$ 6500,00;R$ 0,00;R$ 467716,68;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 46006,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 140913,70;R$ 30216,53;R$ 61719,05;R$ 478717,79
315840;"MG";"SANTANA DE CATAGUASES";3253,00;R$ 191885,91;R$ 0,00;R$ 0,00;R$ 710853,95;R$ 0,00;R$ 0,00;R$ 0,00;R$ 143288,84;R$ 178879,85;R$ 801555,26;R$ 0,00;R$ 1033718,39;R$ 122044,66;R$ 0,00;R$ 410089,36;R$ 0,00;R$ 20163,16;R$ 0,00;R$ 0,00;R$ 86309,56;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7328,51;R$ 0,00;R$ 187101,45;R$ 18657,58;R$ 122810,45
315850;"MG";"SANTANA DE PIRAPAMA";8243,00;R$ 274790,36;R$ 0,00;R$ 0,00;R$ 691966,95;R$ 0,00;R$ 18282,31;R$ 0,00;R$ 175643,21;R$ 100706,85;R$ 1394089,38;R$ 0,00;R$ 1654530,59;R$ 140302,21;R$ 0,00;R$ 248421,01;R$ 0,00;R$ 144518,81;R$ 0,00;R$ 0,00;R$ 95644,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2176,00;R$ 0,00;R$ 464260,23;R$ 65730,27;R$ 40222,02
315860;"MG";"SANTANA DO DESERTO";3998,00;R$ 140286,20;R$ 0,00;R$ 0,00;R$ 604467,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 102733,03;R$ 114397,91;R$ 1042615,22;R$ 0,00;R$ 1177744,40;R$ 84155,06;R$ 0,00;R$ 488021,44;R$ 0,00;R$ 55747,50;R$ 0,00;R$ 0,00;R$ 3684,28;R$ 0,00;R$ 0,00;R$ 1000,00;R$ 2519,00;R$ 0,00;R$ 295047,99;R$ 17806,07;R$ 51242,62
315870;"MG";"SANTANA DO GARAMBEU";2124,00;R$ 185370,78;R$ 0,00;R$ 0,00;R$ 523373,11;R$ 0,00;R$ 5019,60;R$ 0,00;R$ 6901,60;R$ 132137,66;R$ 849801,61;R$ 0,00;R$ 855901,44;R$ 73446,15;R$ 0,00;R$ 121920,61;R$ 1232,80;R$ 15201,88;R$ 0,00;R$ 0,00;R$ 290852,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 82290,18;R$ 396665,08;R$ 3731,94;R$ 5521,99
315880;"MG";"SANTANA DO JACARE";4766,00;R$ 228570,75;R$ 0,00;R$ 64474,37;R$ 622356,68;R$ 0,00;R$ 0,00;R$ 0,00;R$ 32704,10;R$ 0,00;R$ 931698,94;R$ 0,00;R$ 907594,90;R$ 87127,87;R$ 0,00;R$ 233539,30;R$ 9875,00;R$ 17654,36;R$ 0,00;R$ 0,00;R$ 71069,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 117887,07;R$ 149899,44;R$ 77252,71;R$ 211053,14
315890;"MG";"SANTANA DO MANHUACU";8263,00;R$ 273399,04;R$ 58977,58;R$ 0,00;R$ 698697,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 129927,84;R$ 0,00;R$ 1170843,19;R$ 0,00;R$ 1320436,34;R$ 38679,59;R$ 0,00;R$ 324188,30;R$ 0,00;R$ 21308,97;R$ 0,00;R$ 0,00;R$ 53715,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14023,54;R$ 86834,50;R$ 220879,37;R$ 33272,91;R$ 338595,30
315895;"MG";"SANTANA DO PARAISO";21336,00;R$ 649968,96;R$ 138217,79;R$ 0,00;R$ 3210471,18;R$ 0,00;R$ 31466,56;R$ 0,00;R$ 364359,30;R$ 0,00;R$ 2932520,14;R$ 5400,00;R$ 3203532,57;R$ 201029,12;R$ 0,00;R$ 2373618,22;R$ 52121,91;R$ 141970,24;R$ 8756,78;R$ 0,00;R$ 32273,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 67224,22;R$ 0,00;R$ 47453,10;R$ 88114,92;R$ 271629,83
315900;"MG";"SANTANA DO RIACHO";3949,00;R$ 224294,67;R$ 0,00;R$ 0,00;R$ 997905,87;R$ 6456,16;R$ 7940,94;R$ 0,00;R$ 45059,62;R$ 42813,50;R$ 788197,89;R$ 0,00;R$ 1197234,20;R$ 39549,73;R$ 0,00;R$ 353525,80;R$ 0,00;R$ 22063,58;R$ 1819,55;R$ 0,00;R$ 39948,77;R$ 0,00;R$ 0,00;R$ 111233,65;R$ 0,00;R$ 0,00;R$ 113716,46;R$ 3245,06;R$ 0,00
315910;"MG";"SANTANA DOS MONTES";3819,00;R$ 228787,21;R$ 0,00;R$ 0,00;R$ 447251,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 41913,23;R$ 207187,36;R$ 763482,32;R$ 0,00;R$ 951676,11;R$ 188541,61;R$ 0,00;R$ 410620,11;R$ 0,00;R$ 39755,71;R$ 0,00;R$ 0,00;R$ 80481,25;R$ 0,00;R$ 0,00;R$ 14527,50;R$ 0,00;R$ 86471,68;R$ 236279,52;R$ 65798,67;R$ 167993,36
315920;"MG";"SANTA RITA DE CALDAS";9291,00;R$ 152421,13;R$ 0,00;R$ 0,00;R$ 737648,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 177090,76;R$ 287254,21;R$ 1119894,29;R$ 0,00;R$ 1321338,97;R$ 144,00;R$ 0,00;R$ 159598,06;R$ 0,00;R$ 52808,83;R$ 250,00;R$ 0,00;R$ 45403,51;R$ 0,00;R$ 0,00;R$ 10104,21;R$ 0,00;R$ 155525,91;R$ 415636,30;R$ 34531,13;R$ 0,00
315935;"MG";"SANTA RITA DE MINAS";5259,00;R$ 282913,00;R$ 0,00;R$ 0,00;R$ 1753084,00;R$ 0,00;R$ 16015,00;R$ 0,00;R$ 82544,00;R$ 0,00;R$ 1140089,00;R$ 0,00;R$ 1740170,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2513,00;R$ 121026,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14282,00;R$ 0,00
315940;"MG";"SANTA RITA DO IBITIPOCA";3711,00;R$ 181566,93;R$ 0,00;R$ 0,00;R$ 368361,74;R$ 0,00;R$ 4578,19;R$ 0,00;R$ 143658,95;R$ 130858,72;R$ 979317,03;R$ 0,00;R$ 871043,64;R$ 12802,08;R$ 0,00;R$ 95441,70;R$ 0,00;R$ 25112,23;R$ 0,00;R$ 0,00;R$ 55065,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 66255,17;R$ 487769,46;R$ 0,00;R$ 17640,55
315950;"MG";"SANTA RITA DO ITUETO";6040,00;R$ 233637,65;R$ 0,00;R$ 0,00;R$ 666126,85;R$ 0,00;R$ 9950,78;R$ 0,00;R$ 135324,97;R$ 125896,59;R$ 866365,60;R$ 0,00;R$ 1231748,77;R$ 34331,00;R$ 0,00;R$ 182715,29;R$ 0,00;R$ 38598,47;R$ 0,00;R$ 0,00;R$ 84986,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 46921,85;R$ 0,00;R$ 783811,77;R$ 6613,48;R$ 77299,17
315960;"MG";"SANTA RITA DO SAPUCAI";34363,00;R$ 520497,04;R$ 0,00;R$ 0,00;R$ 3381347,70;R$ 0,00;R$ 243134,26;R$ 0,00;R$ 755837,44;R$ 0,00;R$ 4448673,41;R$ 11250,00;R$ 6776679,77;R$ 228827,69;R$ 66711,31;R$ 3489350,86;R$ 2556,92;R$ 0,00;R$ 4264,57;R$ 4264,57;R$ 194457,37;R$ 0,00;R$ 200322,09;R$ 0,00;R$ 242031,75;R$ 808902,77;R$ 504561,99;R$ 580939,75;R$ 1357836,03
315970;"MG";"SANTA ROSA DA SERRA";3269,00;R$ 98572,30;R$ 0,00;R$ 31500,00;R$ 681967,82;R$ 0,00;R$ 2419,45;R$ 0,00;R$ 482211,73;R$ 366803,29;R$ 681039,75;R$ 0,00;R$ 970813,95;R$ 0,00;R$ 0,00;R$ 157032,92;R$ 0,00;R$ 31449,07;R$ 0,00;R$ 0,00;R$ 29878,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 70758,22;R$ 593516,22;R$ 47397,88;R$ 29049,23
315980;"MG";"SANTA VITORIA";16228,00;R$ 1428614,85;R$ 0,00;R$ 0,00;R$ 6797527,77;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1602474,85;R$ 817268,93;R$ 5465004,37;R$ 5699,07;R$ 6579735,18;R$ 0,00;R$ 0,00;R$ 1553677,82;R$ 128256,62;R$ 0,00;R$ 0,00;R$ 0,00;R$ 713373,40;R$ 0,00;R$ 84000,00;R$ 304527,03;R$ 0,00;R$ 0,00;R$ 2605199,97;R$ 270112,64;R$ 539910,13
315990;"MG";"SANTO ANTONIO DO AMPARO";17585,00;R$ 404899,88;R$ 160968,68;R$ 0,00;R$ 1030957,15;R$ 0,00;R$ 29021,43;R$ 0,00;R$ 307397,05;R$ 365186,01;R$ 5251220,00;R$ 0,00;R$ 2878089,70;R$ 196743,35;R$ 0,00;R$ 97777,96;R$ 35605,43;R$ 412132,46;R$ 0,00;R$ 0,00;R$ 115714,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 224,00;R$ 319035,09;R$ 1218848,37;R$ 36076,17;R$ 314259,38
316000;"MG";"SANTO ANTONIO DO AVENTUREIRO";3529,00;R$ 212035,64;R$ 0,00;R$ 0,00;R$ 670496,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 20315,47;R$ 163174,65;R$ 834860,14;R$ 0,00;R$ 1000892,71;R$ 25379,91;R$ 0,00;R$ 220923,91;R$ 0,00;R$ 154660,64;R$ 0,00;R$ 0,00;R$ 97486,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2285,91;R$ 0,00;R$ 291764,59;R$ 6780,93;R$ 59044,24
316010;"MG";"SANTO ANTONIO DO GRAMA";4245,00;R$ 211295,00;R$ 0,00;R$ 0,00;R$ 909329,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 139214,00;R$ 0,00;R$ 831920,00;R$ 0,00;R$ 1135528,00;R$ 146599,00;R$ 0,00;R$ 126386,00;R$ 0,00;R$ 126220,00;R$ 1275,00;R$ 0,00;R$ 62842,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 288618,00;R$ 23387,00;R$ 182624,00
316020;"MG";"SANTO ANTONIO DO ITAMBE";4676,00;R$ 229999,94;R$ 0,00;R$ 0,00;R$ 822287,65;R$ 10285,80;R$ 9055,32;R$ 0,00;R$ 67061,03;R$ 0,00;R$ 961105,86;R$ 0,00;R$ 1036997,39;R$ 101760,89;R$ 0,00;R$ 387980,13;R$ 2580,65;R$ 52218,83;R$ 0,00;R$ 0,00;R$ 123073,09;R$ 0,00;R$ 0,00;R$ 0,00;R$ 32451,34;R$ 0,00;R$ 80576,24;R$ 82755,01;R$ 243534,77
316030;"MG";"SANTO ANTONIO DO JACINTO";12176,00;R$ 334619,62;R$ 68722,70;R$ 0,00;R$ 1215896,52;R$ 13353,64;R$ 6859,89;R$ 0,00;R$ 198981,99;R$ 126171,63;R$ 1741219,21;R$ 0,00;R$ 4389794,42;R$ 104525,27;R$ 0,00;R$ 743445,73;R$ 0,00;R$ 11227,54;R$ 0,00;R$ 0,00;R$ 104379,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11690,00;R$ 0,00;R$ 704425,53;R$ 64574,69;R$ 81336,41
316040;"MG";"SANTO ANTONIO DO MONTE";26915,00;R$ 316040,31;R$ 108015,88;R$ 0,00;R$ 2066010,13;R$ 7937,43;R$ 53115,53;R$ 0,00;R$ 553177,65;R$ 1332945,00;R$ 3324397,35;R$ 9524,64;R$ 3944108,55;R$ 90973,35;R$ 0,00;R$ 1382971,23;R$ 0,00;R$ 45428,57;R$ 1972,81;R$ 14040,00;R$ 68588,51;R$ 0,00;R$ 91200,00;R$ 29180,01;R$ 52841,33;R$ 63103,48;R$ 733499,73;R$ 306487,75;R$ 718948,56
316045;"MG";"SANTO ANTONIO DO RETIRO";7100,00;R$ 250668,86;R$ 38781,95;R$ 0,00;R$ 638499,27;R$ 9845,32;R$ 0,00;R$ 0,00;R$ 132884,48;R$ 0,00;R$ 1379448,98;R$ 0,00;R$ 2261446,13;R$ 48965,80;R$ 0,00;R$ 380499,44;R$ 0,00;R$ 25126,94;R$ 0,00;R$ 0,00;R$ 37411,49;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4070,89;R$ 0,00;R$ 370493,43;R$ 3502,04;R$ 295470,90
316050;"MG";"SANTO ANTONIO DO RIO ABAIXO";1649,00;R$ 208335,56;R$ 24000,00;R$ 0,00;R$ 880713,77;R$ 0,00;R$ 0,00;R$ 0,00;R$ 121536,00;R$ 192398,60;R$ 781825,66;R$ 0,00;R$ 560401,07;R$ 102449,63;R$ 0,00;R$ 116520,08;R$ 208,25;R$ 9073,85;R$ 1996,49;R$ 0,00;R$ 35109,13;R$ 0,00;R$ 0,00;R$ 2641,30;R$ 2205,61;R$ 0,00;R$ 163951,19;R$ 12210,43;R$ 0,00
316060;"MG";"SANTO HIPOLITO";3352,00;R$ 228447,98;R$ 33694,01;R$ 0,00;R$ 813598,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 42313,93;R$ 207493,39;R$ 721851,08;R$ 0,00;R$ 1064111,07;R$ 80133,10;R$ 0,00;R$ 375656,47;R$ 5690,00;R$ 34050,30;R$ 6604,80;R$ 0,00;R$ 20539,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 24501,43;R$ 0,00;R$ 167837,26;R$ 59575,11;R$ 166524,60
316070;"MG";"SANTOS DUMONT";47932,00;R$ 785764,03;R$ 186629,39;R$ 0,00;R$ 3709743,49;R$ 20727,78;R$ 20289,78;R$ 0,00;R$ 420255,75;R$ 1550596,48;R$ 5313739,82;R$ 0,00;R$ 7079893,80;R$ 793267,03;R$ 0,00;R$ 1320567,57;R$ 19427,78;R$ 150773,88;R$ 411579,31;R$ 0,00;R$ 403691,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1466842,70;R$ 0,00;R$ 66749,95;R$ 895575,06
316080;"MG";"SAO BENTO ABADE";4477,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 967682,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 75428,14;R$ 0,00;R$ 825618,11;R$ 0,00;R$ 1055060,98;R$ 69650,00;R$ 0,00;R$ 311288,57;R$ 0,00;R$ 25452,52;R$ 0,00;R$ 0,00;R$ 13707,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 266333,59;R$ 195937,67;R$ 236963,43
316090;"MG";"SAO BRAS DO SUACUI";3335,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 682633,42;R$ 0,00;R$ 0,00;R$ 0,00;R$ 78908,52;R$ 0,00;R$ 954434,61;R$ 0,00;R$ 1226938,74;R$ 92844,78;R$ 0,00;R$ 464895,37;R$ 0,00;R$ 488,29;R$ 5869,50;R$ 0,00;R$ 48256,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 131600,94;R$ 24190,66;R$ 219037,67
316095;"MG";"SAO DOMINGOS DAS DORES";5702,00;R$ 142004,20;R$ 0,00;R$ 0,00;R$ 655014,32;R$ 0,00;R$ 9416,26;R$ 0,00;R$ 101045,29;R$ 0,00;R$ 1095610,28;R$ 0,00;R$ 1465360,18;R$ 0,00;R$ 0,00;R$ 96441,55;R$ 0,00;R$ 114380,09;R$ 5000,00;R$ 0,00;R$ 69713,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6511,88;R$ 51662,60;R$ 243918,93;R$ 160413,39;R$ 282634,24
316100;"MG";"SAO DOMINGOS DO PRATA";16953,00;R$ 295223,33;R$ 0,00;R$ 0,00;R$ 1942800,95;R$ 0,00;R$ 32118,95;R$ 0,00;R$ 216508,98;R$ 0,00;R$ 2422751,34;R$ 0,00;R$ 1631104,15;R$ 267906,31;R$ 0,00;R$ 1155577,90;R$ 196,90;R$ 0,00;R$ 127694,20;R$ 0,00;R$ 257047,24;R$ 0,00;R$ 0,00;R$ 49183,71;R$ 110679,58;R$ 417579,13;R$ 411097,99;R$ 59082,90;R$ 468825,88
316105;"MG";"SAO FELIX DE MINAS";3271,00;R$ 228400,00;R$ 30103,53;R$ 0,00;R$ 1195621,06;R$ 0,00;R$ 2099,89;R$ 0,00;R$ 76730,74;R$ 58413,77;R$ 631609,78;R$ 0,00;R$ 1000771,19;R$ 100549,14;R$ 0,00;R$ 235051,05;R$ 10159,53;R$ 142452,59;R$ 0,00;R$ 0,00;R$ 45181,97;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 118445,19;R$ 141993,40;R$ 14047,22;R$ 0,00
316110;"MG";"SAO FRANCISCO";54898,00;R$ 790880,00;R$ 0,00;R$ 33850,00;R$ 3130480,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1263260,00;R$ 156610,00;R$ 7636070,00;R$ 0,00;R$ 7269150,00;R$ 175870,00;R$ 0,00;R$ 510040,00;R$ 0,00;R$ 3713010,00;R$ 0,00;R$ 0,00;R$ 77890,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1940,00;R$ 488490,00;R$ 1046410,00;R$ 49440,00;R$ 1149540,00
316120;"MG";"SAO FRANCISCO DE PAULA";6772,00;R$ 166785,18;R$ 0,00;R$ 0,00;R$ 1085381,09;R$ 0,00;R$ 0,00;R$ 0,00;R$ 22295,87;R$ 0,00;R$ 1738818,52;R$ 0,00;R$ 1446858,29;R$ 76347,52;R$ 0,00;R$ 886488,49;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 69948,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 40083,78;R$ 0,00
316130;"MG";"SAO FRANCISCO DE SALES";5483,00;R$ 329114,44;R$ 272346,33;R$ 0,00;R$ 1622012,80;R$ 0,00;R$ 28970,72;R$ 0,00;R$ 168549,50;R$ 0,00;R$ 1323214,30;R$ 0,00;R$ 2055557,97;R$ 109877,38;R$ 0,00;R$ 1298336,53;R$ 0,00;R$ 0,00;R$ 130,00;R$ 0,00;R$ 121162,57;R$ 0,00;R$ 18684,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 762933,74;R$ 157317,93;R$ 0,00
316140;"MG";"SAO FRANCISCO DO GLORIA";5277,00;R$ 231570,92;R$ 8361,81;R$ 27500,00;R$ 837928,95;R$ 10117,14;R$ 18252,67;R$ 0,00;R$ 75858,41;R$ 196845,08;R$ 991828,76;R$ 0,00;R$ 1201369,15;R$ 119908,43;R$ 0,00;R$ 154826,71;R$ 0,00;R$ 188011,70;R$ 14508,00;R$ 0,00;R$ 32238,37;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 173919,62;R$ 16240,40;R$ 111196,89
