#CodIBGE;uf;nome caixa;populacao;legislativa;judiciária;essencial à justiça;administração;defesa nacional;segurança pública;relações exteriores;assistência social;previdência social;saúde;trabalho;educação;cultura;direitos da cidadania;urbanismo;habitação;saneamento;gestão ambiental;ciência e tecnologia;agricultura;organização agrária;indústria;comércio e serviços;comunicações;energia;transporte;desporto e lazer;encargos especiais
330414;RJ;QUEIMADOS;133881;R$ 2061500,00;R$ 230864,73;R$ 0,00;R$ 12206038,78;R$ 0,00;R$ 25676,67;R$ 0,00;R$ 530494,41;R$ 0,00;R$ 8286355,26;R$ 0,00;R$ 23757660,00;R$ 436754,77;R$ 0,00;R$ 9453576,69;R$ 111338,11;R$ 408240,25;R$ 161619,29;R$ 0,00;R$ 163542,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 88967,13;R$ 0,00;R$ 86283,41;R$ 199589,43;R$ 0,00
330415;RJ;QUISSAMA;15319;R$ 4262471,32;R$ 569615,08;R$ 0,00;R$ 26408205,62;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8079315,26;R$ 0,00;R$ 23723863,12;R$ 1199763,83;R$ 21527529,71;R$ 1392480,65;R$ 0,00;R$ 10862774,78;R$ 2340254,52;R$ 4329993,76;R$ 3154636,75;R$ 0,00;R$ 7215712,29;R$ 0,00;R$ 1330739,36;R$ 140238,59;R$ 1082654,69;R$ 401139,38;R$ 2220503,38;R$ 6036641,95;R$ 13685,37
330420;RJ;RESENDE;115086;R$ 4162100,00;R$ 0,00;R$ 0,00;R$ 20756000,00;R$ 0,00;R$ 400700,00;R$ 0,00;R$ 4203400,00;R$ 4365600,00;R$ 30803900,00;R$ 0,00;R$ 29910300,00;R$ 1343100,00;R$ 23700,00;R$ 9454200,00;R$ 1030200,00;R$ 10363100,00;R$ 884100,00;R$ 0,00;R$ 488500,00;R$ 0,00;R$ 0,00;R$ 510900,00;R$ 0,00;R$ 0,00;R$ 2834300,00;R$ 930600,00;R$ 6673000,00
330440;RJ;RIO CLARO;17543;R$ 888067,26;R$ 0,00;R$ 81816,75;R$ 4373654,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 587494,30;R$ 865673,65;R$ 4508317,50;R$ 51678,57;R$ 6109395,66;R$ 171371,90;R$ 0,00;R$ 982652,92;R$ 727126,40;R$ 75485,07;R$ 2141,55;R$ 0,00;R$ 243307,47;R$ 0,00;R$ 0,00;R$ 17065,13;R$ 0,00;R$ 0,00;R$ 694745,20;R$ 27805,36;R$ 182967,52
330450;RJ;RIO DAS FLORES;8227;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1433530,45;R$ 0,00;R$ 0,00;R$ 0,00;R$ 594708,60;R$ 271089,69;R$ 2805358,14;R$ 187632,47;R$ 3439558,56;R$ 388240,67;R$ 0,00;R$ 1753825,55;R$ 562444,33;R$ 161607,53;R$ 1339,81;R$ 0,00;R$ 250481,00;R$ 0,00;R$ 159056,49;R$ 57484,85;R$ 0,00;R$ 0,00;R$ 295492,09;R$ 820271,43;R$ 461034,02
330452;RJ;RIO DAS OSTRAS;45755;R$ 4290000,00;R$ 1001541,67;R$ 0,00;R$ 32229472,76;R$ 0,00;R$ 6762311,18;R$ 0,00;R$ 4988490,41;R$ 1733428,86;R$ 40678266,91;R$ 0,00;R$ 33182194,81;R$ 5756688,07;R$ 0,00;R$ 184186413,97;R$ 1001788,46;R$ 764795,51;R$ 13223405,77;R$ 0,00;R$ 12831035,35;R$ 0,00;R$ 0,00;R$ 12152576,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6798525,16;R$ 3503123,86
330455;RJ;RIO DE JANEIRO;6051399;R$ 252128050,89;R$ 35414180,63;R$ 0,00;R$ 480941745,36;R$ 0,00;R$ 118185171,82;R$ 0,00;R$ 180625720,71;R$ 1373662648,19;R$ 1462827690,36;R$ 13870435,42;R$ 1332493716,16;R$ 89219986,09;R$ 0,00;R$ 839678228,47;R$ 200538618,38;R$ 11795310,90;R$ 91589692,06;R$ 1182746,63;R$ 0,00;R$ 0,00;R$ 7879424,11;R$ 69687183,73;R$ 0,00;R$ 0,00;R$ 72282525,48;R$ 136291570,23;R$ 723303498,01
330460;RJ;SANTA MARIA MADALENA;10284;R$ 950065,59;R$ 10235,76;R$ 0,00;R$ 2715389,48;R$ 0,00;R$ 180157,51;R$ 0,00;R$ 1664683,51;R$ 1690919,72;R$ 4569155,37;R$ 0,00;R$ 2884102,76;R$ 132981,61;R$ 0,00;R$ 1794078,45;R$ 0,00;R$ 10822,45;R$ 134787,02;R$ 0,00;R$ 1193975,89;R$ 0,00;R$ 0,00;R$ 192479,00;R$ 94147,72;R$ 0,00;R$ 742007,85;R$ 405243,76;R$ 0,00
330470;RJ;SANTO ANTONIO DE PADUA;41465;R$ 1278556,38;R$ 199647,46;R$ 0,00;R$ 6501252,18;R$ 48908,60;R$ 0,00;R$ 0,00;R$ 301164,49;R$ 296127,02;R$ 7277719,74;R$ 0,00;R$ 7715962,22;R$ 34142,20;R$ 0,00;R$ 3231092,12;R$ 541544,02;R$ 624573,59;R$ 61179,24;R$ 0,00;R$ 734557,47;R$ 0,00;R$ 0,00;R$ 412081,88;R$ 0,00;R$ 0,00;R$ 2132573,32;R$ 144570,67;R$ 708348,26
330475;RJ;SAO FRANCISCO DE ITABAPOANA;45140;R$ 0,00;R$ 0,00;R$ 0,00;R$ 24236428,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1201157,67;R$ 0,00;R$ 1340729,68;R$ 0,00;R$ 6305267,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
330480;RJ;SAO FIDELIS;37922;R$ 1358096,48;R$ 0,00;R$ 0,00;R$ 4554574,55;R$ 0,00;R$ 4540,00;R$ 0,00;R$ 2385236,17;R$ 501316,11;R$ 4544720,59;R$ 0,00;R$ 6756899,74;R$ 1021561,80;R$ 0,00;R$ 4964812,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 744942,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 510322,80;R$ 0,00;R$ 0,00;R$ 457595,65;R$ 1428395,98
330490;RJ;SAO GONCALO;948216;R$ 5468200,00;R$ 0,00;R$ 0,00;R$ 74926551,39;R$ 0,00;R$ 300,00;R$ 0,00;R$ 5782800,00;R$ 13228000,00;R$ 42747000,00;R$ 0,00;R$ 101594700,00;R$ 1010800,00;R$ 0,00;R$ 37982100,00;R$ 0,00;R$ 1001800,00;R$ 4119500,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1630300,00;R$ 6600,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 480600,00;R$ 14771100,00
330500;RJ;SAO JOAO DA BARRA;28441;R$ 0,00;R$ 323188,22;R$ 0,00;R$ 7705927,82;R$ 0,00;R$ 5917,31;R$ 0,00;R$ 1757246,35;R$ 3445689,92;R$ 0,00;R$ 0,00;R$ 12269929,31;R$ 164471,19;R$ 0,00;R$ 11319621,10;R$ 0,00;R$ 349710,34;R$ 2239050,24;R$ 0,00;R$ 675207,19;R$ 0,00;R$ 0,00;R$ 3780876,03;R$ 0,00;R$ 462709,05;R$ 7641268,01;R$ 491824,52;R$ 1498228,07
330510;RJ;SAO JOAO DE MERITI;461638;R$ 5031000,00;R$ 1455800,00;R$ 0,00;R$ 26843500,00;R$ 0,00;R$ 1352000,00;R$ 0,00;R$ 2347100,00;R$ 3311400,00;R$ 42874600,00;R$ 0,00;R$ 39684900,00;R$ 1588900,00;R$ 0,00;R$ 12251400,00;R$ 0,00;R$ 4704900,00;R$ 3000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 330800,00;R$ 0,00;R$ 1289300,00;R$ 0,00;R$ 4213700,00
330513;RJ;SAO JOSE DE UBA;6639;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2580443,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 50840,00;R$ 0,00;R$ 137623,81;R$ 0,00;R$ 2714191,71;R$ 53337,00;R$ 0,00;R$ 915883,20;R$ 0,00;R$ 46393,00;R$ 0,00;R$ 0,00;R$ 322129,46;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 167424,19;R$ 973061,24;R$ 96138,95;R$ 0,00
330515;RJ;SAO JOSE DO VALE DO RIO PRETO;21231;R$ 985281,83;R$ 0,00;R$ 0,00;R$ 12984196,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 206397,14;R$ 1984028,79;R$ 424740,80;R$ 0,00;R$ 3526368,15;R$ 62616,24;R$ 0,00;R$ 900921,90;R$ 0,00;R$ 36218,22;R$ 381682,89;R$ 0,00;R$ 175628,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 976951,49;R$ 271507,99;R$ 457298,66;R$ 0,00
330520;RJ;SAO PEDRO DA ALDEIA;73632;R$ 0,00;R$ 0,00;R$ 734085,10;R$ 11217950,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 372546,67;R$ 0,00;R$ 12104562,34;R$ 0,00;R$ 16193409,32;R$ 893879,66;R$ 0,00;R$ 6499550,17;R$ 0,00;R$ 0,00;R$ 302024,05;R$ 0,00;R$ 7000,00;R$ 0,00;R$ 0,00;R$ 297034,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 131764,70;R$ 1891668,67
330530;RJ;SAO SEBASTIAO DO ALTO;8684;R$ 814927,68;R$ 92468,13;R$ 0,00;R$ 1958677,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1388005,41;R$ 877688,10;R$ 4317542,74;R$ 0,00;R$ 2548085,21;R$ 46500,00;R$ 0,00;R$ 1786224,26;R$ 0,00;R$ 138024,11;R$ 884382,26;R$ 0,00;R$ 131303,84;R$ 0,00;R$ 0,00;R$ 119507,16;R$ 3175,00;R$ 0,00;R$ 432991,87;R$ 31677,20;R$ 260715,14
330540;RJ;SAPUCAIA;18044;R$ 906138,44;R$ 0,00;R$ 0,00;R$ 6435705,27;R$ 199,90;R$ 0,00;R$ 0,00;R$ 457555,03;R$ 1193103,71;R$ 4595374,12;R$ 0,00;R$ 3823225,06;R$ 49050,00;R$ 0,00;R$ 11640,95;R$ 216230,74;R$ 136561,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 169297,09;R$ 27,00;R$ 0,00
330550;RJ;SAQUAREMA;59938;R$ 1977453,34;R$ 0,00;R$ 0,00;R$ 8535114,10;R$ 0,00;R$ 5480,00;R$ 0,00;R$ 580204,89;R$ 1884000,90;R$ 17355917,70;R$ 0,00;R$ 15928950,94;R$ 34000,04;R$ 0,00;R$ 9368224,36;R$ 49793,35;R$ 0,00;R$ 4027,00;R$ 0,00;R$ 50453,00;R$ 0,00;R$ 0,00;R$ 458828,84;R$ 0,00;R$ 0,00;R$ 177467,16;R$ 143782,31;R$ 1157530,61
330555;RJ;SEROPEDICA;73262;R$ 0,00;R$ 0,00;R$ 108097,88;R$ 9440855,56;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1064277,09;R$ 62432,14;R$ 9246501,46;R$ 0,00;R$ 14355983,62;R$ 0,00;R$ 0,00;R$ 3062710,22;R$ 0,00;R$ 531590,62;R$ 29745,44;R$ 0,00;R$ 59098,63;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 758210,30;R$ 0,00
330560;RJ;SILVA JARDIM;22868;R$ 1108447,36;R$ 0,00;R$ 0,00;R$ 3639409,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1025798,89;R$ 1602694,02;R$ 9120067,46;R$ 0,00;R$ 8457047,11;R$ 48505,50;R$ 0,00;R$ 3935209,32;R$ 0,00;R$ 291179,77;R$ 150048,39;R$ 0,00;R$ 345568,62;R$ 0,00;R$ 0,00;R$ 422510,00;R$ 0,00;R$ 834383,02;R$ 1676188,47;R$ 201623,46;R$ 717677,78
330570;RJ;SUMIDOURO;14791;R$ 763833,10;R$ 0,00;R$ 0,00;R$ 2811551,95;R$ 0,00;R$ 0,00;R$ 0,00;R$ 401870,78;R$ 498850,97;R$ 4891007,67;R$ 0,00;R$ 3973200,05;R$ 13156,25;R$ 0,00;R$ 3162626,22;R$ 300000,00;R$ 50606,95;R$ 181698,64;R$ 0,00;R$ 367605,02;R$ 0,00;R$ 0,00;R$ 295900,62;R$ 0,00;R$ 11920,50;R$ 138842,80;R$ 270332,09;R$ 0,00
330575;RJ;TANGUA;28861;R$ 333708,67;R$ 65000,00;R$ 0,00;R$ 10593175,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 445420,66;R$ 0,00;R$ 1441413,39;R$ 1650,00;R$ 5245815,24;R$ 12200,00;R$ 0,00;R$ 1479390,09;R$ 0,00;R$ 0,00;R$ 1219680,35;R$ 0,00;R$ 45136,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3238,15;R$ 8655,40;R$ 303113,51
330580;RJ;TERESOPOLIS;146994;R$ 4503425,91;R$ 0,00;R$ 0,00;R$ 8094727,74;R$ 0,00;R$ 710703,77;R$ 0,00;R$ 2615696,53;R$ 13053566,53;R$ 30838500,54;R$ 0,00;R$ 38699199,61;R$ 3480342,49;R$ 0,00;R$ 15719294,05;R$ 723015,28;R$ 0,00;R$ 2670647,24;R$ 0,00;R$ 3147176,36;R$ 0,00;R$ 0,00;R$ 417738,08;R$ 0,00;R$ 0,00;R$ 5154804,20;R$ 820178,73;R$ 5002069,18
330590;RJ;TRAJANO DE MORAIS;9729;R$ 851907,84;R$ 127088,33;R$ 0,00;R$ 2808840,20;R$ 0,00;R$ 264683,17;R$ 0,00;R$ 1233385,79;R$ 1068632,91;R$ 2712770,01;R$ 0,00;R$ 2425047,09;R$ 28200,00;R$ 0,00;R$ 1583277,90;R$ 141444,78;R$ 23208,07;R$ 168620,30;R$ 0,00;R$ 201746,16;R$ 0,00;R$ 0,00;R$ 516769,21;R$ 22789,00;R$ 0,00;R$ 919178,24;R$ 212855,13;R$ 410609,18
330600;RJ;TRES RIOS;75062;R$ 2808838,33;R$ 133729,69;R$ 0,00;R$ 13046910,61;R$ 0,00;R$ 237,25;R$ 0,00;R$ 522448,12;R$ 0,00;R$ 5443018,07;R$ 0,00;R$ 12021623,36;R$ 294188,00;R$ 0,00;R$ 3457065,02;R$ 406366,86;R$ 7400645,19;R$ 84012,25;R$ 0,00;R$ 3150,00;R$ 0,00;R$ 0,00;R$ 1750,00;R$ 0,00;R$ 0,00;R$ 604307,04;R$ 147813,86;R$ 1584668,34
330620;RJ;VASSOURAS;32889;R$ 515160,00;R$ 0,00;R$ 0,00;R$ 10845230,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 360625,72;R$ 1563478,41;R$ 8859442,09;R$ 151614,78;R$ 5218828,22;R$ 134991,70;R$ 0,00;R$ 0,00;R$ 1338433,42;R$ 58303,73;R$ 238180,13;R$ 0,00;R$ 8800,00;R$ 0,00;R$ 0,00;R$ 62733,28;R$ 0,00;R$ 0,00;R$ 2848980,40;R$ 400835,25;R$ 413328,80
330630;RJ;VOLTA REDONDA;253226;R$ 11671489,78;R$ 0,00;R$ 0,00;R$ 72290269,53;R$ 0,00;R$ 247751,04;R$ 0,00;R$ 4630476,13;R$ 17557,60;R$ 75041608,41;R$ 1475047,28;R$ 69848775,46;R$ 2093210,50;R$ 0,00;R$ 4572434,24;R$ 15278100,22;R$ 18310068,63;R$ 7592581,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1244346,15;R$ 6356304,97;R$ 7013088,31;R$ 12235916,81;R$ 3218023,77
350010;SP;ADAMANTINA;34218;R$ 480955,88;R$ 0,00;R$ 0,00;R$ 6043516,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 669136,42;R$ 716570,05;R$ 6109153,49;R$ 0,00;R$ 23505262,40;R$ 136999,09;R$ 0,00;R$ 5472564,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 228147,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 379741,08;R$ 850986,44
350020;SP;ADOLFO;3895;R$ 135477,63;R$ 0,00;R$ 0,00;R$ 921972,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 208381,65;R$ 0,00;R$ 1172650,37;R$ 31487,40;R$ 1709731,20;R$ 13213,05;R$ 0,00;R$ 957182,90;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 104991,47;R$ 0,00;R$ 122756,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 251182,96;R$ 73888,00;R$ 100408,36
350030;SP;AGUAI;30674;R$ 730813,44;R$ 60000,13;R$ 0,00;R$ 2417662,55;R$ 0,00;R$ 0,00;R$ 0,00;R$ 576648,90;R$ 0,00;R$ 5025084,15;R$ 0,00;R$ 6516954,94;R$ 280657,45;R$ 0,00;R$ 2453599,25;R$ 0,00;R$ 1576215,04;R$ 264616,24;R$ 0,00;R$ 8571,34;R$ 0,00;R$ 68000,00;R$ 120323,78;R$ 0,00;R$ 0,00;R$ 350026,35;R$ 487433,92;R$ 0,00
350040;SP;AGUAS DA PRATA;7356;R$ 135475,34;R$ 44562,20;R$ 0,00;R$ 2632500,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 194539,78;R$ 445824,03;R$ 1708188,33;R$ 0,00;R$ 1826228,06;R$ 190,40;R$ 0,00;R$ 345964,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 248876,47;R$ 0,00;R$ 0,00;R$ 4226,50;R$ 195846,40;R$ 227556,30
350050;SP;AGUAS DE LINDOIA;18289;R$ 262485,00;R$ 0,00;R$ 0,00;R$ 1845047,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 675966,00;R$ 275770,00;R$ 4430570,00;R$ 0,00;R$ 5356706,00;R$ 184539,00;R$ 0,00;R$ 3564234,00;R$ 0,00;R$ 158715,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1074233,00;R$ 29251,00;R$ 0,00;R$ 325782,00;R$ 391567,00;R$ 328987,00
350055;SP;AGUAS DE SANTA BARBARA;5907;R$ 455668,69;R$ 0,00;R$ 0,00;R$ 1670276,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 190460,30;R$ 0,00;R$ 1650830,08;R$ 0,00;R$ 2691291,79;R$ 84,00;R$ 0,00;R$ 1010613,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 113934,74;R$ 0,00;R$ 0,00;R$ 735238,81;R$ 0,00;R$ 0,00;R$ 365315,07;R$ 38061,85;R$ 0,00
350060;SP;AGUAS DE SAO PEDRO;1978;R$ 324746,60;R$ 0,00;R$ 0,00;R$ 1650365,95;R$ 0,00;R$ 0,00;R$ 0,00;R$ 320764,47;R$ 74068,50;R$ 861091,14;R$ 0,00;R$ 1971492,60;R$ 0,00;R$ 0,00;R$ 901256,57;R$ 0,00;R$ 0,00;R$ 75258,03;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 600850,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 442678,85
350070;SP;AGUDOS;33665;R$ 1603075,00;R$ 0,00;R$ 0,00;R$ 3936241,06;R$ 0,00;R$ 0,00;R$ 0,00;R$ 665588,12;R$ 776223,09;R$ 5564715,90;R$ 69787,35;R$ 6997844,30;R$ 310811,21;R$ 0,00;R$ 7124579,21;R$ 23504,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 108494,96;R$ 0,00;R$ 19767,90;R$ 0,00;R$ 0,00;R$ 0,00;R$ 788149,90;R$ 250055,22;R$ 282365,18
350075;SP;ALAMBARI;3829;R$ 195471,00;R$ 0,00;R$ 0,00;R$ 788705,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 130671,00;R$ 0,00;R$ 1023348,00;R$ 0,00;R$ 1266500,00;R$ 36792,00;R$ 0,00;R$ 759080,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 52050,00;R$ 0,00;R$ 123194,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 99091,00;R$ 49347,00
350080;SP;ALFREDO MARCONDES;3802;R$ 164943,77;R$ 0,00;R$ 0,00;R$ 466662,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 128090,00;R$ 80366,55;R$ 792215,35;R$ 0,00;R$ 876094,80;R$ 0,00;R$ 0,00;R$ 351258,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 129456,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 452730,59;R$ 47076,77;R$ 93305,52
350090;SP;ALTAIR;3679;R$ 294162,82;R$ 0,00;R$ 0,00;R$ 622194,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 128994,78;R$ 245250,89;R$ 1493266,89;R$ 0,00;R$ 1545211,69;R$ 0,00;R$ 0,00;R$ 95636,51;R$ 53680,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 52195,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 558705,31;R$ 40590,61;R$ 97323,70
350100;SP;ALTINOPOLIS;16425;R$ 551979,74;R$ 0,00;R$ 0,00;R$ 1490985,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 686390,41;R$ 225253,41;R$ 4428309,64;R$ 0,00;R$ 6291021,08;R$ 74191,19;R$ 0,00;R$ 1700739,45;R$ 910259,43;R$ 1133557,23;R$ 0,00;R$ 0,00;R$ 145965,41;R$ 0,00;R$ 0,00;R$ 11301,51;R$ 0,00;R$ 0,00;R$ 0,00;R$ 372213,47;R$ 330474,93
350110;SP;ALTO ALEGRE;3991;R$ 235547,00;R$ 0,00;R$ 0,00;R$ 657446,03;R$ 0,00;R$ 0,00;R$ 0,00;R$ 192253,44;R$ 533272,55;R$ 1277590,70;R$ 0,00;R$ 644319,88;R$ 5047,15;R$ 0,00;R$ 313605,62;R$ 21000,00;R$ 3033,70;R$ 0,00;R$ 0,00;R$ 28197,58;R$ 0,00;R$ 57465,28;R$ 19438,61;R$ 0,00;R$ 0,00;R$ 287180,66;R$ 73822,65;R$ 96179,80
350115;SP;ALUMINIO;16019;R$ 1939458,01;R$ 0,00;R$ 0,00;R$ 4948899,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 687382,05;R$ 42055,77;R$ 5518314,03;R$ 0,00;R$ 8511097,29;R$ 564754,04;R$ 0,00;R$ 1703046,18;R$ 0,00;R$ 366199,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5352593,89;R$ 277969,54;R$ 369376,11
350120;SP;ALVARES FLORENCE;3939;R$ 156590,77;R$ 0,00;R$ 0,00;R$ 781013,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 506129,96;R$ 0,00;R$ 1054784,81;R$ 0,00;R$ 1193489,23;R$ 4369,40;R$ 0,00;R$ 680682,27;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 102696,19;R$ 0,00;R$ 30335,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 463920,52;R$ 87565,77;R$ 0,00
350130;SP;ALVARES MACHADO;24609;R$ 309693,00;R$ 0,00;R$ 0,00;R$ 1008022,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 651141,49;R$ 872514,35;R$ 3099672,54;R$ 0,00;R$ 4982329,40;R$ 12628,87;R$ 0,00;R$ 1133212,10;R$ 36355,44;R$ 8988,90;R$ 0,00;R$ 0,00;R$ 167484,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 958507,93;R$ 40940,57;R$ 612896,51
350140;SP;ALVARO DE CARVALHO;4610;R$ 147467,90;R$ 0,00;R$ 0,00;R$ 428943,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 175521,56;R$ 236905,04;R$ 1171077,14;R$ 0,00;R$ 1258562,75;R$ 6698,69;R$ 0,00;R$ 711124,90;R$ 109582,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 69306,95;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 519443,25;R$ 112182,37;R$ 145364,83
350150;SP;ALVINLANDIA;2989;R$ 145191,58;R$ 0,00;R$ 0,00;R$ 414816,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 148324,11;R$ 0,00;R$ 1080537,78;R$ 0,00;R$ 889348,14;R$ 0,00;R$ 0,00;R$ 371825,93;R$ 0,00;R$ 59660,37;R$ 0,00;R$ 0,00;R$ 115584,46;R$ 0,00;R$ 0,00;R$ 7989,57;R$ 0,00;R$ 0,00;R$ 98646,89;R$ 46705,67;R$ 133363,15
350160;SP;AMERICANA;197345;R$ 4811005,54;R$ 0,00;R$ 0,00;R$ 32883710,84;R$ 0,00;R$ 8124355,09;R$ 0,00;R$ 9713579,40;R$ 0,00;R$ 54817097,06;R$ 0,00;R$ 36189293,93;R$ 3947691,27;R$ 0,00;R$ 34040383,73;R$ 778019,53;R$ 21828829,75;R$ 394814,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1463234,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5913655,40;R$ 4570179,23
350170;SP;AMERICO BRASILIENSE;32504;R$ 672464,63;R$ 0,00;R$ 0,00;R$ 3283142,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 581766,32;R$ 0,00;R$ 4665397,46;R$ 0,00;R$ 8067738,18;R$ 60820,37;R$ 0,00;R$ 2221877,57;R$ 0,00;R$ 1390811,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 90490,81;R$ 1492681,65;R$ 0,00
350180;SP;AMERICO DE CAMPOS;5596;R$ 154128,29;R$ 0,00;R$ 0,00;R$ 889879,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 294843,45;R$ 0,00;R$ 1097711,55;R$ 0,00;R$ 1463078,86;R$ 0,00;R$ 0,00;R$ 703683,50;R$ 0,00;R$ 197641,70;R$ 0,00;R$ 0,00;R$ 97688,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 271981,89;R$ 300753,13;R$ 177877,72
350190;SP;AMPARO;65333;R$ 1816992,19;R$ 0,00;R$ 0,00;R$ 9878464,34;R$ 0,00;R$ 1486986,90;R$ 0,00;R$ 1391124,69;R$ 0,00;R$ 18693721,47;R$ 32351,61;R$ 13532408,29;R$ 1115158,47;R$ 560504,18;R$ 6822983,11;R$ 0,00;R$ 5524518,36;R$ 277884,98;R$ 0,00;R$ 273757,97;R$ 0,00;R$ 0,00;R$ 618023,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 492815,69;R$ 503909,25
350210;SP;ANDRADINA;56573;R$ 1733688,84;R$ 420967,83;R$ 0,00;R$ 4948125,07;R$ 0,00;R$ 1123862,00;R$ 0,00;R$ 1158764,74;R$ 771215,96;R$ 8525968,53;R$ 166745,73;R$ 13221752,71;R$ 181477,02;R$ 0,00;R$ 4040713,62;R$ 0,00;R$ 2715711,08;R$ 0,00;R$ 0,00;R$ 936933,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 380964,91;R$ 130604,66;R$ 2197492,30
