##Cod.IBGE;UF;Instituição;População;01 - Legislativa;02 - Judiciária;03 - Essencial à Justiça;04 - Administração;05 - Defesa Nacional;06 - Segurança Pública;07 - Relações Exteriores;08 - Assistência Social;09 - Previdência Social;10 - Saúde;11 - Trabalho;12 - Educação;13 - Cultura;14 - Direitos da Cidadania;15 - Urbanismo;16 - Habitação;17 - Saneamento;18 - Gestão Ambiental;19 - Ciência e Tecnologia;20 - Agricultura;21 - Organização Agrária;22 - Indústria;23 - Comércio e Serviços;24 - Comunicações;25 - Energia;26 - Transporte;27 - Desporto e Lazer;28 - Encargos Especiais;Despesas (Intraorçamentárias)
220245;PI;Capitão Gervásio Oliveira;3993;419787.08;0;0;2176432.48;0;0;0;379501.96;0;2466360.22;0;3336797.44;13857.00;0;347912.38;186000.00;134970.80;0;0;92656.64;0;0;0;1173.79;40339.98;0;173874.89;131988.83;0
292130;BA;Milagres;11700;603760.18;0;0;4685289.52;0;0;0;999686.72;0;3490390.30;0;9824810.96;641180.91;0;788623.94;0;270126.64;59108.66;0;0;0;0;0;0;0;243492.63;533123.71;0;0
431250;RS;Mostardas;12679;1344323.43;0;0;5030096.05;0;27609.04;0;1098292.36;0;7361471.10;0;8495696.57;46655.17;0;362538.87;0;637423.60;124801.66;0;850198.65;0;0;436912.87;8850.00;0;876137.56;59488.41;4254189.61;2476728.03
317052;MG;Urucuia;15266;0;0;0;2904441.58;0;18464.54;0;1120432.03;812033.77;6119200.77;0;7253715.95;547657.98;0;421943.63;0;257520.39;283515.00;0;722067.74;0;0;47129.58;28582.62;238811.35;637715.57;342364.30;934272.08;0
510515;MT;Juína;39640;3203734.02;0;0;10267287.46;0;0;0;3088138.07;1603311.66;25818242.55;0;17276726.73;248913.69;84282.45;2741685.33;0;3942084.09;129596.31;52542.82;216992.84;0;0;231571.65;0;0;5147660.31;337335.76;1081945.40;3192452.42
150670;PA;Santana do Araguaia;65062;2420811.21;0;0;23201228.61;0;0;0;963015.74;1748543.46;17926936.44;0;34651492.01;15594.44;0;149959.42;0;690453.03;0;0;20519.63;0;0;350208.96;0;288627.61;3983373.52;335019.61;643882.54;0
230820;CE;Meruoca;14529;1078005.09;0;0;3247692.41;0;0;0;1762996.91;125900.39;7973695.85;0;14488839.94;648448.00;0;4395046.46;0;123840.55;0;0;396320.32;0;0;1880714.88;0;0;73522.54;1452665.42;177509.21;0
432230;RS;Tuparendi;8617;619198.21;86590.65;0;3775582.22;0;0;0;590065.46;2075809.92;5470314.01;0;4477392.68;49298.01;0;741321.54;0;1150.80;18255.63;0;541430.97;0;120480.00;9152.86;0;0;1812409.90;836679.65;35926.00;0
315870;MG;Santana do Garambéu;2381;524844.68;0;0;1026870.79;0;27628.11;0;267040.85;781794.80;2964707.99;104296.92;2746628.05;173040.57;0;563185.35;0;115134.26;0;40688.00;623110.73;0;0;125442.19;24119.08;78571.08;481002.77;46334.40;258152.89;0
250760;PB;Juarez Távora;7797;545749.53;0;0;1301745.98;0;0;0;649180.68;0;2969559.01;0;5810943.32;165570.00;0;1243259.16;0;0;0;0;74662.81;0;0;0;0;0;0;0;1050838.02;0
315260;MG;Pouso Alto;6263;500879.02;0;0;3444593.79;0;12365.97;0;457432.03;0;4548667.65;0;3540104.12;484937.28;0;936326.46;0;45847.10;47372.58;0;96253.03;0;0;76738.95;0;0;908766.14;70081.38;277422.65;0
293150;BA;Teofilândia;22944;1192898.10;0;0;3391826.03;0;450.00;0;1992778.33;0;7257636.57;2000.00;21132696.28;248401.00;0;2308743.03;0;872533.57;0;0;85093.22;0;0;6000.00;0;0;289083.67;52620.00;1628250.74;0
353540;SP;Panorama;15374;1060687.51;0;0;3290219.99;0;0;0;1300880.40;0;11149567.96;0;9939014.06;127524.34;122006.78;6879876.37;39701.20;2108262.98;0;0;119103.15;0;0;364912.08;0;0;0;218063.67;634527.95;0
510550;MT;Vila Bela da Santíssima Trindade;15138;1969370.79;0;0;7318523.43;0;0;0;1498238.64;1203685.84;10974462.10;0;14119111.62;818441.37;0;10358421.23;0;549359.73;178280.54;0;1022235.40;0;67195.92;652608.68;0;0;0;1578106.76;641587.68;1313880.53
310180;MG;Alpercata;7458;633446.51;0;0;3660890.37;0;12145.75;0;602333.35;809263.53;2961130.32;162464.30;4848926.67;173051.03;0;1395109.59;0;0;501.00;0;290242.89;0;0;0;0;254905.99;329322.78;175861.02;84614.07;0
291930;BA;Lençóis;11340;905079.92;0;0;2885108.29;0;0;0;917436.82;0;5739654.68;0;8728770.33;822360.38;0;2345232.47;0;0;116866.58;0;119561.66;0;0;1300.00;0;7965.00;4773.50;439760.56;377206.00;0
355260;SP;Tabapuã;12027;979416.60;0;0;3639241.89;0;268081.15;0;1854575.37;586129.16;7954163.76;0;9578728.07;243070.15;0;2299503.90;0;1075158.25;168101.08;0;348068.48;0;0;240913.67;0;606234.99;413851.03;967603.31;482083.73;0
291560;BA;Itamaraju;67191;2816945.37;0;0;7605378.65;0;0;0;3344019.60;58145.33;27729793.72;600338.34;37444721.97;1743004.48;0;12633551.25;218424.42;0;0;0;431941.39;0;0;0;0;674917.21;221246.49;547778.66;1629377.05;0
310050;MG;Açucena;10216;708914.88;0;0;3269658.82;0;44748.94;0;1265047.03;369449.08;5980613.97;0;4821093.48;198285.51;0;969828.68;0;88945.45;47600.15;0;625948.26;0;0;0;0;0;598623.14;106806.79;555491.55;0
431870;RS;São Leopoldo;226988;8775499.79;3415818.31;0;83891479.97;0;14721332.96;0;15371780.51;28436434.48;174826543.41;413038.31;138437134.52;1495565.63;1125941.75;21575663.20;2857973.98;40912088.88;27195347.57;0;0;0;2801828.07;384713.97;182684.68;0;194727.13;301900.33;17989601.78;22137875.20
421165;SC;Novo Horizonte;2643;541711.91;0;0;1648152.78;0;5324.31;0;351966.36;286393.62;2488217.32;0;2897540.16;159488.60;0;442039.26;51842.79;0;0;0;2256528.26;0;0;0;0;0;2509259.51;174873.22;0;340773.87
230395;CE;Chorozinho;19189;1282994.90;0;0;7000628.64;0;0;0;1192307.16;1553241.14;7980253.84;0;16157009.91;17676.20;0;983153.49;0;1740966.47;0;0;90062.13;0;0;0;0;0;0;471505.43;0;1448072.09
230830;CE;Milagres;28419;1441294.84;0;0;6540349.71;0;0;0;2083886.94;0;12533688.67;0;16885726.14;731295.39;0;1853765.85;0;74727.68;239050.51;0;99822.01;0;0;0;0;651200.61;87886.00;302453.67;685893.31;0
170560;TO;Conceição do Tocantins;4224;416487.31;0;0;1531112.39;0;0;0;540753.54;0;2471154.99;0;2665459.47;165662.60;0;702950.43;0;0;0;0;58280.18;0;0;4741.90;0;0;297900.98;61053.05;0;0
310310;MG;Antônio Prado de Minas;1685;446188.79;0;0;2380315.15;0;0;0;640325.34;0;2436652.16;0;1450222.01;164779.92;0;795486.43;9600.00;1020.00;0;0;358551.60;0;0;204902.01;0;0;247224.09;37339.03;90919.98;0
251385;PB;Santo André;2553;522447.13;0;0;2952564.06;0;0;0;522066.88;0;2303217.26;0;2855280.11;50891.34;0;0;0;0;0;0;377095.28;0;0;0;0;0;13862.41;1100.00;240973.66;0
500755;MS;Santa Rita do Pardo;7582;1238140.99;248425.64;0;4476201.07;0;0;0;1527811.96;94120.00;6524333.20;0;8703268.17;238248.03;0;3686692.73;122046.42;0;0;0;197392.74;0;0;0;0;0;140645.07;45144.09;150632.75;177931.42
250115;PB;Areia de Baraúnas;1894;463697.61;26000.00;0;1120486.55;0;0;0;630508.30;743783.04;2004619.33;0;3008775.77;153415.40;0;694680.16;0;0;71754.07;0;266789.52;0;0;0;0;0;0;0;84778.02;0
260900;PE;Macaparana;24904;1482255.38;0;0;3837916.97;0;1210.00;0;1570504.71;5695835.81;9858497.14;27600.00;14971180.31;1151325.23;0;3667783.38;0;3435784.69;96682.04;0;336621.32;0;0;0;0;0;590469.96;1468738.03;0;0
260090;PE;Amaraji;22600;1250078.85;48800.00;0;4721877.14;0;0;0;933387.74;4982017.97;9954142.64;0;14122798.85;144005.56;0;3920949.88;0;990051.68;47099.76;0;482375.10;0;0;0;0;0;0;840017.43;658436.47;0
170200;TO;Araguaçu;8822;682244.94;0;0;3385320.44;0;1488.50;0;865699.82;0;3604822.50;110345.17;6307905.25;122792.92;0;1631569.85;0;87297.78;164777.54;0;116264.30;0;0;0;48908.24;201266.92;67287.55;144044.88;102129.21;0
431780;RS;Santo Augusto;14357;1006435.69;0;0;5416918.58;0;5878.39;0;1227068.01;1771905.85;11131712.69;0;8210443.11;275717.77;0;2628257.98;137176.04;358685.74;240614.11;0;547817.35;0;53825.97;118494.44;0;0;1645910.43;133876.19;481213.83;2363061.78
430270;RS;Butiá;21163;1512194.18;0;0;4728853.03;0;0;0;1667096.28;0;10463272.97;11297.80;14034682.40;219374.72;0;3495753.00;0;501059.06;10360.00;0;796535.12;0;1000.00;5456.83;0;0;1012105.35;117206.81;2209250.58;0
430630;RS;David Canabarro;4837;723215.13;0;0;1934682.36;0;23262.15;0;326540.17;0;4032010.29;0;3660032.67;436923.24;106154.62;656157.50;0;44013.97;116508.28;0;1131561.48;0;57898.83;0;71030.57;0;1362346.77;232054.46;405495.49;0
520455;GO;Caldazinha;3582;592063.87;0;0;1866482.62;0;43305.94;0;665948.44;484289.28;2078999.16;93986.62;2970138.26;5767.89;0;735484.55;0;0;128970.21;0;164681.85;0;0;0;0;0;646561.92;37476.65;71089.00;0
210950;MA;Riachão;19926;1432136.88;0;0;5555816.36;0;0;0;1490966.72;210921.24;8748700.61;0;17560346.05;729710.15;0;1682796.54;0;2038240.89;0;0;421109.86;0;0;149826.33;27749.43;155499.43;3396339.56;107025.95;0;0
521180;GO;Jaraguá;46048;2342444.24;1552.50;0;8257525.14;0;926314.03;0;2060101.30;9659271.84;16016162.69;0;22581228.74;355177.06;0;9156417.92;0;0;214236.63;38703.93;567983.33;0;160041.74;0;600.00;0;1632622.51;528031.98;2231038.75;0
150345;PA;Ipixuna do Pará;56613;2092850.47;0;0;8685715.36;0;1558602.30;0;2984154.10;0;19274697.18;0;35025694.73;692703.29;0;2343536.00;0;1789103.82;718600.43;0;1526378.74;0;0;0;0;792979.75;3599833.16;0;1187945.73;0
350220;SP;Angatuba;23917;0;0;0;5771033.50;0;0;0;3496323.70;0;17877797.64;0;22842059.30;2650499.42;0;9121610.48;1602902.87;591350.00;393558.83;0;690360.70;0;0;0;0;0;890764.18;683288.97;1963847.31;0
412480;PR;São João;10743;721872.63;0;0;3178343.29;0;0;0;1311351.69;0;6456751.77;0;7011443.98;764497.08;0;4431585.23;34087.02;1091792.90;61614.05;0;417186.08;0;46085.06;0;0;0;3557436.79;199377.11;1617354.58;0
220010;PI;Agricolândia;5087;398503.85;0;0;1966262.94;0;0;0;479126.08;428134.18;3472901.73;157.90;2795487.99;153456.80;0;288259.77;0;110415.64;0;0;39738.77;0;0;0;13750.00;13269.21;16310.00;375440.45;0;0
316610;MG;Senhora do Porto;3598;558999.34;56523.10;0;1898446.97;0;23946.79;0;763006.46;903255.48;2619115.31;0;3681032.67;172919.80;0;899401.38;0;50893.16;0;0;228299.54;0;0;63411.75;22995.22;79677.41;312720.25;77710.99;143202.28;0
261580;PE;Tupanatinga;26172;1339058.87;0;0;4986027.93;0;0;0;2625503.28;2986068.21;10588763.96;0;21855472.42;1000539.54;0;1800585.81;0;142161.64;0;0;850332.99;0;0;0;0;0;1377812.36;262284.80;1773639.43;0
311450;MG;Carmópolis de Minas;18416;1441127.21;249511.27;0;7410064.04;0;41415.86;0;1125208.32;862123.80;10241444.87;0;9921065.23;706953.34;0;981190.05;0;4504030.03;1585.00;0;0;0;0;0;6510.00;0;511626.75;48650.00;437921.63;0
261320;PE;São João;22284;995733.77;0;0;5117471.59;0;0;0;1495986.49;4112622.97;9887887.36;0;15771774.66;963759.71;0;841793.40;0;247161.33;992570.64;0;705587.06;0;0;0;0;0;0;26010.46;422763.86;1888837.66
510285;MT;Castanheira;8379;714209.15;0;0;2236907.41;0;12650.00;0;776536.29;586647.46;3787697.30;0;5268987.73;7192.47;0;771129.52;0;486840.10;0;0;540433.75;0;0;0;0;22628.83;1006804.63;262757.82;169276.53;655668.91
510125;MT;Araputanga;15926;1477318.03;0;0;4168597.49;0;0;0;1175552.27;1363327.27;9766782.03;0;7112196.96;416461.80;0;4451608.20;0;0;63237.66;0;276079.46;0;0;496388.97;0;0;0;509729.77;237395.63;1523200.84
430240;RS;Bom Retiro do Sul;12058;916638.45;0;0;2498029.68;0;0;0;564643.50;0;4772649.58;0;12167230.30;242999.63;0;2350469.85;0;711955.45;41722.00;0;1528773.31;0;109085.20;0;0;265606.54;406252.91;399650.39;995656.02;0
220570;PI;Luís Correia;29415;1263934.63;0;0;5992981.71;0;0;0;1492907.37;2948029.00;12137402.32;0;20868577.93;65331.63;0;1936123.57;0;0;198082.63;0;8569.00;0;0;613559.50;0;0;0;311424.46;1838911.16;0
420650;SC;Guaramirim;39869;1819051.52;0;0;9126547.62;0;372543.78;0;3743061.05;0;29036730.92;0;29655245.44;653197.37;0;5847088.60;54537.67;4351692.82;459619.52;0;1441612.37;0;2800.00;745694.14;0;0;8853046.73;1497142.66;4067023.31;0
316245;MG;São João das Missões;12539;866572.77;113562.00;0;2587997.50;40923.77;25465.11;0;616806.07;693872.29;4831911.03;0;6117780.41;905300.42;0;1776929.22;259388.83;8728.06;23697.74;0;688334.99;0;0;0;7149.00;0;1951661.69;308594.52;641149.88;660578.77
250930;PB;Mataraca;8088;912516.11;0;104584.00;5933657.18;0;0;0;539443.54;0;5835604.30;228992.31;7831070.95;760250.12;117262.43;370135.79;0;0;0;0;348522.71;0;0;0;0;0;0;17890.77;0;0
431407;RS;Passo do Sobrado;6340;643168.68;0;0;2951271.37;0;5055.20;0;478392.81;679075.74;3595188.14;0;5576946.24;29996.13;0;1793050.01;0;179344.50;160516.80;0;926159.50;0;31520.71;33800.00;0;0;10471.60;42168.50;242237.40;1020551.28
411005;PR;Iguatu;2300;0;0;0;1977787.08;0;0;0;697322.28;0;2727962.18;0;2166755.69;104131.33;0;1928406.13;0;0;0;0;607102.34;0;29791.49;0;0;0;1014612.58;169853.70;746462.58;0
315110;MG;Pirapetinga;10787;1211344.16;138587.73;0;2013811.19;0;43028.39;0;707080.41;1005120.24;8076671.19;0;6208824.36;599475.28;0;1722608.34;0;1534741.69;129144.95;0;123559.53;0;0;0;27504.59;0;935476.81;64133.94;628525.97;0
290960;BA;Crisópolis;21529;1201773.09;0;0;3630137.67;0;0;0;1725326.14;0;8402208.18;0;17922738.15;606726.98;0;3716102.45;28480.00;1108171.74;9372.40;0;177453.05;0;0;0;0;0;265600.00;285014.04;380707.39;0
320313;ES;João Neiva;16946;1048761.91;0;0;5060401.30;0;943.20;0;1839720.47;3465816.65;9360943.41;0;12747606.18;568376.80;0;7445371.06;0;2033486.65;77700.00;0;884818.57;0;0;0;0;0;0;884074.07;991099.96;1928397.64
170388;TO;Carmolândia;2482;458434.34;109435.32;0;1603072.37;0;2738.00;0;553752.83;0;1707455.21;0;2774338.79;203561.15;0;1114598.63;0;0;17707.35;0;77418.89;0;0;0;0;0;15285.00;190621.58;120299.53;0
230770;CE;Maranguape;122020;4438119.34;0;0;19078150.07;0;0;0;6074881.49;9675824.42;43161060.01;0;57297738.72;3575699.66;0;11095384.23;0;14689.00;2772581.79;0;1204363.60;0;0;174892.00;0;0;1695874.00;776408.56;1368907.75;2868026.99
241380;RN;Taboleiro Grande;2494;547375.10;0;0;2083019.00;0;0;0;553588.76;0;2987618.94;0;2614889.30;4970.00;0;1358829.60;2950.00;0;0;0;316603.13;0;0;0;0;0;85898.00;0;395446.43;0
500295;MS;Chapadão do Sul;21948;2755071.89;724464.09;0;14268457.18;0;425207.67;0;5508562.13;1300762.88;24014275.07;0;26259798.48;935814.99;0;5864891.97;51844.30;200260.92;2486772.24;0;713610.67;0;0;36000.00;586190.15;697133.15;1959977.03;1401921.50;1150353.51;0
316030;MG;Santo Antônio do Jacinto;12024;861733.02;79176.98;138971.89;2465738.70;0;36801.90;0;742303.43;983064.68;5557346.16;0;7232586.90;306145.26;0;1441091.43;69925.27;0;0;0;383444.61;0;0;21945.00;0;0;575821.94;161428.85;348273.35;0
211172;MA;Satubinha;13231;0;0;0;3480286.70;0;724.00;0;770757.80;0;4802529.44;0;9123739.32;329857.00;0;1236617.87;0;55500.00;0;0;25000.00;0;0;0;0;138945.00;1578885.99;1462157.10;508890.00;0
230070;CE;Alto Santo;16823;1066750.50;0;0;2294745.24;0;0;0;2313589.86;62029.85;5643982.15;0;11379187.57;250962.71;0;5848485.00;0;215818.03;30863.95;0;162694.51;0;0;0;0;0;0;40622.00;499919.00;1834481.71
251190;PB;Pitimbu;18422;0;0;0;714870.47;0;0;0;232561.37;142527.95;1011878.82;13576.00;1422913.04;56310.00;0;548224.98;0;0;0;0;47134.50;1959.00;0;376765.00;9900.00;38220.51;0;49149.94;0;0
412402;PR;Santa Tereza do Oeste;10528;0;0;0;4359251.29;0;0;0;998861.31;0;6702477.95;0;7455462.31;562337.57;0;5076685.79;0;0;89502.67;0;746485.94;0;203060.43;11291.00;0;0;30800.00;564169.06;0;0
291390;BA;Ipiaú;47388;2360517.09;27322.88;0;5857555.95;0;0;0;3421727.43;0;13635576.31;0;29470769.91;0;0;10854324.25;110309.76;0;0;0;0;0;0;220919.62;0;0;373771.08;0;843324.87;0
150805;PA;Trairão;17880;0;1011.00;0;5426864.10;0;0;0;1129929.08;0;8489012.82;0;12679673.63;300.00;0;4235966.14;0;1150365.11;455907.25;0;645707.51;0;0;0;0;6810.00;1325672.35;644332.01;0;0
410550;PR;Cianorte;76456;0;0;0;15734468.61;346787.34;597059.52;0;9508000.42;0;56299208.59;0;34976360.93;200435.79;0;13998908.74;83700.00;0;3289458.71;0;991067.73;0;1276018.05;332425.56;0;0;7290044.13;3129062.72;3676809.20;10010081.53
260105;PE;Araçoiaba;19579;1237876.65;0;520977.03;4804157.44;0;0;0;1608184.84;756686.53;6503392.87;0;12453987.41;2255048.27;0;4440723.52;0;313515.00;0;0;74639.34;0;0;3392.39;0;0;47094.45;1035.00;0;0
431846;RS;São José do Herval;2201;324915.35;0;0;1460745.99;0;0;0;269852.78;645108.13;2521323.25;0;2465616.85;58372.80;0;216959.85;49630.41;233199.34;117594.72;21584.74;1173285.87;0;7228.00;19491.10;21533.63;0;1156293.30;19211.90;169469.40;600718.02
354780;SP;Santo André;707613;40576776.06;16683401.18;0;384364242.46;580218.84;46888286.86;76906.72;34450116.24;174084156.09;471415126.73;4522688.22;302486700.09;17330792.75;5233796.53;88157541.67;47022877.73;201911394.18;87140444.88;0;478741.10;0;0;0;0;0;87027088.31;18171210.67;9694900.12;138095252.22
130185;AM;Iranduba;45250;2182860.76;0;0;14742872.84;0;0;0;2001851.89;1933528.95;17400730.02;0;47106536.14;258882.36;0;2317728.46;0;159742.70;393874.86;0;862504.43;0;0;97200.65;0;0;430128.79;425085.39;0;0
310830;MG;Borda da Mata;18481;749357.96;0;0;3487031.11;0;48662.01;0;1644806.36;0;8722693.35;0;10040264.38;87860.53;0;2702985.05;0;21299.88;0;0;0;0;0;80953.09;43404.98;0;1162987.59;727611.02;853035.77;0
150580;PA;Portel;57205;2388766.01;0;0;9662828.14;0;1578.95;0;2925008.24;3423773.55;17221061.21;0;79590710.96;1477134.28;0;7297226.88;0;70802.28;51315.32;0;1547404.93;0;0;0;0;585813.38;638294.41;30389.85;1268729.18;0
315000;MG;Pescador;4284;588169.32;141182.52;0;2541776.56;16815.84;7338.83;0;536309.38;537679.35;3481414.87;81262.70;2501213.66;19168.60;0;1533826.79;0;0;1483.19;0;79096.44;0;0;361984.00;0;4128.38;268513.75;119239.72;52988.95;0
241350;RN;Serrinha;6568;560647.95;0;0;3437127.87;0;0;0;715250.79;0;3908494.92;0;6819693.05;318566.27;0;129591.49;0;0;182832.56;0;1700.00;0;0;0;0;0;0;9455.53;179835.43;0
350780;SP;Brodowski;23134;1770733.92;172353.91;0;7500443.71;0;0;0;1719507.93;963289.21;16452035.53;0;20793458.25;191883.19;0;2868019.59;0;4374807.57;19553.90;0;0;0;0;0;0;0;37390.40;0;4444409.87;0
241460;RN;Upanema;12853;925550.72;0;0;8752411.84;0;0;0;832406.49;0;8985666.94;0;8224092.64;61887.00;0;734685.73;0;926646.62;0;0;152506.75;0;0;0;0;0;0;359967.30;1014302.80;0
412790;PR;Tuneiras do Oeste;8873;0;94174.60;0;2933157.59;23839.07;0;0;1094108.54;0;6427100.17;68316.61;5886744.73;0;0;1332450.24;0;102092.17;229625.97;0;457711.07;0;78362.65;35630.14;0;0;2102538.13;226412.59;85885.08;0
310700;MG;Biquinhas;2652;599679.58;0;0;2753897.12;0;24828.28;0;314140.54;1244930.63;2690108.56;0;2163843.81;34800.00;0;24274.45;25569.26;0;7614.50;0;77245.28;0;0;26887.72;2668.45;59329.65;576017.35;7721.14;45952.94;0
354700;SP;Santa Maria da Serra;5840;388553.16;0;0;2626118.26;0;0;0;1479940.19;0;5413129.52;0;4464602.93;0;0;2503592.92;0;0;0;0;106929.16;0;72861.51;276852.98;0;0;321779.50;94499.36;78331.74;0
172015;TO;São Félix do Tocantins;1532;435306.73;0;0;1521435.32;0;190.02;0;633842.03;0;1728331.78;0;1337006.17;178303.00;134314.57;97245.57;0;0;502332.39;0;131668.82;0;0;143350.68;0;0;0;800.00;109837.48;0
251274;PB;Riachão;3490;520316.29;26881.99;0;1619484.08;0;0;0;931957.29;198177.92;2452836.95;0;3506403.44;329994.99;0;750747.90;0;0;0;0;228024.85;0;0;0;0;60222.59;12478.00;61542.25;227469.94;10485.89
291380;BA;Ipecaetá;15634;939678.56;0;0;3416021.06;0;0;0;1265870.92;587747.55;5672786.58;4200.00;19484401.02;771882.44;0;2686341.87;0;0;0;0;213466.14;0;0;0;0;0;0;0;0;0
280430;SE;Muribeca;7620;633470.23;0;0;2699809.80;0;0;0;799871.71;0;3367672.92;0;6146946.05;738163.00;0;1331432.92;0;0;0;0;574221.74;0;0;0;0;105777.46;0;37528.70;0;0
351710;SP;Glicério;4759;489712.83;0;0;1695400.43;0;0;0;1549709.20;89516.96;4576734.73;0;4980703.23;338215.76;0;1287375.37;0;0;67110.49;0;258186.16;0;0;0;0;0;1081021.19;495844.81;574982.73;0
330490;RJ;São Gonçalo;1031903;0;0;0;104355342.62;0;284917.20;0;14360649.97;80427210.79;355933429.12;0;261921256.90;2314591.50;0;164598698.62;0;15462053.88;0;0;5868.00;0;0;180074.20;0;0;1948791.80;7639484.12;23265286.46;0
351430;SP;Dourado;8890;627738.38;0;0;3797550.85;0;0;0;1477920.48;0;7336799.50;0;6599926.90;445453.94;0;2101244.12;0;0;0;0;195393.50;0;0;29718.72;0;0;340270.64;274978.35;0;0
353280;SP;Nova Aliança;6462;292061.64;0;0;2432480.80;0;0;0;845056.56;627196.96;5494333.35;9851.20;5085717.47;86364.78;0;1570086.37;0;1045643.95;30163.17;0;138781.14;0;0;0;0;0;746953.63;260007.67;834675.89;0
130150;AM;Envira;18422;1209064.14;0;0;8607855.78;0;196441.29;0;522888.83;727958.98;5289675.23;0;12756535.51;604412.58;0;4795961.17;0;1413624.99;0;0;850687.95;0;0;0;0;0;901799.40;656018.21;850364.01;858774.73
220342;PI;Domingos Mourão;4291;420623.95;0;0;1911582.22;0;0;0;664611.73;190358.22;1849284.31;0;4616612.91;22350.00;0;459999.38;0;197396.00;0;0;67382.22;0;0;39536.40;1092.63;33499.61;209551.10;6257.96;49629.42;0
411915;PR;Pinhais;125808;0;54148.93;0;67828089.97;0;72721.02;0;3671664.71;0;52963431.33;0;67783837.28;959347.86;0;21209063.25;4267.67;2776881.41;10983272.28;0;548681.20;0;0;492365.89;0;0;0;603558.48;6406681.47;10674698.80
314830;MG;Paula Cândido;9630;414966.28;0;0;1889222.75;0;23490.52;0;549088.03;251891.46;6547030.50;0;4027897.37;145369.48;0;1644774.16;0;186697.69;207552.57;0;739780.61;0;0;271576.77;3826.63;144150.00;405206.10;132282.57;63431.04;0
352810;SP;Macaubal;8006;613250.42;0;0;2895924.70;0;0;0;1033498.03;959730.61;5376759.53;0;3130015.98;0;0;1792580.14;0;849671.61;0;0;258115.40;0;0;0;0;0;1061360.34;15539.70;972889.57;289181.53
313770;MG;Lajinha;20241;1209624.53;427453.83;0;4779144.59;29334.50;197845.87;0;827828.74;1977288.60;9848573.18;0;10002283.59;366483.30;0;1312012.26;0;715302.76;174234.37;0;455440.99;0;0;1800.00;25212.90;437977.10;294097.67;58290.49;106833.31;0
292390;BA;Pau Brasil;11031;802350.48;0;50431.70;2373140.09;0;0;0;665519.58;0;4985862.04;0;6803449.70;0;0;1691666.97;0;313284.70;121499.57;0;5000.00;0;0;0;0;0;8955.90;710543.20;1977134.00;0
291550;BA;Itajuípe;21817;1446365.28;264250.00;0;7653964.18;0;0;0;957485.55;0;6723091.62;0;14909644.58;54762.40;0;1563921.61;0;588868.45;36618.47;90759.14;0;0;0;0;0;0;162300.00;186065.10;1834728.13;0
521410;GO;Mutunópolis;3922;682211.55;42784.92;0;2209325.05;0;29387.79;0;748328.57;1016577.32;2909136.15;0;3614737.55;0;0;0;1014356.19;0;96163.41;0;137582.98;0;0;0;74874.43;0;906973.32;228330.98;0;0
293170;BA;Terra Nova;13537;829344.09;100.00;0;3068961.59;0;39018.40;0;541297.61;0;4905587.01;0;8704970.51;795818.18;0;3516839.03;0;105274.95;0;0;120.00;0;0;0;0;111431.32;125804.31;172176.33;0;0
231100;CE;Poranga;12214;908365.40;0;0;9360905.65;0;0;0;361361.37;0;4042936.50;0;12608137.24;505704.28;0;344260.34;0;0;0;0;0;0;0;0;0;0;54115.40;0;159639.03;0
520080;GO;Alvorada do Norte;8499;686765.40;6645.48;0;1645233.06;0;52766.23;0;904313.58;1344605.68;5377378.28;103355.24;6025071.58;20675.65;0;2034914.91;101896.68;0;0;0;480904.69;0;0;519299.47;2742.90;51356.06;864842.83;296648.38;566562.12;0
351560;SP;Fernando Prestes;5748;675177.17;0;0;2239844.38;0;0;0;652840.47;739933.52;5358317.14;0;5949182.01;56468.11;0;654017.92;0;0;295808.94;0;0;0;0;0;81708.44;0;1829108.59;660088.13;0;0
313250;MG;Itamarandiba;34033;1779744.70;274681.32;0;3514503.56;18993.79;80545.24;0;2839963.21;3465782.04;14243698.28;0;16796821.45;619251.71;0;3170500.77;0;81777.95;41933.20;0;1714306.44;0;0;0;36678.73;477830.45;988145.39;174697.54;2620768.48;0
313655;MG;José Raydan;4738;606616.56;103277.06;0;1436299.07;637.60;19975.93;0;599114.64;423058.40;2962733.77;0;3518094.41;112682.37;0;776858.60;0;148180.66;99415.48;0;182223.31;0;0;38156.79;5937.38;0;373019.63;154854.64;271703.07;0
352000;SP;Igaraçu do Tietê;24376;937634.14;0;0;9380795.13;0;0;0;2025557.07;3333909.83;10386600.28;0;13074450.75;6525.03;0;2750277.21;0;4601958.03;78758.91;0;0;0;0;388901.34;0;0;0;587740.16;901967.17;0
280480;SE;Nossa Senhora do Socorro;174974;7774316.96;2856997.69;1159078.79;35325560.83;0;0;0;6726364.52;0;50338203.44;0;58087138.41;4645825.99;0;31187086.44;0;0;642096.65;0;2236456.75;0;0;0;3612776.95;3078958.47;5221646.87;1618725.62;95532.41;0
320270;ES;Itaguaçu;14836;1190020.01;0;0;14780327.81;0;0;0;1251382.49;0;5601630.71;0;7499276.48;684561.82;0;4057056.39;78445.13;2378014.32;0;0;1796874.56;0;0;0;0;117587.46;2096617.63;343267.90;231663.96;0
220710;PI;Olho D'Água do Piauí;2390;399768.43;0;0;1838268.89;0;0;0;372239.82;0;2432874.22;0;2228309.11;36020.00;0;826386.29;0;0;7852.00;0;434295.17;0;0;0;0;0;112150.00;313094.76;0;0
