#"CodIBGE";"uf";"municipio";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais";"desp por função intra-orçamentária"
330590;"RJ";"Trajano de Morais";10327;R$ 1762098,27;R$ 569458,84;R$ 0,00;R$ 5518898,26;R$ 0,00;R$ 606019,25;R$ 0,00;R$ 1443067,53;R$ 2799410,80;R$ 7489533,30;R$ 0,00;R$ 7667412,67;R$ 180712,80;R$ 0,00;R$ 5304799,22;R$ 43135,79;R$ 0,00;R$ 141397,85;R$ 0,00;R$ 866792,98;R$ 0,00;R$ 0,00;R$ 937330,51;R$ 0,00;R$ 0,00;R$ 1040045,42;R$ 355665,17;R$ 1324084,78;R$ 0,00
330600;"RJ";"Três Rios";78256;R$ 6114618,62;R$ 0,00;R$ 0,00;R$ 24854714,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4294182,55;R$ 0,00;R$ 51812710,34;R$ 450,00;R$ 39136267,71;R$ 463352,00;R$ 0,00;R$ 10799706,91;R$ 0,00;R$ 15676141,93;R$ 1158824,07;R$ 0,00;R$ 505522,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 795572,74;R$ 760378,39;R$ 3342924,37;R$ 0,00
330610;"RJ";"Valença";72679;R$ 686271,79;R$ 0,00;R$ 0,00;R$ 33042168,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2943787,16;R$ 3342493,60;R$ 42969777,20;R$ 0,00;R$ 36891199,33;R$ 463736,32;R$ 0,00;R$ 9060647,66;R$ 0,00;R$ 97635,35;R$ 1050,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 522877,57;R$ 291985,01;R$ 0,00;R$ 1598253,72;R$ 513243,23;R$ 2314097,97;R$ 0,00
330615;"RJ";"Varre-Sai";9720;R$ 1193902,60;R$ 38114,42;R$ 0,00;R$ 9069289,78;R$ 0,00;R$ 11212,08;R$ 0,00;R$ 651819,04;R$ 360547,71;R$ 5360337,87;R$ 0,00;R$ 9753365,40;R$ 24000,00;R$ 0,00;R$ 3368011,49;R$ 0,00;R$ 0,00;R$ 6502,76;R$ 0,00;R$ 476866,81;R$ 0,00;R$ 0,00;R$ 755078,44;R$ 0,00;R$ 0,00;R$ 377994,59;R$ 158981,88;R$ 1026092,69;R$ 0,00
330620;"RJ";"Vassouras";34858;R$ 402000,00;R$ 0,00;R$ 0,00;R$ 15306271,03;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3380622,08;R$ 4762602,06;R$ 37137023,53;R$ 957452,88;R$ 18992409,61;R$ 2308213,55;R$ 0,00;R$ 5627361,44;R$ 0,00;R$ 19943271,99;R$ 15811,92;R$ 0,00;R$ 831222,69;R$ 0,00;R$ 0,00;R$ 889297,61;R$ 0,00;R$ 0,00;R$ 3194242,68;R$ 615637,20;R$ 2295084,78;R$ 0,00
330630;"RJ";"Volta Redonda";260180;R$ 27486500,00;R$ 0,00;R$ 0,00;R$ 105481700,00;R$ 0,00;R$ 405300,00;R$ 0,00;R$ 20951600,00;R$ 41861700,00;R$ 174119000,00;R$ 1414000,00;R$ 162457300,00;R$ 5817100,00;R$ 0,00;R$ 4858300,00;R$ 377100,00;R$ 54854400,00;R$ 345600,00;R$ 40100,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8600,00;R$ 630200,00;R$ 6956000,00;R$ 7394300,00;R$ 15695300,00;R$ 14672200,00;R$ 0,00
240010;"RN";"Acari";11012;R$ 571044,41;R$ 0,00;R$ 0,00;R$ 3098747,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 786661,30;R$ 0,00;R$ 4320355,28;R$ 0,00;R$ 4912239,52;R$ 154820,28;R$ 0,00;R$ 1936749,48;R$ 8700,51;R$ 720,00;R$ 0,00;R$ 0,00;R$ 57325,89;R$ 0,00;R$ 0,00;R$ 23706,58;R$ 0,00;R$ 20392,00;R$ 27562,30;R$ 152891,97;R$ 0,00;R$ 0,00
240020;"RN";"Açu";54031;R$ 2661170,61;R$ 0,00;R$ 0,00;R$ 7911271,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3940375,74;R$ 0,00;R$ 20355169,87;R$ 0,00;R$ 20173665,44;R$ 14100,00;R$ 0,00;R$ 11436913,40;R$ 106179,64;R$ 0,00;R$ 268460,67;R$ 0,00;R$ 308463,94;R$ 0,00;R$ 0,00;R$ 2382522,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 472684,03;R$ 1468541,93;R$ 0,00
240030;"RN";"Afonso Bezerra";10841;R$ 758143,11;R$ 0,00;R$ 0,00;R$ 2441708,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 830840,50;R$ 0,00;R$ 4180215,51;R$ 0,00;R$ 7058260,01;R$ 700,00;R$ 0,00;R$ 2539075,71;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 311836,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 22444,00;R$ 38877,50;R$ 0,00;R$ 0,00
240040;"RN";"Água Nova";3026;R$ 477944,21;R$ 0,00;R$ 0,00;R$ 2062021,81;R$ 0,00;R$ 0,00;R$ 0,00;R$ 485369,91;R$ 0,00;R$ 1494826,28;R$ 0,00;R$ 2332047,73;R$ 125060,00;R$ 0,00;R$ 775402,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 104035,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 275907,65;R$ 476674,34;R$ 0,00
240050;"RN";"Alexandria";13467;R$ 1219962,19;R$ 0,00;R$ 0,00;R$ 3113414,10;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1019331,28;R$ 0,00;R$ 7470671,48;R$ 0,00;R$ 5794089,05;R$ 357422,22;R$ 0,00;R$ 3086890,32;R$ 0,00;R$ 453054,89;R$ 0,00;R$ 0,00;R$ 57695,07;R$ 0,00;R$ 0,00;R$ 447401,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 109266,02;R$ 0,00;R$ 0,00
240060;"RN";"Almino Afonso";4823;R$ 521824,02;R$ 0,00;R$ 0,00;R$ 1853563,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 408215,82;R$ 0,00;R$ 3685938,45;R$ 0,00;R$ 2234280,35;R$ 0,00;R$ 0,00;R$ 1310762,35;R$ 0,00;R$ 327000,00;R$ 0,00;R$ 0,00;R$ 76714,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 78998,49;R$ 0,00;R$ 0,00
240070;"RN";"Alto do Rodrigues";12729;R$ 1492275,91;R$ 0,00;R$ 0,00;R$ 18753620,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3736574,63;R$ 0,00;R$ 8405580,87;R$ 0,00;R$ 11819562,27;R$ 320472,14;R$ 0,00;R$ 11339721,02;R$ 314664,17;R$ 0,00;R$ 1864105,13;R$ 0,00;R$ 1174646,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 353512,80;R$ 1286426,80;R$ 0,00
240080;"RN";"Angicos";11538;R$ 755367,69;R$ 0,00;R$ 0,00;R$ 3272168,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1270180,69;R$ 0,00;R$ 3518785,26;R$ 0,00;R$ 6327579,00;R$ 299682,89;R$ 0,00;R$ 1592570,13;R$ 0,00;R$ 1001,30;R$ 174684,51;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
240100;"RN";"Apodi";34852;R$ 1756650,60;R$ 0,00;R$ 0,00;R$ 8438507,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1828119,38;R$ 0,00;R$ 10436554,01;R$ 0,00;R$ 15492564,74;R$ 407649,12;R$ 0,00;R$ 1585623,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1540057,96;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 308218,23;R$ 1424093,75;R$ 1216659,54;R$ 0,00
240110;"RN";"Areia Branca";25736;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11462044,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3188562,20;R$ 5000867,64;R$ 16037500,73;R$ 0,00;R$ 17649398,29;R$ 0,00;R$ 377163,80;R$ 7589852,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1841369,06;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 242377,07;R$ 0,00;R$ 0,00
240120;"RN";"Arês";13166;R$ 1261561,68;R$ 0,00;R$ 0,00;R$ 4569631,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1581721,61;R$ 0,00;R$ 6083992,79;R$ 0,00;R$ 8396277,89;R$ 809852,18;R$ 0,00;R$ 2104617,54;R$ 131951,45;R$ 232705,55;R$ 168315,34;R$ 0,00;R$ 325781,65;R$ 0,00;R$ 0,00;R$ 81978,46;R$ 130735,77;R$ 0,00;R$ 96902,44;R$ 0,00;R$ 0,00;R$ 0,00
240140;"RN";"Baía Formosa";8687;R$ 1204636,96;R$ 0,00;R$ 0,00;R$ 3000986,95;R$ 0,00;R$ 0,00;R$ 0,00;R$ 767332,30;R$ 0,00;R$ 5388311,19;R$ 0,00;R$ 6353852,07;R$ 132706,69;R$ 0,00;R$ 2837920,77;R$ 0,00;R$ 174040,06;R$ 52409,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 495433,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 410811,15;R$ 0,00;R$ 0,00
240145;"RN";"Baraúna";24977;R$ 1421512,92;R$ 0,00;R$ 0,00;R$ 7296614,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1176114,33;R$ 0,00;R$ 9660788,21;R$ 0,00;R$ 15119704,35;R$ 0,00;R$ 0,00;R$ 989371,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 808327,96;R$ 0,00;R$ 0,00
240150;"RN";"Barcelona";3944;R$ 0,00;R$ 479894,48;R$ 0,00;R$ 1259664,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 770209,24;R$ 0,00;R$ 2818746,12;R$ 0,00;R$ 3103677,47;R$ 116628,76;R$ 0,00;R$ 1173984,44;R$ 0,00;R$ 251764,35;R$ 0,00;R$ 0,00;R$ 237247,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10845,00;R$ 123080,26;R$ 203172,72;R$ 0,00
240160;"RN";"Bento Fernandes";5175;R$ 566947,90;R$ 0,00;R$ 0,00;R$ 1720030,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 817261,43;R$ 0,00;R$ 2063391,49;R$ 0,00;R$ 4394718,06;R$ 141612,84;R$ 0,00;R$ 987094,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 250870,35;R$ 0,00;R$ 0,00;R$ 444,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 93790,00;R$ 0,00;R$ 0,00
240165;"RN";"Bodó";2373;R$ 376820,38;R$ 0,00;R$ 0,00;R$ 2927951,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 820869,31;R$ 0,00;R$ 1864787,86;R$ 0,00;R$ 3040638,90;R$ 0,00;R$ 0,00;R$ 722976,75;R$ 0,00;R$ 738109,26;R$ 0,00;R$ 0,00;R$ 175861,28;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 651207,26;R$ 242935,86;R$ 287466,24;R$ 0,00
240170;"RN";"Bom Jesus";9566;R$ 510081,19;R$ 0,00;R$ 0,00;R$ 1345937,90;R$ 0,00;R$ 0,00;R$ 0,00;R$ 518825,40;R$ 0,00;R$ 3805169,10;R$ 0,00;R$ 5660448,07;R$ 52508,00;R$ 0,00;R$ 1672829,76;R$ 0,00;R$ 189744,30;R$ 0,00;R$ 0,00;R$ 398522,14;R$ 0,00;R$ 0,00;R$ 126315,01;R$ 0,00;R$ 0,00;R$ 15327,02;R$ 669148,30;R$ 401858,19;R$ 0,00
240180;"RN";"Brejinho";11769;R$ 515969,89;R$ 0,00;R$ 0,00;R$ 2106757,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 886393,83;R$ 0,00;R$ 4830614,96;R$ 0,00;R$ 6333468,77;R$ 0,00;R$ 0,00;R$ 1958764,41;R$ 9700,00;R$ 191871,23;R$ 300962,17;R$ 0,00;R$ 391524,49;R$ 0,00;R$ 0,00;R$ 80438,32;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
240190;"RN";"Caiçara do Rio do Vento";3375;R$ 515538,52;R$ 0,00;R$ 0,00;R$ 1167312,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 552950,50;R$ 0,00;R$ 2244980,30;R$ 0,00;R$ 2448290,36;R$ 107350,00;R$ 0,00;R$ 1373273,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 856,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 220648,98;R$ 138376,53;R$ 580455,44;R$ 0,00
240200;"RN";"Caicó";63571;R$ 3629802,65;R$ 0,00;R$ 236655,79;R$ 7943479,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3603217,50;R$ 0,00;R$ 26079989,58;R$ 0,00;R$ 23426258,64;R$ 1257642,37;R$ 0,00;R$ 8645384,30;R$ 21044,40;R$ 0,00;R$ 496192,18;R$ 0,00;R$ 2170740,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 202210,00;R$ 3063464,51;R$ 0,00
240210;"RN";"Campo Redondo";10427;R$ 609103,51;R$ 0,00;R$ 0,00;R$ 1912497,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 904587,49;R$ 0,00;R$ 3845591,85;R$ 0,00;R$ 4822411,96;R$ 136562,00;R$ 0,00;R$ 1456120,21;R$ 0,00;R$ 24910,00;R$ 101600,44;R$ 0,00;R$ 323450,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 169723,36;R$ 56162,36;R$ 0,00;R$ 0,00
240220;"RN";"Canguaretama";31506;R$ 1486333,31;R$ 0,00;R$ 0,00;R$ 5888739,67;R$ 0,00;R$ 171806,73;R$ 0,00;R$ 1682071,59;R$ 359381,49;R$ 11043921,61;R$ 0,00;R$ 19748102,68;R$ 803267,49;R$ 0,00;R$ 3686410,96;R$ 224939,79;R$ 100000,00;R$ 124463,70;R$ 0,00;R$ 274715,82;R$ 0,00;R$ 0,00;R$ 128438,95;R$ 0,00;R$ 520059,08;R$ 266591,21;R$ 289772,49;R$ 0,00;R$ 0,00
240230;"RN";"Caraúbas";19692;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3954462,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2211649,04;R$ 0,00;R$ 10727489,12;R$ 0,00;R$ 13555112,96;R$ 684134,76;R$ 0,00;R$ 4143663,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1536722,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 394722,60;R$ 1568798,32;R$ 0,00
240240;"RN";"Carnaúba dos Dantas";7559;R$ 584151,14;R$ 0,00;R$ 0,00;R$ 1519144,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 771974,13;R$ 0,00;R$ 2900703,55;R$ 0,00;R$ 3467308,62;R$ 176097,72;R$ 0,00;R$ 1657078,01;R$ 0,00;R$ 152089,81;R$ 0,00;R$ 0,00;R$ 163149,35;R$ 0,00;R$ 0,00;R$ 60102,57;R$ 0,00;R$ 0,00;R$ 10880,00;R$ 46461,16;R$ 319790,47;R$ 0,00
240260;"RN";"Ceará-Mirim";69005;R$ 2496199,55;R$ 1150656,25;R$ 0,00;R$ 8902507,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2825859,78;R$ 0,00;R$ 19521306,84;R$ 0,00;R$ 39001242,93;R$ 764847,85;R$ 0,00;R$ 5776335,08;R$ 0,00;R$ 390748,88;R$ 0,00;R$ 0,00;R$ 1232473,76;R$ 0,00;R$ 0,00;R$ 2484143,53;R$ 0,00;R$ 0,00;R$ 814040,32;R$ 453095,53;R$ 2182505,30;R$ 0,00
240270;"RN";"Cerro Corá";10928;R$ 0,00;R$ 0,00;R$ 0,00;R$ 16568318,73;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
240280;"RN";"Coronel Ezequiel";5405;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2433851,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 633567,81;R$ 0,00;R$ 3151166,54;R$ 0,00;R$ 3314226,61;R$ 31800,00;R$ 3503,00;R$ 855008,63;R$ 0,00;R$ 0,00;R$ 7855,72;R$ 0,00;R$ 213525,94;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 241,50;R$ 84940,90;R$ 0,00;R$ 0,00
240290;"RN";"Coronel João Pessoa";4783;R$ 468690,49;R$ 8100,00;R$ 0,00;R$ 1108495,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 309101,38;R$ 95309,20;R$ 3069692,98;R$ 74318,00;R$ 5664747,15;R$ 103300,00;R$ 0,00;R$ 1512839,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 123190,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 23396,50;R$ 106068,22;R$ 0,00;R$ 0,00;R$ 0,00
240300;"RN";"Cruzeta";7942;R$ 464877,90;R$ 0,00;R$ 0,00;R$ 3255256,56;R$ 0,00;R$ 0,00;R$ 0,00;R$ 685639,30;R$ 0,00;R$ 3369204,63;R$ 0,00;R$ 3674999,94;R$ 224513,74;R$ 0,00;R$ 208118,48;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2950,80;R$ 0,00;R$ 0,00;R$ 7996,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 138809,63;R$ 0,00;R$ 0,00
240310;"RN";"Currais Novos";42934;R$ 1932679,34;R$ 0,00;R$ 0,00;R$ 10662902,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2236561,80;R$ 0,00;R$ 14035474,80;R$ 0,00;R$ 20849062,60;R$ 352648,80;R$ 148535,92;R$ 1088674,70;R$ 0,00;R$ 0,00;R$ 279267,24;R$ 0,00;R$ 924831,30;R$ 0,00;R$ 0,00;R$ 1114552,01;R$ 0,00;R$ 616941,82;R$ 249204,06;R$ 1213406,81;R$ 1127853,82;R$ 0,00
240320;"RN";"Doutor Severiano";6954;R$ 491337,00;R$ 0,00;R$ 0,00;R$ 1339999,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 929000,02;R$ 279295,40;R$ 3081282,22;R$ 89995,17;R$ 6817660,47;R$ 127880,00;R$ 0,00;R$ 1460514,98;R$ 0,00;R$ 500772,58;R$ 0,00;R$ 0,00;R$ 87024,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5600,00;R$ 124260,00;R$ 611340,45;R$ 147313,61;R$ 0,00
240330;"RN";"Encanto";5297;R$ 0,00;R$ 0,00;R$ 0,00;R$ 920814,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 505234,34;R$ 470529,24;R$ 3037085,83;R$ 0,00;R$ 3777488,99;R$ 8000,00;R$ 0,00;R$ 1317827,93;R$ 0,00;R$ 0,00;R$ 505770,58;R$ 0,00;R$ 78306,65;R$ 0,00;R$ 0,00;R$ 423867,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 38039,52;R$ 31673,95;R$ 0,00
240340;"RN";"Equador";5846;R$ 532745,37;R$ 0,00;R$ 0,00;R$ 2309823,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 852680,73;R$ 0,00;R$ 3233055,85;R$ 0,00;R$ 4123788,93;R$ 4851,75;R$ 0,00;R$ 328486,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 56886,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 222447,29;R$ 264690,77;R$ 0,00
240350;"RN";"Espírito Santo";10439;R$ 648135,93;R$ 0,00;R$ 0,00;R$ 1563441,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 842164,93;R$ 0,00;R$ 3723700,59;R$ 0,00;R$ 3922994,76;R$ 376882,17;R$ 0,00;R$ 769183,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 298969,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 59580,00;R$ 25249,93;R$ 196385,30;R$ 0,00
240360;"RN";"Extremoz";25324;R$ 1756853,57;R$ 0,00;R$ 0,00;R$ 12869534,98;R$ 0,00;R$ 0,00;R$ 0,00;R$ 478510,59;R$ 0,00;R$ 10442324,84;R$ 0,00;R$ 13901566,99;R$ 275097,93;R$ 0,00;R$ 1946881,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14100,00;R$ 0,00;R$ 0,00;R$ 658763,81;R$ 0,00;R$ 0,00;R$ 94873,44;R$ 612277,03;R$ 0,00;R$ 0,00
240375;"RN";"Fernando Pedroza";2885;R$ 487087,50;R$ 0,00;R$ 0,00;R$ 1775006,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1053076,35;R$ 0,00;R$ 1819243,23;R$ 0,00;R$ 2115134,27;R$ 0,00;R$ 0,00;R$ 718643,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
240380;"RN";"Florânia";8957;R$ 530403,50;R$ 0,00;R$ 0,00;R$ 1702126,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 665668,47;R$ 321215,88;R$ 4053705,76;R$ 0,00;R$ 5362383,84;R$ 0,00;R$ 0,00;R$ 879871,51;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 551011,07;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 75363,40;R$ 119865,80;R$ 0,00
240390;"RN";"Francisco Dantas";2852;R$ 479706,65;R$ 0,00;R$ 0,00;R$ 2135360,94;R$ 0,00;R$ 0,00;R$ 0,00;R$ 452754,44;R$ 0,00;R$ 2219096,75;R$ 0,00;R$ 1893795,82;R$ 308767,09;R$ 0,00;R$ 169917,75;R$ 0,00;R$ 12000,00;R$ 0,00;R$ 0,00;R$ 399962,42;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 511599,73;R$ 0,00
240400;"RN";"Frutuoso Gomes";4181;R$ 498942,84;R$ 0,00;R$ 0,00;R$ 792161,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 447124,15;R$ 750321,17;R$ 3606206,33;R$ 0,00;R$ 2815230,19;R$ 0,00;R$ 0,00;R$ 1474679,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 189285,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 368722,09;R$ 0,00;R$ 0,00
240420;"RN";"Goianinha";23209;R$ 1185082,10;R$ 0,00;R$ 0,00;R$ 5061748,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3713963,06;R$ 0,00;R$ 11705805,55;R$ 0,00;R$ 20759520,70;R$ 2617536,25;R$ 0,00;R$ 3487178,08;R$ 96248,17;R$ 92710,90;R$ 254739,08;R$ 0,00;R$ 370283,29;R$ 0,00;R$ 48002,53;R$ 77896,59;R$ 341242,48;R$ 2155027,54;R$ 405295,20;R$ 1217662,35;R$ 0,00;R$ 0,00
240430;"RN";"Governador Dix-Sept Rosado";12465;R$ 946491,96;R$ 0,00;R$ 0,00;R$ 2352330,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 859178,72;R$ 1907068,97;R$ 5991804,53;R$ 34498,00;R$ 8084075,53;R$ 651873,91;R$ 0,00;R$ 3476068,04;R$ 195377,61;R$ 1323909,01;R$ 429659,96;R$ 0,00;R$ 1027742,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 480299,71;R$ 0,00;R$ 0,00
240440;"RN";"Grossos";9566;R$ 685181,83;R$ 0,00;R$ 0,00;R$ 2294830,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1356480,47;R$ 0,00;R$ 4572020,31;R$ 0,00;R$ 4000564,11;R$ 675739,14;R$ 0,00;R$ 2096833,55;R$ 0,00;R$ 0,00;R$ 157153,09;R$ 0,00;R$ 317093,28;R$ 0,00;R$ 0,00;R$ 5513,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 85699,85;R$ 0,00;R$ 0,00
240450;"RN";"Guamaré";13047;R$ 0,00;R$ 0,00;R$ 0,00;R$ 19067584,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10259160,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 31433386,36;R$ 69042,00;R$ 0,00;R$ 14862851,26;R$ 0,00;R$ 0,00;R$ 1072231,88;R$ 0,00;R$ 2897643,91;R$ 0,00;R$ 1506226,91;R$ 9361053,83;R$ 0,00;R$ 0,00;R$ 2701364,32;R$ 3393066,20;R$ 0,00;R$ 0,00
240460;"RN";"Ielmo Marinho";12462;R$ 685416,88;R$ 0,00;R$ 0,00;R$ 5341508,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2083297,82;R$ 0,00;R$ 5351574,20;R$ 0,00;R$ 10069469,70;R$ 600,00;R$ 0,00;R$ 3844785,84;R$ 0,00;R$ 88061,31;R$ 0,00;R$ 0,00;R$ 2607264,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1130249,88;R$ 1216307,68;R$ 785315,89;R$ 0,00
240470;"RN";"Ipanguaçu";14148;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4276386,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1513801,18;R$ 0,00;R$ 5465310,35;R$ 0,00;R$ 9880259,50;R$ 318696,04;R$ 0,00;R$ 1738910,02;R$ 25782,82;R$ 0,00;R$ 493164,00;R$ 0,00;R$ 679605,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 81288,00;R$ 295246,17;R$ 217704,67;R$ 0,00
