##Cod.IBGE;UF;Instituição;População;01 - Legislativa;02 - Judiciária;03 - Essencial à Justiça;04 - Administração;05 - Defesa Nacional;06 - Segurança Pública;07 - Relações Exteriores;08 - Assistência Social;09 - Previdência Social;10 - Saúde;11 - Trabalho;12 - Educação;13 - Cultura;14 - Direitos da Cidadania;15 - Urbanismo;16 - Habitação;17 - Saneamento;18 - Gestão Ambiental;19 - Ciência e Tecnologia;20 - Agricultura;21 - Organização Agrária;22 - Indústria;23 - Comércio e Serviços;24 - Comunicações;25 - Energia;26 - Transporte;27 - Desporto e Lazer;28 - Encargos Especiais;Despesas (Intra-Orçamentárias)
315880;MG;Santana do Jacaré;4793;0;0;171165.09;1793322.83;0;0;0;599762.90;0;2682475.52;0;2068573.66;399936.52;0;390955.23;0;116505.24;236121.35;0;194187.77;0;21259.44;0;0;137869.42;335964.00;178278.46;24858.84;0
241105;RN;Tibau;3935;515516.50;38290.99;0;3567450.71;0;0;0;2212576.78;0;3812388.87;0;2601179.38;0;0;1473718.72;0;0;486.72;0;0;0;0;40516.28;0;0;0;5942.80;0;0
412110;PR;Quinta do Sol;5077;0;0;0;4445907.26;0;470.00;0;791095.35;0;0;0;3031789.77;52334.90;0;0;0;0;3764.54;0;84811.32;0;17617.78;2255.69;0;197977.36;119660.46;81135.64;0;0
431173;RS;Mampituba;3087;482900.64;0;0;1503685.34;0;0;0;357082.64;520364.34;2745183.44;0;1831407.14;26200.00;0;189072.42;89836.70;254555.58;84472.69;0;410603.07;0;0;100567.37;0;0;1441926.10;41358.30;0;0
312530;MG;Faria Lemos;3423;505452.03;94059.74;0;1894741.09;0;21091.33;0;414434.33;0;1467568.30;0;2276699.04;2240.00;0;863217.58;7449.00;28058.90;72114.56;0;64225.80;140.00;0;368370.84;0;0;704969.78;33411.24;0;0
431225;RS;Minas do Leão;7956;845138.95;0;0;2878404.46;0;680.00;0;202202.84;0;4080742.84;0;5024134.35;86663.08;0;524847.71;282957.66;74186.00;122374.51;0;32998.89;0;5014.57;0;0;0;1303059.17;31312.86;587271.94;0
150090;PA;Augusto Corrêa;42591;1358000.00;0;0;8916785.17;0;0;0;2412162.65;84300.11;11195975.69;0;36065058.72;345487.05;0;259325.43;0;991965.21;251449.10;0;931680.74;0;224252.63;0;0;175681.34;3109728.22;21988.55;506240.65;0
431446;RS;Pinhal da Serra;2151;403091.06;8729.04;0;3691717.31;0;0;0;585228.05;0;3350690.81;0;2762804.25;0;0;0;0;0;17430.00;0;1338039.89;0;0;0;0;0;2886298.07;349876.42;199976.38;0
231140;CE;Quixeramobim;75565;3195701.14;0;0;4043121.91;0;0;0;4545990.36;5849265.09;28568146.92;0;45232624.48;784112.13;1258682.32;5304064.81;17999.58;7755735.64;3496.00;0;1181078.49;0;0;371234.78;0;0;1606470.12;2463901.00;3584796.61;0
320120;ES;Cachoeiro de Itapemirim;205213;10775561.00;0;0;74412729.53;0;493789.00;0;5189508.00;14109180.00;50335309.00;134710.00;98444921.00;1372068.00;0;18237128.00;1331083.00;0;64071.00;84780.00;638530.00;0;0;66956.00;0;0;6090814.00;2510569.00;15374455.00;0
314675;MG;Palmópolis;6674;527340.11;133400.00;0;1117153.37;0;900.00;0;539749.64;0;3321262.39;0;2521757.77;157000.00;0;1133610.32;0;49970.95;0;0;90121.87;0;0;0;0;0;832431.42;68087.92;539897.27;0
410304;PR;Boa Ventura de São Roque;6702;0;0;77665.26;2166004.21;0;0;0;782111.86;457228.51;3127287.69;0;5025753.87;103990.04;0;335608.21;0;252644.80;79925.74;0;1132598.86;0;88736.68;0;40599.55;51361.65;2478066.44;59752.77;225037.06;590645.83
510720;MT;Rio Branco;5063;500000.00;0;0;2641825.24;0;0;0;610886.64;610622.01;2955793.56;0;3594638.13;120310.51;0;812637.81;0;286273.28;540.00;0;37076.11;0;0;13846.64;0;55378.11;204813.04;0;118562.00;0
510305;MT;Cláudia;11366;852224.61;0;0;5502577.11;0;0;0;337807.67;554287.07;5322223.65;0;6584233.80;151413.24;0;892459.43;0;0;163273.01;0;1040.68;0;0;0;0;59327.48;1681540.05;369408.77;582238.26;0
171855;TO;Riachinho;4435;425575.00;0;0;2840871.15;0;4794.00;0;664755.37;200000.00;1992991.29;0;4583927.55;0;0;580433.43;0;19885.00;238774.90;0;4000.00;0;26500.00;0;167.90;110611.65;44135.01;80343.01;136960.34;0
350050;SP;Águas de Lindóia;18108;840369.91;0;0;4840007.23;0;0;0;3738548.85;455332.67;14125345.85;0;19852259.83;293627.51;0;8894894.13;0;5727381.71;467572.90;0;0;0;0;3502759.74;8550.16;0;505371.77;1007575.42;901965.62;0
171550;TO;Oliveira de Fátima;1085;366533.72;0;0;1083340.07;0;11599.66;0;327548.21;274902.06;1460824.70;58913.20;1614186.13;49824.05;0;659009.30;0;0;87607.43;0;384744.84;0;0;0;0;9347.81;213885.70;64668.54;0;0
260340;PE;Calumbi;5754;647607.18;0;0;2704823.43;0;0;0;543264.84;1486416.77;3168694.99;0;5609857.67;138908.74;0;1041354.47;0;0;487719.48;0;513816.56;0;0;0;0;0;86955.70;49667.58;0;0
320335;ES;Marilândia;12092;1256061.83;0;0;5360080.77;0;13413.95;0;1357983.97;0;6007562.02;353590.15;8319447.33;39500.95;0;933187.31;0;1428232.73;0;0;1108477.04;0;0;3805.00;0;0;0;559810.62;210973.60;0
313835;MG;Leme do Prado;4965;555669.89;102827.73;0;1439316.75;570.00;11276.07;0;575696.64;166943.46;2448940.82;0;3161420.35;411479.16;0;404126.46;0;261775.62;11042.44;0;320021.47;0;0;0;47913.78;465.94;373670.32;168569.76;472733.09;385876.75
261180;PE;Ribeirão;46200;0;281203.98;0;9857205.82;0;120170.52;0;3707857.14;5051247.11;15746738.65;311595.19;25598056.21;718953.42;0;5829030.39;0;1215.00;197906.09;0;510550.06;0;0;0;0;0;0;908025.93;698164.74;0
410445;PR;Cantagalo;13396;0;0;59735.62;2368592.37;0;3592.00;0;1413647.50;209980.42;4467047.40;6790669.39;42635.63;0;0;525600.22;0;0;77786.86;0;495850.59;0;8286.00;0;0;0;2458247.63;257386.39;872059.98;1034717.02
110025;RO;Presidente Médici;23017;1409772.38;0;0;8081519.17;0;0;0;874169.59;0;10178333.03;0;8330285.06;73995.41;0;810920.11;0;17973138.28;0;0;24641.78;0;0;0;0;0;1153980.60;93146.64;643077.92;0
353510;SP;Palmares Paulista;11922;468642.99;0;0;1729959.15;0;0;0;607871.86;0;3789575.52;0;6779518.70;496414.78;0;1215375.11;0;0;0;0;0;0;0;0;0;0;40904.64;81635.19;808300.82;0
250860;PB;Lucena;12460;789845.32;0;73376.54;3316557.43;0;0;0;1158119.84;1949608.44;5311107.43;144720.51;8138804.14;213899.20;0;2833761.26;13215.58;0;0;0;0;0;0;370709.57;0;0;0;152217.19;500800.57;0
355450;SP;Tietê;39324;980534.39;618952.09;0;10479756.98;0;3216262.27;0;2923082.38;0;20917275.29;0;41421595.68;836614.42;0;10668132.02;0;7853372.88;0;0;360379.43;0;0;700297.02;0;0;3202072.82;2289016.53;733781.59;0
351010;SP;Cândido Rodrigues;2767;535421.56;0;0;1583495.49;0;0;0;343512.08;686804.05;2538724.90;0;4119002.66;289119.24;0;1378123.52;0;0;0;0;64244.04;0;0;0;0;0;938437.21;210976.19;184311.39;1055855.93
330170;RJ;Duque de Caxias;873921;48125526.31;1122760.75;0;81834624.27;0;20569086.09;0;14430217.30;234948538.78;440372674.96;1801087.05;573260711.98;1817313.97;0;155110824.45;1054058.33;0;3103714.23;0;0;0;0;0;0;0;2344673.09;3237496.22;182130719.85;0
432254;RS;Vale Real;5447;376839.75;0;0;3338208.82;0;37400.00;0;266243.83;455836.51;2849433.64;0;3636713.54;164995.27;0;8396.69;210075.94;351192.53;313547.15;0;115869.17;0;0;0;19663.07;0;450881.28;428633.51;306010.68;0
310820;MG;Bonfinópolis de Minas;5904;805080.42;0;0;1898195.20;0;51248.42;0;423789.72;230003.41;3443028.55;2419.00;4297010.41;296167.77;70938.29;1113911.01;511882.99;233800.67;0;0;1225335.19;0;0;0;0;0;884613.37;270915.25;423552.66;0
520929;GO;Guaraíta;2333;494000.00;0;0;1846121.60;0;4738.00;0;507919.71;449558.75;1909883.65;94438.03;2080582.45;150.00;0;230171.90;0;0;35600.73;0;354784.28;0;0;0;0;66379.12;428231.83;24093.80;0;0
410685;PR;Cruzmaltina;3185;0;65842.72;0;2021915.69;0;0;0;501063.50;0;2185674.21;0;2151562.83;0;0;780177.53;0;0;0;0;348203.96;0;0;0;0;0;664148.25;89855.23;126432.81;0
316520;MG;São Thomé das Letras;6962;0;0;0;2248510.71;0;81501.58;0;436126.91;79453.59;2936958.87;0;2921453.72;467358.24;0;437552.49;0;345960.53;50472.33;0;111533.27;0;0;78499.15;0;0;616599.15;156057.58;430683.78;0
430845;RS;Fortaleza dos Valos;4654;734534.10;0;0;3517286.52;0;0;0;261782.77;804428.23;4442184.79;0;4773250.10;124111.80;55530.55;692114.26;0;0;17100.00;0;735636.89;0;0;0;84957.57;0;1349479.21;0;453046.70;0
314720;MG;Paraguaçu;21164;518079.23;0;0;3832179.46;0;0;0;1465658.49;3120917.59;9689305.11;0;8063493.49;271490.90;0;1083953.19;938557.13;0;93943.22;0;124396.16;0;63639.98;0;45168.62;0;384082.37;364960.93;0;1855683.64
172049;TO;São Valério;4322;406565.89;0;0;1666868.73;0;0;0;362592.22;0;2209522.32;63454.30;2735208.31;1075.61;0;751015.64;0;0;0;0;142867.48;0;0;0;0;68198.53;41885.31;581.00;0;0
355400;SP;Tatuí;114314;6701431.92;0;0;45514883.76;0;217877.32;0;1704022.72;3326649.28;60427636.44;0;77145180.94;557361.89;0;14240525.56;0;0;163621.81;0;34594.34;0;0;604403.84;0;56825.92;2116748.28;636270.55;6714259.40;11273124.48
520110;GO;Anápolis;357402;20355078.85;0;0;82254345.64;0;4518419.28;0;8138720.98;76546657.56;206329298.97;0;179318636.21;9202380.51;1135392.63;66621216.70;2119709.69;4254363.59;63141116.56;2426219.74;489383.68;0;303343.61;1525901.88;0;0;329219.26;9814006.67;21563594.78;0
210260;MA;Cândido Mendes;19426;0;0;0;5585089.90;0;0;0;1560940.74;0;5872502.39;0;14967953.50;0;0;78880.00;0;0;0;0;9106.00;0;0;0;0;12860.00;0;80000.00;138104.27;0
420720;SC;Imaruí;11301;744915.62;182742.88;0;1973934.18;0;37343.89;0;372817.30;0;4209383.65;0;6331905.76;29096.73;0;621.20;700.00;2249.29;0;0;478958.26;0;0;139814.44;0;0;2342026.30;98762.80;1233153.20;0
431970;RS;São Valentim;3665;410516.88;0;0;1793290.35;0;0;0;308932.70;0;2526361.03;0;2391503.12;42260.72;0;0;0;292288.56;109801.46;0;1044917.60;0;750.00;0;4304.99;90327.87;1789840.79;52754.16;0;0
230185;CE;Banabuiú;17775;1215628.17;0;0;3125561.90;0;0;0;1630978.92;0;7287638.42;0;14282480.76;515908.17;0;3105608.70;0;717833.76;0;0;604908.69;0;0;0;0;0;45250.00;66429.52;488399.89;0
520480;GO;Campo Alegre de Goiás;6631;1110341.13;121571.01;0;4498298.82;0;18581.54;0;1195589.91;1492648.40;4902707.11;0;5626577.50;408837.66;0;2017496.66;0;0;42834.80;0;108449.40;0;41599.34;0;0;0;1500991.18;204875.94;762979.31;0
241180;RN;São Fernando;3556;541705.66;0;0;2119510.36;0;0;0;524771.26;0;2087048.61;8400.00;2946136.86;94211.28;0;1130156.56;0;0;16620.51;0;306834.87;0;0;0;51870.00;0;19455.69;318548.58;0;0
221000;PI;São João do Piauí;20000;952554.58;0;0;4774316.85;0;0;0;929797.40;0;9896362.96;0;10728945.47;175963.00;0;1531323.81;4423.60;306575.40;0;0;319082.71;0;0;492076.95;9472.97;1752.02;330.00;149289.50;337872.46;0
421910;SC;Vargeão;3590;522521.92;0;0;1520587.92;0;91744.47;0;308176.14;0;3233811.38;0;2932000.99;372494.00;0;1133991.97;320000.00;0;0;0;544591.91;0;0;0;0;0;1597048.33;59201.47;477265.82;0
430705;RS;Ernestina;3198;576150.96;82525.93;0;1926356.61;0;360.00;0;386762.78;334518.98;2984699.19;58016.20;2183479.74;75198.42;0;205736.16;0;175662.72;74400.40;0;217428.88;0;6000.00;0;8812.00;24028.23;750232.70;67082.84;332145.58;958932.73
317057;MG;Vargem Alegre;6635;583340.26;11456.50;0;3340780.61;0;0;0;736437.69;0;3213609.28;0;2760264.43;116889.00;0;504848.95;0;147131.65;0;0;173669.04;0;0;0;0;0;0;46253.99;393012.61;0
510420;MT;Guiratinga;14304;1107050.60;0;85380.93;4860877.46;0;0;0;883216.71;1854705.36;7693789.23;248510.72;3798984.24;362560.69;0;1757737.72;0;692249.27;0;0;168643.13;0;0;0;0;84570.53;1210795.13;188786.33;333676.09;1613750.61
320180;ES;Divino de São Lourenço;4688;743640.01;0;0;3615024.43;0;0;0;496700.04;0;3798886.13;0;2684624.40;221367.21;0;1537474.33;0;0;59898.86;0;534196.92;0;0;59290.61;0;0;820595.38;341295.90;138201.91;0
230630;CE;Itapagé;50211;2229375.91;0;0;5769404.22;0;0;0;2608618.65;3411538.19;17433130.81;0;33710479.19;202295.59;0;7250829.12;14621.00;2567784.50;0;0;1032727.52;0;0;37500.00;0;0;97319.56;193906.19;1083359.95;0
313120;MG;Ipanema;19165;1198545.62;212688.34;0;3464926.37;0;82030.46;0;656892.93;2390879.75;7735821.38;0;7000855.14;443931.91;0;2877791.12;0;1068270.68;456056.26;0;592365.32;0;0;267109.45;8707.50;0;203541.34;164025.55;610894.38;0
220110;PI;Avelino Lopes;11341;565791.54;0;0;3338824.07;0;28000.00;0;541503.89;0;3691846.00;0;6456909.59;21081.80;0;428242.98;0;372506.92;0;0;77816.53;0;0;0;0;146237.46;186537.99;123007.26;0;0
210520;MA;Igarapé Grande;11431;0;0;0;3293951.18;0;0;0;398588.51;89263.06;4565575.39;0;7337715.12;304761.07;0;1015438.73;0;0;0;0;0;0;0;0;0;7500.00;84878.98;120000.00;0;0
231330;CE;Tauá;57246;0;0;0;16910399.86;0;0;0;2886493.34;0;24525286.10;0;47373014.75;1589744.40;0;3848301.17;0;34931.22;260136.19;0;186441.22;0;0;0;0;70.00;0;1660349.18;173694.17;0
210020;MA;Alcântara;21644;0;0;0;7370334.75;0;0;0;841383.01;0;7812015.84;157781.35;16012159.98;627396.41;0;104779.19;0;0;0;0;223019.96;0;0;355420.50;0;43569.64;0;0;0;0
355710;SP;Votuporanga;89715;3585166.79;0;0;23814513.25;0;0;0;11456474.93;438311.21;41312494.05;0;50352528.38;2515787.44;183743.58;10891413.88;1063810.96;9885253.98;7442944.70;0;708367.32;0;1753033.35;2670159.41;0;0;2581662.58;5790929.38;9796042.35;5688394.01
430175;RS;Barão do Triunfo;7331;621769.31;0;0;3110262.48;0;45.04;0;548980.97;149139.86;3366291.08;0;6021425.59;0;0;4088.80;0;0;0;0;886406.41;0;0;0;0;0;0;129478.10;0;732476.84
220415;PI;Francisco Macedo;2984;356539.44;0;0;1598682.81;0;0;0;405320.47;193941.86;1743798.67;64521.60;2608010.90;53669.84;61055.02;166028.37;20179.18;397214.80;14500.00;0;111573.55;0;0;0;104611.32;54231.80;73199.00;134775.98;0;0
353500;SP;Palestina;11904;1016131.08;0;0;3824046.58;0;0;0;752251.71;0;8004956.09;0;10147425.84;686246.14;0;2353142.76;540000.00;0;0;0;218102.99;0;0;490.00;0;0;1862575.38;403216.01;648102.36;0
310590;MG;Barroso;20484;1185805.91;0;0;9748844.44;0;37380.92;0;1683318.79;0;7771720.57;130.10;10656302.18;1035322.59;0;370889.86;0;135466.32;2005538.52;0;676551.66;0;0;2106.00;0;0;22320.00;136585.57;611324.58;0
311320;MG;Carandaí;24594;1653742.98;0;0;3771240.86;0;0;0;370998.94;3006964.11;11334672.58;0;11557664.83;693818.10;0;3045132.62;0;9900.00;0;0;241670.12;0;0;0;0;19257.79;334328.40;45895.49;485556.75;2386266.08
241475;RN;Venha-Ver;4050;504287.64;0;0;1339285.06;0;0;0;335381.33;221074.30;2810230.35;94933.82;4504082.82;0;0;1896587.82;0;28690.33;146902.55;0;640181.22;0;0;0;0;186797.45;241823.41;48656.39;121832.45;0
420580;SC;Garuva;16081;1511562.26;255317.12;0;4805433.78;0;247304.04;0;1664494.48;0;9609746.22;0;13771912.71;549653.14;0;4341277.99;104907.74;726877.61;830660.60;0;1868231.46;0;165070.06;373302.43;0;0;118515.30;383446.32;805648.96;0
431140;RS;Lajeado;76187;3671623.25;0;280184.55;11120473.90;0;382354.47;0;5554016.80;3071497.60;49988697.62;303451.75;49216606.52;1759365.48;11330.01;16222662.42;982142.01;385267.58;3334374.79;174500.00;4450088.05;0;0;1179634.37;0;0;8021934.08;2760246.16;2462796.34;0
150506;PA;Novo Repartimento;67652;2173292.53;0;0;33357490.04;0;0;0;4626408.87;0;20919239.82;0;55194914.72;363762.85;0;5637103.59;0;1037590.82;817427.72;0;7848.00;0;0;0;0;161174.98;1540159.28;0;2848419.59;0
353580;SP;Paranapanema;18965;1426374.05;0;0;7165688.82;0;0;0;1777410.23;2093391.30;11866668.06;0;17782511.82;48681.08;0;3755314.85;0;0;1720466.03;0;490794.11;0;93198.26;0;0;0;0;1262163.93;0;4700341.36
210800;MA;Pastos Bons;18687;0;0;0;2456191.27;0;0;0;809055.07;0;7623871.52;0;11283478.06;5200.00;0;4469612.02;0;0;0;0;21000.00;0;0;0;0;0;1368611.25;0;0;0
411375;PR;Lunardelli;5193;0;43939.54;0;2259416.40;959.27;0;0;862616.77;0;2890222.29;0;3974875.62;40052.17;0;568620.03;0;749949.25;34951.28;0;255914.79;0;0;53846.44;0;0;637831.07;207614.92;374247.11;0
312420;MG;Espera Feliz;24098;1412317.68;62360.06;0;3541771.56;13067.17;92809.64;0;1122644.13;1800374.53;8914494.06;0;8802081.92;185245.49;0;936912.92;7363.51;445837.78;1279149.63;0;877801.18;0;0;204628.23;0;0;1560248.69;189052.78;604724.07;0
431975;RS;São Vendelino;2062;340236.07;0;0;1627698.22;0;0;0;208058.93;437846.39;2542446.81;0;2637768.28;247222.77;0;0;0;572082.19;10048.69;0;750882.37;0;80549.00;0;0;7767.01;1447365.95;2640.17;0;0
430640;RS;Dois Irmãos;29528;638226.11;0;0;8248672.57;960.00;30685.12;0;864848.57;0;19428169.91;0;20434421.81;603753.54;44040.00;6054591.52;250769.90;538550.00;294145.55;0;179267.16;0;275122.07;1059533.77;0;0;688612.76;2002040.14;336108.66;3021899.83
170030;TO;Aguiarnópolis;5820;475166.01;0;0;2116477.32;0;0;0;1135196.57;0;2530916.51;0;3691056.85;0;0;1249516.08;0;30616.24;186500.10;0;196512.60;0;0;0;0;0;116150.88;74822.48;0;0
260260;PE;Brejo da Madre de Deus;47972;1920229.67;0;0;5533777.36;0;0;0;1614592.35;3416515.56;12147482.87;0;29175919.19;827944.33;0;5391754.12;0;36619.17;30012.78;0;1703137.12;0;0;150415.48;0;0;55640.08;164604.17;1711123.85;0
241430;RN;Timbaúba dos Batistas;2398;421212.89;0;0;1686809.22;0;0;0;184275.03;0;1698948.84;0;2389821.96;0;0;1126732.12;0;0;0;0;337966.16;312625.60;0;0;0;0;0;0;175442.42;0
521100;GO;Itapirapuã;7264;730262.17;0;82163.26;2382152.48;0;0;0;786212.65;0;4343224.69;0;4283739.99;0;0;1463331.56;0;157068.34;12652.13;0;148522.94;0;0;127176.77;0;0;1983734.79;224980.31;0;0
353060;SP;Mogi das Cruzes;414907;20793984.77;0;0;51951334.94;0;13771983.96;0;22859189.11;67838177.69;198581102.81;3381920.92;235932146.98;5039007.90;0;107012789.34;2759787.34;132536952.67;1641731.04;0;1100637.93;0;1592003.41;206217.64;0;0;112457.60;11794396.18;28242421.06;69460105.02
431790;RS;Santo Cristo;14778;390176.15;0;0;6227235.52;0;0;0;228648.68;2890789.57;5355712.28;824.11;7706614.30;135868.65;0;167239.16;0;693033.81;1636.00;0;1482494.65;0;14889.59;142642.59;703114.81;386998.64;695416.90;468870.82;1332612.05;3340160.02
410655;PR;Corumbataí do Sul;3887;546841.22;0;0;1734256.92;27414.30;0;0;720184.24;0;3400229.90;0;2181903.20;0;0;739869.05;186474.42;223.20;0;0;528381.75;0;0;0;0;0;1026362.32;80439.27;217628.84;0
500310;MS;Corguinho;5289;780105.72;0;0;2065270.08;0;0;0;872555.91;137295.43;3306080.98;0;4954610.06;11700.00;4270.94;1586247.98;0;535467.21;0;0;0;0;0;4781.03;0;0;30667.20;207019.63;469462.02;0
420590;SC;Gaspar;62618;2853003.96;0;1080686.43;12720739.48;0;1166881.97;0;5994604.27;0;24321821.93;0;36606002.53;201134.77;0;38700348.55;0;13896875.02;252342.23;0;1657001.46;0;10993.00;7634.56;0;0;1656696.80;1150086.75;1172842.49;95737.42
430781;RS;Estrela Velha;3741;654116.45;0;0;3839644.27;0;0;0;315819.42;249212.87;3051078.14;0;3733547.81;205971.95;45069.68;82927.74;0;77700.12;0;0;979329.74;0;0;0;0;81121.48;0;348867.57;0;593423.45
510840;MT;Várzea Grande;262880;11352869.79;0;7612811.25;27223788.48;0;4257802.02;0;9810176.54;11445439.86;99839342.00;54893.66;90437786.03;94910.48;8106.40;39868811.05;1683881.38;24555124.42;1326942.08;0;0;0;0;24593.30;1101956.76;0;1041549.18;1745754.73;16692774.92;12350749.34
231230;CE;São Benedito;45653;1923046.94;0;0;7968218.42;0;0;0;1816710.76;0;14768047.55;0;30633961.28;1097001.98;0;3522129.33;0;14670.72;56484.81;0;980794.00;0;0;469898.13;0;101804.95;579865.83;423436.72;522325.60;0
220930;PI;Santa Luz;5666;387289.24;0;0;2181159.83;0;0;0;490250.01;0;2169569.39;0;4425665.35;43850.00;0;24800.00;0;336056.00;0;0;0;0;0;0;0;0;0;0;0;0
251600;PB;Solânea;26431;1196214.38;0;0;3561220.42;0;12763.83;0;1405773.29;0;8321553.75;0;13093742.41;267959.83;0;2077452.64;0;0;0;0;588631.68;0;0;0;0;25959.00;222872.91;872175.30;774489.10;0
355535;SP;Ubarana;5732;836638.65;0;0;1988667.54;0;0;0;693015.56;1018730.84;3802725.77;163573.78;5956943.22;254688.35;0;775034.14;0;934217.68;22448.38;0;102367.46;0;0;36655.72;0;0;316597.75;176834.35;785579.77;0
291030;BA;Elísio Medrado;8426;543798.70;0;0;2434297.98;0;0;0;450074.37;0;3529546.40;0;4759269.09;6266.29;0;1201873.72;0;0;0;0;0;0;0;0;0;0;175721.59;358203.40;0;0
210203;MA;Bom Jesus das Selvas;31320;1121631.57;0;0;20767713.79;0;0;0;163673.38;371673.32;5558924.79;0;21694534.98;642906.24;0;2618993.26;0;59752.52;0;0;0;0;0;0;0;0;5180.00;19971.06;237275.98;0
171200;TO;Lajeado;2956;1171909.14;80000.00;0;5745436.17;0;8511.03;0;1087973.96;0;4251309.04;0;4311201.67;84914.17;0;748710.76;34270.13;29000.00;870193.43;0;188222.73;0;0;30101.61;3735.70;0;226061.74;625625.75;375631.11;0
130060;AM;Benjamin Constant;37564;1697466.63;0;0;6975851.35;0;0;0;2049928.01;1307909.16;8693540.77;0;24803715.26;1282339.78;0;4158069.29;0;0;124489.22;0;438283.74;0;0;0;0;0;0;0;708653.76;0
230250;CE;Brejo Santo;47218;2178931.93;0;232206.47;12286011.05;0;0;0;3772072.61;17444.37;34087299.32;382.05;32952371.98;2099404.63;0;4013356.94;0;5104390.78;0;0;7545.00;0;0;36724.30;0;246319.79;944541.84;613871.91;1288169.50;0
421090;SC;Modelo;4147;524401.86;0;0;1479981.15;0;72146.78;0;473463.47;0;2969433.65;0;2806907.90;75404.10;0;552157.19;59726.57;0;133604.61;0;1028340.64;0;78850.90;0;0;0;1122930.13;524317.03;423295.91;0
250215;PB;Boa Vista;6669;771629.11;0;0;1816011.17;0;0;0;586239.01;228832.76;3399115.30;0;6682572.24;203072.33;0;1414235.20;20903.58;2470.00;0;0;1096533.89;0;0;0;0;0;445601.80;33433.69;142948.17;0
211240;MA;Turiaçu;34554;0;129728.00;0;1958459.88;0;0;0;442143.15;0;6110504.26;107772.17;16054779.95;299288.70;0;2817787.17;0;500219.30;0;0;42900.00;0;0;0;54157.00;48167.43;1484121.95;0;399491.73;0
520753;GO;Faina;7064;0;0;0;2871721.66;0;5833.88;0;543049.84;0;4456712.99;0;4073233.73;0;0;1969140.09;0;0;12462.20;0;343739.11;0;0;910.00;0;0;0;26597.28;302171.58;0
352610;SP;Juquiá;19535;0;0;0;3580693.04;0;0;0;1963602.35;0;12945812.46;0;15785835.16;7840.10;0;7321591.21;0;0;31137.52;0;429499.42;0;0;282.96;0;0;0;343220.91;188627.19;0
411585;PR;Mercedes;5316;0;0;0;2242889.05;0;0;0;1035924.67;0;3864403.98;0;4851987.29;262482.52;0;1128295.37;0;759325.63;229086.21;0;1384131.14;0;71024.11;52369.72;0;196927.69;1558587.45;916942.49;740526.15;0
412730;PR;Terra Rica;16063;0;0;0;2638929.10;0;206125.06;0;1637850.56;0;8988345.25;0;6739969.78;12762.26;2566.29;1681200.33;100.00;447138.67;46379.71;0;433694.09;0;134162.02;8725.55;64330.62;0;3225422.37;151551.95;1295502.40;1668865.16
241000;RN;Pilões;3683;516557.69;0;0;1865169.14;0;0;0;674062.03;0;2553615.50;0;2150754.96;33073.04;24890.00;1141587.51;0;0;4754.00;0;125955.03;0;0;11900.00;0;0;48702.55;38801.45;0;0
354425;SP;Rosana;19156;2995476.16;1173072.86;0;5746751.54;103328.51;0;0;3167951.89;0;15751931.69;0;15930765.15;80856.87;0;8815056.97;0;0;0;0;1036940.10;0;0;1069411.66;0;0;1667907.86;1323528.64;4632968.26;0
314310;MG;Monte Carmelo;47595;2099091.23;0;440029.42;9537326.01;0;159384.99;0;2429322.68;2552066.14;23944120.37;0;17851147.56;1004951.05;0;4398217.25;0;4566808.56;7000.00;0;679685.43;0;0;0;403.88;0;1623710.15;1175009.49;3863047.40;0
353530;SP;Palmital;21987;1600250.67;0;0;4132914.41;0;0;0;2280698.93;0;16658592.63;0;15828269.85;734524.28;0;5610528.92;0;3279746.36;0;0;1798051.32;0;0;30884.00;0;0;0;563353.80;4404884.19;542827.51
353930;SP;Pirassununga;73656;0;0;1156103.00;19848013.88;0;5723478.77;0;5804725.39;1874463.33;40298376.93;0;46375768.82;3644509.86;0;14697661.52;0;12703734.96;585438.91;0;295164.51;0;0;77894.14;0;0;680834.89;1366976.94;2776195.80;0
293140;BA;Teodoro Sampaio;8125;543732.07;232200.00;0;2212603.80;0;0;0;430023.39;0;3491083.17;0;5512634.74;170860.68;0;1839352.68;0;2028.00;282520.96;0;2505.00;0;0;0;0;0;0;840.50;358749.72;0
230365;CE;Catunda;10218;694356.07;0;0;2175309.00;0;0;0;910126.35;0;4019995.12;198928.19;8955064.65;284940.48;0;1596943.24;0;0;0;0;190085.50;0;0;0;0;0;0;15297.63;287334.93;0
270660;AL;Paulo Jacinto;7685;574099.80;0;0;1593464.69;0;0;0;800271.03;1435623.06;3178816.60;0;5005965.00;172282.68;0;2428003.35;102185.08;1850.00;53654.52;0;353862.11;0;0;0;0;0;1237.14;301059.15;120765.45;0
311205;MG;Cantagalo;4406;453970.93;0;0;3130399.86;0;5850.00;0;472350.65;232723.55;2028599.13;85335.85;2593709.98;233554.58;0;124389.83;0;0;64285.00;0;44423.13;0;0;0;4245.94;0;156089.98;11339.41;136094.92;740891.12
315500;MG;Rio Doce;2575;381559.67;132000.00;0;2117297.10;0;22947.37;0;590466.54;122308.30;2237231.64;0;1901181.54;521769.26;0;982216.01;155472.82;448787.48;15382.10;0;173372.04;31022.91;0;0;167.50;0;514912.87;239748.81;0;0
