#"CodIBGE";"uf";"nome caixa";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais"
430467;"RS";"CAPIVARI DO SUL";3492,00;R$ 353067,47;R$ 0,00;R$ 0,00;R$ 1230558,74;R$ 0,00;R$ 0,00;R$ 0,00;R$ 70676,26;R$ 0,00;R$ 1706204,27;R$ 0,00;R$ 2425110,32;R$ 27099,85;R$ 0,00;R$ 2983625,66;R$ 4876,50;R$ 86116,20;R$ 0,00;R$ 0,00;R$ 314108,47;R$ 0,00;R$ 175662,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 73686,86;R$ 0,00
430468;"RS";"CAPELA DE SANTANA";11478,00;R$ 477381,78;R$ 0,00;R$ 0,00;R$ 3040904,91;R$ 13518,60;R$ 0,00;R$ 0,00;R$ 564240,38;R$ 202831,85;R$ 1900370,50;R$ 0,00;R$ 3111014,63;R$ 54212,53;R$ 0,00;R$ 202359,59;R$ 0,00;R$ 27574,30;R$ 192837,67;R$ 0,00;R$ 1204,25;R$ 0,00;R$ 189095,43;R$ 0,00;R$ 0,00;R$ 19479,20;R$ 346649,87;R$ 140141,66;R$ 0,00
430469;"RS";"CAPITAO";2684,00;R$ 334796,62;R$ 0,00;R$ 0,00;R$ 648240,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 346098,76;R$ 190974,10;R$ 1592451,65;R$ 0,00;R$ 1669007,53;R$ 165466,58;R$ 0,00;R$ 1342326,97;R$ 0,00;R$ 0,00;R$ 18236,00;R$ 0,00;R$ 1449684,58;R$ 0,00;R$ 29373,00;R$ 0,00;R$ 47346,60;R$ 124071,77;R$ 765497,55;R$ 112573,80;R$ 0,00
430470;"RS";"CARAZINHO";60182,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7834658,22;R$ 7642,00;R$ 31522,00;R$ 0,00;R$ 1916906,17;R$ 7260973,51;R$ 19110730,96;R$ 120000,00;R$ 17105984,07;R$ 668454,10;R$ 5640,84;R$ 3698772,05;R$ 194422,39;R$ 101188,81;R$ 163154,86;R$ 0,00;R$ 177989,66;R$ 0,00;R$ 47749,22;R$ 159824,34;R$ 0,00;R$ 0,00;R$ 7123172,90;R$ 354633,89;R$ 9117075,78
430471;"RS";"CARAA";7500,00;R$ 311255,46;R$ 0,00;R$ 0,00;R$ 1273347,30;R$ 0,00;R$ 1131869,16;R$ 0,00;R$ 190711,59;R$ 313283,98;R$ 1801586,57;R$ 82748,96;R$ 1989792,75;R$ 1200,00;R$ 0,00;R$ 463704,83;R$ 0,00;R$ 286231,74;R$ 4813,96;R$ 0,00;R$ 364393,72;R$ 0,00;R$ 0,00;R$ 68051,94;R$ 1370,68;R$ 0,00;R$ 1227790,60;R$ 10694,60;R$ 36719,72
430480;"RS";"CARLOS BARBOSA";25388,00;R$ 605338,76;R$ 0,00;R$ 0,00;R$ 5085829,42;R$ 2257,00;R$ 154000,00;R$ 0,00;R$ 1466975,58;R$ 1723442,46;R$ 6328420,67;R$ 45471,46;R$ 10861733,26;R$ 377228,76;R$ 0,00;R$ 184953,86;R$ 6432,51;R$ 23402,30;R$ 1444623,99;R$ 0,00;R$ 1299273,27;R$ 0,00;R$ 16284,60;R$ 2233373,77;R$ 160931,30;R$ 616660,20;R$ 9039150,40;R$ 946839,14;R$ 962702,61
430485;"RS";"CARLOS GOMES";1738,00;R$ 210719,17;R$ 0,00;R$ 0,00;R$ 922689,61;R$ 0,00;R$ 5998,87;R$ 0,00;R$ 167535,21;R$ 4910,00;R$ 1127802,79;R$ 3910,51;R$ 912485,63;R$ 41645,35;R$ 0,00;R$ 6932,60;R$ 0,00;R$ 0,00;R$ 81544,33;R$ 0,00;R$ 451078,31;R$ 0,00;R$ 38418,25;R$ 153,78;R$ 666,55;R$ 60366,90;R$ 878450,28;R$ 61350,45;R$ 32644,87
430490;"RS";"CASCA";8641,00;R$ 226258,28;R$ 0,00;R$ 0,00;R$ 2488819,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 345523,92;R$ 27169,63;R$ 2693009,84;R$ 18784,90;R$ 2417754,59;R$ 104074,57;R$ 0,00;R$ 344465,41;R$ 441,00;R$ 124334,27;R$ 4418,00;R$ 29316,84;R$ 361014,83;R$ 0,00;R$ 459275,41;R$ 290275,61;R$ 280994,76;R$ 167839,53;R$ 1271392,78;R$ 1383051,17;R$ 668560,36
430495;"RS";"CASEIROS";3109,00;R$ 282007,76;R$ 0,00;R$ 0,00;R$ 1730976,62;R$ 0,00;R$ 1785,00;R$ 0,00;R$ 436139,03;R$ 99274,37;R$ 694651,13;R$ 0,00;R$ 1471555,71;R$ 8857,79;R$ 0,00;R$ 197031,10;R$ 93485,09;R$ 88611,87;R$ 4722,72;R$ 0,00;R$ 676932,70;R$ 0,00;R$ 298760,47;R$ 0,00;R$ 4944,32;R$ 159142,67;R$ 1805474,90;R$ 124146,61;R$ 191513,89
430500;"RS";"CATUIPE";9674,00;R$ 212307,12;R$ 0,00;R$ 0,00;R$ 2024585,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 378824,36;R$ 122362,09;R$ 2730401,88;R$ 0,00;R$ 2182003,60;R$ 14325,72;R$ 0,00;R$ 659030,75;R$ 50230,28;R$ 153010,64;R$ 0,00;R$ 0,00;R$ 225064,68;R$ 0,00;R$ 0,00;R$ 8594,98;R$ 5745,00;R$ 0,00;R$ 1166865,22;R$ 147903,41;R$ 541183,09
430510;"RS";"CAXIAS DO SUL";405858,0;R$ 12176599,32;R$ 22894,89;R$ 2640978,52;R$ 78830280,20;R$ 0,00;R$ 10676940,66;R$ 0,00;R$ 19308366,19;R$ 57615247,00;R$ 184128800,70;R$ 8023287,80;R$ 153855939,30;R$ 14459858,46;R$ 51903,11;R$ 107044356,00;R$ 16400791,15;R$ 92187597,53;R$ 13820650,35;R$ 217258,46;R$ 9668852,05;R$ 0,00;R$ 0,00;R$ 1280772,09;R$ 0,00;R$ 0,00;R$ 1433577,32;R$ 4863162,75;R$ 25747767,86
430511;"RS";"CENTENARIO";3105,00;R$ 204559,10;R$ 0,00;R$ 0,00;R$ 1123370,10;R$ 0,00;R$ 0,00;R$ 0,00;R$ 169867,57;R$ 5990,98;R$ 1162913,60;R$ 0,00;R$ 967821,99;R$ 95677,88;R$ 0,00;R$ 461729,27;R$ 45285,00;R$ 101653,73;R$ 0,00;R$ 0,00;R$ 583096,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 46823,32;R$ 1323467,69;R$ 86223,37;R$ 0,00
430512;"RS";"CERRITO";6788,00;R$ 233491,27;R$ 0,00;R$ 0,00;R$ 1231605,78;R$ 0,00;R$ 0,00;R$ 0,00;R$ 590504,73;R$ 159990,67;R$ 1375959,30;R$ 0,00;R$ 2712628,53;R$ 162243,30;R$ 0,00;R$ 586066,99;R$ 138324,82;R$ 41280,62;R$ 0,00;R$ 0,00;R$ 178787,76;R$ 0,00;R$ 0,00;R$ 280,00;R$ 0,00;R$ 0,00;R$ 711061,28;R$ 6283,80;R$ 270135,55
430513;"RS";"CERRO BRANCO";4642,00;R$ 259844,60;R$ 0,00;R$ 0,00;R$ 1932964,98;R$ 0,00;R$ 0,00;R$ 0,00;R$ 330674,88;R$ 357371,08;R$ 1409142,02;R$ 0,00;R$ 2045551,39;R$ 14412,55;R$ 0,00;R$ 109618,84;R$ 0,00;R$ 213600,51;R$ 49327,93;R$ 0,00;R$ 376206,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 582004,24;R$ 196104,75;R$ 214783,46
430515;"RS";"CERRO GRANDE";2656,00;R$ 234641,00;R$ 0,00;R$ 0,00;R$ 944322,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 252982,00;R$ 147306,00;R$ 1482140,00;R$ 0,00;R$ 1410292,00;R$ 0,00;R$ 0,00;R$ 76154,00;R$ 0,00;R$ 340158,00;R$ 0,00;R$ 0,00;R$ 625977,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 875564,00;R$ 0,00;R$ 0,00
430517;"RS";"CERRO GRANDE DO SUL";9714,00;R$ 337649,57;R$ 0,00;R$ 0,00;R$ 2904335,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 610802,86;R$ 154757,08;R$ 2605035,75;R$ 0,00;R$ 3670167,97;R$ 1942,00;R$ 0,00;R$ 0,00;R$ 34009,73;R$ 318205,82;R$ 23896,39;R$ 0,00;R$ 58167,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 37824,57;R$ 0,00;R$ 0,00;R$ 0,00
430520;"RS";"CERRO LARGO";12853,00;R$ 404015,13;R$ 28400,19;R$ 0,00;R$ 1578869,36;R$ 0,00;R$ 12736,93;R$ 0,00;R$ 319956,83;R$ 2498452,74;R$ 2384673,74;R$ 0,00;R$ 2638428,65;R$ 38518,75;R$ 12936,88;R$ 1095507,82;R$ 0,00;R$ 83248,27;R$ 0,00;R$ 0,00;R$ 355686,73;R$ 0,00;R$ 0,00;R$ 121289,12;R$ 7421,59;R$ 0,00;R$ 2389731,19;R$ 127734,25;R$ 50714,27
430530;"RS";"CHAPADA";9687,00;R$ 346434,00;R$ 0,00;R$ 0,00;R$ 1674435,00;R$ 0,00;R$ 9422,00;R$ 0,00;R$ 245714,00;R$ 397827,00;R$ 2647550,00;R$ 0,00;R$ 3634719,00;R$ 85869,00;R$ 0,00;R$ 67623,00;R$ 224146,00;R$ 593076,00;R$ 64360,00;R$ 0,00;R$ 319915,00;R$ 0,00;R$ 166801,00;R$ 10434,00;R$ 0,00;R$ 250225,00;R$ 2424503,00;R$ 490752,00;R$ 318076,00
430535;"RS";"CHARQUEADAS";35507,00;R$ 2243375,25;R$ 0,00;R$ 0,00;R$ 9239389,24;R$ 0,00;R$ 15967,82;R$ 0,00;R$ 1134446,14;R$ 1498552,56;R$ 12691207,69;R$ 629581,70;R$ 15813327,27;R$ 535308,85;R$ 0,00;R$ 2549443,59;R$ 290516,54;R$ 1716937,93;R$ 878643,74;R$ 0,00;R$ 447306,07;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4740555,82;R$ 46329,92;R$ 3022438,90
430537;"RS";"CHARRUA";3658,00;R$ 189919,00;R$ 0,00;R$ 0,00;R$ 859661,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 121785,00;R$ 0,00;R$ 1514601,00;R$ 0,00;R$ 1321259,00;R$ 42052,00;R$ 0,00;R$ 85186,00;R$ 0,00;R$ 160240,00;R$ 0,00;R$ 0,00;R$ 559150,00;R$ 0,00;R$ 6258,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1140192,00;R$ 95322,00;R$ 28198,00
430540;"RS";"CHIAPETTA";4134,00;R$ 190403,54;R$ 162281,51;R$ 0,00;R$ 1101981,56;R$ 0,00;R$ 1800,00;R$ 0,00;R$ 95728,95;R$ 0,00;R$ 1573123,47;R$ 0,00;R$ 2021525,78;R$ 101376,65;R$ 35698,30;R$ 1386068,84;R$ 11650,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 479498,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1830,00;R$ 127292,69;R$ 770726,53;R$ 24304,01;R$ 316079,08
430543;"RS";"CHUI";5470,00;R$ 283409,07;R$ 0,00;R$ 0,00;R$ 3401350,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 130622,94;R$ 0,00;R$ 1381933,28;R$ 0,00;R$ 2040266,07;R$ 0,00;R$ 0,00;R$ 314188,31;R$ 26360,96;R$ 0,00;R$ 2725,78;R$ 0,00;R$ 426235,32;R$ 0,00;R$ 51317,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 100202,11;R$ 18987,33
430544;"RS";"CHUVISCA";5102,00;R$ 303908,66;R$ 0,00;R$ 0,00;R$ 1550368,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 161455,94;R$ 0,00;R$ 1874027,30;R$ 0,00;R$ 2562498,27;R$ 122694,45;R$ 0,00;R$ 26074,63;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 630801,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 983406,87;R$ 31043,40;R$ 0,00
430545;"RS";"CIDREIRA";11615,00;R$ 844737,09;R$ 0,00;R$ 0,00;R$ 7390836,03;R$ 0,00;R$ 0,00;R$ 0,00;R$ 171998,58;R$ 314718,00;R$ 4914579,00;R$ 0,00;R$ 5043996,84;R$ 158869,53;R$ 0,00;R$ 764693,08;R$ 68835,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 297564,77;R$ 0,00;R$ 0,00;R$ 0,00;R$ 45015,10;R$ 1088074,94
430550;"RS";"CIRIACO";5046,00;R$ 220269,51;R$ 0,00;R$ 0,00;R$ 1153094,24;R$ 0,00;R$ 13016,00;R$ 0,00;R$ 203015,71;R$ 212800,55;R$ 1693593,18;R$ 0,00;R$ 2735040,85;R$ 0,00;R$ 0,00;R$ 507988,39;R$ 0,00;R$ 0,00;R$ 23903,57;R$ 0,00;R$ 253932,10;R$ 0,00;R$ 40457,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1808073,62;R$ 40077,71;R$ 218070,02
430558;"RS";"COLINAS";2471,00;R$ 183195,65;R$ 23251,20;R$ 0,00;R$ 1350273,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 150342,16;R$ 213239,16;R$ 1406636,42;R$ 0,00;R$ 1145694,81;R$ 109213,22;R$ 0,00;R$ 253985,48;R$ 26835,77;R$ 0,00;R$ 53786,35;R$ 0,00;R$ 682145,73;R$ 0,00;R$ 83139,35;R$ 59078,83;R$ 104912,28;R$ 0,00;R$ 1307595,72;R$ 19727,85;R$ 0,00
430560;"RS";"COLORADO";3803,00;R$ 291268,70;R$ 0,00;R$ 0,00;R$ 1742985,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 406214,15;R$ 450813,30;R$ 1575136,20;R$ 0,00;R$ 2245307,59;R$ 25264,00;R$ 0,00;R$ 354649,69;R$ 10720,31;R$ 148742,18;R$ 290,00;R$ 0,00;R$ 129103,99;R$ 0,00;R$ 49894,00;R$ 22085,04;R$ 0,00;R$ 0,00;R$ 1318951,53;R$ 22705,12;R$ 75808,49
430570;"RS";"CONDOR";6843,00;R$ 352260,04;R$ 0,00;R$ 0,00;R$ 1747200,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 327716,79;R$ 894111,22;R$ 2378546,61;R$ 0,00;R$ 2905131,22;R$ 15724,80;R$ 0,00;R$ 367906,93;R$ 80960,29;R$ 57028,27;R$ 11761,80;R$ 0,00;R$ 231262,40;R$ 0,00;R$ 36313,27;R$ 1822,45;R$ 0,00;R$ 2139,44;R$ 854916,38;R$ 130171,42;R$ 519574,71
430580;"RS";"CONSTANTINA";10165,00;R$ 25741,35;R$ 0,00;R$ 0,00;R$ 3715364,09;R$ 0,00;R$ 3000,00;R$ 0,00;R$ 326340,88;R$ 683060,98;R$ 2313662,15;R$ 0,00;R$ 2831830,59;R$ 35874,02;R$ 0,00;R$ 400029,01;R$ 10435,44;R$ 286553,80;R$ 42734,11;R$ 0,00;R$ 477545,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 43891,40;R$ 156631,58;R$ 1545682,14;R$ 61195,38;R$ 0,00
430583;"RS";"COQUEIRO BAIXO";1610,00;R$ 68219,95;R$ 0,00;R$ 0,00;R$ 274756,95;R$ 0,00;R$ 3600,60;R$ 0,00;R$ 35799,23;R$ 0,00;R$ 365183,22;R$ 0,00;R$ 833482,19;R$ 16369,37;R$ 0,00;R$ 70714,66;R$ 0,00;R$ 15597,70;R$ 6479,00;R$ 0,00;R$ 292433,95;R$ 0,00;R$ 0,00;R$ 725,00;R$ 182,84;R$ 1104,79;R$ 359018,54;R$ 9330,02;R$ 0,00
430585;"RS";"COQUEIROS DO SUL";3285,00;R$ 279069,00;R$ 0,00;R$ 0,00;R$ 915534,00;R$ 0,00;R$ 3000,00;R$ 0,00;R$ 148493,00;R$ 369519,00;R$ 1329242,00;R$ 63000,00;R$ 1884598,00;R$ 22260,00;R$ 0,00;R$ 26400,00;R$ 0,00;R$ 98884,00;R$ 281,00;R$ 0,00;R$ 657620,00;R$ 0,00;R$ 0,00;R$ 6353,00;R$ 0,00;R$ 66517,00;R$ 1035332,00;R$ 25185,00;R$ 225381,00
430587;"RS";"CORONEL BARROS";2518,00;R$ 155262,74;R$ 0,00;R$ 0,00;R$ 1465311,20;R$ 0,00;R$ 8968,89;R$ 0,00;R$ 335886,88;R$ 47241,20;R$ 1527967,83;R$ 0,00;R$ 1672643,60;R$ 64631,29;R$ 0,00;R$ 75815,33;R$ 0,00;R$ 132009,76;R$ 321,80;R$ 8153,44;R$ 424007,58;R$ 0,00;R$ 0,00;R$ 170507,00;R$ 0,00;R$ 0,00;R$ 1087604,54;R$ 43368,89;R$ 0,00
430590;"RS";"CORONEL BICACO";8021,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2077190,56;R$ 0,00;R$ 2500,00;R$ 0,00;R$ 590328,40;R$ 338899,05;R$ 2052784,12;R$ 0,00;R$ 3394020,59;R$ 17365,98;R$ 0,00;R$ 145530,38;R$ 76800,00;R$ 64255,61;R$ 9922,00;R$ 0,00;R$ 629108,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9029,91;R$ 624291,59;R$ 71983,33;R$ 463491,61
430593;"RS";"CORONEL PILAR";1668,00;R$ 145775,23;R$ 0,00;R$ 0,00;R$ 2507372,34;R$ 0,00;R$ 14342,20;R$ 0,00;R$ 76327,57;R$ 18932,06;R$ 320289,05;R$ 0,00;R$ 894074,50;R$ 297939,77;R$ 0,00;R$ 28250,16;R$ 0,00;R$ 147369,40;R$ 60621,44;R$ 0,00;R$ 1151300,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 83677,40;R$ 13600,00;R$ 37437,67;R$ 0,00
430595;"RS";"COTIPORA";4817,00;R$ 115172,00;R$ 0,00;R$ 0,00;R$ 1864042,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 140691,00;R$ 0,00;R$ 1870945,00;R$ 0,00;R$ 1736652,00;R$ 259141,00;R$ 0,00;R$ 432282,00;R$ 0,00;R$ 1182817,00;R$ 32331,00;R$ 0,00;R$ 792542,00;R$ 0,00;R$ 0,00;R$ 3589,00;R$ 0,00;R$ 116800,00;R$ 426462,00;R$ 41649,00;R$ 314824,00
430597;"RS";"COXILHA";2998,00;R$ 310601,50;R$ 0,00;R$ 0,00;R$ 1157010,20;R$ 0,00;R$ 8537,95;R$ 0,00;R$ 199509,63;R$ 0,00;R$ 1650722,98;R$ 6500,00;R$ 1778889,64;R$ 98450,18;R$ 0,00;R$ 211157,36;R$ 279071,74;R$ 117770,98;R$ 0,00;R$ 0,00;R$ 580569,76;R$ 0,00;R$ 3600,00;R$ 0,00;R$ 6742,09;R$ 0,00;R$ 516316,65;R$ 77389,46;R$ 283431,89
430600;"RS";"CRISSIUMAL";15116,00;R$ 325304,66;R$ 0,00;R$ 0,00;R$ 2986621,19;R$ 0,00;R$ 14659,67;R$ 0,00;R$ 581721,12;R$ 615044,28;R$ 3126350,23;R$ 0,00;R$ 4034672,68;R$ 487315,75;R$ 0,00;R$ 2485816,51;R$ 144,00;R$ 366885,16;R$ 0,00;R$ 0,00;R$ 1374849,79;R$ 0,00;R$ 470135,83;R$ 0,00;R$ 143779,65;R$ 19008,00;R$ 374307,13;R$ 17991,00;R$ 772756,41
430605;"RS";"CRISTAL";7328,00;R$ 367076,99;R$ 0,00;R$ 0,00;R$ 1674772,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 161058,73;R$ 292701,76;R$ 1964137,66;R$ 0,00;R$ 2040954,14;R$ 112543,25;R$ 0,00;R$ 365756,79;R$ 0,00;R$ 53719,02;R$ 308984,05;R$ 0,00;R$ 333785,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 362411,02;R$ 150782,07;R$ 218639,17
430607;"RS";"CRISTAL DO SUL";3081,00;R$ 266400,38;R$ 0,00;R$ 0,00;R$ 1035526,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 128885,02;R$ 0,00;R$ 1350730,30;R$ 0,00;R$ 1651842,07;R$ 61526,98;R$ 0,00;R$ 690822,05;R$ 0,00;R$ 37719,39;R$ 0,00;R$ 0,00;R$ 409948,30;R$ 0,00;R$ 38614,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 754556,94;R$ 0,00;R$ 138234,61
430610;"RS";"CRUZ ALTA";64762,00;R$ 3814781,96;R$ 0,00;R$ 0,00;R$ 13379190,27;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4075870,88;R$ 0,00;R$ 10391308,53;R$ 33330,19;R$ 16913374,35;R$ 530252,38;R$ 0,00;R$ 3020774,65;R$ 0,00;R$ 2145856,65;R$ 378495,20;R$ 300,00;R$ 747464,25;R$ 0,00;R$ 396835,49;R$ 0,00;R$ 381999,48;R$ 1065585,64;R$ 780934,58;R$ 267097,34;R$ 3073379,86
430613;"RS";"CRUZALTENSE";2294,00;R$ 239480,37;R$ 0,00;R$ 0,00;R$ 1895848,53;R$ 0,00;R$ 0,00;R$ 0,00;R$ 137363,36;R$ 0,00;R$ 1343396,01;R$ 0,00;R$ 1218277,48;R$ 26074,15;R$ 0,00;R$ 297266,42;R$ 0,00;R$ 160982,28;R$ 0,00;R$ 0,00;R$ 328484,49;R$ 0,00;R$ 1179,63;R$ 0,00;R$ 0,00;R$ 0,00;R$ 798380,46;R$ 6487,00;R$ 0,00
430620;"RS";"CRUZEIRO DO SUL";12661,00;R$ 265614,20;R$ 0,00;R$ 0,00;R$ 3328893,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 138662,70;R$ 0,00;R$ 3173860,72;R$ 122262,34;R$ 2739985,27;R$ 15302,49;R$ 0,00;R$ 506769,26;R$ 0,00;R$ 48340,66;R$ 44441,50;R$ 0,00;R$ 1148565,60;R$ 0,00;R$ 0,00;R$ 82000,00;R$ 0,00;R$ 248588,27;R$ 1253623,93;R$ 251243,05;R$ 200208,39
430630;"RS";"DAVID CANABARRO";4850,00;R$ 214268,83;R$ 0,00;R$ 0,00;R$ 1094041,94;R$ 0,00;R$ 316,63;R$ 0,00;R$ 174230,90;R$ 67009,66;R$ 1730066,20;R$ 0,00;R$ 1671300,46;R$ 144844,04;R$ 0,00;R$ 483990,06;R$ 2726,50;R$ 84624,20;R$ 0,00;R$ 0,00;R$ 543176,91;R$ 0,00;R$ 78675,66;R$ 0,00;R$ 178084,64;R$ 0,00;R$ 1078002,12;R$ 353095,78;R$ 271688,35
430632;"RS";"DERRUBADAS";3424,00;R$ 288117,99;R$ 375358,70;R$ 0,00;R$ 682071,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 224010,63;R$ 0,00;R$ 1708508,91;R$ 0,00;R$ 1982782,97;R$ 12430,00;R$ 0,00;R$ 153066,69;R$ 127081,47;R$ 33627,86;R$ 45360,00;R$ 0,00;R$ 817140,45;R$ 0,00;R$ 0,00;R$ 379975,79;R$ 0,00;R$ 82869,06;R$ 749946,03;R$ 68603,44;R$ 154269,59
430635;"RS";"DEZESSEIS DE NOVEMBRO";2974,00;R$ 321187,00;R$ 0,00;R$ 0,00;R$ 2525946,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 177484,00;R$ 151433,00;R$ 1171051,00;R$ 0,00;R$ 1235817,00;R$ 0,00;R$ 0,00;R$ 560,00;R$ 53625,00;R$ 265798,00;R$ 0,00;R$ 0,00;R$ 6138,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 26437,00;R$ 30819,00;R$ 194828,00;R$ 6422,00;R$ 34929,00
430637;"RS";"DILERMANDO DE AGUIAR";3216,00;R$ 290555,46;R$ 0,00;R$ 0,00;R$ 1880888,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 486850,04;R$ 0,00;R$ 1312000,30;R$ 0,00;R$ 1950892,07;R$ 194395,52;R$ 0,00;R$ 500088,19;R$ 0,00;R$ 0,00;R$ 38213,20;R$ 0,00;R$ 406815,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 314294,72;R$ 85661,68;R$ 203597,84
430640;"RS";"DOIS IRMAOS";26070,00;R$ 437739,89;R$ 0,00;R$ 0,00;R$ 5251589,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 566231,99;R$ 1193734,57;R$ 7007304,49;R$ 0,00;R$ 10743632,44;R$ 857434,76;R$ 0,00;R$ 5567810,05;R$ 430092,74;R$ 300332,17;R$ 123603,57;R$ 0,00;R$ 440265,41;R$ 0,00;R$ 252717,40;R$ 532362,94;R$ 0,00;R$ 0,00;R$ 1097268,09;R$ 165436,61;R$ 56845,57
430642;"RS";"DOIS IRMAOS DAS MISSÕES";2438,00;R$ 350667,90;R$ 0,00;R$ 0,00;R$ 1380305,44;R$ 0,00;R$ 0,00;R$ 0,00;R$ 531750,90;R$ 0,00;R$ 1508071,88;R$ 0,00;R$ 1671246,04;R$ 147826,26;R$ 0,00;R$ 154455,32;R$ 64651,73;R$ 20675,00;R$ 0,00;R$ 0,00;R$ 771549,53;R$ 0,00;R$ 40020,03;R$ 0,00;R$ 0,00;R$ 0,00;R$ 682626,08;R$ 5844,89;R$ 0,00
430645;"RS";"DOIS LAJEADOS";3462,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1955834,26;R$ 0,00;R$ 15777,00;R$ 0,00;R$ 35785,32;R$ 102173,85;R$ 1583616,92;R$ 61226,99;R$ 1199849,35;R$ 105078,59;R$ 0,00;R$ 839024,85;R$ 0,00;R$ 215635,81;R$ 287365,17;R$ 0,00;R$ 496690,51;R$ 0,00;R$ 0,00;R$ 4401,35;R$ 454,14;R$ 63259,98;R$ 844780,76;R$ 47343,22;R$ 0,00
430650;"RS";"DOM FELICIANO";15151,00;R$ 822653,49;R$ 0,00;R$ 0,00;R$ 4759993,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 439554,50;R$ 0,00;R$ 2996241,08;R$ 0,00;R$ 6419979,26;R$ 301574,04;R$ 0,00;R$ 181484,41;R$ 105434,85;R$ 716058,04;R$ 10800,00;R$ 0,00;R$ 1565167,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 150037,88;R$ 113822,80;R$ 301245,51;R$ 240162,81
430655;"RS";"DOM PEDRO DE ALCANTARA";2834,00;R$ 283751,77;R$ 0,00;R$ 0,00;R$ 985812,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 183147,38;R$ 39250,88;R$ 1151795,25;R$ 0,00;R$ 998125,86;R$ 49112,14;R$ 0,00;R$ 1856163,03;R$ 869,45;R$ 16059,30;R$ 0,00;R$ 0,00;R$ 525622,18;R$ 0,00;R$ 0,00;R$ 18918,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 39274,30;R$ 55387,83
