#"CodIBGE";"uf";"nome caixa";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais"
315217;"MG";"PONTO DOS VOLANTES";11710,00;R$ 343817,13;R$ 200,00;R$ 0,00;R$ 1052934,33;R$ 0,00;R$ 31528,13;R$ 0,00;R$ 420672,17;R$ 0,00;R$ 2168542,42;R$ 0,00;R$ 3579093,71;R$ 115745,53;R$ 0,00;R$ 550130,35;R$ 0,00;R$ 41934,10;R$ 0,00;R$ 0,00;R$ 360102,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7447,15;R$ 0,00;R$ 402684,30;R$ 34642,68;R$ 314677,58
315220;"MG";"PORTEIRINHA";38563,00;R$ 799239,12;R$ 7378,86;R$ 0,00;R$ 2445767,06;R$ 0,00;R$ 0,00;R$ 0,00;R$ 985631,61;R$ 140800,00;R$ 4971168,17;R$ 0,00;R$ 6273611,09;R$ 63803,69;R$ 0,00;R$ 1915187,61;R$ 0,00;R$ 1148239,74;R$ 8740,00;R$ 0,00;R$ 778061,20;R$ 0,00;R$ 0,00;R$ 38708,91;R$ 0,00;R$ 156683,66;R$ 476015,08;R$ 4671,45;R$ 1077019,49
315230;"MG";"PORTO FIRME";9500,00;R$ 210870,21;R$ 0,00;R$ 0,00;R$ 543144,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 63878,27;R$ 217687,16;R$ 1726744,89;R$ 0,00;R$ 1162707,41;R$ 87903,00;R$ 0,00;R$ 697318,17;R$ 0,00;R$ 47602,56;R$ 265,00;R$ 0,00;R$ 149958,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 367980,10;R$ 16972,84;R$ 181519,62
315240;"MG";"POTE";14857,00;R$ 412300,91;R$ 122232,00;R$ 0,00;R$ 817213,77;R$ 21854,92;R$ 30745,39;R$ 0,00;R$ 493339,64;R$ 0,00;R$ 2222270,52;R$ 0,00;R$ 2586048,96;R$ 316935,23;R$ 0,00;R$ 1804539,83;R$ 1787,43;R$ 590450,25;R$ 0,00;R$ 0,00;R$ 330012,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 47345,78;R$ 0,00;R$ 427067,73;R$ 25001,71;R$ 367928,31
315250;"MG";"POUSO ALEGRE";125209,0;R$ 3983041,78;R$ 928635,92;R$ 0,00;R$ 19624252,32;R$ 0,00;R$ 36176,29;R$ 0,00;R$ 2792801,72;R$ 4420756,61;R$ 15864687,10;R$ 86808,10;R$ 23471477,43;R$ 742294,86;R$ 0,00;R$ 5115208,56;R$ 1207,02;R$ 10699945,86;R$ 0,00;R$ 0,00;R$ 596599,35;R$ 0,00;R$ 166933,00;R$ 46005,75;R$ 0,00;R$ 4620787,14;R$ 2494559,66;R$ 287015,51;R$ 6156313,54
315260;"MG";"POUSO ALTO";7250,00;R$ 301666,31;R$ 0,00;R$ 0,00;R$ 1254469,66;R$ 0,00;R$ 10890,96;R$ 0,00;R$ 89512,28;R$ 198920,20;R$ 1279412,36;R$ 0,00;R$ 1435644,38;R$ 13448,85;R$ 0,00;R$ 423551,23;R$ 40000,00;R$ 15643,72;R$ 0,00;R$ 0,00;R$ 18508,90;R$ 0,00;R$ 0,00;R$ 1854,60;R$ 7825,40;R$ 0,00;R$ 705290,19;R$ 54961,75;R$ 100021,46
315270;"MG";"PRADOS";7948,00;R$ 138011,00;R$ 0,00;R$ 0,00;R$ 1976447,00;R$ 0,00;R$ 37783,00;R$ 0,00;R$ 216260,00;R$ 366689,00;R$ 1275152,00;R$ 0,00;R$ 1584566,00;R$ 33991,00;R$ 0,00;R$ 91093,00;R$ 0,00;R$ 15464,00;R$ 4813,00;R$ 0,00;R$ 87480,00;R$ 0,00;R$ 0,00;R$ 24171,00;R$ 7565,00;R$ 15476,00;R$ 34995,00;R$ 28510,00;R$ 46255,00
315280;"MG";"PRATA";22791,00;R$ 1017236,90;R$ 0,00;R$ 0,00;R$ 2612511,20;R$ 0,00;R$ 70743,77;R$ 0,00;R$ 465032,62;R$ 626945,75;R$ 4827531,83;R$ 0,00;R$ 4946689,74;R$ 437762,14;R$ 0,00;R$ 1527183,22;R$ 0,00;R$ 783699,69;R$ 6170,48;R$ 0,00;R$ 137227,93;R$ 0,00;R$ 98531,63;R$ 5000,00;R$ 19505,12;R$ 0,00;R$ 1158156,73;R$ 225507,27;R$ 491934,84
315290;"MG";"PRATAPOLIS";9085,00;R$ 196389,22;R$ 0,00;R$ 0,00;R$ 1990370,61;R$ 0,00;R$ 34253,90;R$ 0,00;R$ 53925,03;R$ 0,00;R$ 2533772,31;R$ 0,00;R$ 1829289,21;R$ 55013,29;R$ 0,00;R$ 904515,08;R$ 11839,60;R$ 564594,46;R$ 0,00;R$ 0,00;R$ 63817,85;R$ 0,00;R$ 12208,13;R$ 0,00;R$ 19517,44;R$ 234378,02;R$ 240978,23;R$ 17584,32;R$ 99346,16
315300;"MG";"PRATINHA";3164,00;R$ 257590,07;R$ 0,00;R$ 0,00;R$ 1411770,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 26670,73;R$ 204301,92;R$ 1167649,50;R$ 0,00;R$ 1035459,59;R$ 56071,73;R$ 0,00;R$ 472601,24;R$ 31042,06;R$ 30225,84;R$ 0,00;R$ 0,00;R$ 25820,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 401466,36;R$ 30187,43;R$ 7549,73
315310;"MG";"PRESIDENTE BERNARDES";5423,00;R$ 249637,71;R$ 0,00;R$ 0,00;R$ 975747,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 36967,53;R$ 104013,93;R$ 1245257,01;R$ 0,00;R$ 1135146,79;R$ 0,00;R$ 0,00;R$ 271652,32;R$ 0,00;R$ 145800,95;R$ 15535,58;R$ 0,00;R$ 267150,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 520510,44;R$ 30570,17;R$ 55489,47
315320;"MG";"PRESIDENTE JUSCELINO";4339,00;R$ 236439,54;R$ 0,00;R$ 0,00;R$ 531207,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 246824,69;R$ 226689,77;R$ 1212592,73;R$ 0,00;R$ 1155209,99;R$ 57423,29;R$ 0,00;R$ 366865,25;R$ 690,00;R$ 112347,09;R$ 252,98;R$ 0,00;R$ 94588,86;R$ 0,00;R$ 5224,50;R$ 0,00;R$ 0,00;R$ 100806,14;R$ 402397,49;R$ 43115,33;R$ 217821,64
315330;"MG";"PRESIDENTE KUBITSCHEK";2965,00;R$ 138530,22;R$ 36370,00;R$ 0,00;R$ 656331,10;R$ 3560,06;R$ 4833,71;R$ 0,00;R$ 51016,28;R$ 0,00;R$ 1040864,79;R$ 0,00;R$ 1082656,51;R$ 157528,93;R$ 0,00;R$ 423106,02;R$ 55809,00;R$ 62700,86;R$ 112,30;R$ 0,00;R$ 84422,44;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14727,77;R$ 0,00;R$ 287216,28;R$ 70696,79;R$ 402189,05
315340;"MG";"PRESIDENTE OLEGARIO";18287,00;R$ 884792,38;R$ 0,00;R$ 0,00;R$ 2282801,08;R$ 0,00;R$ 48283,85;R$ 0,00;R$ 728606,22;R$ 1535354,35;R$ 5218305,06;R$ 304260,86;R$ 4939543,06;R$ 122187,58;R$ 0,00;R$ 820833,57;R$ 0,00;R$ 162553,91;R$ 51327,00;R$ 62200,00;R$ 567041,15;R$ 0,00;R$ 0,00;R$ 10690,53;R$ 150394,78;R$ 328528,10;R$ 946070,82;R$ 134513,34;R$ 351434,53
315350;"MG";"ALTO JEQUITIBA";9214,00;R$ 289093,01;R$ 43433,94;R$ 0,00;R$ 963469,56;R$ 0,00;R$ 56009,36;R$ 0,00;R$ 106180,12;R$ 0,00;R$ 1294279,43;R$ 46726,05;R$ 1353197,15;R$ 41048,15;R$ 0,00;R$ 456315,21;R$ 0,00;R$ 58951,24;R$ 0,00;R$ 0,00;R$ 69115,53;R$ 0,00;R$ 0,00;R$ 0,00;R$ 17760,49;R$ 4772,09;R$ 312069,49;R$ 26971,75;R$ 283192,76
315360;"MG";"PRUDENTE DE MORAIS";9276,00;R$ 358549,37;R$ 0,00;R$ 0,00;R$ 872624,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1703365,89;R$ 478203,53;R$ 2106834,83;R$ 0,00;R$ 1374657,30;R$ 113498,71;R$ 0,00;R$ 1148579,93;R$ 0,00;R$ 657178,49;R$ 8821,50;R$ 0,00;R$ 28543,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 141541,38;R$ 335089,86;R$ 67182,40;R$ 241766,78
315370;"MG";"QUARTEL GERAL";3074,00;R$ 232890,14;R$ 1669,46;R$ 77407,31;R$ 670316,62;R$ 0,00;R$ 0,00;R$ 0,00;R$ 175888,53;R$ 498093,66;R$ 964066,02;R$ 0,00;R$ 1288619,87;R$ 2800,00;R$ 0,00;R$ 191358,51;R$ 0,00;R$ 18222,88;R$ 16397,03;R$ 0,00;R$ 62,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 71392,37;R$ 142798,27;R$ 699151,79;R$ 2611,85;R$ 0,00
315380;"MG";"QUELUZITO";1838,00;R$ 134959,20;R$ 0,00;R$ 0,00;R$ 667651,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 262345,14;R$ 141109,29;R$ 1077750,48;R$ 0,00;R$ 657602,76;R$ 143432,19;R$ 0,00;R$ 350342,02;R$ 0,00;R$ 61411,71;R$ 0,00;R$ 0,00;R$ 116835,20;R$ 0,00;R$ 0,00;R$ 5393,60;R$ 49045,07;R$ 99122,39;R$ 268693,21;R$ 9292,80;R$ 48658,02
315390;"MG";"RAPOSOS";14324,00;R$ 495279,24;R$ 0,00;R$ 0,00;R$ 1485228,95;R$ 0,00;R$ 0,00;R$ 0,00;R$ 315315,23;R$ 126798,03;R$ 1708671,92;R$ 0,00;R$ 2182537,77;R$ 169116,70;R$ 0,00;R$ 2237393,31;R$ 0,00;R$ 0,00;R$ 44563,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 35152,22;R$ 155114,97;R$ 0,00
315400;"MG";"RAUL SOARES";23597,00;R$ 721000,00;R$ 95034,95;R$ 0,00;R$ 2911265,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 524847,20;R$ 0,00;R$ 2909198,94;R$ 0,00;R$ 3841856,85;R$ 226564,84;R$ 0,00;R$ 1982606,91;R$ 0,00;R$ 1523924,59;R$ 0,00;R$ 0,00;R$ 236004,42;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14374,77;R$ 0,00;R$ 1151027,54;R$ 0,00;R$ 0,00
315410;"MG";"RECREIO";9900,00;R$ 289298,20;R$ 202543,10;R$ 0,00;R$ 894037,91;R$ 5045,00;R$ 16438,63;R$ 0,00;R$ 100801,68;R$ 32836,59;R$ 1897395,85;R$ 0,00;R$ 2040387,33;R$ 24870,00;R$ 0,00;R$ 1393657,12;R$ 0,00;R$ 656531,08;R$ 0,00;R$ 19788,00;R$ 107347,45;R$ 0,00;R$ 0,00;R$ 26619,57;R$ 6298,87;R$ 2150,01;R$ 156787,04;R$ 3129,67;R$ 219369,69
315415;"MG";"REDUTO";6835,00;R$ 261401,68;R$ 24664,04;R$ 0,00;R$ 1683829,52;R$ 0,00;R$ 29457,85;R$ 0,00;R$ 106428,36;R$ 347240,46;R$ 427310,79;R$ 0,00;R$ 1146257,29;R$ 28765,93;R$ 0,00;R$ 465525,77;R$ 0,00;R$ 104277,63;R$ 0,00;R$ 0,00;R$ 45639,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 30197,40;R$ 91183,90;R$ 312018,53;R$ 163897,84;R$ 71572,19
315420;"MG";"RESENDE COSTA";10802,00;R$ 181679,22;R$ 0,00;R$ 0,00;R$ 1588304,52;R$ 0,00;R$ 19448,43;R$ 0,00;R$ 119109,11;R$ 0,00;R$ 1336648,21;R$ 0,00;R$ 1898062,46;R$ 144393,50;R$ 0,00;R$ 871644,09;R$ 0,00;R$ 43934,67;R$ 0,00;R$ 0,00;R$ 185802,68;R$ 0,00;R$ 0,00;R$ 28261,00;R$ 41933,45;R$ 0,00;R$ 277249,33;R$ 31182,44;R$ 101833,82
315430;"MG";"RESPLENDOR";16588,00;R$ 347574,90;R$ 12000,00;R$ 0,00;R$ 1858602,95;R$ 0,00;R$ 44176,18;R$ 0,00;R$ 316489,67;R$ 1248361,00;R$ 3071801,38;R$ 0,00;R$ 3854262,06;R$ 0,00;R$ 199112,41;R$ 1402228,47;R$ 0,00;R$ 0,00;R$ 245,00;R$ 0,00;R$ 47407,32;R$ 0,00;R$ 0,00;R$ 1934,41;R$ 2412,05;R$ 0,00;R$ 919884,81;R$ 20315,36;R$ 0,00
315440;"MG";"RESSAQUINHA";4557,00;R$ 237436,78;R$ 0,00;R$ 0,00;R$ 577951,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 134220,50;R$ 262446,86;R$ 1298849,71;R$ 35921,60;R$ 1886499,37;R$ 61078,53;R$ 0,00;R$ 677842,61;R$ 1498,85;R$ 139523,38;R$ 7667,84;R$ 0,00;R$ 320937,18;R$ 0,00;R$ 0,00;R$ 3600,00;R$ 0,00;R$ 11340,38;R$ 256571,28;R$ 53684,18;R$ 231583,81
315445;"MG";"RIACHINHO";8501,00;R$ 284952,22;R$ 0,00;R$ 0,00;R$ 1374876,86;R$ 0,00;R$ 23946,98;R$ 0,00;R$ 163026,34;R$ 90217,54;R$ 2107854,29;R$ 0,00;R$ 1890042,50;R$ 0,00;R$ 0,00;R$ 685050,90;R$ 0,00;R$ 54815,03;R$ 887,11;R$ 0,00;R$ 119243,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 414557,04;R$ 275400,22;R$ 283032,44
315450;"MG";"RIACHO DOS MACHADOS";8735,00;R$ 267100,05;R$ 283738,07;R$ 0,00;R$ 748563,11;R$ 6644,50;R$ 1710,88;R$ 0,00;R$ 173908,84;R$ 61133,79;R$ 1678720,19;R$ 0,00;R$ 2269252,98;R$ 118744,74;R$ 0,00;R$ 320993,13;R$ 67377,07;R$ 82745,42;R$ 11517,10;R$ 0,00;R$ 96670,54;R$ 14930,89;R$ 0,00;R$ 0,00;R$ 4970,00;R$ 0,00;R$ 342642,47;R$ 12810,30;R$ 172089,62
315460;"MG";"RIBEIRAO DAS NEVES";322969,0;R$ 2148990,18;R$ 645220,49;R$ 0,00;R$ 12937299,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3724423,63;R$ 0,00;R$ 38364245,23;R$ 0,00;R$ 29131477,15;R$ 751743,43;R$ 0,00;R$ 9985701,28;R$ 0,00;R$ 14542579,69;R$ 2009826,55;R$ 27119,03;R$ 0,00;R$ 0,00;R$ 532167,20;R$ 0,00;R$ 0,00;R$ 6175782,94;R$ 344888,83;R$ 521824,43;R$ 0,00
315470;"MG";"RIBEIRAO VERMELHO";3626,00;R$ 238123,97;R$ 0,00;R$ 0,00;R$ 1049704,22;R$ 0,00;R$ 3272,95;R$ 0,00;R$ 223963,65;R$ 48475,60;R$ 1572911,22;R$ 217,50;R$ 923445,26;R$ 215127,38;R$ 0,00;R$ 314331,13;R$ 0,00;R$ 53493,04;R$ 0,00;R$ 0,00;R$ 37581,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9443,00;R$ 0,00;R$ 68893,65;R$ 37391,38;R$ 307997,47
315480;"MG";"RIO ACIMA";8096,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2459078,69;R$ 0,00;R$ 188277,57;R$ 0,00;R$ 363822,84;R$ 609502,43;R$ 4080207,47;R$ 30483,73;R$ 4836122,94;R$ 208984,97;R$ 0,00;R$ 3550960,96;R$ 861050,81;R$ 762675,71;R$ 667558,64;R$ 0,00;R$ 44694,31;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1738253,90;R$ 310737,97;R$ 179856,24
315490;"MG";"RIO CASCA";15181,00;R$ 381041,60;R$ 0,00;R$ 0,00;R$ 1743389,45;R$ 0,00;R$ 92429,86;R$ 0,00;R$ 638650,46;R$ 394229,87;R$ 2193140,97;R$ 0,00;R$ 4148587,25;R$ 273185,67;R$ 0,00;R$ 1365677,61;R$ 0,00;R$ 443030,48;R$ 0,00;R$ 0,00;R$ 271624,82;R$ 0,00;R$ 7926,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 581080,71;R$ 227166,94;R$ 11177,46
315500;"MG";"RIO DOCE";2088,00;R$ 188149,11;R$ 49500,00;R$ 0,00;R$ 765685,34;R$ 0,00;R$ 18004,51;R$ 0,00;R$ 244317,91;R$ 233994,18;R$ 936711,06;R$ 0,00;R$ 1038068,34;R$ 136660,93;R$ 0,00;R$ 723063,63;R$ 0,00;R$ 91034,92;R$ 0,00;R$ 0,00;R$ 75238,94;R$ 0,00;R$ 0,00;R$ 0,00;R$ 37288,62;R$ 0,00;R$ 474927,46;R$ 91185,71;R$ 0,00
315510;"MG";"RIO DO PRADO";4774,00;R$ 269194,09;R$ 75067,71;R$ 0,00;R$ 715665,61;R$ 0,00;R$ 16357,87;R$ 0,00;R$ 195671,95;R$ 199314,81;R$ 1358716,14;R$ 0,00;R$ 1355866,21;R$ 56358,95;R$ 0,00;R$ 630921,52;R$ 0,00;R$ 34791,44;R$ 0,00;R$ 0,00;R$ 51644,16;R$ 0,00;R$ 0,00;R$ 963,67;R$ 3482,00;R$ 0,00;R$ 567438,42;R$ 118781,87;R$ 148069,99
315520;"MG";"RIO ESPERA";6558,00;R$ 232969,21;R$ 0,00;R$ 0,00;R$ 1269331,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 37630,28;R$ 0,00;R$ 1073802,76;R$ 0,00;R$ 919271,48;R$ 125109,21;R$ 0,00;R$ 36188,80;R$ 0,00;R$ 11009,83;R$ 0,00;R$ 0,00;R$ 64411,53;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 539954,87;R$ 4570,55;R$ 532193,17
315530;"MG";"RIO MANSO";4783,00;R$ 262444,88;R$ 0,00;R$ 0,00;R$ 704297,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 201174,08;R$ 188755,45;R$ 1308802,84;R$ 0,00;R$ 1334334,70;R$ 39193,28;R$ 0,00;R$ 259087,85;R$ 2691,10;R$ 26391,79;R$ 0,00;R$ 0,00;R$ 72160,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 222388,55;R$ 487381,55;R$ 257420,36;R$ 128132,46
315540;"MG";"RIO NOVO";8897,00;R$ 226874,33;R$ 0,00;R$ 0,00;R$ 678986,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 133986,73;R$ 389463,98;R$ 1680021,53;R$ 0,00;R$ 1868610,18;R$ 56755,15;R$ 0,00;R$ 498189,50;R$ 0,00;R$ 699619,71;R$ 269,34;R$ 0,00;R$ 136479,34;R$ 0,00;R$ 33450,10;R$ 23500,00;R$ 12376,45;R$ 0,00;R$ 67991,69;R$ 49657,71;R$ 134062,35
315550;"MG";"RIO PARANAIBA";13062,00;R$ 671493,00;R$ 0,00;R$ 0,00;R$ 2385974,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1077805,00;R$ 789483,00;R$ 3264187,00;R$ 0,00;R$ 3464370,00;R$ 309582,00;R$ 0,00;R$ 1844114,00;R$ 36678,00;R$ 31350,00;R$ 729,00;R$ 0,00;R$ 166097,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11010,00;R$ 15114,00;R$ 768360,00;R$ 183859,00;R$ 0,00
315560;"MG";"RIO PARDO DE MINAS";28285,00;R$ 775199,24;R$ 131754,83;R$ 0,00;R$ 1932951,45;R$ 255,50;R$ 42534,25;R$ 0,00;R$ 580174,55;R$ 0,00;R$ 5603829,99;R$ 0,00;R$ 7176901,45;R$ 133264,15;R$ 0,00;R$ 1689538,65;R$ 0,00;R$ 84918,26;R$ 4500,00;R$ 0,00;R$ 213914,96;R$ 0,00;R$ 53470,10;R$ 0,00;R$ 27126,26;R$ 0,00;R$ 1001497,89;R$ 104805,42;R$ 1724698,23
315570;"MG";"RIO PIRACICABA";14479,00;R$ 592446,65;R$ 0,00;R$ 0,00;R$ 1853211,00;R$ 0,00;R$ 41143,81;R$ 0,00;R$ 781598,81;R$ 0,00;R$ 2543982,47;R$ 25337,50;R$ 3683218,08;R$ 305007,16;R$ 0,00;R$ 2653086,40;R$ 0,00;R$ 226532,56;R$ 66302,32;R$ 0,00;R$ 52762,46;R$ 0,00;R$ 1330168,09;R$ 0,00;R$ 38421,00;R$ 413434,20;R$ 476836,97;R$ 123210,15;R$ 471861,27
315580;"MG";"RIO POMBA";17449,00;R$ 431039,99;R$ 0,00;R$ 0,00;R$ 1277866,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 144137,34;R$ 546774,16;R$ 1831797,39;R$ 0,00;R$ 2254195,46;R$ 61059,59;R$ 0,00;R$ 2602159,08;R$ 80000,00;R$ 393732,13;R$ 540,00;R$ 0,00;R$ 533525,78;R$ 0,00;R$ 3680,00;R$ 99280,28;R$ 8668,23;R$ 0,00;R$ 123053,39;R$ 210712,65;R$ 357885,43
315590;"MG";"RIO PRETO";5477,00;R$ 214460,45;R$ 201,31;R$ 0,00;R$ 636160,74;R$ 0,00;R$ 0,00;R$ 0,00;R$ 72095,48;R$ 204976,39;R$ 1562438,67;R$ 0,00;R$ 1743318,52;R$ 177271,83;R$ 0,00;R$ 528710,75;R$ 18608,74;R$ 393125,94;R$ 8597,00;R$ 0,00;R$ 211622,54;R$ 0,00;R$ 180717,03;R$ 20242,41;R$ 0,00;R$ 0,00;R$ 468957,48;R$ 23262,76;R$ 72300,33
315600;"MG";"RIO VERMELHO";14198,00;R$ 192601,59;R$ 230,00;R$ 0,00;R$ 876738,21;R$ 0,00;R$ 12221,25;R$ 0,00;R$ 487216,92;R$ 522030,22;R$ 2155714,50;R$ 0,00;R$ 3028678,51;R$ 47073,92;R$ 0,00;R$ 1197499,26;R$ 0,00;R$ 118133,67;R$ 2800,00;R$ 0,00;R$ 100518,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 50281,02;R$ 9745,36;R$ 634822,17;R$ 184506,44;R$ 745506,70
315610;"MG";"RITAPOLIS";5179,00;R$ 206628,93;R$ 58556,59;R$ 0,00;R$ 813623,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 30368,13;R$ 129877,22;R$ 1450373,42;R$ 40718,42;R$ 1261119,54;R$ 9399,34;R$ 0,00;R$ 438573,02;R$ 0,00;R$ 56824,60;R$ 0,00;R$ 0,00;R$ 209246,23;R$ 0,00;R$ 0,00;R$ 21326,90;R$ 8474,00;R$ 0,00;R$ 261503,50;R$ 92173,64;R$ 30230,86
315620;"MG";"ROCHEDO DE MINAS";2174,00;R$ 207402,91;R$ 0,00;R$ 0,00;R$ 562755,42;R$ 0,00;R$ 14878,44;R$ 0,00;R$ 66891,21;R$ 190436,56;R$ 1001656,72;R$ 0,00;R$ 1118023,29;R$ 39599,22;R$ 0,00;R$ 660825,10;R$ 151763,69;R$ 192448,67;R$ 0,00;R$ 0,00;R$ 161736,53;R$ 0,00;R$ 9866,95;R$ 1800,00;R$ 1226,03;R$ 0,00;R$ 237887,26;R$ 106283,45;R$ 113123,15
315630;"MG";"RODEIRO";6577,00;R$ 216274,04;R$ 0,00;R$ 0,00;R$ 883913,77;R$ 0,00;R$ 8955,99;R$ 0,00;R$ 172494,78;R$ 388786,92;R$ 1045917,09;R$ 0,00;R$ 1064488,45;R$ 38375,49;R$ 0,00;R$ 587775,17;R$ 0,00;R$ 197913,68;R$ 25195,94;R$ 0,00;R$ 45663,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8092,43;R$ 0,00;R$ 129239,79;R$ 13471,20;R$ 30677,85
315640;"MG";"ROMARIA";3992,00;R$ 319472,16;R$ 0,00;R$ 20269,10;R$ 844115,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 178269,09;R$ 189710,40;R$ 1377564,45;R$ 0,00;R$ 1050057,77;R$ 13700,00;R$ 0,00;R$ 472502,93;R$ 214754,01;R$ 204347,55;R$ 0,00;R$ 0,00;R$ 127267,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 271334,64;R$ 19607,90;R$ 190416,14
315645;"MG";"ROSARIO DA LIMEIRA";4321,00;R$ 274098,31;R$ 37,93;R$ 0,00;R$ 758772,55;R$ 0,00;R$ 14788,72;R$ 0,00;R$ 270274,90;R$ 32403,67;R$ 1511631,20;R$ 0,00;R$ 1858289,28;R$ 7181,05;R$ 0,00;R$ 580165,49;R$ 5726,25;R$ 11398,99;R$ 16168,01;R$ 0,00;R$ 177095,48;R$ 0,00;R$ 0,00;R$ 55786,31;R$ 5846,08;R$ 0,00;R$ 421586,78;R$ 96743,50;R$ 0,00
315650;"MG";"RUBELITA";10342,00;R$ 347630,55;R$ 0,00;R$ 0,00;R$ 1409686,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 250666,90;R$ 0,00;R$ 2018938,02;R$ 0,00;R$ 1863141,13;R$ 18800,00;R$ 0,00;R$ 718329,26;R$ 0,00;R$ 203844,54;R$ 0,00;R$ 0,00;R$ 56996,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2441,14;R$ 151841,99;R$ 652797,11;R$ 14495,22;R$ 0,00
315660;"MG";"RUBIM";8849,00;R$ 282376,69;R$ 50685,00;R$ 0,00;R$ 796422,21;R$ 0,00;R$ 11109,73;R$ 0,00;R$ 284823,24;R$ 370978,44;R$ 1742247,12;R$ 0,00;R$ 2122122,86;R$ 13486,94;R$ 0,00;R$ 422199,00;R$ 0,00;R$ 34434,70;R$ 0,00;R$ 0,00;R$ 25779,84;R$ 0,00;R$ 13179,85;R$ 31661,07;R$ 1575,95;R$ 0,00;R$ 521823,78;R$ 20291,63;R$ 196216,84
315670;"MG";"SABARA";134282,0;R$ 2798919,94;R$ 17650,80;R$ 0,00;R$ 29535619,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1166172,65;R$ 1777413,03;R$ 2762961,94;R$ 111594,99;R$ 18183029,05;R$ 1015469,77;R$ 0,00;R$ 12373384,11;R$ 0,00;R$ 706744,18;R$ 2683725,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 120226,42;R$ 0,00;R$ 0,00;R$ 0,00;R$ 291842,28;R$ 2780456,71
315680;"MG";"SABINOPOLIS";16428,00;R$ 320693,74;R$ 0,00;R$ 0,00;R$ 1912210,92;R$ 0,00;R$ 0,00;R$ 0,00;R$ 622791,19;R$ 363792,37;R$ 3237614,20;R$ 0,00;R$ 2278047,67;R$ 173194,38;R$ 0,00;R$ 1068312,23;R$ 0,00;R$ 546310,80;R$ 400,00;R$ 0,00;R$ 66106,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 15982,05;R$ 473374,98;R$ 60900,26;R$ 243124,18
